Xl,gamma,al,exp.al
 5.187500e-02,-3.162278e+00, 7.852000e+03, 5.571303e+03
 1.132500e-02,-3.162278e+00, 6.000000e+03, 1.827544e+03
 1.455000e-02,-3.162278e+00, 2.297000e+03, 2.212610e+03
 1.070000e-02,-3.162278e+00, 3.340000e+02, 1.749409e+03
 3.767500e-02,-3.162278e+00, 1.221000e+03, 4.450933e+03
 6.845000e-02,-3.162278e+00, 1.987000e+03, 6.737956e+03
 4.185000e-02,-3.162278e+00, 5.577000e+03, 4.794614e+03
 1.350000e-02,-3.162278e+00, 2.439000e+03, 2.090306e+03
 2.258750e-01,-3.162278e+00, 1.211500e+04, 1.458630e+04
 1.102500e-02,-3.162278e+00, 4.630000e+02, 1.790197e+03
 1.122500e-02,-3.162278e+00, 4.420000e+02, 1.815127e+03
 2.047500e-02,-3.162278e+00, 1.186000e+03, 2.858343e+03
 4.562500e-02,-3.162278e+00, 7.700000e+02, 5.094559e+03
 1.485000e-02,-3.162278e+00, 2.669000e+03, 2.247060e+03
 2.730000e-02,-3.162278e+00, 4.260000e+02, 3.530819e+03
 7.167500e-02,-3.162278e+00, 3.976000e+03, 6.951227e+03
 1.635000e-02,-3.162278e+00, 2.450000e+02, 2.416242e+03
 1.618000e-01,-3.162278e+00, 3.804000e+03, 1.183785e+04
 3.632500e-02,-3.162278e+00, 1.327000e+03, 4.336861e+03
 5.890000e-02,-3.162278e+00, 1.292400e+04, 6.081438e+03
 2.542500e-02,-3.162278e+00, 6.810000e+02, 3.352326e+03
 1.597500e-02,-3.162278e+00, 3.571000e+03, 2.374409e+03
 3.043000e-01,-3.162278e+00, 4.131500e+04, 1.751310e+04
 3.960000e-02,-3.162278e+00, 1.775000e+03, 4.611049e+03
 3.267500e-02,-3.162278e+00, 1.108000e+03, 4.020511e+03
 1.337500e-02,-3.162278e+00, 2.071000e+03, 2.075560e+03
 2.140000e-02,-3.162278e+00, 6.290000e+02, 2.953408e+03
 1.282500e-02,-3.162278e+00, 4.740000e+02, 2.010185e+03
 9.150000e-02,-3.162278e+00, 1.009000e+03, 8.184708e+03
 1.262000e-01,-3.162278e+00, 4.204000e+03, 1.009930e+04
 1.776750e-01,-3.162278e+00, 5.609000e+03, 1.255807e+04
 2.690000e-02,-3.162278e+00, 1.654000e+04, 3.493100e+03
 4.290000e-02,-3.162278e+00, 3.163600e+04, 4.879023e+03
 4.167500e-02,-3.162278e+00, 3.536000e+03, 4.780470e+03
 6.057500e-02,-3.162278e+00, 2.785000e+03, 6.199485e+03
 2.205000e-02,-3.162278e+00, 6.277000e+03, 3.019409e+03
 1.642500e-02,-3.162278e+00, 1.255000e+03, 2.424572e+03
 1.994000e-01,-3.162278e+00, 1.463900e+04, 1.349906e+04
 4.207500e-02,-3.162278e+00, 9.480000e+02, 4.812767e+03
 1.347500e-02,-3.162278e+00, 4.690000e+02, 2.087360e+03
 1.599250e-01,-3.162278e+00, 1.994100e+04, 1.175076e+04
 1.715000e-02,-3.162278e+00, 9.290000e+02, 2.504504e+03
 8.917500e-02,-3.162278e+00, 1.972000e+03, 8.046229e+03
 1.662500e-02,-3.162278e+00, 8.660000e+02, 2.446730e+03
 2.400000e-02,-3.162278e+00, 1.406000e+03, 3.213678e+03
 1.520000e-02,-3.162278e+00, 4.550000e+02, 2.286986e+03
 1.421750e-01,-3.162278e+00, 6.801000e+03, 1.090292e+04
 1.222500e-02,-3.162278e+00, 3.500000e+02, 1.937917e+03
 3.252500e-02,-3.162278e+00, 1.076000e+03, 4.007248e+03
 3.900000e-02,-3.162278e+00, 6.254000e+03, 4.561455e+03
 5.165000e-02,-3.162278e+00, 4.870000e+03, 5.554535e+03
 2.512500e-02,-3.162278e+00, 5.839000e+03, 3.323358e+03
 7.897500e-02,-3.162278e+00, 9.270000e+03, 7.420051e+03
 1.640000e-02,-3.162278e+00, 9.170000e+02, 2.421797e+03
 2.255000e-02,-3.162278e+00, 5.070000e+02, 3.069746e+03
 1.437500e-02,-3.162278e+00, 1.230000e+02, 2.192415e+03
 1.845000e-02,-3.162278e+00, 1.319000e+03, 2.645236e+03
 1.495000e-02,-3.162278e+00, 1.128000e+03, 2.258496e+03
 1.230500e-01,-3.162278e+00, 8.073000e+03, 9.935728e+03
 1.125000e-02,-3.162278e+00, 1.676000e+03, 1.818234e+03
 2.130000e-02,-3.162278e+00, 3.610000e+02, 2.943196e+03
 1.042750e-01,-3.162278e+00, 7.516000e+03, 8.920623e+03
 2.762500e-02,-3.162278e+00, 5.500000e+02, 3.561326e+03
 5.272500e-02,-3.162278e+00, 2.703000e+03, 5.634395e+03
 1.235000e-02,-3.162278e+00, 1.406000e+03, 1.953057e+03
 1.452500e-02,-3.162278e+00, 2.800000e+02, 2.209729e+03
 1.583000e-01,-3.162278e+00, 1.030100e+04, 1.167493e+04
 5.416500e-01,-3.162278e+00, 8.550000e+03, 2.478096e+04
 1.772500e-02,-3.162278e+00, 1.916000e+03, 2.567151e+03
 2.952250e-01,-3.162278e+00, 5.509000e+03, 1.719304e+04
 2.147250e-01,-3.162278e+00, 3.679000e+03, 1.413569e+04
 1.271250e-01,-3.162278e+00, 2.562500e+04, 1.014700e+04
 7.990000e-02,-3.162278e+00, 1.176600e+04, 7.478165e+03
 4.415000e-02,-3.162278e+00, 2.115000e+03, 4.978511e+03
 2.202500e-02,-3.162278e+00, 1.341000e+03, 3.016883e+03
 1.680000e-02,-3.162278e+00, 2.150000e+02, 2.466050e+03
 2.505000e-02,-3.162278e+00, 9.140000e+02, 3.316098e+03
 3.501500e-01,-3.162278e+00, 1.290100e+04, 1.907000e+04
 1.282750e-01,-3.162278e+00, 3.410000e+03, 1.020609e+04
 2.475000e-02,-3.162278e+00, 9.410000e+02, 3.286985e+03
 2.365000e-02,-3.162278e+00, 1.454000e+03, 3.179207e+03
 2.917250e-01,-3.162278e+00, 3.955000e+04, 1.706844e+04
 1.055750e-01,-3.162278e+00, 6.082000e+03, 8.993309e+03
 1.252500e-02,-3.162278e+00, 1.275000e+03, 1.974178e+03
 5.155000e-02,-3.162278e+00, 1.432000e+03, 5.547074e+03
 2.747500e-02,-3.162278e+00, 1.579000e+03, 3.547261e+03
 2.875000e-02,-3.162278e+00, 3.670000e+02, 3.665989e+03
 3.652500e-02,-3.162278e+00, 7.880000e+02, 4.353856e+03
 3.332500e-02,-3.162278e+00, 3.187000e+03, 4.077737e+03
 3.229750e-01,-3.162278e+00, 2.087200e+04, 1.815883e+04
 7.745000e-02,-3.162278e+00, 3.554000e+03, 7.323628e+03
 4.370000e-02,-3.162278e+00, 6.030000e+02, 4.942818e+03
 1.294250e-01,-3.162278e+00, 5.398000e+03, 1.026495e+04
 6.292500e-02,-3.162278e+00, 1.285000e+03, 6.362948e+03
 1.867500e-02,-3.162278e+00, 1.019000e+03, 2.669271e+03
 3.102500e-02,-3.162278e+00, 5.970000e+02, 3.873404e+03
 2.160000e-02,-3.162278e+00, 5.208000e+03, 2.973785e+03
 1.275000e-02,-3.162278e+00, 2.265000e+03, 2.001207e+03
 2.571500e-01,-3.162278e+00, 1.471400e+04, 1.580020e+04
 3.187500e-02,-3.162278e+00, 1.179000e+03, 3.949522e+03
 2.079000e-01,-3.162278e+00, 3.848000e+03, 1.385474e+04
 4.212500e-02,-3.162278e+00, 1.117000e+03, 4.816797e+03
 2.107500e-02,-3.162278e+00, 3.310000e+02, 2.920162e+03
 7.445000e-02,-3.162278e+00, 1.852000e+03, 7.131642e+03
 4.635000e-02,-3.162278e+00, 2.389000e+03, 5.151081e+03
 1.222500e-02,-3.162278e+00, 2.330000e+02, 1.937917e+03
 3.167500e-02,-3.162278e+00, 3.526000e+03, 3.931677e+03
 1.383250e-01,-3.162278e+00, 2.733000e+03, 1.071301e+04
 1.132500e-02,-3.162278e+00, 7.810000e+02, 1.827544e+03
 6.727500e-02,-3.162278e+00, 1.382700e+04, 6.659250e+03
 1.407750e-01,-3.162278e+00, 1.676700e+04, 1.083412e+04
 1.745000e-02,-3.162278e+00, 8.855000e+03, 2.537270e+03
 1.327500e-02,-3.162278e+00, 2.516700e+04, 2.063734e+03
 4.440000e-02,-3.162278e+00, 4.736000e+03, 4.998281e+03
 4.560000e-02,-3.162278e+00, 7.140000e+02, 5.092604e+03
 1.880500e-01,-3.162278e+00, 7.929000e+03, 1.301345e+04
 1.160000e-02,-3.162278e+00, 1.466000e+03, 1.861530e+03
 1.615000e-02,-3.162278e+00, 4.511000e+03, 2.393968e+03
 7.427500e-02,-3.162278e+00, 8.614000e+03, 7.120346e+03
 1.575750e-01,-3.162278e+00, 1.474500e+04, 1.164098e+04
 1.393750e-01,-3.162278e+00, 1.478800e+04, 1.076503e+04
 2.427500e-02,-3.162278e+00, 5.002000e+03, 3.240645e+03
 2.815000e-02,-3.162278e+00, 1.332000e+03, 3.610348e+03
 3.477500e-02,-3.162278e+00, 5.782000e+03, 4.203981e+03
 1.052500e-02,-3.162278e+00, 6.980000e+02, 1.727300e+03
 1.317500e-02,-3.162278e+00, 1.880000e+02, 2.051881e+03
 3.575000e-02,-3.162278e+00, 1.706000e+03, 4.287810e+03
 2.030000e-02,-3.162278e+00, 4.850000e+02, 2.840203e+03
 1.912500e-02,-3.162278e+00, 1.471000e+03, 2.717066e+03
 7.407500e-02,-3.162278e+00, 5.729000e+03, 7.107424e+03
 1.365000e-02,-3.162278e+00, 5.880000e+02, 2.107948e+03
 3.345750e-01,-3.162278e+00, 2.213800e+04, 1.855171e+04
 1.937250e-01,-3.162278e+00, 9.426000e+03, 1.325783e+04
 6.190000e-02,-3.162278e+00, 1.692900e+04, 6.291953e+03
 4.875000e-02,-3.162278e+00, 3.784000e+03, 5.335845e+03
 1.381500e-01,-3.162278e+00, 2.654000e+03, 1.070432e+04
 8.585000e-02,-3.162278e+00, 3.721000e+03, 7.845539e+03
 1.790000e-02,-3.162278e+00, 2.665000e+03, 2.586090e+03
 2.007500e-02,-3.162278e+00, 4.100000e+02, 2.816805e+03
 4.062500e-02,-3.162278e+00, 5.684000e+03, 4.695138e+03
 1.320000e-02,-3.162278e+00, 9.650000e+02, 2.054847e+03
 3.030000e-02,-3.162278e+00, 4.430000e+02, 3.807899e+03
 3.177500e-02,-3.162278e+00, 1.085000e+03, 3.940604e+03
 4.572500e-02,-3.162278e+00, 5.234000e+03, 5.102375e+03
 8.572500e-02,-3.162278e+00, 8.800000e+03, 7.837931e+03
 4.130000e-02,-3.162278e+00, 1.421000e+03, 4.750087e+03
 2.745000e-02,-3.162278e+00, 6.207000e+03, 3.544914e+03
 3.067500e-02,-3.162278e+00, 3.350000e+02, 3.841849e+03
 3.126000e-01,-3.162278e+00, 1.812700e+04, 1.780217e+04
 2.472500e-02,-3.162278e+00, 1.777000e+03, 3.284554e+03
 4.340000e-02,-3.162278e+00, 2.709000e+03, 4.918946e+03
 5.687500e-02,-3.162278e+00, 2.367000e+03, 5.936948e+03
 2.275000e-02,-3.162278e+00, 6.810000e+02, 3.089777e+03
 1.270000e-02,-3.162278e+00, 1.480000e+02, 1.995213e+03
 9.235000e-02,-3.162278e+00, 7.489000e+03, 8.234967e+03
 1.780000e-02,-3.162278e+00, 1.071000e+03, 2.575274e+03
 1.935000e-02,-3.162278e+00, 5.790000e+02, 2.740829e+03
 4.597500e-02,-3.162278e+00, 2.601000e+03, 5.121888e+03
 1.255250e-01,-3.162278e+00, 9.952000e+03, 1.006440e+04
 1.657500e-02,-3.162278e+00, 2.620000e+02, 2.441198e+03
 1.035000e-02,-3.162278e+00, 1.010000e+02, 1.705088e+03
 2.745000e-02,-3.162278e+00, 6.520000e+02, 3.544914e+03
 2.330000e-02,-3.162278e+00, 8.410000e+02, 3.144565e+03
 3.716250e-01,-3.162278e+00, 3.521700e+04, 1.976843e+04
 1.862500e-02,-3.162278e+00, 3.603000e+03, 2.663938e+03
 4.922500e-02,-3.162278e+00, 4.999000e+03, 5.371999e+03
 1.462500e-02,-3.162278e+00, 2.025000e+03, 2.221242e+03
 7.487500e-02,-3.162278e+00, 1.981000e+03, 7.159030e+03
 1.110000e-02,-3.162278e+00, 1.440000e+02, 1.799561e+03
 1.342500e-01,-3.162278e+00, 8.406000e+03, 1.050947e+04
 3.195000e-02,-3.162278e+00, 4.150000e+02, 3.956204e+03
 2.345250e-01,-3.162278e+00, 2.982700e+04, 1.492911e+04
 3.730000e-02,-3.162278e+00, 6.490000e+02, 4.419397e+03
 1.069250e-01,-3.162278e+00, 2.600000e+03, 9.068388e+03
 5.052500e-02,-3.162278e+00, 4.929000e+03, 5.470272e+03
 5.510000e-02,-3.162278e+00, 2.992000e+03, 5.808631e+03
 1.266250e-01,-3.162278e+00, 5.695000e+03, 1.012124e+04
 1.157500e-02,-3.162278e+00, 1.456000e+03, 1.858450e+03
 1.117750e-01,-3.162278e+00, 4.961000e+03, 9.334834e+03
 5.707500e-02,-3.162278e+00, 1.714000e+03, 5.951307e+03
 1.287500e-02,-3.162278e+00, 4.980000e+02, 2.016162e+03
 4.510000e-02,-3.162278e+00, 1.128500e+04, 5.053418e+03
 1.205000e-02,-3.162278e+00, 6.630000e+02, 1.916646e+03
 2.910000e-02,-3.162278e+00, 1.984000e+03, 3.698261e+03
 3.462750e-01,-3.162278e+00, 1.043300e+04, 1.894200e+04
 3.002000e-01,-3.162278e+00, 8.144000e+03, 1.736902e+04
 1.162500e-02,-3.162278e+00, 3.350000e+02, 1.864608e+03
 4.365000e-02,-3.162278e+00, 2.977000e+03, 4.938844e+03
 4.726000e-01,-3.162278e+00, 5.929000e+03, 2.284142e+04
 2.392750e-01,-3.162278e+00, 2.234300e+04, 1.511497e+04
 1.847500e-02,-3.162278e+00, 4.260000e+02, 2.647911e+03
 2.012500e-02,-3.162278e+00, 1.247000e+03, 2.822011e+03
 1.059250e-01,-3.162278e+00, 2.071000e+03, 9.012813e+03
 1.405000e-02,-3.162278e+00, 4.000000e+02, 2.154712e+03
 1.152500e-02,-3.162278e+00, 1.720000e+02, 1.852284e+03
 2.642500e-02,-3.162278e+00, 1.660000e+02, 3.448059e+03
 5.448000e-01,-3.162278e+00, 2.121800e+04, 2.486681e+04
 2.091500e-01,-3.162278e+00, 1.583000e+04, 1.390650e+04
 2.672500e-02,-3.162278e+00, 1.008000e+03, 3.476538e+03
 4.042500e-02,-3.162278e+00, 5.276000e+03, 4.678792e+03
 2.706000e-01,-3.162278e+00, 6.781000e+03, 1.630200e+04
 1.625000e-02,-3.162278e+00, 1.296000e+03, 2.405116e+03
 4.325000e-02,-3.162278e+00, 2.543000e+03, 4.906987e+03
 2.472500e-02,-3.162278e+00, 7.650000e+02, 3.284554e+03
 7.450000e-02,-3.162278e+00, 1.176000e+03, 7.134868e+03
 5.045000e-02,-3.162278e+00, 4.308000e+03, 5.464629e+03
 6.740000e-02,-3.162278e+00, 2.336300e+04, 6.667649e+03
 2.023500e-01,-3.162278e+00, 7.451000e+03, 1.362325e+04
 1.180250e-01,-3.162278e+00, 2.402000e+03, 9.670988e+03
 1.052500e-02,-3.162278e+00, 7.798000e+03, 1.727300e+03
 1.297500e-02,-3.162278e+00, 5.870000e+02, 2.028095e+03
 8.422500e-02,-3.162278e+00, 6.307000e+03, 7.746282e+03
 3.765000e-02,-3.162278e+00, 9.440000e+02, 4.448834e+03
 2.040250e-01,-3.162278e+00, 7.205000e+03, 1.369341e+04
 1.287500e-02,-3.162278e+00, 1.349100e+04, 2.016162e+03
 2.810000e-02,-3.162278e+00, 7.120000e+02, 3.605693e+03
 1.700000e-02,-3.162278e+00, 1.018000e+04, 2.488054e+03
 7.927500e-02,-3.162278e+00, 2.496000e+03, 7.438930e+03
 5.150000e-02,-3.162278e+00, 5.993000e+03, 5.543341e+03
 3.932500e-02,-3.162278e+00, 9.094000e+03, 4.588353e+03
 4.447750e-01,-3.162278e+00, 3.628300e+04, 2.202557e+04
 1.340000e-02,-3.162278e+00, 9.950000e+02, 2.078513e+03
 1.780000e-02,-3.162278e+00, 3.273000e+03, 2.575274e+03
 4.192500e-02,-3.162278e+00, 1.087000e+03, 4.800669e+03
 1.795000e-02,-3.162278e+00, 1.323000e+04, 2.591490e+03
 1.205000e-02,-3.162278e+00, 1.615000e+03, 1.916646e+03
 5.695000e-02,-3.162278e+00, 4.436000e+03, 5.942335e+03
 1.172500e-02,-3.162278e+00, 6.770000e+02, 1.876901e+03
 8.572500e-02,-3.162278e+00, 4.840000e+02, 7.837931e+03
 5.340000e-02,-3.162278e+00, 4.008000e+03, 5.684219e+03
 1.217000e-01,-3.162278e+00, 2.016000e+03, 9.865070e+03
 8.062500e-02,-3.162278e+00, 3.902000e+03, 7.523520e+03
 3.202500e-02,-3.162278e+00, 1.132000e+03, 3.962880e+03
 2.727500e-02,-3.162278e+00, 1.555000e+03, 3.528467e+03
 1.152500e-02,-3.162278e+00, 4.660000e+02, 1.852284e+03
 2.232250e-01,-3.162278e+00, 8.018000e+03, 1.448011e+04
 7.637500e-02,-3.162278e+00, 3.947000e+03, 7.255189e+03
 5.697500e-02,-3.162278e+00, 1.876000e+04, 5.944130e+03
 3.687500e-02,-3.162278e+00, 1.790000e+03, 4.383517e+03
 2.822500e-02,-3.162278e+00, 3.950000e+02, 3.617326e+03
 2.377500e-02,-3.162278e+00, 8.510000e+02, 3.191537e+03
 2.317500e-02,-3.162278e+00, 5.298000e+03, 3.132151e+03
 3.352000e-01,-3.162278e+00, 3.778700e+04, 1.857271e+04
 1.433000e-01,-3.162278e+00, 6.794000e+03, 1.095799e+04
 2.112500e-02,-3.162278e+00, 1.317000e+04, 2.925288e+03
 3.310000e-02,-3.162278e+00, 1.778000e+03, 4.057973e+03
 1.037500e-02,-3.162278e+00, 1.175000e+03, 1.708268e+03
 3.745000e-02,-3.162278e+00, 1.032000e+03, 4.432026e+03
 1.067500e-02,-3.162278e+00, 1.330000e+03, 1.746257e+03
 1.547500e-02,-3.162278e+00, 4.040000e+02, 2.318160e+03
 2.510000e-02,-3.162278e+00, 3.490000e+02, 3.320939e+03
 1.376750e-01,-3.162278e+00, 3.378000e+03, 1.068072e+04
 7.460000e-02,-3.162278e+00, 2.447900e+04, 7.141316e+03
 5.547500e-02,-3.162278e+00, 5.450000e+02, 5.835873e+03
 1.563000e-01,-3.162278e+00, 4.617000e+03, 1.158111e+04
 3.682500e-02,-3.162278e+00, 5.186000e+03, 4.379286e+03
 1.680000e-02,-3.162278e+00, 3.103000e+03, 2.466050e+03
 4.277500e-02,-3.162278e+00, 3.083000e+03, 4.869015e+03
 2.070000e-02,-3.162278e+00, 7.110000e+02, 2.881593e+03
 2.847500e-02,-3.162278e+00, 1.864000e+03, 3.640537e+03
 1.532500e-02,-3.162278e+00, 2.360000e+02, 2.301177e+03
 3.867500e-02,-3.162278e+00, 2.972000e+03, 4.534474e+03
 1.590250e-01,-3.162278e+00, 5.123000e+03, 1.170880e+04
 3.740000e-02,-3.162278e+00, 1.433100e+04, 4.427818e+03
 1.802500e-02,-3.162278e+00, 2.518000e+03, 2.599582e+03
 4.325000e-02,-3.162278e+00, 2.002000e+03, 4.906987e+03
 3.582500e-02,-3.162278e+00, 2.123000e+03, 4.294224e+03
 7.452500e-02,-3.162278e+00, 6.750000e+03, 7.136480e+03
 2.528250e-01,-3.162278e+00, 4.779000e+03, 1.563639e+04
 2.635000e-02,-3.162278e+00, 6.240000e+02, 3.440922e+03
 3.647500e-02,-3.162278e+00, 9.040000e+02, 4.349611e+03
 9.655000e-02,-3.162278e+00, 1.560900e+04, 8.480501e+03
 4.350000e-02,-3.162278e+00, 8.310000e+02, 4.926910e+03
 3.411750e-01,-3.162278e+00, 9.888000e+03, 1.877260e+04
 2.490000e-02,-3.162278e+00, 7.021000e+03, 3.301556e+03
 1.892500e-02,-3.162278e+00, 3.920000e+02, 2.695869e+03
 4.810000e-02,-3.162278e+00, 3.427100e+04, 5.286153e+03
 7.627500e-02,-3.162278e+00, 2.479000e+03, 7.248802e+03
 3.717500e-02,-3.162278e+00, 4.550000e+02, 4.408860e+03
 6.692500e-02,-3.162278e+00, 3.374000e+03, 6.635699e+03
 1.640000e-02,-3.162278e+00, 2.440000e+02, 2.421797e+03
 5.255000e-02,-3.162278e+00, 2.000000e+03, 5.621438e+03
 1.190000e-02,-3.162278e+00, 9.030000e+02, 1.898341e+03
 3.492500e-02,-3.162278e+00, 2.397000e+03, 4.216932e+03
 2.250000e-02,-3.162278e+00, 3.539000e+03, 3.064729e+03
 6.690000e-02,-3.162278e+00, 2.996000e+04, 6.634015e+03
 1.016250e-01,-3.162278e+00, 2.470000e+03, 8.771252e+03
 1.315500e-01,-3.162278e+00, 6.382000e+03, 1.037312e+04
 2.310000e-02,-3.162278e+00, 1.313000e+03, 3.124692e+03
 1.972500e-02,-3.162278e+00, 4.347000e+03, 2.780239e+03
 1.845000e-02,-3.162278e+00, 8.408000e+03, 2.645236e+03
 2.370000e-02,-3.162278e+00, 1.739400e+04, 3.184142e+03
 1.337500e-02,-3.162278e+00, 1.882000e+03, 2.075560e+03
 1.651500e-01,-3.162278e+00, 5.439000e+03, 1.199234e+04
 1.480000e-02,-3.162278e+00, 1.153600e+04, 2.241333e+03
 1.225250e-01,-3.162278e+00, 1.300000e+03, 9.908290e+03
 7.950000e-02,-3.162278e+00, 9.364000e+03, 7.453069e+03
 2.206500e-01,-3.162278e+00, 4.360700e+04, 1.437640e+04
 3.450000e-02,-3.162278e+00, 1.468200e+04, 4.180185e+03
 4.980000e-01,-3.162278e+00, 2.349300e+04, 2.356828e+04
 3.460000e-02,-3.162278e+00, 3.485000e+03, 4.188846e+03
 1.282500e-02,-3.162278e+00, 4.050000e+02, 2.010185e+03
 8.560000e-02,-3.162278e+00, 1.256500e+04, 7.830320e+03
 1.438750e-01,-3.162278e+00, 7.319000e+03, 1.098606e+04
 1.010000e-02,-3.162278e+00, 5.280000e+02, 1.673171e+03
 1.430000e-02,-3.162278e+00, 4.920000e+02, 2.183737e+03
 1.202750e-01,-3.162278e+00, 2.258800e+04, 9.790118e+03
 1.929750e-01,-3.162278e+00, 2.409800e+04, 1.322572e+04
 4.260250e-01,-3.162278e+00, 4.483000e+03, 2.146335e+04
 2.320000e-02,-3.162278e+00, 3.650000e+02, 3.134636e+03
 1.132500e-02,-3.162278e+00, 2.420000e+02, 1.827544e+03
 3.295000e-02,-3.162278e+00, 4.421000e+03, 4.044771e+03
 1.887500e-02,-3.162278e+00, 1.215400e+04, 2.690558e+03
 2.085000e-02,-3.162278e+00, 1.623000e+03, 2.897048e+03
 4.082500e-02,-3.162278e+00, 4.708000e+03, 4.711454e+03
 4.980000e-02,-3.162278e+00, 2.257000e+03, 5.415587e+03
 5.440000e-02,-3.162278e+00, 2.518800e+04, 5.757586e+03
 9.385000e-02,-3.162278e+00, 2.984100e+04, 8.323186e+03
 7.335000e-02,-3.162278e+00, 9.661000e+03, 7.060459e+03
 2.050000e-02,-3.162278e+00, 1.351000e+03, 2.860931e+03
 1.325000e-02,-3.162278e+00, 8.891000e+03, 2.060773e+03
 2.302500e-02,-3.162278e+00, 6.560000e+02, 3.117225e+03
 1.391250e-01,-3.162278e+00, 1.963400e+04, 1.075266e+04
 1.350000e-01,-3.162278e+00, 6.782000e+03, 1.054713e+04
 2.752500e-02,-3.162278e+00, 3.660000e+03, 3.551952e+03
 3.802250e-01,-3.162278e+00, 1.514500e+04, 2.004319e+04
 1.275000e-02,-3.162278e+00, 7.590000e+02, 2.001207e+03
 2.355000e-02,-3.162278e+00, 3.620000e+02, 3.169327e+03
 6.135000e-02,-3.162278e+00, 1.333700e+04, 6.253666e+03
 1.910000e-02,-3.162278e+00, 1.831900e+04, 2.714421e+03
 1.675000e-02,-3.162278e+00, 1.033000e+03, 2.460537e+03
 1.105000e-02,-3.162278e+00, 9.700000e+01, 1.793320e+03
 6.357500e-02,-3.162278e+00, 1.476000e+03, 6.407731e+03
 7.186750e-01,-3.162278e+00, 2.629300e+04, 2.930682e+04
 1.177500e-02,-3.162278e+00, 3.354000e+03, 1.883036e+03
 4.272500e-02,-3.162278e+00, 3.780000e+02, 4.865008e+03
 8.720000e-02,-3.162278e+00, 5.094800e+04, 7.927406e+03
 8.706250e-01,-3.162278e+00, 2.216500e+04, 3.278133e+04
 2.297500e-02,-3.162278e+00, 2.460000e+02, 3.112243e+03
 1.537500e-02,-3.162278e+00, 1.063500e+04, 2.306844e+03
 1.405000e-02,-3.162278e+00, 3.246000e+03, 2.154712e+03
 3.219000e-01,-3.162278e+00, 5.253000e+03, 1.812211e+04
 1.045000e-02,-3.162278e+00, 6.210000e+02, 1.717794e+03
 2.487500e-02,-3.162278e+00, 7.300000e+02, 3.299130e+03
 1.790000e-02,-3.162278e+00, 8.370000e+02, 2.586090e+03
 2.282500e-02,-3.162278e+00, 1.322000e+03, 3.097274e+03
 1.715000e-02,-3.162278e+00, 1.705000e+03, 2.504504e+03
 2.545000e-02,-3.162278e+00, 6.290000e+02, 3.354734e+03
 1.702500e-01,-3.162278e+00, 9.136000e+03, 1.222491e+04
 2.532500e-02,-3.162278e+00, 2.353000e+03, 3.342683e+03
 7.210000e-02,-3.162278e+00, 2.734000e+03, 6.979039e+03
 2.725000e-02,-3.162278e+00, 2.718000e+03, 3.526114e+03
 2.232500e-02,-3.162278e+00, 3.760000e+02, 3.047140e+03
 1.955000e-02,-3.162278e+00, 6.410000e+02, 2.761878e+03
 1.468500e-01,-3.162278e+00, 1.166800e+04, 1.113053e+04
 2.805000e-02,-3.162278e+00, 6.160000e+02, 3.601035e+03
 1.947500e-02,-3.162278e+00, 2.637000e+03, 2.753993e+03
 6.655000e-02,-3.162278e+00, 2.551000e+03, 6.610411e+03
 1.562500e-02,-3.162278e+00, 2.320000e+02, 2.335093e+03
 4.682500e-02,-3.162278e+00, 7.210000e+02, 5.187932e+03
 1.393000e-01,-3.162278e+00, 1.124100e+04, 1.076132e+04
 3.430000e-02,-3.162278e+00, 2.555500e+04, 4.162836e+03
 1.062250e-01,-3.162278e+00, 3.000000e+03, 9.029509e+03
 1.155000e-02,-3.162278e+00, 8.360000e+02, 1.855368e+03
 4.217500e-02,-3.162278e+00, 2.294000e+03, 4.820824e+03
 1.542500e-02,-3.162278e+00, 1.724000e+03, 2.312505e+03
 9.670000e-02,-3.162278e+00, 1.631000e+03, 8.489186e+03
 1.487500e-02,-3.162278e+00, 5.980000e+02, 2.249921e+03
 1.177500e-02,-3.162278e+00, 2.271000e+03, 1.883036e+03
 7.572500e-02,-3.162278e+00, 6.894000e+03, 7.213616e+03
 9.960000e-02,-3.162278e+00, 1.337300e+04, 8.655992e+03
 1.875000e-02,-3.162278e+00, 1.522000e+03, 2.677262e+03
 2.885000e-02,-3.162278e+00, 1.308000e+03, 3.675224e+03
 2.317500e-02,-3.162278e+00, 3.208000e+03, 3.132151e+03
 8.045000e-02,-3.162278e+00, 2.388000e+03, 7.512588e+03
 1.120000e-02,-3.162278e+00, 7.100000e+02, 1.812018e+03
 1.962500e-02,-3.162278e+00, 1.906000e+03, 2.769753e+03
 9.912500e-02,-3.162278e+00, 1.283000e+03, 8.628812e+03
 1.320000e-02,-3.162278e+00, 6.460000e+02, 2.054847e+03
 3.952500e-02,-3.162278e+00, 2.673000e+03, 4.604865e+03
 2.822500e-02,-3.162278e+00, 8.240000e+02, 3.617326e+03
 1.017500e-02,-3.162278e+00, 6.380000e+02, 1.682769e+03
 3.027500e-02,-3.162278e+00, 2.979000e+03, 3.805631e+03
 1.025000e-02,-3.162278e+00, 1.080000e+02, 1.692347e+03
 2.177500e-02,-3.162278e+00, 4.950000e+02, 2.991564e+03
 4.627500e-02,-3.162278e+00, 5.035000e+03, 5.145250e+03
 4.237500e-02,-3.162278e+00, 1.050000e+03, 4.836916e+03
 3.627500e-02,-3.162278e+00, 4.210000e+02, 4.332607e+03
