Xl,gamma,al
    0.001050,  -20.000000,   86.000000
    0.000275,  -20.000000,   16.000000
    0.001150,  -20.000000,  212.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.005225,  -20.000000,   83.000000
    0.009025,  -20.000000,  145.000000
    0.000125,  -20.000000,    5.000000
    0.005025,  -20.000000,   54.000000
    0.000300,  -20.000000,   10.000000
    0.003075,  -20.000000,   49.000000
    0.018275,  -20.000000, 2683.000000
    0.000050,  -20.000000,    1.000000
    0.000550,  -20.000000,   30.000000
    0.000300,  -20.000000,   38.000000
    0.000075,  -20.000000,    5.000000
    0.001625,  -20.000000,  111.000000
    0.013550,  -20.000000, 2038.000000
    0.002050,  -20.000000,   25.000000
    0.002550,  -20.000000,  355.000000
    0.003875,  -20.000000,  116.000000
    0.001625,  -20.000000,    7.000000
    0.000125,  -20.000000,    9.000000
    0.000250,  -20.000000,    4.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.003575,  -20.000000, 3272.000000
    0.000075,  -20.000000,    2.000000
    0.021275,  -20.000000, 2509.000000
    0.000500,  -20.000000,   88.000000
    0.000025,  -20.000000,    1.000000
    0.010075,  -20.000000,  350.000000
    0.014375,  -20.000000, 1278.000000
    0.000150,  -20.000000,   28.000000
    0.001925,  -20.000000, 2355.000000
    0.000275,  -20.000000, 2752.000000
    0.000975,  -20.000000,   23.000000
    0.003000,  -20.000000,  289.000000
    0.000225,  -20.000000,    3.000000
    0.000075,  -20.000000,    7.000000
    0.002975,  -20.000000,  188.000000
    0.000225,  -20.000000,   18.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,   16.000000
    0.000125,  -20.000000,    5.000000
    0.027750,  -20.000000, 3096.000000
    0.005025,  -20.000000,  127.000000
    0.000025,  -20.000000,    1.000000
    0.000300,  -20.000000,   20.000000
    0.000050,  -20.000000,    1.000000
    0.019850,  -20.000000,  348.000000
    0.000125,  -20.000000,   11.000000
    0.000100,  -20.000000,    3.000000
    0.000125,  -20.000000,    7.000000
    0.000425,  -20.000000,   20.000000
    0.001600,  -20.000000,   13.000000
    0.011150,  -20.000000,  332.000000
    0.000100,  -20.000000,   18.000000
    0.000400,  -20.000000,   45.000000
    0.007475,  -20.000000, 1177.000000
    0.011800,  -20.000000,  177.000000
    0.000150,  -20.000000,    8.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000275,  -20.000000,   13.000000
    0.000475,  -20.000000,    5.000000
    0.001225,  -20.000000,   17.000000
    0.000825,  -20.000000,   86.000000
    0.004650,  -20.000000,   66.000000
    0.000025,  -20.000000,    1.000000
    0.000650,  -20.000000,   24.000000
    0.000600,  -20.000000,   57.000000
    0.003875,  -20.000000,   84.000000
    0.041825,  -20.000000, 1390.000000
    0.014075,  -20.000000, 1392.000000
    0.000225,  -20.000000,   18.000000
    0.000050,  -20.000000,    1.000000
    0.000175,  -20.000000,    8.000000
    0.000275,  -20.000000,    8.000000
    0.005025,  -20.000000, 2335.000000
    0.000275,  -20.000000,   26.000000
    0.008950,  -20.000000,  206.000000
    0.009150,  -20.000000,  744.000000
    0.002125,  -20.000000,   90.000000
    0.013350,  -20.000000,  587.000000
    0.000225,  -20.000000,    7.000000
    0.000725,  -20.000000,   95.000000
    0.005050,  -20.000000,  250.000000
    0.002375,  -20.000000,  538.000000
    0.000725,  -20.000000,   11.000000
    0.000025,  -20.000000,    1.000000
    0.000325,  -20.000000,   14.000000
    0.000025,  -20.000000,    1.000000
    0.005775,  -20.000000,  102.000000
    0.000500,  -20.000000,   29.000000
    0.000025,  -20.000000,    1.000000
    0.000200,  -20.000000,   22.000000
    0.000775,  -20.000000,    9.000000
    0.000150,  -20.000000,   12.000000
    0.000125,  -20.000000,   76.000000
    0.000575,  -20.000000,   48.000000
    0.013875,  -20.000000,  270.000000
    0.000050,  -20.000000,    1.000000
    0.000075,  -20.000000,    2.000000
    0.000150,  -20.000000,    8.000000
    0.000050,  -20.000000,    1.000000
    0.004000,  -20.000000,  343.000000
    0.001450,  -20.000000, 1952.000000
    0.000025,  -20.000000,    1.000000
    0.004625,  -20.000000,   75.000000
    0.008350,  -20.000000,  372.000000
    0.000025,  -20.000000,    1.000000
    0.009100,  -20.000000,  197.000000
    0.006175,  -20.000000,  655.000000
    0.000250,  -20.000000,    7.000000
    0.000050,  -20.000000,    1.000000
    0.000350,  -20.000000,    5.000000
    0.000125,  -20.000000,    4.000000
    0.000225,  -20.000000,   41.000000
    0.000075,  -20.000000,    2.000000
    0.000050,  -20.000000,    1.000000
    0.000300,  -20.000000,   26.000000
    0.024425,  -20.000000, 1934.000000
    0.000125,  -20.000000,    6.000000
    0.009300,  -20.000000,  306.000000
    0.002650,  -20.000000,  180.000000
    0.003550,  -20.000000,  128.000000
    0.000075,  -20.000000,    6.000000
    0.008150,  -20.000000, 1256.000000
    0.000075,  -20.000000,    4.000000
    0.000025,  -20.000000,    1.000000
    0.001850,  -20.000000,   27.000000
    0.000275,  -20.000000,   81.000000
    0.000100,  -20.000000,   12.000000
    0.000200,  -20.000000,  143.000000
    0.001600,  -20.000000,  125.000000
    0.000025,  -20.000000,    1.000000
    0.004675,  -20.000000,  159.000000
    0.000050,  -20.000000,    1.000000
    0.013025,  -20.000000,  655.000000
    0.004075,  -20.000000,  112.000000
    0.000150,  -20.000000,   22.000000
    0.000050,  -20.000000,    1.000000
    0.000350,  -20.000000,    7.000000
    0.014575,  -20.000000,  600.000000
    0.000050,  -20.000000,    1.000000
    0.000150,  -20.000000,    3.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000325,  -20.000000,    7.000000
    0.000400,  -20.000000,   34.000000
    0.000050,  -20.000000,    1.000000
    0.000125,  -20.000000,   12.000000
    0.000200,  -20.000000,   25.000000
    0.000625,  -20.000000,   57.000000
    0.000150,  -20.000000,   10.000000
    0.000275,  -20.000000,    7.000000
    0.001575,  -20.000000,  134.000000
    0.004925,  -20.000000,  175.000000
    0.000100,  -20.000000,    9.000000
    0.000075,  -20.000000,    3.000000
    0.047750,  -20.000000, 1472.000000
    0.000050,  -20.000000,    1.000000
    0.000275,  -20.000000,   10.000000
    0.001800,  -20.000000,  115.000000
    0.000500,  -20.000000,   26.000000
    0.000275,  -20.000000,    6.000000
    0.000250,  -20.000000,    6.000000
    0.000150,  -20.000000,   35.000000
    0.000700,  -20.000000,   20.000000
    0.043375,  -20.000000, 4815.000000
    0.000125,  -20.000000,    6.000000
    0.000125,  -20.000000,    6.000000
    0.000550,  -20.000000,   60.000000
    0.000525,  -20.000000,    8.000000
    0.000050,  -20.000000,    1.000000
    0.002050,  -20.000000,   17.000000
    0.000050,  -20.000000,    1.000000
    0.000075,  -20.000000,    2.000000
    0.000625,  -20.000000,   25.000000
    0.002950,  -20.000000,  189.000000
    0.016700,  -20.000000, 1774.000000
    0.004950,  -20.000000,  113.000000
    0.000125,  -20.000000,   11.000000
    0.008225,  -20.000000, 1776.000000
    0.003100,  -20.000000,  132.000000
    0.000100,  -20.000000,   11.000000
    0.001100,  -20.000000,   93.000000
    0.000075,  -20.000000,   13.000000
    0.000150,  -20.000000,   22.000000
    0.000900,  -20.000000,  116.000000
    0.004675,  -20.000000, 5887.000000
    0.000125,  -20.000000,   21.000000
    0.000225,  -20.000000,    3.000000
    0.055450,  -20.000000, 1475.000000
    0.004025,  -20.000000,  181.000000
    0.000950,  -20.000000,   11.000000
    0.004975,  -20.000000,  209.000000
    0.000325,  -20.000000,   14.000000
    0.009200,  -20.000000,  767.000000
    0.002050,  -20.000000, 1530.000000
    0.001200,  -20.000000,   49.000000
    0.000700,  -20.000000,    5.000000
    0.002225,  -20.000000,   97.000000
    0.000875,  -20.000000,   68.000000
    0.002000,  -20.000000,  178.000000
    0.000150,  -20.000000,    3.000000
    0.004025,  -20.000000, 6313.000000
    0.017325,  -20.000000, 4296.000000
    0.001750,  -20.000000,   49.000000
    0.001100,  -20.000000,  823.000000
    0.010625,  -20.000000,  312.000000
    0.012100,  -20.000000,  302.000000
    0.000100,  -20.000000,   21.000000
    0.001175,  -20.000000,   99.000000
    0.000075,  -20.000000,    3.000000
    0.020750,  -20.000000,  387.000000
    0.000925,  -20.000000,   73.000000
    0.027800,  -20.000000,  241.000000
    0.025000,  -20.000000, 1906.000000
    0.000500,  -20.000000,   41.000000
    0.003800,  -20.000000,  169.000000
    0.000425,  -20.000000,  630.000000
    0.001250,  -20.000000,   35.000000
    0.001225,  -20.000000,   49.000000
    0.000075,  -20.000000,    2.000000
    0.000050,  -20.000000,    1.000000
    0.009775,  -20.000000,  214.000000
    0.000075,  -20.000000,    2.000000
    0.000025,  -20.000000,    1.000000
    0.000900,  -20.000000,   55.000000
    0.000050,  -20.000000,    1.000000
    0.003800,  -20.000000,  106.000000
    0.001225,  -20.000000,   18.000000
    0.006500,  -20.000000,   87.000000
    0.000075,  -20.000000,    7.000000
    0.000950,  -20.000000,  280.000000
    0.000050,  -20.000000,    1.000000
    0.000075,  -20.000000,   13.000000
    0.000125,  -20.000000,    4.000000
    0.001975,  -20.000000,   27.000000
    0.004375,  -20.000000, 1034.000000
    0.013250,  -20.000000, 2555.000000
    0.001675,  -20.000000,  112.000000
    0.000200,  -20.000000,    7.000000
    0.001825,  -20.000000,   45.000000
    0.000425,  -20.000000,  212.000000
    0.000125,  -20.000000,    5.000000
    0.002475,  -20.000000,   36.000000
    0.000250,  -20.000000,   27.000000
    0.009275,  -20.000000, 1294.000000
    0.000075,  -20.000000,    7.000000
    0.000475,  -20.000000,   15.000000
    0.006550,  -20.000000,  235.000000
    0.001225,  -20.000000,   20.000000
    0.023725,  -20.000000, 2768.000000
    0.000450,  -20.000000,   25.000000
    0.000075,  -20.000000,   21.000000
    0.008000,  -20.000000,  315.000000
    0.000225,  -20.000000,   10.000000
    0.006525,  -20.000000,  252.000000
    0.000225,  -20.000000,   15.000000
    0.002200,  -20.000000,   65.000000
    0.008600,  -20.000000,   63.000000
    0.004825,  -20.000000, 1665.000000
    0.000075,  -20.000000,    3.000000
    0.000550,  -20.000000,   19.000000
    0.000200,  -20.000000,   15.000000
    0.002400,  -20.000000,  229.000000
    0.016725,  -20.000000, 1199.000000
    0.008075,  -20.000000,  239.000000
    0.000450,  -20.000000,    9.000000
    0.000025,  -20.000000,    1.000000
    0.001650,  -20.000000,   12.000000
    0.000025,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000125,  -20.000000,    3.000000
    0.000200,  -20.000000,   13.000000
    0.010775,  -20.000000,  516.000000
    0.008850,  -20.000000,  191.000000
    0.000375,  -20.000000,  123.000000
    0.000175,  -20.000000,    5.000000
    0.020175,  -20.000000, 5192.000000
    0.000675,  -20.000000,   22.000000
    0.000725,  -20.000000,   16.000000
    0.005300,  -20.000000,  683.000000
    0.000100,  -20.000000,    2.000000
    0.000850,  -20.000000,  204.000000
    0.000050,  -20.000000,    1.000000
    0.000400,  -20.000000,    3.000000
    0.031650,  -20.000000, 3832.000000
    0.000050,  -20.000000,    1.000000
    0.010850,  -20.000000,  149.000000
    0.001475,  -20.000000,  389.000000
    0.000550,  -20.000000,   21.000000
    0.000350,  -20.000000,   18.000000
    0.000075,  -20.000000,    3.000000
    0.000050,  -20.000000,    1.000000
    0.035550,  -20.000000,  972.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000400,  -20.000000,   60.000000
    0.000050,  -20.000000,    1.000000
    0.000400,  -20.000000,    6.000000
    0.000200,  -20.000000,   11.000000
    0.009050,  -20.000000,  875.000000
    0.001000,  -20.000000,   65.000000
    0.014925,  -20.000000, 1148.000000
    0.020200,  -20.000000, 3512.000000
    0.004200,  -20.000000,  201.000000
    0.000950,  -20.000000,   16.000000
    0.007400,  -20.000000, 1604.000000
    0.009375,  -20.000000, 1092.000000
    0.000325,  -20.000000,    5.000000
    0.011875,  -20.000000,  700.000000
    0.000050,  -20.000000,    1.000000
    0.000950,  -20.000000,   27.000000
    0.002050,  -20.000000,  138.000000
    0.000075,  -20.000000,    2.000000
    0.002275,  -20.000000,   52.000000
    0.000575,  -20.000000,   17.000000
    0.000050,  -20.000000,    1.000000
    0.015925,  -20.000000, 1793.000000
    0.000050,  -20.000000,    1.000000
    0.000075,  -20.000000,    2.000000
    0.002475,  -20.000000,  138.000000
    0.001725,  -20.000000,   99.000000
    0.000425,  -20.000000,    7.000000
    0.007100,  -20.000000,  262.000000
    0.004850,  -20.000000,   44.000000
    0.000425,  -20.000000,  719.000000
    0.001225,  -20.000000,   28.000000
    0.000125,  -20.000000,    4.000000
    0.000350,  -20.000000,   12.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,    2.000000
    0.000675,  -20.000000,  186.000000
    0.002225,  -20.000000,   57.000000
    0.000050,  -20.000000,    1.000000
    0.022500,  -20.000000, 1108.000000
    0.000050,  -20.000000,    1.000000
    0.001325,  -20.000000, 2826.000000
    0.000425,  -20.000000,   73.000000
    0.000450,  -20.000000,   52.000000
    0.000825,  -20.000000,   25.000000
    0.000025,  -20.000000,    1.000000
    0.000100,  -20.000000,    2.000000
    0.062050,  -20.000000, 8674.000000
    0.003750,  -20.000000,  111.000000
    0.023075,  -20.000000,  241.000000
    0.000125,  -20.000000,   13.000000
    0.002475,  -20.000000,   65.000000
    0.016275,  -20.000000, 1275.000000
    0.000525,  -20.000000,   33.000000
    0.016375,  -20.000000,  130.000000
    0.000100,  -20.000000,    2.000000
    0.018750,  -20.000000, 1168.000000
    0.000350,  -20.000000,   24.000000
    0.000450,  -20.000000,   36.000000
    0.002400,  -20.000000,   49.000000
    0.001975,  -20.000000,   38.000000
    0.001150,  -20.000000,   21.000000
    0.005125,  -20.000000, 2292.000000
    0.017525,  -20.000000, 1079.000000
    0.000050,  -20.000000,    1.000000
    0.025575,  -20.000000, 1066.000000
    0.001900,  -20.000000,  290.000000
    0.001700,  -20.000000,  269.000000
    0.000225,  -20.000000,    4.000000
    0.008425,  -20.000000, 5056.000000
    0.003575,  -20.000000,  215.000000
    0.000050,  -20.000000,    1.000000
    0.015850,  -20.000000,  175.000000
    0.000500,  -20.000000,   42.000000
    0.000075,  -20.000000,    2.000000
    0.000550,  -20.000000,   87.000000
    0.000475,  -20.000000,    7.000000
    0.033625,  -20.000000, 3896.000000
    0.027625,  -20.000000,  777.000000
    0.000225,  -20.000000,    5.000000
    0.010950,  -20.000000,  229.000000
    0.002025,  -20.000000,  195.000000
    0.000100,  -20.000000,   28.000000
    0.001925,  -20.000000,   39.000000
    0.000075,  -20.000000,    4.000000
    0.033925,  -20.000000, 1702.000000
    0.000425,  -20.000000,   70.000000
    0.000125,  -20.000000,    6.000000
    0.000125,  -20.000000,    8.000000
    0.000050,  -20.000000,    1.000000
    0.000775,  -20.000000,  593.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,    3.000000
    0.020400,  -20.000000,  715.000000
    0.000400,  -20.000000,    8.000000
    0.000825,  -20.000000,   24.000000
    0.000400,  -20.000000,  103.000000
    0.002900,  -20.000000,  512.000000
    0.003175,  -20.000000,  215.000000
    0.001200,  -20.000000,  965.000000
    0.000250,  -20.000000,   81.000000
    0.000075,  -20.000000,    7.000000
    0.000050,  -20.000000,    1.000000
    0.060425,  -20.000000, 2314.000000
    0.001175,  -20.000000,   55.000000
    0.002100,  -20.000000,   81.000000
    0.002100,  -20.000000,   39.000000
    0.000300,  -20.000000,  399.000000
    0.000075,  -20.000000,    2.000000
    0.014075,  -20.000000,  868.000000
    0.001000,  -20.000000,   60.000000
    0.000075,  -20.000000,  786.000000
    0.025425,  -20.000000, 3355.000000
    0.000600,  -20.000000,   20.000000
    0.000075,  -20.000000,    2.000000
    0.001225,  -20.000000,  139.000000
    0.006500,  -20.000000, 3808.000000
    0.000275,  -20.000000,   21.000000
    0.000025,  -20.000000,    1.000000
    0.002100,  -20.000000,  218.000000
    0.000175,  -20.000000,    2.000000
    0.000750,  -20.000000,  115.000000
    0.001450,  -20.000000,   10.000000
    0.000950,  -20.000000,   18.000000
    0.000525,  -20.000000,   29.000000
    0.000250,  -20.000000,    4.000000
    0.000375,  -20.000000,    3.000000
    0.015425,  -20.000000,  482.000000
    0.001375,  -20.000000,  965.000000
    0.004150,  -20.000000,  273.000000
    0.025025,  -20.000000,  314.000000
    0.000050,  -20.000000,    1.000000
    0.012950,  -20.000000,  214.000000
    0.000325,  -20.000000,    8.000000
    0.000600,  -20.000000, 1981.000000
    0.000125,  -20.000000,   12.000000
    0.000500,  -20.000000,   30.000000
    0.000125,  -20.000000,    4.000000
    0.000625,  -20.000000,   65.000000
    0.000250,  -20.000000,   35.000000
    0.000050,  -20.000000,    1.000000
    0.025650,  -20.000000, 3459.000000
    0.000025,  -20.000000,    1.000000
    0.003500,  -20.000000,  584.000000
    0.018925,  -20.000000,  662.000000
    0.000025,  -20.000000,    1.000000
    0.018725,  -20.000000, 1373.000000
    0.003725,  -20.000000,  637.000000
    0.001100,  -20.000000,  427.000000
    0.001850,  -20.000000,  751.000000
    0.000525,  -20.000000,  135.000000
    0.000650,  -20.000000,   35.000000
    0.000125,  -20.000000,    2.000000
    0.005725,  -20.000000,  834.000000
    0.000125,  -20.000000,    2.000000
    0.085975,  -20.000000, 3199.000000
    0.019325,  -20.000000,  798.000000
    0.139875,  -20.000000, 8558.000000
    0.000500,  -20.000000,   17.000000
    0.000250,  -20.000000,   22.000000
    0.024175,  -20.000000,  889.000000
    0.000175,  -20.000000,   12.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000175,  -20.000000,    9.000000
    0.010450,  -20.000000,  260.000000
    0.014275,  -20.000000,  396.000000
    0.000025,  -20.000000,    1.000000
    0.000175,  -20.000000,  151.000000
    0.005300,  -20.000000,  367.000000
    0.000525,  -20.000000,  131.000000
    0.001250,  -20.000000,  103.000000
    0.013275,  -20.000000, 1545.000000
    0.014725,  -20.000000,  898.000000
    0.000050,  -20.000000,    1.000000
    0.000250,  -20.000000,    2.000000
    0.012250,  -20.000000, 2554.000000
    0.000075,  -20.000000,   31.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.005125,  -20.000000,  282.000000
    0.000075,  -20.000000,   16.000000
    0.000250,  -20.000000,   40.000000
    0.001450,  -20.000000,   30.000000
    0.007750,  -20.000000,  941.000000
    0.004775,  -20.000000,  277.000000
    0.022525,  -20.000000, 3522.000000
    0.001800,  -20.000000,   37.000000
    0.000500,  -20.000000,   12.000000
    0.020400,  -20.000000, 1009.000000
    0.000875,  -20.000000,   32.000000
    0.024800,  -20.000000, 3000.000000
    0.003350,  -20.000000,   26.000000
    0.000200,  -20.000000,   11.000000
    0.000075,  -20.000000,   19.000000
    0.004350,  -20.000000, 1238.000000
    0.006000,  -20.000000, 1755.000000
    0.000100,  -20.000000,    2.000000
    0.001675,  -20.000000,   26.000000
    0.000025,  -20.000000,    1.000000
    0.001900,  -20.000000,  205.000000
    0.042650,  -20.000000, 2088.000000
    0.048150,  -20.000000, 2004.000000
    0.013100,  -20.000000,  693.000000
    0.001500,  -20.000000,  568.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.000175,  -20.000000,   14.000000
    0.000025,  -20.000000,    1.000000
    0.000075,  -20.000000,   33.000000
    0.018825,  -20.000000, 3175.000000
    0.025375,  -20.000000, 3732.000000
    0.001475,  -20.000000,   74.000000
    0.000775,  -20.000000,   27.000000
    0.000075,  -20.000000,    2.000000
    0.000150,  -20.000000,   11.000000
    0.001575,  -20.000000,   96.000000
    0.000575,  -20.000000,  122.000000
    0.007050,  -20.000000,  774.000000
    0.000300,  -20.000000,   31.000000
    0.004375,  -20.000000,  200.000000
    0.000225,  -20.000000,    5.000000
    0.020500,  -20.000000, 2833.000000
    0.000275,  -20.000000,    9.000000
    0.006075,  -20.000000,  370.000000
    0.019650,  -20.000000,  555.000000
    0.002700,  -20.000000,  187.000000
    0.000125,  -20.000000,   12.000000
    0.000950,  -20.000000,   20.000000
    0.015475,  -20.000000, 1379.000000
    0.000125,  -20.000000,    2.000000
    0.006075,  -20.000000,  417.000000
    0.003200,  -20.000000,   45.000000
    0.011600,  -20.000000, 1037.000000
    0.000025,  -20.000000,    1.000000
    0.000925,  -20.000000,  151.000000
    0.000025,  -20.000000,    1.000000
    0.002475,  -20.000000,   83.000000
    0.000150,  -20.000000,    3.000000
    0.003775,  -20.000000,  238.000000
    0.000225,  -20.000000,   16.000000
    0.000025,  -20.000000,    1.000000
    0.000550,  -20.000000,  120.000000
    0.003400,  -20.000000,  272.000000
    0.000075,  -20.000000,    4.000000
    0.000075,  -20.000000,    2.000000
    0.000075,  -20.000000,    4.000000
    0.002750,  -20.000000,  225.000000
    0.000300,  -20.000000,   52.000000
    0.000050,  -20.000000,    1.000000
    0.000775,  -20.000000,  438.000000
    0.021575,  -20.000000, 1414.000000
    0.013000,  -20.000000,  448.000000
    0.010700,  -20.000000, 1585.000000
    0.000050,  -20.000000,    1.000000
    0.004625,  -20.000000,   80.000000
    0.000075,  -20.000000,   28.000000
    0.004225,  -20.000000,  418.000000
    0.000525,  -20.000000,  181.000000
    0.001725,  -20.000000,  970.000000
    0.000075,  -20.000000,    4.000000
    0.000325,  -20.000000,   24.000000
    0.000025,  -20.000000,    1.000000
    0.000100,  -20.000000,    2.000000
    0.019725,  -20.000000, 4651.000000
    0.000625,  -20.000000,   60.000000
    0.000050,  -20.000000,    1.000000
    0.002875,  -20.000000,  289.000000
    0.000100,  -20.000000,    5.000000
    0.002100,  -20.000000,  198.000000
    0.002900,  -20.000000,   88.000000
    0.010550,  -20.000000,  555.000000
    0.001150,  -20.000000,  276.000000
    0.004100,  -20.000000,  158.000000
    0.001650,  -20.000000,   63.000000
    0.003525,  -20.000000, 2190.000000
    0.001975,  -20.000000,  845.000000
    0.009300,  -20.000000,  435.000000
    0.000050,  -20.000000,    1.000000
    0.013875,  -20.000000,  363.000000
    0.000100,  -20.000000,   11.000000
    0.000850,  -20.000000,  153.000000
    0.000050,  -20.000000,    1.000000
    0.000350,  -20.000000,    4.000000
    0.015700,  -20.000000,  505.000000
    0.005775,  -20.000000,   59.000000
    0.001375,  -20.000000,  152.000000
    0.000300,  -20.000000,   89.000000
    0.000750,  -20.000000,   39.000000
    0.000600,  -20.000000,   31.000000
    0.000075,  -20.000000,    2.000000
    0.041025,  -20.000000,  420.000000
    0.000025,  -20.000000,    1.000000
    0.004200,  -20.000000,  267.000000
    0.000075,  -20.000000,    2.000000
    0.000050,  -20.000000,    1.000000
    0.000150,  -20.000000,    3.000000
    0.001875,  -20.000000,   43.000000
    0.000800,  -20.000000,  157.000000
    0.000350,  -20.000000,   12.000000
    0.000425,  -20.000000,   80.000000
    0.029725,  -20.000000, 1456.000000
    0.072450,  -20.000000, 1671.000000
    0.000150,  -20.000000,    3.000000
    0.046150,  -20.000000, 1023.000000
    0.006875,  -20.000000,  478.000000
    0.000600,  -20.000000,   71.000000
    0.001050,  -20.000000,   20.000000
    0.001450,  -20.000000,  200.000000
    0.000200,  -20.000000,    3.000000
    0.001025,  -20.000000,   19.000000
    0.000050,  -20.000000,    1.000000
    0.024725,  -20.000000,  209.000000
    0.000850,  -20.000000,   18.000000
    0.000250,  -20.000000,    4.000000
    0.000125,  -20.000000,   22.000000
    0.016950,  -20.000000, 4074.000000
    0.000025,  -20.000000,    1.000000
    0.000050,  -20.000000,    1.000000
    0.004275,  -20.000000,  116.000000
    0.000250,  -20.000000,   36.000000
    0.074200,  -20.000000, 2736.000000
    0.001225,  -20.000000,   30.000000
    0.001450,  -20.000000,   46.000000
    0.000150,  -20.000000,   10.000000
    0.011525,  -20.000000,  800.000000
    0.022475,  -20.000000, 2134.000000
    0.008525,  -20.000000,  267.000000
    0.000100,  -20.000000,   11.000000
    0.000225,  -20.000000,    4.000000
    0.000375,  -20.000000,   14.000000
    0.020100,  -20.000000, 1668.000000
    0.000050,  -20.000000,    1.000000
    0.001950,  -20.000000,  749.000000
    0.000350,  -20.000000,   31.000000
    0.000050,  -20.000000,    1.000000
    0.001225,  -20.000000,  125.000000
    0.000450,  -20.000000,   36.000000
    0.000175,  -20.000000,   28.000000
    0.000025,  -20.000000,    1.000000
    0.000675,  -20.000000,   34.000000
    0.000125,  -20.000000,    3.000000
    0.000050,  -20.000000,    1.000000
    0.005500,  -20.000000,  948.000000
    0.000050,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.010100,  -20.000000,  458.000000
    0.000075,  -20.000000,    2.000000
    0.000225,  -20.000000,    4.000000
    0.009750,  -20.000000,  471.000000
    0.000075,  -20.000000,    2.000000
    0.018150,  -20.000000,  987.000000
    0.000150,  -20.000000,  141.000000
    0.000250,  -20.000000,  112.000000
    0.002850,  -20.000000,  173.000000
    0.019000,  -20.000000,  588.000000
    0.000400,  -20.000000,  125.000000
    0.004500,  -20.000000,  578.000000
    0.004725,  -20.000000,  139.000000
    0.011475,  -20.000000,  202.000000
    0.000050,  -20.000000,    1.000000
    0.000500,  -20.000000,   12.000000
    0.006475,  -20.000000,  218.000000
    0.000075,  -20.000000,   16.000000
    0.000150,  -20.000000,    7.000000
    0.011550,  -20.000000,  258.000000
    0.006725,  -20.000000,  586.000000
    0.002250,  -20.000000,  906.000000
    0.004175,  -20.000000,   96.000000
    0.006425,  -20.000000, 1477.000000
    0.006975,  -20.000000,  542.000000
    0.000150,  -20.000000,    4.000000
    0.004350,  -20.000000,  345.000000
    0.001300,  -20.000000,   33.000000
    0.000050,  -20.000000,    1.000000
    0.001775,  -20.000000,  380.000000
    0.000475,  -20.000000,   19.000000
    0.000075,  -20.000000,    3.000000
    0.000100,  -20.000000,   11.000000
    0.001925,  -20.000000,   67.000000
    0.000675,  -20.000000,   26.000000
    0.034550,  -20.000000, 2759.000000
    0.000025,  -20.000000,    1.000000
    0.000075,  -20.000000,    6.000000
    0.020375,  -20.000000, 2108.000000
    0.004625,  -20.000000,   82.000000
    0.003850,  -20.000000,   83.000000
    0.008750,  -20.000000, 3315.000000
    0.004850,  -20.000000,   38.000000
    0.000275,  -20.000000,   16.000000
    0.000650,  -20.000000,  118.000000
    0.000375,  -20.000000,   66.000000
    0.002650,  -20.000000,  666.000000
    0.000075,  -20.000000,    7.000000
    0.000050,  -20.000000,    1.000000
    0.021325,  -20.000000,  702.000000
    0.000075,  -20.000000,    4.000000
    0.000100,  -20.000000,   13.000000
    0.000125,  -20.000000,    4.000000
    0.000025,  -20.000000,    1.000000
    0.012900,  -20.000000,  388.000000
    0.002525,  -20.000000, 1081.000000
    0.000200,  -20.000000,   24.000000
    0.002275,  -20.000000,  210.000000
    0.000400,  -20.000000,  293.000000
    0.001325,  -20.000000,   31.000000
    0.000250,  -20.000000,    7.000000
    0.000025,  -20.000000,    1.000000
    0.000025,  -20.000000,    1.000000
    0.022725,  -20.000000, 1972.000000
    0.000100,  -20.000000,   29.000000
    0.009750,  -20.000000,  185.000000
    0.000650,  -20.000000,   14.000000
    0.000050,  -20.000000,    1.000000
    0.000100,  -20.000000,    5.000000
    0.000350,  -20.000000,   37.000000
    0.003600,  -20.000000,  437.000000
    0.000250,  -20.000000,    7.000000
    0.010300,  -20.000000,  152.000000
    0.001725,  -20.000000,  728.000000
    0.002875,  -20.000000,  556.000000
    0.015050,  -20.000000, 1642.000000
    0.000100,  -20.000000,    3.000000
    0.004325,  -20.000000, 2058.000000
    0.002925,  -20.000000,  154.000000
    0.006550,  -20.000000,   99.000000
    0.002425,  -20.000000,   76.000000
    0.000025,  -20.000000,    1.000000
    0.000725,  -20.000000,   44.000000
