tid,gamma,trueage,freqonly
784,13.594,-15.55261,-14.019
785,11.659,-13.52828,-11.93085
786,10.0,-11.36829,-9.90095
787,8.577,-9.92417,-8.81941
788,7.356,-8.80505,-7.43297
789,6.31,-7.36227,-6.13824
790,5.412,-6.61346,-5.46455
791,4.642,-5.5542,-4.59768
792,3.981,-5.69748,-4.38976
793,3.415,-3.82168,-2.87933
794,2.929,-3.64862,-2.83231
795,2.512,-3.17331,-2.36926
796,2.154,-3.01608,-2.17556
797,1.848,-2.36157,-1.56731
798,1.585,-2.35683,-1.60746
799,1.359,-1.50818,-0.88998
800,1.166,-0.80073,-0.37819
801,1.0,-1.82572,-1.14035
802,0.457,-0.54761,-0.21432
803,0.152,0.27503,0.27347
804,0.023,1.39774,0.6313
805,0.0,0.96266,0.56126
806,100.0,-110.14346,-97.61376
807,85.77,-96.5062,-87.70463
808,73.564,-77.46627,-72.76079
809,63.096,-65.53526,-63.40183
810,54.117,-56.60703,-55.74505
811,46.416,-50.32589,-52.72335
812,39.811,-38.99595,-38.28954
813,34.145,-34.8972,-34.92543
814,29.286,-29.71037,-29.10677
815,25.119,-27.12954,-26.80516
816,21.544,-23.12713,-22.3178
817,18.478,-19.95302,-18.47056
818,15.849,-18.06875,-17.01164
819,13.594,-15.44436,-14.09328
820,11.659,-14.31242,-12.88144
821,10.0,-11.67981,-10.36089
822,8.577,-10.09739,-8.63672
823,7.356,-8.27879,-6.93331
824,6.31,-7.44428,-6.47643
825,5.412,-6.38067,-5.19438
826,4.642,-5.46629,-4.33632
827,3.981,-5.18369,-4.18077
828,3.415,-3.91352,-3.00029
829,2.929,-3.85517,-2.67026
830,2.512,-2.95274,-2.02795
831,2.154,-2.9511,-2.11557
832,1.848,-2.0332,-1.31938
833,1.585,-1.97771,-1.33862
834,1.359,-1.60224,-1.02218
835,1.166,-1.71906,-1.00263
836,1.0,-1.44889,-0.76975
837,0.457,-0.32979,-0.07392
838,0.152,-0.18276,0.00616
839,0.023,0.47494,0.37639
840,0.0,0.89559,0.50878
841,100.0,-110.07161,-101.22986
842,85.77,-95.64601,-89.22848
843,73.564,-77.49738,-70.70455
844,63.096,-67.73498,-65.71126
845,54.117,-55.775,-54.30045
846,46.416,-48.07217,-46.31313
847,39.811,-41.50322,-40.52062
848,34.145,-36.54357,-37.21754
849,29.286,-28.99452,-30.35733
850,25.119,-26.64584,-27.67403
851,21.544,-23.04084,-22.67606
852,18.478,-20.04431,-18.73064
853,15.849,-17.00961,-15.74447
854,13.594,-15.94984,-14.20664
855,11.659,-13.30888,-11.59393
856,10.0,-11.6324,-9.92556
857,8.577,-9.84637,-8.43961
858,7.356,-8.50966,-7.19545
859,6.31,-7.62815,-6.35072
860,5.412,-6.96737,-5.70831
861,4.642,-5.40017,-4.44681
862,3.981,-4.77057,-3.56295
863,3.415,-3.80387,-2.89438
864,2.929,-3.58651,-2.61743
865,2.512,-3.24416,-2.36861
866,2.154,-2.9809,-2.17969
867,1.848,-2.66463,-1.85536
868,1.585,-2.67806,-1.92689
869,1.359,-1.57485,-0.92335
870,1.166,-1.53771,-0.94349
871,1.0,-1.60197,-0.94055
872,0.457,-0.44535,-0.13029
873,0.152,-0.31851,-0.07173
874,0.023,1.49794,0.7282
875,0.0,0.14645,0.20187
876,100.0,-110.44895,-104.45902
877,85.77,-91.99825,-89.71723
878,73.564,-74.72454,-71.01077
879,63.096,-70.57351,-68.30984
880,54.117,-55.00108,-51.96897
881,46.416,-48.55031,-50.25136
882,39.811,-42.23854,-43.62234
883,34.145,-34.65985,-34.4775
884,29.286,-30.73205,-30.81049
885,25.119,-26.17857,-25.64322
886,21.544,-22.37536,-21.56526
887,18.478,-19.97858,-19.18237
888,15.849,-17.39204,-15.8794
889,13.594,-14.74557,-13.03761
890,11.659,-13.21439,-12.27851
891,10.0,-11.10125,-9.53713
892,8.577,-10.49094,-9.00882
893,7.356,-8.2714,-7.20095
894,6.31,-8.26521,-7.03934
895,5.412,-6.6291,-5.47343
896,4.642,-5.75958,-4.67466
897,3.981,-5.37439,-4.32756
898,3.415,-4.72205,-3.73409
899,2.929,-3.92334,-2.89688
900,2.512,-3.36274,-2.49721
901,2.154,-2.91081,-2.09181
902,1.848,-2.10646,-1.35206
903,1.585,-1.81031,-1.11847
904,1.359,-2.12911,-1.43961
905,1.166,-1.48575,-0.82777
906,1.0,-1.94409,-1.25766
907,0.457,0.00438,0.13249
908,0.152,-0.04552,0.09197
909,0.023,1.35084,0.61734
910,0.0,-0.14492,0.04306
911,100.0,-116.37421,-109.92969
912,85.77,-91.91225,-82.7635
913,73.564,-78.07919,-73.47122
914,63.096,-68.84873,-66.98618
915,54.117,-57.16506,-54.30003
916,46.416,-47.17257,-47.57039
917,39.811,-39.21551,-39.10169
918,34.145,-35.67137,-36.29556
919,29.286,-31.63589,-31.74385
920,25.119,-25.65675,-25.22811
921,21.544,-22.01895,-21.5983
922,18.478,-19.6037,-18.11115
923,15.849,-17.51144,-15.76912
924,13.594,-14.55069,-13.35821
925,11.659,-13.46647,-11.95042
926,10.0,-11.85817,-10.67313
927,8.577,-10.13943,-8.57121
928,7.356,-9.38775,-8.06433
929,6.31,-7.46743,-6.03329
930,5.412,-6.91584,-5.71179
931,4.642,-4.98004,-3.95128
932,3.981,-4.80061,-3.74068
933,3.415,-4.38252,-3.62871
934,2.929,-3.47658,-2.50258
935,2.512,-3.50613,-2.63609
936,2.154,-2.40096,-1.62464
937,1.848,-2.4514,-1.67227
938,1.585,-1.66988,-1.11353
939,1.359,-1.45148,-0.84215
940,1.166,-1.3144,-0.7308
941,1.0,-1.35195,-0.78645
942,0.457,-0.82063,-0.35116
943,0.152,-0.12196,0.05968
944,0.023,-0.29741,-0.03132
945,0.0,0.40851,0.34235
946,100.0,-107.46447,-99.38869
947,85.77,-90.1267,-85.16105
948,73.564,-76.62353,-73.73481
949,63.096,-68.89025,-64.7892
950,54.117,-55.60158,-55.78683
951,46.416,-48.10701,-48.72843
952,39.811,-40.83528,-39.80156
953,34.145,-37.57751,-36.17174
954,29.286,-29.97406,-29.05086
955,25.119,-25.07744,-24.47986
956,21.544,-22.53686,-22.71111
957,18.478,-19.79553,-18.65245
958,15.849,-16.72793,-15.32419
959,13.594,-15.66217,-14.11537
960,11.659,-13.32831,-11.26174
961,10.0,-11.70275,-10.20659
962,8.577,-10.45099,-9.06615
963,7.356,-9.22327,-7.78414
964,6.31,-7.12251,-5.89208
965,5.412,-6.99932,-5.99352
966,4.642,-4.97274,-4.03397
967,3.981,-5.14248,-4.21246
968,3.415,-3.56459,-2.54139
969,2.929,-3.39391,-2.60741
970,2.512,-3.40962,-2.4748
971,2.154,-3.04772,-2.30533
972,1.848,-1.91522,-1.19285
973,1.585,-2.43649,-1.60375
974,1.359,-2.096,-1.36485
975,1.166,-1.97005,-1.26144
976,1.0,-1.42582,-0.83551
977,0.457,-0.59546,-0.22541
978,0.152,0.58075,0.39997
979,0.023,0.89624,0.52064
980,0.0,6.18202,1.11442
981,100.0,-117.88946,-106.49735
982,85.77,-93.58773,-87.14771
983,73.564,-80.88598,-75.97581
984,63.096,-70.22607,-69.86958
985,54.117,-56.7329,-57.59987
986,46.416,-48.17245,-48.11417
987,39.811,-41.32095,-41.76554
988,34.145,-34.71073,-32.76275
989,29.286,-29.58909,-29.64684
990,25.119,-26.17702,-25.5654
991,21.544,-22.21715,-21.68864
992,18.478,-20.07317,-18.29654
993,15.849,-17.11929,-15.94011
994,13.594,-16.00132,-14.56397
995,11.659,-13.15162,-11.65585
996,10.0,-11.55415,-9.95809
997,8.577,-9.73355,-8.41118
998,7.356,-8.61117,-7.43223
999,6.31,-7.84057,-6.64776
1000,5.412,-6.79596,-5.41288
1001,4.642,-6.49019,-5.45281
1002,3.981,-4.68198,-3.88947
1003,3.415,-4.10407,-3.0056
1004,2.929,-3.8937,-2.77579
1005,2.512,-2.538,-1.62273
1006,2.154,-2.9795,-2.14088
1007,1.848,-1.98645,-1.31644
1008,1.585,-2.15083,-1.37939
1009,1.359,-1.92071,-1.20616
1010,1.166,-1.99503,-1.25295
1011,1.0,-1.78242,-1.11541
1012,0.457,-0.68932,-0.30142
1013,0.152,-0.18405,-0.00234
1014,0.023,0.87101,0.50388
1015,0.0,5.77382,0.9252
1016,100.0,-111.82884,-103.53099
1017,85.77,-94.14938,-89.13108
1018,73.564,-78.18584,-74.46453
1019,63.096,-67.64868,-68.14026
1020,54.117,-54.57083,-54.29878
1021,46.416,-50.18297,-49.01501
1022,39.811,-39.60833,-38.42839
1023,34.145,-34.94116,-34.28427
1024,29.286,-31.67093,-30.61431
1025,25.119,-25.13108,-24.42687
1026,21.544,-23.68244,-22.62773
1027,18.478,-19.13086,-18.31879
1028,15.849,-17.85439,-16.24746
1029,13.594,-14.78605,-13.37017
1030,11.659,-13.23465,-11.48213
1031,10.0,-12.52252,-11.25411
1032,8.577,-9.96765,-8.48489
1033,7.356,-7.97637,-6.55323
1034,6.31,-7.5506,-6.28152
1035,5.412,-6.65831,-5.58111
1036,4.642,-5.94185,-4.78885
1037,3.981,-3.96064,-3.09698
1038,3.415,-3.77011,-2.84793
1039,2.929,-3.78819,-2.75114
1040,2.512,-2.90409,-2.02619
1041,2.154,-3.26792,-2.51123
1042,1.848,-2.57419,-1.77811
1043,1.585,-1.98754,-1.22223
1044,1.359,-2.1491,-1.42562
1045,1.166,-1.42515,-0.84493
1046,1.0,-1.23366,-0.67964
1047,0.457,-0.3452,-0.07469
1048,0.152,0.30274,0.28944
1049,0.023,1.07933,0.5757
1050,0.0,0.61421,0.4287
1051,100.0,-110.28113,-100.36146
1052,85.77,-93.68517,-85.78317
1053,73.564,-77.96223,-74.66433
1054,63.096,-68.30574,-64.28619
1055,54.117,-57.38762,-55.8631
1056,46.416,-52.73449,-51.23419
1057,39.811,-40.86546,-40.52535
1058,34.145,-36.51705,-35.30524
1059,29.286,-30.16498,-29.02833
1060,25.119,-26.31177,-26.35084
1061,21.544,-21.85576,-21.27491
1062,18.478,-18.80093,-17.63324
1063,15.849,-18.13219,-16.89325
1064,13.594,-14.50422,-13.17944
1065,11.659,-13.91821,-12.1689
1066,10.0,-12.08193,-10.68272
1067,8.577,-10.65629,-9.40277
1068,7.356,-8.89165,-7.4473
1069,6.31,-7.07069,-5.92844
1070,5.412,-6.68599,-5.55773
1071,4.642,-6.23759,-5.32205
1072,3.981,-4.84759,-3.88749
1073,3.415,-3.96094,-3.03895
1074,2.929,-4.5126,-3.4732
1075,2.512,-3.12241,-2.26444
1076,2.154,-3.08256,-2.19335
1077,1.848,-2.82952,-2.12635
1078,1.585,-2.08314,-1.32359
1079,1.359,-1.02949,-0.53791
1080,1.166,-1.29088,-0.70626
1081,1.0,-1.77096,-1.08731
1082,0.457,6.85531,0.69004
1083,0.152,0.35767,0.3033
1084,0.023,0.43642,0.33951
1085,0.0,5.50362,0.80103
1086,100.0,-115.30077,-99.62867
1087,85.77,-89.99057,-83.51803
1088,73.564,-77.77836,-73.86313
1089,63.096,-65.22948,-63.3024
1090,54.117,-56.26362,-54.37224
1091,46.416,-47.1513,-46.82544
1092,39.811,-40.15103,-39.79923
1093,34.145,-33.76236,-32.63642
1094,29.286,-28.7013,-29.02556
1095,25.119,-26.08268,-26.46131
1096,21.544,-22.47418,-21.30041
1097,18.478,-19.60356,-18.37993
1098,15.849,-16.9853,-15.85854
1099,13.594,-15.16263,-13.66189
1100,11.659,-14.02886,-12.47246
1101,10.0,-11.64167,-9.82444
1102,8.577,-10.40031,-8.87149
1103,7.356,-8.59059,-7.22966
1104,6.31,-7.88549,-6.46127
1105,5.412,-6.51869,-5.3855
1106,4.642,-6.43286,-5.19079
1107,3.981,-4.32771,-3.30585
1108,3.415,-3.77106,-2.85445
1109,2.929,-3.9378,-2.89342
1110,2.512,-3.11249,-2.25694
1111,2.154,-2.56178,-1.71147
1112,1.848,-2.54255,-1.96114
1113,1.585,-2.24923,-1.54184
1114,1.359,-2.04946,-1.32397
1115,1.166,-1.66835,-0.99585
1116,1.0,-1.233,-0.70099
1117,0.457,0.32594,0.30633
1118,0.152,0.31241,0.28787
1119,0.023,-0.14877,0.04544
1120,0.0,1.89341,0.71413
1121,100.0,-113.54694,-103.1419
1122,85.77,-89.49031,-86.23337
1123,73.564,-78.77676,-74.46559
1124,63.096,-65.14113,-63.06316
1125,54.117,-55.86279,-54.36684
1126,46.416,-47.16185,-46.00578
1127,39.811,-40.40927,-41.64254
1128,34.145,-33.56043,-33.1649
1129,29.286,-30.61673,-30.03843
1130,25.119,-25.6413,-25.63789
1131,21.544,-23.5416,-22.16826
1132,18.478,-19.20716,-18.54369
1133,15.849,-16.64068,-15.82026
1134,13.594,-14.41783,-12.5602
1135,11.659,-13.51774,-12.30134
1136,10.0,-11.51865,-10.26412
1137,8.577,-10.42159,-8.82118
1138,7.356,-8.65156,-7.27086
1139,6.31,-7.75238,-6.29975
1140,5.412,-6.47248,-5.27984
1141,4.642,-6.30067,-5.2873
1142,3.981,-4.2538,-3.29456
1143,3.415,-4.30292,-3.21416
1144,2.929,-3.77789,-2.78783
1145,2.512,-3.34019,-2.57494
1146,2.154,-2.42582,-1.75417
1147,1.848,-2.58184,-1.92388
1148,1.585,-2.48822,-1.72691
1149,1.359,-1.60528,-0.91819
1150,1.166,-1.74756,-1.10112
1151,1.0,-1.09582,-0.53936
1152,0.457,-0.84157,-0.39583
1153,0.152,0.36792,0.31787
1154,0.023,0.6609,0.40492
1155,0.0,0.72886,0.45434
1156,100.0,-108.30039,-97.26362
1157,85.77,-92.45812,-87.51753
1158,73.564,-78.62977,-74.39785
1159,63.096,-63.23823,-61.2921
1160,54.117,-55.78662,-54.44163
1161,46.416,-47.43038,-43.98822
1162,39.811,-39.71659,-39.46764
1163,34.145,-35.67728,-36.76727
1164,29.286,-29.96693,-30.31185
1165,25.119,-27.47647,-26.00692
1166,21.544,-22.72961,-22.06881
1167,18.478,-20.51529,-19.14883
1168,15.849,-17.2901,-16.02178
1169,13.594,-14.98502,-13.0406
1170,11.659,-13.73518,-12.26432
1171,10.0,-11.89725,-10.29314
1172,8.577,-10.20055,-8.71082
1173,7.356,-8.806,-7.39058
1174,6.31,-7.46505,-6.1302
1175,5.412,-7.24721,-5.84641
1176,4.642,-5.71889,-4.46001
1177,3.981,-4.62413,-3.64616
1178,3.415,-4.16862,-3.04519
1179,2.929,-4.12037,-3.25888
1180,2.512,-2.62426,-1.87339
1181,2.154,-2.60993,-1.83756
1182,1.848,-1.96284,-1.26885
1183,1.585,-2.37018,-1.69308
1184,1.359,-1.8459,-1.23579
1185,1.166,-1.79279,-1.09164
1186,1.0,-0.61947,-0.22325
1187,0.457,-0.78201,-0.39525
1188,0.152,1.01459,0.59125
1189,0.023,0.34784,0.29396
1190,0.0,0.10423,0.2008
1191,100.0,-109.42599,-99.87472
1192,85.77,-95.795,-87.70723
1193,73.564,-78.30341,-72.88431
1194,63.096,-67.19984,-64.58401
1195,54.117,-57.92613,-54.22922
1196,46.416,-43.6611,-43.17823
1197,39.811,-43.08572,-44.02776
1198,34.145,-37.11055,-35.96111
1199,29.286,-29.23399,-29.04673
1200,25.119,-26.81467,-26.27082
1201,21.544,-23.12072,-22.43247
1202,18.478,-19.60313,-18.68795
1203,15.849,-16.8195,-16.19541
1204,13.594,-15.43583,-13.70774
1205,11.659,-13.00695,-11.55334
1206,10.0,-11.09069,-9.76966
1207,8.577,-10.20257,-8.95067
1208,7.356,-8.75328,-7.33239
1209,6.31,-7.28332,-6.05467
1210,5.412,-6.31664,-5.0337
1211,4.642,-5.6977,-4.45233
1212,3.981,-4.78412,-3.83585
1213,3.415,-4.19557,-3.15875
1214,2.929,-3.25385,-2.30215
1215,2.512,-3.43677,-2.52417
1216,2.154,-2.59171,-1.77773
1217,1.848,-2.21222,-1.43305
1218,1.585,-1.69435,-1.08102
1219,1.359,-1.96973,-1.23086
1220,1.166,-2.1493,-1.46219
1221,1.0,-0.73348,-0.34241
1222,0.457,-0.87322,-0.43916
1223,0.152,1.05211,0.55036
1224,0.023,0.59069,0.4233
1225,0.0,0.60331,0.39564
1226,100.0,-113.31769,-106.77299
1227,85.77,-96.8229,-90.90501
1228,73.564,-78.52066,-74.53333
1229,63.096,-67.56247,-67.41953
1230,54.117,-56.06001,-56.12407
1231,46.416,-48.28719,-45.16798
1232,39.811,-41.12436,-39.68704
1233,34.145,-34.00129,-33.39977
1234,29.286,-28.89283,-30.29396
1235,25.119,-26.20115,-25.35596
1236,21.544,-25.61016,-24.46523
1237,18.478,-19.69681,-18.66339
1238,15.849,-17.58861,-15.97898
1239,13.594,-15.70163,-14.56085
1240,11.659,-13.16684,-11.55172
1241,10.0,-11.29469,-9.56498
1242,8.577,-9.50473,-8.50562
1243,7.356,-9.11095,-7.62126
1244,6.31,-7.42801,-6.10964
1245,5.412,-6.48997,-5.47848
1246,4.642,-5.20293,-4.03469
1247,3.981,-4.82253,-3.71108
1248,3.415,-4.03208,-3.11818
1249,2.929,-4.51143,-3.54966
1250,2.512,-3.18056,-2.35962
1251,2.154,-3.07966,-2.26926
1252,1.848,-3.05312,-2.21067
1253,1.585,-2.81531,-1.95591
1254,1.359,-2.03326,-1.35051
1255,1.166,-0.9837,-0.50449
1256,1.0,-0.85438,-0.40382
1257,0.457,-1.02818,-0.56633
1258,0.152,0.05761,0.17429
1259,0.023,6.52858,0.65675
1260,0.0,0.71071,0.45137
1261,100.0,-108.0473,-100.11625
1262,85.77,-91.2285,-84.37575
1263,73.564,-79.74182,-78.13291
1264,63.096,-64.57238,-64.384
1265,54.117,-56.24931,-55.45496
1266,46.416,-48.72814,-48.11524
1267,39.811,-40.1937,-39.57726
1268,34.145,-35.9671,-36.1134
1269,29.286,-32.04343,-30.99044
1270,25.119,-25.8445,-25.44572
1271,21.544,-22.31447,-22.23355
1272,18.478,-19.37588,-17.94826
1273,15.849,-17.42157,-16.7089
1274,13.594,-16.02574,-14.3669
1275,11.659,-13.52487,-12.29101
1276,10.0,-11.52197,-10.12885
1277,8.577,-9.88994,-8.55252
1278,7.356,-8.84676,-7.41211
1279,6.31,-6.91604,-5.72646
1280,5.412,-6.96972,-5.70588
1281,4.642,-5.49375,-4.33051
1282,3.981,-5.25151,-4.26479
1283,3.415,-4.36204,-3.37357
1284,2.929,-3.44275,-2.51841
1285,2.512,-3.07359,-2.27301
1286,2.154,-2.31762,-1.50545
1287,1.848,-2.41151,-1.69232
1288,1.585,-2.0919,-1.41309
1289,1.359,-1.98755,-1.28528
1290,1.166,-2.1512,-1.38612
1291,1.0,-0.95453,-0.5113
1292,0.457,0.46724,0.35567
1293,0.152,0.72557,0.45326
1294,0.023,-0.36558,-0.09309
1295,0.0,1.6185,0.74774
1296,100.0,-114.54398,-104.59033
1297,85.77,-95.94989,-89.71533
1298,73.564,-80.03396,-75.07691
1299,63.096,-67.99253,-64.48593
1300,54.117,-54.35198,-53.39525
1301,46.416,-46.38583,-49.24281
1302,39.811,-40.74964,-41.68124
1303,34.145,-35.95518,-35.15977
1304,29.286,-28.11459,-29.18459
1305,25.119,-24.66487,-24.10406
1306,21.544,-22.28243,-21.87179
1307,18.478,-20.59535,-19.82628
1308,15.849,-17.41528,-16.00976
1309,13.594,-14.62072,-12.77604
1310,11.659,-15.07278,-13.05328
1311,10.0,-12.14307,-10.54809
1312,8.577,-9.41281,-7.996
1313,7.356,-8.21257,-7.02643
1314,6.31,-7.58088,-6.2801
1315,5.412,-6.66113,-5.36546
1316,4.642,-5.35936,-4.14922
1317,3.981,-4.95592,-3.8666
1318,3.415,-4.15624,-3.27357
1319,2.929,-3.95947,-3.04346
1320,2.512,-2.88989,-2.05846
1321,2.154,-3.10775,-2.2447
1322,1.848,-2.32183,-1.64692
1323,1.585,-1.63018,-0.977
1324,1.359,-1.65218,-1.05182
1325,1.166,-1.29351,-0.70504
1326,1.0,-1.9358,-1.29391
1327,0.457,-1.1331,-0.63008
1328,0.152,-0.50475,-0.16233
1329,0.023,1.52985,0.67857
1330,0.0,0.0749,0.15337
1331,100.0,-113.1319,-100.48645
1332,85.77,-94.84801,-87.79709
1333,73.564,-78.05503,-73.53857
1334,63.096,-69.20511,-65.45029
1335,54.117,-55.60791,-53.56736
1336,46.416,-45.40339,-43.5788
1337,39.811,-39.66644,-39.35738
1338,34.145,-36.1758,-37.34898
1339,29.286,-30.11559,-30.2059
1340,25.119,-26.20595,-25.29585
1341,21.544,-23.34768,-22.3797
1342,18.478,-19.20264,-18.24073
1343,15.849,-18.26934,-16.91852
1344,13.594,-14.89295,-13.38031
1345,11.659,-13.296,-11.94547
1346,10.0,-11.81858,-10.27814
1347,8.577,-10.35862,-9.26412
1348,7.356,-8.34026,-6.91628
1349,6.31,-7.52879,-6.16247
1350,5.412,-6.35327,-5.1713
1351,4.642,-5.42769,-4.27546
1352,3.981,-4.9573,-4.07216
1353,3.415,-4.66713,-3.79038
1354,2.929,-3.83335,-2.96621
1355,2.512,-3.46354,-2.55877
1356,2.154,-3.10763,-2.30011
1357,1.848,-3.06599,-2.15342
1358,1.585,-2.27243,-1.48833
1359,1.359,-1.29931,-0.78732
1360,1.166,-1.77091,-1.13312
1361,1.0,-0.8205,-0.36959
1362,0.457,-0.14754,0.02103
1363,0.152,6.55728,0.99368
1364,0.023,1.44156,0.59458
1365,0.0,0.59361,0.42384
1366,100.0,-105.84566,-95.67737
1367,85.77,-92.47352,-86.77713
1368,73.564,-81.79012,-75.97427
1369,63.096,-65.41157,-63.69325
1370,54.117,-56.2482,-54.94476
1371,46.416,-49.84812,-49.71537
1372,39.811,-38.49692,-38.18692
1373,34.145,-35.69807,-34.53458
1374,29.286,-31.07151,-30.76561
1375,25.119,-26.43978,-26.0061
1376,21.544,-23.48407,-21.69538
1377,18.478,-20.59104,-19.63434
1378,15.849,-17.28914,-15.84624
1379,13.594,-15.70445,-14.33763
1380,11.659,-14.01158,-12.41155
1381,10.0,-11.89741,-10.51826
1382,8.577,-9.60454,-8.04451
1383,7.356,-8.1627,-6.82321
1384,6.31,-7.78382,-6.51251
1385,5.412,-6.49142,-5.30022
1386,4.642,-5.7588,-4.63095
1387,3.981,-4.64777,-3.74302
1388,3.415,-4.03238,-3.13897
1389,2.929,-3.35241,-2.40005
1390,2.512,-3.63299,-2.74262
1391,2.154,-2.93725,-2.06313
1392,1.848,-2.22599,-1.51142
1393,1.585,-1.60535,-0.9568
1394,1.359,-1.47577,-0.91104
1395,1.166,-1.19901,-0.62884
1396,1.0,-1.15012,-0.61961
1397,0.457,-0.24224,-0.00384
1398,0.152,0.48679,0.36221
1399,0.023,-0.15758,0.01715
1400,0.0,-0.46732,-0.19118
1401,100.0,-106.02421,-95.34089
1402,85.77,-95.13869,-88.17394
1403,73.564,-78.02229,-76.67943
1404,63.096,-63.20355,-60.22836
1405,54.117,-55.66097,-53.05918
1406,46.416,-48.4323,-47.09035
1407,39.811,-42.29485,-42.43429
1408,34.145,-35.96717,-36.16851
1409,29.286,-29.11719,-27.5187
1410,25.119,-25.86272,-25.37042
1411,21.544,-22.52589,-21.21788
1412,18.478,-18.48202,-17.55905
1413,15.849,-17.60799,-15.96691
1414,13.594,-15.4946,-13.66378
1415,11.659,-13.25882,-11.59605
1416,10.0,-11.67068,-10.17053
1417,8.577,-9.89078,-8.52821
1418,7.356,-9.00437,-7.79845
1419,6.31,-8.33848,-7.21439
1420,5.412,-7.00064,-5.71023
1421,4.642,-5.81247,-4.87788
1422,3.981,-4.60583,-3.46158
1423,3.415,-4.02972,-3.29851
1424,2.929,-3.6375,-2.7792
1425,2.512,-2.88094,-2.03918
1426,2.154,-2.63398,-1.91017
1427,1.848,-1.39981,-0.77238
1428,1.585,-2.0701,-1.30344
1429,1.359,-1.17596,-0.67163
1430,1.166,-0.87314,-0.46179
1431,1.0,-1.92351,-1.23385
1432,0.457,-0.94214,-0.49686
1433,0.152,0.1563,0.20527
1434,0.023,1.1243,0.59673
1435,0.0,6.14111,0.79269
1436,100.0,-112.2954,-98.67174
1437,85.77,-92.52481,-89.03536
1438,73.564,-76.49084,-71.87276
1439,63.096,-66.80572,-62.96909
1440,54.117,-56.54845,-55.30718
1441,46.416,-47.33285,-46.06001
1442,39.811,-42.89689,-42.43765
1443,34.145,-34.39546,-34.53179
1444,29.286,-32.51457,-32.14703
1445,25.119,-27.43029,-26.30167
1446,21.544,-22.44172,-22.10264
1447,18.478,-20.10455,-19.06869
1448,15.849,-17.1975,-16.33049
1449,13.594,-15.60977,-13.9892
1450,11.659,-13.42525,-11.78774
1451,10.0,-12.29239,-10.90976
1452,8.577,-10.51994,-9.12937
1453,7.356,-8.70336,-7.32639
1454,6.31,-7.34024,-6.14816
1455,5.412,-6.28798,-5.008
1456,4.642,-5.93222,-4.87625
1457,3.981,-5.1415,-3.98361
1458,3.415,-4.1033,-3.00778
1459,2.929,-4.15754,-3.24036
1460,2.512,-2.88939,-2.09262
1461,2.154,-3.05791,-2.2299
1462,1.848,-2.78425,-1.93893
1463,1.585,-2.36466,-1.68611
1464,1.359,-1.62993,-0.93666
1465,1.166,-1.12135,-0.55807
1466,1.0,-1.3524,-0.82491
1467,0.457,-0.77026,-0.34779
1468,0.152,-0.34624,-0.07071
1469,0.023,-0.18413,0.02958
1470,0.0,1.03324,0.60514
1471,100.0,-108.19297,-100.98231
1472,85.77,-89.99284,-83.77336
1473,73.564,-77.35939,-73.21007
1474,63.096,-66.07681,-61.47746
1475,54.117,-55.41331,-55.37846
1476,46.416,-47.53609,-45.45815
1477,39.811,-38.99669,-38.53477
1478,34.145,-35.47823,-36.35913
1479,29.286,-29.41431,-29.42412
1480,25.119,-25.95877,-27.05549
1481,21.544,-22.85083,-22.62309
1482,18.478,-21.54671,-20.70381
1483,15.849,-17.2544,-16.07007
1484,13.594,-15.39542,-14.06627
1485,11.659,-13.16718,-11.70084
1486,10.0,-11.25678,-9.64249
1487,8.577,-9.9311,-8.55155
1488,7.356,-7.99966,-6.69316
1489,6.31,-7.44589,-6.26851
1490,5.412,-6.85076,-5.71715
1491,4.642,-5.56195,-4.55374
1492,3.981,-5.82748,-4.90212
1493,3.415,-3.83631,-2.97287
1494,2.929,-4.12307,-3.18864
1495,2.512,-3.1909,-2.31298
1496,2.154,-2.11379,-1.43512
1497,1.848,-2.48502,-1.70386
1498,1.585,-2.13329,-1.43676
1499,1.359,-1.69475,-1.0574
1500,1.166,-1.62637,-0.99131
1501,1.0,-1.73771,-1.11949
1502,0.457,-0.27342,-0.02993
1503,0.152,0.3683,0.29214
1504,0.023,1.00001,0.52337
1505,0.0,-0.01492,0.12069
1506,100.0,-111.98376,-104.4569
1507,85.77,-95.09531,-87.51952
1508,73.564,-80.21153,-78.05686
1509,63.096,-66.18879,-66.07278
1510,54.117,-56.25076,-52.358
1511,46.416,-50.67675,-50.37268
1512,39.811,-41.16161,-41.27669
1513,34.145,-35.15439,-35.1016
1514,29.286,-28.98573,-27.99664
1515,25.119,-26.65722,-25.83443
1516,21.544,-22.20672,-21.44097
1517,18.478,-19.84538,-18.76252
1518,15.849,-17.29017,-15.94581
1519,13.594,-15.21512,-14.25216
1520,11.659,-12.88196,-11.30733
1521,10.0,-11.23234,-9.84508
1522,8.577,-9.95003,-8.53383
1523,7.356,-8.59739,-7.15442
1524,6.31,-7.44472,-6.29564
1525,5.412,-6.55013,-5.43856
1526,4.642,-5.78737,-4.7829
1527,3.981,-4.71091,-3.69023
1528,3.415,-5.01216,-3.91126
1529,2.929,-3.33653,-2.63098
1530,2.512,-3.39487,-2.57015
1531,2.154,-3.06454,-2.33106
1532,1.848,-2.36151,-1.6186
1533,1.585,-2.79046,-1.98764
1534,1.359,-2.04497,-1.34878
1535,1.166,-0.51469,-0.17733
1536,1.0,-1.63013,-1.03163
1537,0.457,-0.97405,-0.47265
