tid,gamma,trueage,freqonly
2776,21.544,-21.38149,-23.21836
2777,18.478,-19.03854,-17.93135
2778,15.849,-14.81664,-16.18588
2779,13.594,-12.7961,-12.72291
2780,11.659,-11.50828,-11.8131
2781,10,-10.34377,-9.7212
2782,8.577,-8.36507,-8.69775
2783,7.356,-6.87365,-7.88629
2784,6.31,-6.34445,-5.76809
2785,5.412,-5.27961,-6.147
2786,4.642,-4.62646,-4.55755
2787,3.981,-3.89855,-4.05135
2788,3.415,-3.59217,-3.70194
2789,2.929,-3.05042,-3.05177
2790,2.512,-2.52762,-2.1804
2791,2.154,-2.27958,-2.1458
2792,1.848,-1.83781,-1.88981
2793,1.585,-1.68621,-1.82272
2794,1.359,-1.47442,-1.29658
2795,1.166,-1.22702,-1.04443
2796,1,-1.22857,-1.06418
2797,0.457,-0.37871,-0.31298
2798,0.152,-0.17247,-0.18719
2799,0.023,0.13974,0.1348
2800,0,0.19686,0.11892
2801,100,-98.56919,-109.51256
2802,85.77,-82.85097,-83.13155
2803,73.564,-75.78468,-70.19874
2804,63.096,-64.9305,-57.48666
2805,54.117,-55.04215,-50.68318
2806,46.416,-43.77238,-48.37405
2807,39.811,-40.81774,-38.23835
2808,34.145,-31.35627,-35.6627
2809,29.286,-28.46801,-28.06846
2810,25.119,-26.76475,-27.05336
2811,21.544,-21.55925,-19.02775
2812,18.478,-18.5352,-20.37458
2813,15.849,-17.23821,-16.39958
2814,13.594,-13.70791,-14.17895
2815,11.659,-11.91184,-12.44311
2816,10,-10.04186,-9.16026
2817,8.577,-8.07935,-9.03349
2818,7.356,-7.62923,-8.27416
2819,6.31,-6.59467,-5.59243
2820,5.412,-5.14688,-5.18542
2821,4.642,-4.07516,-4.35645
2822,3.981,-4.03058,-3.92043
2823,3.415,-3.27715,-3.29024
2824,2.929,-2.92221,-3.01052
2825,2.512,-2.77493,-2.57538
2826,2.154,-2.44993,-2.01885
2827,1.848,-1.80564,-1.51355
2828,1.585,-1.68369,-1.6766
2829,1.359,-1.16565,-1.71499
2830,1.166,-1.43027,-1.02492
2831,1,-0.92481,-0.87059
2832,0.457,-0.49688,-0.56542
2833,0.152,-0.07654,-0.51332
2834,0.023,0.18666,0.14322
2835,0,-0.01339,-0.18608
2836,100,-105.55293,-96.20714
2837,85.77,-86.13094,-77.10002
2838,73.564,-72.11672,-74.86188
2839,63.096,-61.47142,-66.09871
2840,54.117,-54.48324,-51.84233
2841,46.416,-50.93452,-41.40309
2842,39.811,-39.28265,-41.12556
2843,34.145,-32.89109,-32.77466
2844,29.286,-29.3976,-27.89432
2845,25.119,-23.86616,-23.31085
2846,21.544,-22.78802,-20.15733
2847,18.478,-19.4921,-17.2831
2848,15.849,-16.42488,-16.25815
2849,13.594,-13.21711,-15.20688
2850,11.659,-11.71317,-10.34418
2851,10,-9.26661,-10.17596
2852,8.577,-9.00661,-8.87173
2853,7.356,-7.0401,-8.10711
2854,6.31,-6.07981,-6.07575
2855,5.412,-5.88597,-4.75982
2856,4.642,-4.17994,-4.96883
2857,3.981,-4.05684,-3.9312
2858,3.415,-3.38073,-3.08504
2859,2.929,-2.6696,-3.08733
2860,2.512,-2.3707,-2.46951
2861,2.154,-2.14046,-2.04193
2862,1.848,-1.91803,-1.98035
2863,1.585,-1.44063,-1.73749
2864,1.359,-1.31893,-1.17468
2865,1.166,-0.97751,-1.35409
2866,1,-0.90663,-0.75797
2867,0.457,-0.58845,-0.38588
2868,0.152,-0.23705,-0.40514
2869,0.023,-0.12403,-0.07047
2870,0,-0.03917,0.24326
2871,100,-94.02443,-100.51274
2872,85.77,-91.64687,-84.87939
2873,73.564,-73.5495,-74.13196
2874,63.096,-65.12971,-61.0182
2875,54.117,-53.34478,-55.30371
2876,46.416,-42.74474,-48.35666
2877,39.811,-41.05788,-40.19152
2878,34.145,-31.83437,-37.97924
2879,29.286,-29.27014,-24.43693
2880,25.119,-27.7296,-24.44674
2881,21.544,-22.37022,-20.86422
2882,18.478,-19.07057,-20.46479
2883,15.849,-15.82657,-16.22722
2884,13.594,-13.04218,-15.11164
2885,11.659,-12.02444,-11.02013
2886,10,-9.61235,-9.71402
2887,8.577,-8.78735,-9.21966
2888,7.356,-7.40621,-8.01568
2889,6.31,-6.23261,-6.17815
2890,5.412,-5.1573,-5.59632
2891,4.642,-5.10393,-5.16164
2892,3.981,-4.20801,-4.29449
2893,3.415,-3.17976,-2.87517
2894,2.929,-2.93617,-2.67772
2895,2.512,-2.48521,-2.29028
2896,2.154,-2.10236,-2.28487
2897,1.848,-1.64026,-1.88977
2898,1.585,-1.71188,-1.81228
2899,1.359,-1.19589,-1.66448
2900,1.166,-1.392,-0.87913
2901,1,-1.38991,-0.82083
2902,0.457,-0.25912,-0.43626
2903,0.152,0.06698,0.11043
2904,0.023,-0.20765,-0.02987
2905,0,0.0318,-0.0302
2906,100,-101.2172,-111.59862
2907,85.77,-88.21651,-88.23032
2908,73.564,-72.70251,-70.80873
2909,63.096,-62.98954,-59.77245
2910,54.117,-53.69988,-49.41439
2911,46.416,-45.03627,-41.74686
2912,39.811,-40.06702,-39.28941
2913,34.145,-34.38482,-32.06572
2914,29.286,-29.5447,-28.76498
2915,25.119,-26.57736,-25.57888
2916,21.544,-21.37245,-20.38447
2917,18.478,-19.73571,-20.75566
2918,15.849,-16.85316,-13.2178
2919,13.594,-12.72447,-14.49929
2920,11.659,-11.91125,-10.49453
2921,10,-11.48037,-9.91146
2922,8.577,-8.88329,-8.06936
2923,7.356,-6.75124,-6.81756
2924,6.31,-6.42468,-6.19273
2925,5.412,-5.68917,-5.20284
2926,4.642,-4.5041,-4.14436
2927,3.981,-4.15685,-3.84281
2928,3.415,-3.53092,-3.71411
2929,2.929,-2.85848,-3.12463
2930,2.512,-2.69458,-2.37535
2931,2.154,-1.94281,-2.17752
2932,1.848,-1.78123,-1.92891
2933,1.585,-1.74051,-1.73071
2934,1.359,-1.58282,-1.56574
2935,1.166,-1.16558,-1.04552
2936,1,-1.06867,-1.01627
2937,0.457,-0.39433,-0.38033
2938,0.152,-0.18424,-0.23779
2939,0.023,0.08129,-0.30976
2940,0,-0.22024,-0.26777
2941,100,-103.73097,-102.81899
2942,85.77,-82.41505,-75.67857
2943,73.564,-71.91264,-74.41961
2944,63.096,-62.45366,-66.41323
2945,54.117,-53.2768,-52.97577
2946,46.416,-48.67369,-51.27726
2947,39.811,-42.18716,-40.03393
2948,34.145,-34.2606,-34.40603
2949,29.286,-29.59794,-29.64872
2950,25.119,-24.55601,-25.36397
2951,21.544,-22.19918,-24.9026
2952,18.478,-17.53126,-17.22612
2953,15.849,-16.82912,-13.93857
2954,13.594,-13.69086,-15.46019
2955,11.659,-12.01127,-10.18384
2956,10,-8.9387,-10.25941
2957,8.577,-8.89428,-8.49071
2958,7.356,-7.52463,-6.66606
2959,6.31,-7.34978,-6.0995
2960,5.412,-4.98613,-5.14038
2961,4.642,-4.9969,-4.93692
2962,3.981,-4.04077,-3.74323
2963,3.415,-3.49002,-3.50023
2964,2.929,-2.69896,-2.97781
2965,2.512,-2.50156,-2.58427
2966,2.154,-2.32937,-2.20552
2967,1.848,-1.59286,-1.75687
2968,1.585,-1.72182,-1.43893
2969,1.359,-1.43009,-1.34259
2970,1.166,-1.20975,-1.32276
2971,1,-1.02047,-0.80547
2972,0.457,-0.54553,-0.42621
2973,0.152,0.06253,-0.19882
2974,0.023,-0.06444,-0.13555
2975,0,0.37395,0.10404
2976,100,-95.79373,-101.01848
2977,85.77,-82.77422,-88.6192
2978,73.564,-75.5371,-72.55893
2979,63.096,-60.72692,-64.2916
2980,54.117,-52.6949,-50.31341
2981,46.416,-48.76356,-41.83048
2982,39.811,-41.26648,-33.50931
2983,34.145,-35.51018,-36.9498
2984,29.286,-29.98525,-31.90792
2985,25.119,-24.59947,-27.54236
2986,21.544,-21.9036,-21.52934
2987,18.478,-17.42559,-19.05293
2988,15.849,-15.22142,-16.1284
2989,13.594,-14.71357,-12.81075
2990,11.659,-10.29944,-11.65384
2991,10,-11.18294,-9.75034
2992,8.577,-8.76509,-8.69338
2993,7.356,-7.49253,-7.55115
2994,6.31,-6.42716,-5.90042
2995,5.412,-5.41604,-5.20261
2996,4.642,-4.44957,-4.44
2997,3.981,-3.34054,-4.27793
2998,3.415,-3.14579,-3.34942
2999,2.929,-2.9075,-3.22285
3000,2.512,-2.4912,-2.40858
3001,2.154,-2.25078,-2.58263
3002,1.848,-1.61231,-1.87428
3003,1.585,-1.74302,-1.50997
3004,1.359,-1.25662,-1.21614
3005,1.166,-1.19243,-1.20337
3006,1,-0.87274,-0.91317
3007,0.457,-0.59279,-0.56183
3008,0.152,-0.21589,-0.16509
3009,0.023,-0.14327,-0.13377
3010,0,-0.3413,0.0018
3011,100,-100.21314,-98.07149
3012,85.77,-82.34488,-88.22992
3013,73.564,-70.15988,-74.5572
3014,63.096,-62.25255,-65.96875
3015,54.117,-54.78386,-59.60076
3016,46.416,-45.89879,-45.35641
3017,39.811,-40.72608,-37.73481
3018,34.145,-35.70304,-35.46114
3019,29.286,-29.77485,-30.09979
3020,25.119,-26.93549,-29.59806
3021,21.544,-22.31471,-22.39458
3022,18.478,-19.12481,-18.49163
3023,15.849,-15.0406,-14.61255
3024,13.594,-13.68171,-13.52664
3025,11.659,-11.77937,-11.82418
3026,10,-9.88984,-10.11957
3027,8.577,-8.97555,-8.09463
3028,7.356,-7.27586,-8.00272
3029,6.31,-6.49169,-6.81016
3030,5.412,-5.19776,-5.17008
3031,4.642,-4.45916,-4.71192
3032,3.981,-4.95216,-3.79953
3033,3.415,-3.52937,-3.60492
3034,2.929,-2.62986,-3.13492
3035,2.512,-2.52647,-2.86281
3036,2.154,-2.158,-2.14885
3037,1.848,-1.84529,-1.66795
3038,1.585,-1.68597,-1.51142
3039,1.359,-1.37738,-1.41021
3040,1.166,-1.14441,-1.2473
3041,1,-1.16235,-0.94186
3042,0.457,-0.53786,-0.41142
3043,0.152,0.05009,-0.05354
3044,0.023,-0.00074,0.07094
3045,0,0.11516,-0.04709
3046,100,-100.11802,-97.60977
3047,85.77,-83.03137,-91.38101
3048,73.564,-74.63439,-72.96743
3049,63.096,-69.9213,-55.76746
3050,54.117,-55.61873,-56.05853
3051,46.416,-46.02453,-50.74448
3052,39.811,-37.1569,-36.46546
3053,34.145,-32.9911,-36.36365
3054,29.286,-30.5802,-25.76738
3055,25.119,-25.99364,-29.83049
3056,21.544,-21.95302,-22.49434
3057,18.478,-16.99799,-16.87739
3058,15.849,-15.10017,-15.10491
3059,13.594,-14.04386,-13.85111
3060,11.659,-12.21779,-10.81301
3061,10,-10.07434,-9.67499
3062,8.577,-9.76525,-8.87913
3063,7.356,-7.33922,-7.7023
3064,6.31,-5.89114,-5.97638
3065,5.412,-5.18813,-6.08909
3066,4.642,-4.31809,-4.85281
3067,3.981,-4.06771,-4.19
3068,3.415,-3.46676,-3.44251
3069,2.929,-3.05773,-2.90459
3070,2.512,-2.47217,-2.7321
3071,2.154,-2.59823,-2.44223
3072,1.848,-1.84593,-1.65308
3073,1.585,-1.44059,-1.78973
3074,1.359,-1.34027,-1.02662
3075,1.166,-1.10868,-1.29698
3076,1,-0.9457,-0.9161
3077,0.457,-0.36971,-0.50563
3078,0.152,-0.11027,-0.21722
3079,0.023,0.03534,0.2541
3080,0,0.00122,0.14055
3081,100,-95.86707,-93.96447
3082,85.77,-88.18559,-86.18446
3083,73.564,-75.47412,-80.18512
3084,63.096,-65.38781,-59.51108
3085,54.117,-54.25454,-50.62764
3086,46.416,-49.08405,-49.05154
3087,39.811,-38.10882,-42.16024
3088,34.145,-36.02745,-34.29428
3089,29.286,-26.74928,-29.16856
3090,25.119,-24.94198,-27.2463
3091,21.544,-22.64397,-20.26265
3092,18.478,-17.78241,-18.08411
3093,15.849,-16.00109,-15.39041
3094,13.594,-14.16048,-14.77038
3095,11.659,-13.30665,-10.98563
3096,10,-9.29939,-9.32898
3097,8.577,-8.37602,-8.68502
3098,7.356,-7.50353,-7.84827
3099,6.31,-6.22389,-5.60679
3100,5.412,-5.18974,-5.18742
3101,4.642,-4.73699,-4.74783
3102,3.981,-3.88917,-3.62313
3103,3.415,-3.58223,-3.14835
3104,2.929,-2.97096,-3.09071
3105,2.512,-2.22993,-2.76287
3106,2.154,-2.17814,-2.04991
3107,1.848,-1.90713,-1.7682
3108,1.585,-1.31369,-1.37905
3109,1.359,-1.19293,-1.49223
3110,1.166,-1.07409,-1.05256
3111,1,-0.73286,-0.88778
3112,0.457,-0.66188,-0.30967
3113,0.152,-0.19213,-0.24771
3114,0.023,-0.04298,-0.04955
3115,0,0.02126,0.15233
3116,100,-97.27635,-106.29024
3117,85.77,-87.21597,-98.08179
3118,73.564,-75.30603,-74.9822
3119,63.096,-63.90082,-69.36458
3120,54.117,-53.6063,-51.13351
3121,46.416,-46.52768,-54.86218
3122,39.811,-40.98586,-36.93299
3123,34.145,-32.44418,-33.97276
3124,29.286,-29.65985,-29.11253
3125,25.119,-26.35966,-28.25491
3126,21.544,-20.60276,-23.33014
3127,18.478,-17.82913,-18.68531
3128,15.849,-15.70752,-15.37043
3129,13.594,-14.47865,-13.13843
3130,11.659,-10.85124,-11.02396
3131,10,-9.93781,-10.16801
3132,8.577,-8.5909,-8.05318
3133,7.356,-7.95617,-7.53661
3134,6.31,-7.01077,-6.2023
3135,5.412,-5.44589,-5.23155
3136,4.642,-4.4841,-4.55775
3137,3.981,-4.02085,-3.79691
3138,3.415,-3.37673,-3.29856
3139,2.929,-2.88449,-2.61897
3140,2.512,-2.58853,-2.61542
3141,2.154,-2.23017,-2.21513
3142,1.848,-1.76364,-2.02598
3143,1.585,-1.74993,-1.55352
3144,1.359,-1.29782,-1.67774
3145,1.166,-1.18255,-1.25069
3146,1,-0.84114,-1.0358
3147,0.457,-0.47674,-0.90401
3148,0.152,-0.13534,-0.2234
3149,0.023,0.01499,-0.03366
3150,0,-0.05223,0.07544
3151,100,-95.58448,-94.62131
3152,85.77,-90.34937,-101.7964
3153,73.564,-74.38794,-69.84921
3154,63.096,-63.91313,-67.61618
3155,54.117,-54.36137,-54.20807
3156,46.416,-44.99414,-42.09565
3157,39.811,-42.79655,-45.06898
3158,34.145,-32.16026,-38.22439
3159,29.286,-29.19032,-25.83386
3160,25.119,-25.28414,-22.64469
3161,21.544,-23.43715,-19.21582
3162,18.478,-17.86059,-19.53821
3163,15.849,-16.33208,-14.07529
3164,13.594,-13.7144,-14.51974
3165,11.659,-11.90274,-11.04304
3166,10,-10.13705,-8.92218
3167,8.577,-8.66643,-9.25982
3168,7.356,-7.75387,-7.79064
3169,6.31,-6.05395,-5.99211
3170,5.412,-5.55874,-5.37625
3171,4.642,-4.78476,-4.97368
3172,3.981,-3.88083,-3.96321
3173,3.415,-2.91309,-3.32081
3174,2.929,-2.69542,-3.06955
3175,2.512,-2.35103,-2.4953
3176,2.154,-2.17698,-2.13193
3177,1.848,-1.63818,-2.23126
3178,1.585,-1.42024,-1.47699
3179,1.359,-1.45765,-1.73932
3180,1.166,-0.94151,-1.18512
3181,1,-0.92084,-0.75421
3182,0.457,-0.39037,-0.5862
3183,0.152,-0.31619,-0.25919
3184,0.023,0.13762,-0.04649
3185,0,-0.21656,-0.04164
3186,100,-94.39359,-96.40359
3187,85.77,-81.05779,-84.37693
3188,73.564,-77.73842,-72.09247
3189,63.096,-61.07191,-63.11365
3190,54.117,-54.40749,-53.28255
3191,46.416,-45.10149,-59.1327
3192,39.811,-37.53927,-42.09183
3193,34.145,-35.22448,-32.36352
3194,29.286,-30.10725,-29.00589
3195,25.119,-24.25097,-24.1551
3196,21.544,-22.09079,-20.40078
3197,18.478,-17.08297,-18.85461
3198,15.849,-16.24471,-16.13212
3199,13.594,-12.95431,-13.86143
3200,11.659,-12.04942,-11.1096
3201,10,-9.22083,-9.85364
3202,8.577,-8.67208,-8.21648
3203,7.356,-6.73644,-6.81709
3204,6.31,-6.57997,-5.81414
3205,5.412,-5.44435,-5.53319
3206,4.642,-4.191,-4.58769
3207,3.981,-4.0374,-4.16966
3208,3.415,-4.06832,-3.68489
3209,2.929,-3.32714,-3.3159
3210,2.512,-2.81907,-2.33196
3211,2.154,-2.01578,-2.34408
3212,1.848,-1.8413,-1.81305
3213,1.585,-1.6575,-1.61436
3214,1.359,-1.42422,-1.34526
3215,1.166,-1.33695,-1.24913
3216,1,-0.96333,-0.95176
3217,0.457,-0.30913,-0.48714
3218,0.152,0.02129,-0.3362
3219,0.023,0.04507,-0.17562
3220,0,0.16719,-0.04389
3221,100,-107.04383,-106.62653
3222,85.77,-85.3538,-80.3419
3223,73.564,-71.52025,-79.70645
3224,63.096,-66.93303,-66.39961
3225,54.117,-56.49306,-56.68361
3226,46.416,-45.81421,-52.03196
3227,39.811,-38.86953,-40.43588
3228,34.145,-34.41412,-33.76483
3229,29.286,-29.08163,-28.63106
3230,25.119,-25.72035,-23.95511
3231,21.544,-20.17953,-21.50154
3232,18.478,-17.53491,-17.29357
3233,15.849,-15.58706,-17.00077
3234,13.594,-13.452,-13.51722
3235,11.659,-11.29259,-10.4001
3236,10,-10.1769,-11.36321
3237,8.577,-8.79351,-9.14555
3238,7.356,-6.89933,-7.17173
3239,6.31,-6.39077,-6.32006
3240,5.412,-4.93887,-5.4449
3241,4.642,-4.514,-4.63483
3242,3.981,-3.99195,-4.10757
3243,3.415,-3.50668,-3.61463
3244,2.929,-2.3881,-3.02632
3245,2.512,-2.51903,-2.7315
3246,2.154,-2.02152,-2.33482
3247,1.848,-1.94096,-1.67386
3248,1.585,-1.49626,-1.36065
3249,1.359,-1.40794,-1.52573
3250,1.166,-1.06252,-1.09519
3251,1,-1.09074,-1.18503
3252,0.457,-0.49503,-0.46611
3253,0.152,-0.13888,-0.30084
3254,0.023,0.0348,-0.17665
3255,0,-0.20241,-0.00342
3256,100,-97.41371,-102.79519
3257,85.77,-89.15899,-84.01241
3258,73.564,-73.22682,-82.82241
3259,63.096,-61.20872,-64.08474
3260,54.117,-56.49665,-58.30098
3261,46.416,-47.3281,-51.76259
3262,39.811,-42.91455,-36.26777
3263,34.145,-32.73493,-33.72378
3264,29.286,-29.28009,-25.09283
3265,25.119,-22.52947,-26.63166
3266,21.544,-19.60561,-22.80363
3267,18.478,-18.39493,-18.07783
3268,15.849,-15.69841,-19.69312
3269,13.594,-14.20257,-14.11801
3270,11.659,-12.8158,-10.53746
3271,10,-9.46664,-9.73079
3272,8.577,-9.08752,-8.37902
3273,7.356,-7.02694,-7.29041
3274,6.31,-6.16637,-6.85336
3275,5.412,-5.73118,-5.07506
3276,4.642,-4.33548,-4.83505
3277,3.981,-4.43981,-3.91653
3278,3.415,-3.45658,-2.98463
3279,2.929,-2.92211,-2.93704
3280,2.512,-2.57119,-2.55709
3281,2.154,-2.51607,-2.1863
3282,1.848,-1.83143,-1.94936
3283,1.585,-1.47243,-1.56913
3284,1.359,-1.01265,-1.26538
3285,1.166,-1.28639,-1.11439
3286,1,-0.87915,-0.99942
3287,0.457,-0.43174,-0.60971
3288,0.152,-0.18442,-0.0797
3289,0.023,0.06669,-0.18358
3290,0,0.00073,0.11091
3291,100,-100.9961,-107.43586
3292,85.77,-85.12659,-84.91928
3293,73.564,-71.28594,-71.39053
3294,63.096,-60.88811,-68.5263
3295,54.117,-50.11567,-49.69781
3296,46.416,-44.06336,-44.85162
3297,39.811,-40.77939,-34.83012
3298,34.145,-32.01988,-36.36378
3299,29.286,-28.8269,-31.95903
3300,25.119,-25.55497,-25.42141
3301,21.544,-22.08198,-18.75711
3302,18.478,-18.32369,-17.78683
3303,15.849,-15.44622,-15.70296
3304,13.594,-13.33241,-16.27606
3305,11.659,-12.1896,-11.60722
3306,10,-9.64656,-10.81867
3307,8.577,-8.88168,-8.71085
3308,7.356,-7.52406,-7.35176
3309,6.31,-6.00058,-6.129
3310,5.412,-5.45533,-5.40949
3311,4.642,-4.76623,-4.70182
3312,3.981,-3.342,-3.71479
3313,3.415,-3.36435,-3.15841
3314,2.929,-3.09549,-2.91781
3315,2.512,-2.63054,-2.21899
3316,2.154,-1.97472,-2.01275
3317,1.848,-1.91793,-1.87794
3318,1.585,-1.46998,-1.78895
3319,1.359,-1.56517,-1.09344
3320,1.166,-1.20119,-0.91714
3321,1,-1.11914,-1.04776
3322,0.457,-0.49489,-0.48383
3323,0.152,-0.08135,-0.02271
3324,0.023,-0.21689,0.16071
3325,0,-0.12013,-0.14286
3326,100,-100.19796,-104.40702
3327,85.77,-88.29185,-77.87404
3328,73.564,-71.73658,-72.55946
3329,63.096,-62.13519,-63.07106
3330,54.117,-52.36261,-54.93485
3331,46.416,-46.43076,-47.11963
3332,39.811,-39.68059,-43.50995
3333,34.145,-35.25731,-31.32128
3334,29.286,-30.77219,-30.8761
3335,25.119,-26.46687,-23.93441
3336,21.544,-21.54331,-18.81182
3337,18.478,-16.76593,-17.5687
3338,15.849,-14.79263,-15.91316
3339,13.594,-13.60667,-13.70644
3340,11.659,-11.8319,-12.31334
3341,10,-9.89232,-10.29103
3342,8.577,-8.17575,-7.93981
3343,7.356,-7.5235,-7.81284
3344,6.31,-6.47985,-7.20546
3345,5.412,-5.49695,-5.33632
3346,4.642,-4.50504,-5.36737
3347,3.981,-3.60969,-3.87845
3348,3.415,-3.46056,-3.46383
3349,2.929,-2.7123,-2.78407
3350,2.512,-2.61599,-2.18595
3351,2.154,-2.20426,-2.50953
3352,1.848,-2.02612,-2.05734
3353,1.585,-1.46275,-1.39464
3354,1.359,-1.34029,-1.36109
3355,1.166,-1.21566,-0.9502
3356,1,-1.04563,-1.25328
3357,0.457,-0.61803,-0.4857
3358,0.152,0.02492,-0.30576
3359,0.023,-0.17936,-0.10584
3360,0,-0.00818,-0.06755
3361,100,-99.6464,-105.22661
3362,85.77,-88.19145,-89.99962
3363,73.564,-70.65168,-66.50128
3364,63.096,-59.68293,-78.49054
3365,54.117,-53.29764,-52.38546
3366,46.416,-49.10262,-51.65237
3367,39.811,-40.32743,-41.06673
3368,34.145,-33.4306,-32.31076
3369,29.286,-29.86032,-31.26618
3370,25.119,-25.04747,-26.07142
3371,21.544,-22.27573,-21.24449
3372,18.478,-18.09367,-17.84528
3373,15.849,-16.70496,-17.62809
3374,13.594,-13.03887,-13.03005
3375,11.659,-11.79953,-11.4206
3376,10,-10.09644,-10.53307
3377,8.577,-8.61067,-8.58428
3378,7.356,-7.04656,-7.21588
3379,6.31,-6.05404,-5.95539
3380,5.412,-5.68326,-5.35881
3381,4.642,-4.41317,-4.56619
3382,3.981,-3.74339,-4.36735
3383,3.415,-3.42097,-3.39343
3384,2.929,-3.06633,-3.11
3385,2.512,-2.27699,-2.18193
3386,2.154,-2.18808,-2.71847
3387,1.848,-2.11378,-2.0536
3388,1.585,-1.94979,-1.46906
3389,1.359,-1.22804,-1.54821
3390,1.166,-1.24012,-1.19657
3391,1,-0.91243,-1.16254
3392,0.457,-0.53715,-0.70193
3393,0.152,-0.40805,-0.19844
3394,0.023,-0.16222,0.04177
3395,0,-0.07704,-0.33209
3396,100,-100.98465,-105.22674
3397,85.77,-88.10154,-82.45429
3398,73.564,-71.95984,-69.47945
3399,63.096,-68.1148,-63.38645
3400,54.117,-52.17606,-54.70231
3401,46.416,-51.39021,-44.56716
3402,39.811,-42.98308,-38.04825
3403,34.145,-34.60787,-38.10877
3404,29.286,-28.97106,-26.7928
3405,25.119,-25.22602,-24.63845
3406,21.544,-21.12287,-21.77868
3407,18.478,-17.20436,-18.95947
3408,15.849,-16.67002,-17.91705
3409,13.594,-13.83919,-12.33309
3410,11.659,-12.60014,-11.59801
3411,10,-9.37848,-10.98057
3412,8.577,-8.10383,-9.16501
3413,7.356,-8.08299,-8.13552
3414,6.31,-6.58621,-7.12133
3415,5.412,-5.21825,-5.80251
3416,4.642,-4.16865,-5.26125
3417,3.981,-4.49704,-4.11442
3418,3.415,-3.28713,-3.51749
3419,2.929,-3.2686,-3.02138
3420,2.512,-2.10586,-2.2674
3421,2.154,-2.12522,-2.36824
3422,1.848,-1.81668,-1.88678
3423,1.585,-1.60754,-1.5463
3424,1.359,-1.46653,-1.60376
3425,1.166,-1.40969,-1.06425
3426,1,-1.05279,-1.06926
3427,0.457,-0.59184,-0.45278
3428,0.152,-0.09986,-0.23451
3429,0.023,0.05827,0.04727
3430,0,0.21029,0.21829
3431,100,-104.32401,-103.06665
3432,85.77,-85.99838,-88.82102
3433,73.564,-72.50678,-72.18087
3434,63.096,-62.91349,-68.52279
3435,54.117,-53.45975,-56.51297
3436,46.416,-44.57257,-54.26086
3437,39.811,-40.74711,-37.66608
3438,34.145,-32.78222,-34.4481
3439,29.286,-30.50342,-27.93851
3440,25.119,-23.97112,-24.11982
3441,21.544,-20.99747,-20.23802
3442,18.478,-18.61258,-16.45892
3443,15.849,-15.50179,-18.94866
3444,13.594,-13.93362,-12.05975
3445,11.659,-11.29648,-11.4165
3446,10,-9.67428,-9.27586
3447,8.577,-8.21278,-8.86561
3448,7.356,-6.92784,-7.32559
3449,6.31,-6.00799,-6.17401
3450,5.412,-5.30643,-5.39161
3451,4.642,-4.61255,-4.86231
3452,3.981,-4.05736,-4.35277
3453,3.415,-3.20858,-3.15505
3454,2.929,-2.98142,-3.17406
3455,2.512,-3.06333,-2.58644
3456,2.154,-2.31071,-2.01025
3457,1.848,-1.95268,-2.07382
3458,1.585,-1.56894,-1.69223
3459,1.359,-1.41274,-1.32179
3460,1.166,-1.24327,-0.97797
3461,1,-1.17965,-1.04367
3462,0.457,-0.73497,-0.45485
3463,0.152,-0.20266,0.19337
3464,0.023,0.17638,0.1517
3465,0,0.07617,-0.19316
3466,100,-97.04857,-103.61433
3467,85.77,-84.3772,-81.81261
3468,73.564,-72.67966,-75.1405
3469,63.096,-61.41923,-66.72633
3470,54.117,-52.84473,-51.85944
3471,46.416,-47.1449,-49.16668
3472,39.811,-40.8379,-40.10152
3473,34.145,-36.33971,-36.28658
3474,29.286,-29.57374,-35.65684
3475,25.119,-23.07477,-24.4371
3476,21.544,-20.0968,-24.34395
3477,18.478,-17.24027,-18.75469
3478,15.849,-16.76789,-15.00147
3479,13.594,-13.51463,-11.66569
3480,11.659,-10.8377,-11.5874
3481,10,-10.62977,-9.60856
3482,8.577,-8.39992,-8.19434
3483,7.356,-6.51317,-6.99989
3484,6.31,-6.65647,-5.7353
3485,5.412,-5.50305,-6.09575
3486,4.642,-4.77094,-4.58654
3487,3.981,-4.05434,-4.42599
3488,3.415,-3.36397,-3.73045
3489,2.929,-2.66926,-2.83795
3490,2.512,-2.40906,-2.31277
3491,2.154,-2.18864,-2.01266
3492,1.848,-1.93155,-1.52974
3493,1.585,-1.60921,-1.697
3494,1.359,-1.36918,-1.32626
3495,1.166,-1.24592,-1.27694
3496,1,-1.20677,-1.08619
3497,0.457,-0.43917,-0.37842
3498,0.152,0.06246,-0.07626
3499,0.023,0.0447,-0.12829
3500,0,0.02405,0.06605
