gamma,freq,age
-1,2,135
-1,216,31800
-1,4,268
-1,9,978
-1,1,33
-1,6,1475
-1,2,136
-1,55,69526
-1,2,94
-1,7,14418
-1,29,4644
-1,2,115
-1,47,11754
-1,2,358
-1,2,43
-1,4,161
-1,4,341
-1,32,3470
-1,59,25177
-1,70,2996
-1,7,419
-1,3,854
-1,1,426
-1,12,1213
-1,1,39
-1,15,556
-1,27,691
-1,37,32182
-1,51,5279
-1,86,5047
-1,1,189
-1,37,1812
-1,61,5542
-1,105,65582
-1,1,66
-1,1,1046
-1,16,1333
-1,129,9415
-1,28,1873
-1,10,2024
-1,1,4
-1,1,19
-1,215,21201
-1,11,261
-1,300,29095
-1,1,76
-1,1,472
-1,18,1608
-1,1,5041
-1,2,471
-1,14,1514
-1,5,230
-1,9,5379
-1,5,306
-1,6,431
-1,163,7964
-1,6,235
-1,1,137
-1,16,2219
-1,128,12084
-1,2,443
-1,78,9253
-1,208,6809
-1,218,14116
-1,1,11416
-1,16,803
-1,45,1530
-1,16,1946
-1,121,10800
-1,5,1641
-1,75,7785
-1,97,14087
-1,10,2336
-1,116,7041
-1,7,1325
-1,121,5211
-1,2,767
-1,1,23
-1,2,21
-1,2,107
-1,4,657
-1,6,629
-1,7,1047
-1,1,15
-1,2,233
-1,1,34
-1,69,20611
-1,23,3183
-1,3,1438
-1,2,57
-1,10,802
-1,33,2659
-1,1,159
-1,13,1647
-1,53,6600
-1,7,457
-1,6,2037
-1,3,137
-1,88,8505
-1,1,379
-1,225,18350
-1,3,34
-1,4,1871
-1,7,1482
-1,15,915
-1,65,16532
-1,1,30
-1,8,230
-1,1,66
-1,2,75
-1,1,196
-1,17,2970
-1,14,333
-1,30,12898
-1,169,78109
-1,10,1950
-1,8,2665
-1,4,1261
-1,1,277
-1,140,13758
-1,115,21238
-1,74,4018
-1,7,506
-1,1,757
-1,2,166
-1,22,2038
-1,4,288
-1,12,8921
-1,49,3905
-1,30,1448
-1,9,348
-1,18,24698
-1,29,3408
-1,142,27421
-1,17,1725
-1,1,23
-1,135,21979
-1,25,1202
-1,7,457
-1,11,3467
-1,11,982
-1,8,1222
-1,18,7826
-1,53,3102
-1,7,526
-1,1,21
-1,1,31
-1,8,1045
-1,15,1947
-1,1,19
-1,1,50
-1,1,39
-1,9,2760
-1,8,337
-1,7,351
-1,5,3513
-1,6,711
-1,318,12717
-1,23,1692
-1,1,2854
-1,27,2164
-1,1,7
-1,9,5750
-1,5,425
-1,3,208
-1,28,6197
-1,4,365
-1,23,1481
-1,186,5209
-1,23,652
-1,10,407
-1,2,1997
-1,22,1457
-1,2,6878
-1,10,611
-1,2,1
-1,6,1882
-1,107,6788
-1,3,101
-1,1,7
-1,55,19862
-1,51,7835
-1,2,207
-1,21,5500
-1,1,425
-1,7,1433
-1,1,199
-1,211,8748
-1,51,29812
-1,145,13636
-1,1,65
-1,73,6956
-1,1,176
-1,2,10
-1,6,780
-1,21,2219
-1,32,3881
-1,1,74
-1,6,253
-1,7,4690
-1,220,4807
-1,14,1605
-1,80,15643
-1,28,17828
-1,8,392
-1,244,18174
-1,18,2000
-1,2,706
-1,25,1245
-1,254,23046
-1,82,6184
-1,9,1572
-1,1,438
-1,1,652
-1,19,883
-1,12,1110
-1,68,15831
-1,2,239
-1,101,7085
-1,43,7154
-1,142,55945
-1,2,57
-1,6,28379
-1,7,312
-1,134,58199
-1,2,663
-1,2,92
-1,2,204
-1,1,216
-1,317,15849
-1,15,12824
-1,6,325
-1,33,1337
-1,2,55
-1,4,711
0,3,448
0,346,29624
0,1,57
0,364,19207
0,68,3837
0,1,6
0,19,3505
0,163,13654
0,4,152
0,1,10
0,1,4
0,311,19035
0,128,33754
0,5,4710
0,2,26
0,1,222
0,1,103
0,237,15971
0,2,1590
0,90,37976
0,255,28861
0,6,904
0,91,20630
0,56,3708
0,1,1747
0,273,58200
0,139,20880
0,57,5750
0,59,2008
0,1,23
0,28,904
0,131,15396
0,1,235
0,23,2908
0,41,5035
0,39,3486
0,19,1635
0,20,1350
0,219,30976
0,359,35741
0,1,3
0,1,23
0,249,15721
0,78,15898
0,4,267
0,101,5935
0,8,196
0,77,5944
0,13,2884
0,111,8584
0,40,2669
0,1,53
0,15,5087
0,16,1594
0,1,87
0,245,76665
0,217,22997
0,3,159
0,18,7944
0,108,16836
0,1,463
0,19,35133
0,55,18425
0,2,33
0,276,20703
0,15,6978
0,17,817
0,11,1467
0,2,655
0,16,630
0,1,170
0,7,6133
0,16,22272
0,64,17781
0,1,58
0,17,4803
0,11,1923
0,5,1155
0,7,502
0,10,935
0,2,766
0,84,15681
0,30,7192
0,1,21
0,17,4063
0,7,135
0,69,5719
0,74,4934
0,4,187
0,17,2434
0,1,425
0,62,18148
0,2,1238
0,3,703
0,10,520
0,1,350
0,7,3582
0,1,215
0,36,5277
0,74,8972
0,32,2348
0,2,13
0,18,14936
0,3,973
0,2,45
0,47,7025
0,14,2804
0,13,334
0,2,172
0,37,51706
0,1,139
0,14,694
0,4,1060
0,2,130
0,139,14596
0,69,8210
0,2,1655
0,370,31839
0,13,18125
0,1,215
0,159,18281
0,99,9198
0,2,35
0,1,219
0,2,453
0,7,112
0,11,745
0,10,1722
0,71,4524
0,1,338
0,21,41444
0,1,23
0,2,78
0,57,4118
0,1,1156
0,16,16499
0,265,10170
0,13,2058
0,11,6171
0,33,3058
0,60,55966
0,33,1533
0,2,278
0,71,33557
0,9,602
0,1,134
0,1,1815
0,16,644
0,154,16044
0,287,37387
0,3,273
0,363,43605
0,2,132
0,156,6330
0,8,544
0,19,808
0,247,13537
0,156,27412
0,159,31754
0,1,618
0,150,14383
0,1,90
0,3,815
0,35,4243
0,3,178
0,5,914
0,18,547
0,6,5309
0,4,2507
0,220,21029
0,1,50
0,2,19
0,1,16
0,87,9376
0,131,27335
0,13,13410
0,4,164
0,2,132
0,7,1713
0,1,119
0,12,364
0,20,2150
0,3,149
0,30,1763
0,67,9190
0,1,16
0,355,17618
0,246,45245
0,54,8801
0,21,3141
0,116,19821
0,50,7225
0,196,31922
0,6,139
0,1,61
0,5,3144
0,5,303
0,4,115
0,2,35
0,27,8901
0,5,172
0,166,68271
0,1,132
0,233,71205
0,1,78
0,1,39
0,35,4907
0,120,38921
0,128,21372
0,9,1152
0,325,16592
0,250,20527
0,202,23267
0,105,18924
0,3,168
0,47,57099
0,2,454
0,22,4823
0,170,13186
0,8,5162
0,118,31049
0,61,54157
0,10,786
0,1,1
0,325,59861
0,2,272
0,18,1266
0,1,128
0,14,820
0,10,6318
0,5,268
0,216,21987
0,7,2360
0,3,962
0,2,154
0,71,10971
0,1,11625
0,236,31747
0,226,30100
0,26,3109
0,4,77
0,72,3353
0,229,15504
0,77,32103
0,81,72191
0,117,5091
0,1,82
0,59,14948
0,171,33448
0,7,18327
0,8,5741
0,99,34211
0,9,3847
0,25,1452
0,14,1304
0,141,44289
0,90,5182
0,2,173
0,9,25900
0,1,24
0,5,1221
0,287,53287
0,1,114
0,152,5817
0,7,268
0,22,632
0,21,1847
0,29,6818
0,33,24842
0,104,9261
0,108,10647
0,16,780
0,204,15307
0,50,3877
0,55,11489
0,15,705
0,3,621
0,1,17
0,1,81
0,2,42
0,4,332
0,1,333
0,2,1713
0,8,2482
0,28,1754
0,3,64
0,1,77
0,22,3131
0,72,17541
0,24,3512
0,1,132
0,1,920
0,52,19704
0,210,4789
0,154,48951
0,15,4206
0,10,953
0,13,1952
0,10,5050
0,3,316
0,13,1063
0,5,4792
0,31,844
0,143,6439
0,2,162
0,86,19785
0,291,9049
0,1,31
0,126,31270
0,152,44277
0,50,9501
0,2,247
0,14,1986
0,1,10
0,9,11943
0,2,104
0,8,289
0,17,431
0,57,19693
0,57,1778
0,1,167
0,10,525
0,15,61891
0,258,33313
0,2,91
0,1,58
0,1,37
0,1,29
0,5,3337
0,300,20671
0,64,14351
0,1,43
0,267,57192
0,14,2202
0,43,5007
0,35,23004
0,172,13169
0,264,51816
0,305,60429
0,4,392
0,23,508
0,27,13611
0,23,4249
0,4,260
0,3,302
0,5,977
0,243,29707
0,6,808
0,20,1575
0,1,33
0,1,21
0,12,1047
0,398,65700
0,1,139
0,193,22316
0,15,3212
0,229,18435
0,1,265
0,1,51
0,1,9881
0,6,1307
0,14,1615
0,7,845
0,1,4545
0,8,10130
0,128,21773
0,1,4782
0,2,126
0,3,142
0,5,162
0,1,54
0,111,5663
0,1,54
0,129,3287
0,1,34
0,169,30752
0,49,5410
0,1,29
0,148,39930
0,7,1009
0,192,29236
0,2,319
0,6,650
0,63,9455
0,1,56
0,163,5633
0,384,32249
0,2,308
0,61,11539
0,28,3454
0,12,1662
0,70,50750
0,212,15721
0,2,408
0,7,322
0,36,5531
0,14,1012
0,109,7092
0,26,8405
0,140,60024
0,12,343
0,39,1503
0,137,17383
0,9,277
0,27,2493
0,192,10310
0,115,51122
0,25,3259
0,1,1452
0,30,2875
0,209,19974
0,259,47089
0,169,19271
0,16,917
0,10,12706
0,69,10333
0,38,4132
0,35,5022
0,26,1898
0,8,226
0,297,4761
0,137,2034
0,62,1358
0,284,23763
0,6,1273
0,1,776
0,44,2773
0,89,22760
0,1,152
0,12,145
0,119,13083
0,346,37089
0,2,35
0,120,2951
0,14,733
0,3,1119
0,6,73266
0,19,1381
0,86,9069
0,2,173
0,53,7846
0,12,285
0,14,788
0,17,1705
0,1,4
0,14,675
0,387,31735
0,1,42
0,382,25600
0,146,37242
0,2,138
0,17,3305
0,7,13820
0,8,1588
0,25,1507
0,226,40215
0,1,32
0,4,734
0,1,8752
0,375,19074
0,1,52
0,1,14
0,24,5348
0,3,241
0,386,56444
0,1,3
0,60,15981
0,1,3
0,21,2770
0,45,13079
0,14,254
0,58,17597
0,129,63433
0,56,15091
0,46,2480
0,22,3568
0,108,7890
0,1,68
0,12,557
0,74,8609
0,173,53029
0,133,5256
0,161,9369
0,11,485
0,238,49678
0,320,38406
0,1,29
0,224,37975
0,1,829
0,149,27740
0,4,169
0,5,32087
0,4,1701
0,1,6
0,2,1409
0,1,683
0,3,399
0,19,974
0,1,126
0,196,26394
0,2,160
0,21,2364
0,89,17310
0,5,3387
0,298,49961
0,2,101
0,9,2413
0,105,7156
0,3,377
0,129,15204
0,72,4815
0,10,1300
0,22,18649
0,72,3438
0,93,4585
0,36,10449
0,2,56
0,1,3103
0,128,12702
0,1,345
0,5,1896
0,3,55
0,52,2032
0,151,56941
0,1,230
0,15,665
0,61,30582
0,16,10031
0,7,1065
0,1,377
0,145,14464
0,14,767
0,169,27496
0,18,743
0,2,10
0,55,35324
0,1,130
0,9,18278
0,1,23
0,2,132
0,242,5084
0,2,1401
0,18,5223
0,37,2263
0,2,627
0,70,27112
0,15,836
0,2,6
0,44,33280
0,6,258
0,65,2199
0,377,21235
0,5,517
0,2,252
0,3,961
0,289,40355
0,62,2141
0,14,1236
0,15,8570
0,98,10275
0,1,219
0,281,60740
0,188,16406
0,11,575
0,183,27501
0,41,13343
0,1,52
0,226,72619
0,2,191
0,253,16156
0,45,3371
0,9,396
0,4,60
0,51,7774
0,4,206
0,1,174
0,62,11666
0,107,3398
0,1,42
0,1,254
0,5,66
0,105,8886
0,79,6177
0,13,5349
0,1,2
0,28,2805
0,346,4741
0,3,197
0,24,4337
0,6,11507
0,16,1973
0,112,17805
0,1,358
0,186,6526
0,1,442
0,8,248
0,1,137
0,80,2232
0,34,873
0,1,33
0,1,134
0,36,53734
0,7,688
0,2,1040
0,2,503
0,320,43242
0,237,25937
0,57,5338
0,61,38490
0,1,85
0,1,205
0,286,44614
0,6,515
0,50,4721
0,5,121
0,7,228
0,5,2221
0,18,189
0,17,2225
0,46,1192
0,115,10247
0,31,1091
0,8,7498
0,13,1403
0,69,8846
0,22,45082
0,34,10086
0,47,4070
0,7,1418
0,74,11760
0,102,6482
0,10,739
0,2,454
0,4,932
0,45,3858
0,9,476
0,1,313
0,377,34345
0,4,934
0,2,242
0,378,68208
0,391,74936
0,238,59024
0,2,11686
0,127,11809
0,217,20413
0,100,8815
0,8,1693
0,235,43484
0,139,13670
0,37,984
0,1,896
0,91,11468
0,4,1272
0,26,2321
0,22,7373
0,96,15234
0,34,6513
0,48,5579
0,40,1773
0,1,20
0,43,3451
0,165,30231
0,176,23135
0,52,1590
0,8,11171
0,27,587
0,29,14404
0,7,5473
0,22,1645
0,1,11
0,263,25694
0,39,3488
0,17,6787
0,17,1035
0,1,7305
0,237,25776
0,9,472
0,89,11819
0,71,13624
0,1,11
0,12,4186
0,92,12725
0,146,61006
0,368,38417
0,5,525
0,1,12
0,42,8494
0,1,24
0,32,8941
0,30,4197
0,64,8491
0,1,72
0,334,46060
0,65,3325
0,1,567
0,2,138
0,7,1718
0,2,159
0,16,2862
0,112,2932
0,111,30776
0,217,24826
0,6,396
0,2,24
0,74,29235
0,5,518
0,11,1628
0,2,101
0,2,139
0,22,4193
0,1,59
0,6,1693
0,1,232
0,11,8779
0,3,121
0,6,1766
0,82,4284
0,38,1052
0,11,1765
0,6,1225
0,142,29439
0,360,26735
0,4,580
0,1,629
0,68,21281
0,9,5408
0,18,2783
0,27,2547
0,46,3943
0,5,2719
0,140,3825
0,1,51
0,67,23632
0,10,3398
0,37,2594
0,99,6713
0,1,39
0,3,158
0,3,6991
0,28,12309
0,241,28839
0,41,11668
0,2,1209
0,26,1102
0,16,2082
0,61,5944
0,64,17165
0,4,1190
0,4,183
0,87,4491
0,5,5037
0,1,104
0,77,9116
0,43,15302
0,15,2326
0,4,127
0,226,12533
0,129,9645
0,15,3697
0,75,26930
0,290,29818
0,380,26198
0,20,891
0,13,481
0,9,21127
0,86,4713
0,51,1274
0,335,8297
0,1,145
0,1,174
0,213,10938
0,13,2163
0,17,2330
0,28,710
0,21,2098
0,5,552
0,16,1612
0,57,1684
0,37,1897
0,95,9689
0,44,26121
0,4,643
0,9,1534
0,2,2718
0,17,1140
0,7,2478
0,327,68876
0,302,25287
0,1,666
0,54,34932
0,47,15686
0,8,618
0,49,2838
0,40,2482
0,2,479
0,36,878
0,248,34250
0,107,6490
0,95,8398
0,46,3301
0,1,186
0,4,292
0,350,17174
0,73,7366
0,272,38731
0,23,3254
0,5,230
0,1,26
0,31,1127
0,21,20906
0,19,652
0,5,35052
0,9,204
0,5,954
0,8,149
0,23,4188
0,2,318
0,121,41579
0,27,8032
0,32,36604
0,88,16956
0,95,8265
0,13,1395
0,26,2765
0,2,4918
0,45,9283
0,226,29902
0,86,9451
0,1,33
0,2,77
0,6,11943
0,2,102
0,2,14
0,3,584
0,2,130
0,18,1572
0,386,51208
0,157,55216
0,15,1083
0,2,69
0,1,211
0,100,6338
0,2,109
0,27,4845
0,91,6870
0,27,14783
0,59,3445
0,46,10436
0,52,8708
0,384,55167
0,1,33
0,395,16647
0,46,7216
0,21,2599
0,1,192
0,93,7891
0,1,1306
0,162,36865
0,1,261
0,13,1647
0,44,5092
0,115,15339
0,5,100
0,46,4678
0,49,3771
0,121,53855
0,10,26387
0,1,350
0,4,214
0,203,18171
0,9,2414
0,28,4775
0,7,554
0,29,1047
0,64,2967
0,15,1291
0,11,2708
0,4,200
0,348,38261
0,6,794
0,60,16954
0,1,359
0,279,13946
0,6,442
0,195,11642
0,54,3261
0,193,19013
0,9,1303
0,1,45
0,171,16435
0,9,443
0,60,7635
0,8,13170
0,229,22823
0,5,144
0,13,1797
0,5,597
0,7,265
0,16,994
0,4,1411
0,17,997
0,41,16176
0,9,689
0,1,30
0,6,7284
0,133,47452
0,12,40971
0,5,297
0,22,2531
0,8,883
0,32,13048
0,1,18
0,56,2571
0,400,37646
0,4,252
0,8,689
0,254,22214
0,3,1542
0,313,20517
0,2,182
0,73,12923
0,31,3250
0,76,6420
0,18,329
0,3,4005
0,3,1401
0,77,18169
0,392,16317
0,14,22870
0,3,83
0,6,215
0,32,5383
0,69,9947
0,1,12
0,10,2780
0,16,583
0,7,205
0,2,402
0,13,1726
0,331,35765
0,1,100
0,19,11627
0,9,922
0,221,12477
0,22,1425
0,38,19445
0,88,12988
0,171,8886
0,2,2598
0,80,4164
0,18,14668
0,1,8
0,59,13968
0,12,466
0,69,15069
0,4,170
0,92,5002
0,4,127
0,77,36876
0,105,6951
0,12,2977
0,141,12689
0,201,4784
0,49,29534
0,3,604
0,173,8086
0,84,26460
0,5,320
0,1,289
0,172,9726
0,364,64216
0,271,46035
0,2,57
0,19,2344
0,60,8166
0,2,140
0,4,195
0,350,43690
0,20,1685
0,18,585
0,255,14101
0,8,1181
0,235,21181
0,7,17105
0,2,1807
0,9,1174
0,104,20544
0,3,72
0,1,74
0,322,42008
0,171,8907
0,144,6798
0,10,982
0,1,1
0,4,1574
0,60,10485
0,2,166
0,1,1865
0,1,62
0,3,4101
0,41,3116
0,42,9370
0,344,76528
0,38,1623
0,1,406
0,18,1590
0,1,79
0,3,233
0,31,19720
0,3,171
0,11,20944
0,16,13248
0,1,3
0,1,105
0,277,39398
0,374,21057
0,31,2781
0,34,1491
0,31,2449
0,45,2951
0,326,23682
0,160,8601
0,15,650
0,41,14953
0,1,285
0,50,11718
0,4,3065
0,29,9676
0,220,68427
0,1,156
0,1,204
0,4,55
0,49,40795
0,1,57
0,11,24146
0,39,5880
0,11,791
0,21,2805
0,5,5626
0,8,1844
0,15,1465
0,7,1300
0,4,57
0,2,38
0,6,1913
0,54,6855
0,388,49136
0,99,20137
0,92,36256
0,42,981
0,15,467
0,4,563
0,1,442
0,25,14614
0,24,2957
0,7,3000
0,24,23155
0,22,2195
0,3,140
0,271,14719
0,16,2074
0,1,44
0,1,72
0,77,6568
0,2,46
0,6,1104
0,13,1999
0,3,16023
0,9,1888
0,3,138
0,222,21458
0,6,475
0,28,2436
0,88,2659
0,8,382
0,2,6289
0,1,83
0,1,136
0,7,1045
0,12,498
0,17,1897
0,47,29323
0,29,8580
0,1,18
0,7,1766
0,53,2873
0,5,519
0,16,2434
0,6,7674
0,88,7896
0,1,236
0,19,8605
0,2,2609
0,39,18444
0,6,2079
0,2,146
0,5,148
0,73,3335
0,1,32
0,1,147
0,1,180
0,175,56031
0,1,792
0,1,69
0,11,663
0,264,21830
0,24,15586
0,8,17060
0,51,7071
0,241,65991
0,1,27
0,1,901
0,1,14
0,24,10232
0,95,8166
0,7,2771
0,225,8292
0,2,88
0,1,156
0,1,55
0,10,1665
0,10,3406
0,14,6966
0,54,5226
0,48,5087
0,140,14950
0,244,16503
0,1,136
0,1,89
0,1,932
0,3,98
0,238,13810
0,136,15411
0,7,10287
0,5,1653
0,63,3176
0,30,1984
0,8,702
0,18,5179
0,1,15
0,4,198
0,18,659
0,2,106
0,5,17740
0,1,5202
0,28,1644
0,76,10812
0,152,5016
0,2,35
0,8,321
0,1,492
0,176,5892
0,1,29
0,60,2973
0,4,1853
0,4,970
0,1,39
0,1,207
0,5,6285
0,37,6473
0,3,542
0,22,1689
0,341,44456
0,119,33503
0,32,1399
0,2,276
0,18,2734
0,152,11708
0,9,8718
0,61,12594
0,98,49102
0,5,27329
0,322,43845
0,6,11793
0,1,23
0,1,1341
0,49,7787
0,38,2482
0,271,28594
0,391,34164
0,93,21209
0,2,60
0,228,18546
0,2,1029
0,127,14721
0,4,539
0,4,11469
0,326,29217
0,15,6517
0,308,21780
0,2,1698
0,4,226
0,13,6399
0,3,88
0,179,13554
0,1,98
0,110,7326
0,207,44395
0,107,26822
0,1,34
0,1,64
0,56,23137
0,121,24229
0,8,933
0,4,789
0,1,80
0,2,261
0,4,353
0,117,12911
0,152,59112
0,137,44912
0,332,23534
0,385,50178
0,1,342
0,35,25064
0,46,2439
0,2,126
0,2,16
0,21,8509
0,274,29445
0,53,2835
0,26,2478
0,6,289
0,1,185
0,2,1591
0,173,20986
0,202,15859
0,1,23
0,23,5025
0,1,711
0,5,367
0,36,9457
0,14,2294
0,1,69
0,50,6904
0,14,12291
0,4,737
0,1,445
0,1,236
0,2,328
0,4,75
0,148,8794
0,1,151
0,9,530
0,17,9315
0,5,21216
0,6,25000
0,24,22251
0,158,29500
0,1,110
0,63,3390
0,16,29081
0,238,11928
0,3,635
0,3,899
0,48,5226
0,7,496
0,1,238
0,304,14828
0,10,7408
0,15,636
0,22,1092
0,174,15419
0,11,1404
0,2,593
0,1,309
0,90,39664
0,10,566
0,6,225
0,5,493
0,2,67
0,54,25916
0,282,11749
0,1,33
0,6,12031
0,185,29396
0,1,40
0,113,58045
0,399,19275
0,12,5966
0,31,1621
0,56,3095
0,2,135
0,51,15760
0,214,35896
0,5,1804
0,6,976
0,1,1086
0,63,2797
0,1,12
0,15,648
0,3,524
0,5,3355
0,1,78
0,1,2185
0,17,742
0,2,174
0,5,1857
0,2,856
0,16,9447
0,5,514
0,44,8733
0,206,28913
0,33,2139
0,70,39116
0,1,26
0,143,21064
0,47,2708
0,19,695
0,8,1320
0,51,4519
0,1,15
0,2,332
0,275,42157
0,240,22030
0,16,5304
0,25,2489
0,7,691
0,288,77655
0,1,727
0,19,2169
0,6,170
0,2,145
0,42,11523
0,17,8467
0,136,3817
0,12,1987
0,1,673
0,7,670
0,277,18944
0,1,2
0,373,45035
0,124,16029
0,1,303
0,328,31913
0,27,5237
0,65,13901
0,236,11603
0,117,5911
0,9,896
0,25,10208
0,4,528
0,7,6160
0,65,5722
0,24,1916
0,44,2697
0,2,107
0,63,4341
0,1,58
0,3,171
0,5,872
0,159,6844
0,1,30
0,189,18907
0,184,10146
0,59,8973
0,3,459
0,315,50499
0,48,4395
0,95,20778
0,95,25779
0,60,12946
0,38,5449
0,1,957
0,157,41154
0,40,1364
0,112,5025
0,199,22627
0,1,5
0,88,7851
0,301,24826
0,58,52084
0,6,897
0,4,959
0,1,3
0,144,23801
0,1,89
0,256,22483
0,337,13404
0,1,136
0,2,316
0,4,267
0,1,152
0,4,3114
0,12,1403
0,1,4868
0,13,2596
0,2,58
0,11,240
0,30,6000
0,38,1442
0,10,1270
0,68,3577
0,38,3759
0,34,2678
0,71,6850
0,70,9371
0,7,465
0,281,9790
0,61,1937
0,3,110
0,191,20852
0,35,2620
0,20,12829
0,1,144
0,219,36160
0,380,16956
0,5,764
0,20,2171
0,8,1085
0,202,8136
0,67,19765
0,4,433
0,8,603
0,27,5318
0,2,4707
0,1,50
0,18,2702
0,4,99
0,5,1113
0,40,2342
0,5,11331
0,2,36
0,8,1501
0,26,4643
0,86,10214
0,10,1036
0,183,34412
0,1,4139
0,386,37246
0,6,3089
0,1,52
0,310,21121
0,6,1341
0,371,42898
0,324,48413
0,1,5979
0,28,3694
0,24,5882
0,5,179
0,266,16600
0,350,18712
0,80,25887
0,31,3675
0,12,5136
0,12,6407
0,93,3821
0,4,203
0,42,1095
0,204,61620
0,12,2186
0,45,25914
0,1,18
0,2,6301
0,312,24110
0,139,9361
0,191,19030
0,1,114
0,6,741
0,6,168
0,2,3178
0,5,1274
0,23,2553
0,25,5407
0,5,288
0,6,47316
0,59,2301
0,69,3515
0,7,3885
0,1,8
0,1,514
0,143,22613
0,2,54
0,11,34039
0,195,53848
0,49,6568
0,16,2977
0,42,14238
0,5,410
0,14,607
0,96,11372
0,56,1014
0,1,478
0,216,17552
0,112,33295
0,24,4957
0,39,1354
0,4,854
0,165,15250
0,243,14705
0,138,6732
0,2,2150
0,2,139
0,4,1535
0,4,754
0,73,3722
0,14,424
0,3,449
0,5,740
0,10,2806
0,102,13604
0,42,1928
0,112,11010
0,21,952
0,142,6789
0,111,13760
0,301,15846
0,18,5373
0,32,3024
0,165,21631
0,36,18276
0,33,3228
0,35,6471
0,49,19347
0,179,3579
0,7,26302
0,9,9227
0,2,24
0,10,1946
0,154,12621
0,105,4638
0,340,50634
0,98,6598
0,1,2962
0,7,3398
0,6,99
0,102,14018
0,11,21940
0,31,1977
0,5,717
0,114,18581
0,1,116
0,305,9035
0,3,331
0,2,725
0,9,946
0,27,3985
0,158,23076
0,1,250
0,47,48540
0,52,2696
0,1,152
0,12,1264
0,9,581
0,31,13814
0,6,1125
0,41,1495
0,34,4108
0,10,651
0,57,11240
0,34,2658
0,5,67
0,237,12699
0,41,8537
0,208,56334
0,74,5057
0,129,7073
0,60,33368
0,126,8409
0,1,6
0,390,51964
0,55,12822
0,100,6449
0,388,25431
0,173,9529
0,4,1199
0,2,69
0,81,4857
0,9,6715
0,243,19608
0,8,1475
0,82,22065
0,12,673
0,5,1674
0,181,8105
0,61,17063
0,91,49642
0,76,62005
0,123,46491
0,2,312
0,2,187
0,1,1666
0,17,1330
0,32,6446
0,42,9313
0,1,117
0,63,5296
0,60,17090
0,2,14
0,81,53603
0,205,10547
0,374,25697
0,3,451
0,65,7169
0,235,58996
0,176,16235
0,194,5665
0,1,80
0,4,4024
0,22,1360
0,4,6299
0,31,2986
0,368,17854
0,121,11441
0,1,109
0,3,623
0,25,3671
0,18,1053
0,80,12523
0,36,6517
0,12,809
0,6,328
0,253,55957
0,3,7389
0,112,4439
0,153,22987
0,212,24445
0,2,2802
0,20,2316
0,4,79
0,1,24
0,81,2931
0,173,8043
0,1,3745
0,164,23884
0,87,5645
0,255,17888
0,5,847
0,4,151
0,25,35631
0,39,26140
0,104,68864
0,3,179
0,57,4178
0,33,3931
0,1,120
0,4,1423
0,28,4098
0,116,13624
0,1,57
0,120,12066
0,1,100
0,189,55964
0,78,12873
0,15,1733
0,224,20155
0,29,32413
0,365,26143
0,223,77485
0,3,535
0,2,86
0,3,87
0,274,19907
0,5,1002
0,3,1637
0,1,326
0,1,72
0,101,8642
0,65,23641
0,3,86
0,22,812
0,21,1765
0,1,345
0,7,175
0,1,48
0,2,400
0,189,12529
0,13,619
0,1,7
0,17,1676
0,10,6177
0,348,32070
0,1,139
0,23,1121
0,24,1790
0,1,24
0,83,57205
0,11,1544
0,3,437
0,44,1638
0,6,955
0,385,61938
0,28,10750
0,1,99
0,3,115
0,6,237
0,7,9339
0,11,985
0,65,9752
0,13,894
0,343,10021
0,1,235
0,59,26194
0,1,5
0,41,11261
0,1,871
0,3,681
0,11,3190
0,58,5129
0,6,442
0,9,851
0,5,4951
0,7,689
0,2,363
0,31,31548
0,56,25388
0,14,19990
0,3,241
0,135,12199
0,56,3492
0,9,11715
0,275,22029
0,256,21092
0,37,9523
0,4,250
0,32,1877
0,33,5800
0,1,536
0,1,87
0,14,359
0,3,105
0,5,368
0,286,13272
0,6,174
0,19,1652
0,246,19221
0,167,11627
0,12,1541
0,87,55847
0,76,18328
0,1,44
0,3,214
0,1,132
0,162,68450
0,31,517
0,20,5077
0,40,15834
0,1,3992
0,4,131
0,10,82
0,14,364
0,64,4271
0,3,138
0,162,11931
0,4,712
0,54,4612
0,122,13016
0,152,21407
0,3,670
0,2,168
0,315,45815
0,180,4118
0,104,43867
0,11,542
0,3,1074
0,206,32345
0,8,539
0,3,8481
0,23,3664
0,385,24098
0,322,16998
0,33,877
0,4,429
0,10,5875
0,1,87
0,65,5924
0,8,224
0,28,1189
0,2,1116
0,2,203
0,1,115
0,29,7491
0,17,36147
0,1,13
0,4,419
0,6,296
0,7,1302
0,1,101
0,3,38
0,1,7
0,293,32004
0,132,15873
0,220,20522
0,29,1438
0,12,2120
0,24,28345
0,20,1210
0,1,136
0,11,2157
0,228,12637
0,18,2644
0,215,47815
0,3,174
0,364,33955
0,45,5027
0,5,995
0,1,2386
0,7,2156
0,30,40633
0,41,4927
0,143,10013
0,36,4035
0,237,51267
0,79,6887
0,17,6199
0,185,26789
0,8,276
0,89,25594
0,2,423
0,1,15
0,13,6240
0,289,19197
0,74,3827
0,2,45
0,6,887
0,84,14970
0,281,17697
0,1,26
0,39,5608
0,1,41
0,7,2304
0,6,520
0,9,20240
0,1,237
0,310,44705
0,5,445
0,12,2493
0,1,12
0,2,75
0,37,4577
0,174,41473
0,4,100
0,13,11024
0,38,8255
0,75,10763
0,94,15970
0,79,17176
