tid,gamma,trueage,relmid,impsamp,freqonly,simpavg
399,0.005,0.04555,0.38187,0.25052,-0.02554,0.50693
400,0,2.49714,-4.04029,-4.86971,-3.5677,-3.29228
401,100,-77.28168,-40.66558,-23.53107,-73.60009,-84.8324
402,74.989,-15.25193,-29.21318,-17.0587,-13.17268,-11.57548
403,56.423,-28.88169,-23.10404,-26.29703,-21.82876,-21.76997
404,42.17,-23.42602,-19.29114,-21.75182,-16.1149,-15.9107
405,31.623,-30.63767,-16.11191,-23.5297,-21.63314,-23.20039
406,23.714,-20.08465,-13.0885,-19.35436,-15.25105,-15.45645
407,17.783,-14.17298,-14.11377,-18.00045,-14.95484,-15.53814
408,13.335,-10.17255,-9.53638,-11.51821,-10.24263,-10.71962
409,10,-7.463,-6.81134,-9.52299,-8.18456,-8.55279
410,7.499,-5.59854,-6.32926,-7.20879,-5.53529,-5.41078
411,5.623,-5.51284,-4.60698,-5.65921,-4.82821,-4.8418
412,4.217,-3.7438,-3.82702,-4.86934,-4.10528,-4.07617
413,3.162,-2.95953,-3.12949,-3.85853,-3.2005,-3.11913
414,2.371,-2.23676,-2.182,-2.79952,-2.28181,-2.16909
415,1.778,-1.62481,-1.76351,-2.03584,-1.58036,-1.35836
416,1.334,-1.19826,-1.2373,-1.66002,-1.23391,-1.01908
417,1,-0.89428,-0.95969,-1.32657,-0.95953,-0.70892
418,0.332,-0.43384,-0.46701,-0.6194,-0.49663,-0.18011
419,0.005,0.26158,0.84594,2.76258,0.21874,0.96122
420,0,2.89522,-5.36224,-6.57783,-4.80416,-4.57294
421,100,-75.38316,-58.88753,-59.17484,-47.03543,-45.92773
422,74.989,-37.61843,-18.83695,-21.94454,-24.4091,-26.02787
423,56.423,-57.60099,-32.2569,-39.25737,-41.75449,-46.14675
424,42.17,-29.70371,-9.73757,-16.39887,-23.52477,-25.91646
425,31.623,-29.21956,-16.96685,-23.89224,-18.49689,-16.49022
426,23.714,-25.89259,-18.65716,-22.30216,-22.4554,-23.63141
427,17.783,-16.48906,-8.88449,-14.47616,-13.59558,-14.68478
428,13.335,-11.10659,-9.69922,-12.44197,-10.49442,-11.03283
429,10,-8.18759,-7.35344,-9.33293,-8.39631,-8.69232
430,7.499,-6.17671,-5.49803,-6.7943,-5.5958,-5.63609
431,5.623,-5.21166,-5.10786,-6.1251,-5.20446,-5.10486
432,4.217,-4.20224,-3.82905,-4.88243,-4.77062,-5.09385
433,3.162,-3.59936,-3.65673,-4.18637,-3.54401,-3.43172
434,2.371,-1.86821,-1.98419,-2.45748,-2.08172,-1.98887
435,1.778,-1.384,-1.43963,-1.83048,-1.42237,-1.21838
436,1.334,-0.99041,-1.01444,-1.3568,-0.98194,-0.68884
437,1,-0.96724,-0.92183,-1.50479,-1.0611,-0.7906
438,0.332,0.23733,0.42236,0.86654,0.1632,0.55492
439,0.005,0.49996,0.9257,2.2242,0.34926,0.83383
440,0,0.57493,-3.36193,-4.02148,-2.88967,-2.57744
441,100,NaN,NaN,NaN,NaN,NaN
442,74.989,-87.18131,-37.37993,-65.42728,-45.12638,-46.44495
443,56.423,-36.23741,-19.49611,-22.84307,-23.02665,-23.32449
444,42.17,-46.66027,-39.74603,-28.448,-25.61312,-25.19822
445,31.623,-38.99762,-22.10027,-26.36266,-26.96413,-27.82581
446,23.714,-21.42316,-13.95245,-18.65593,-19.45586,-20.88525
447,17.783,-14.75341,-13.70497,-18.1138,-15.59622,-16.30016
448,13.335,-10.28541,-8.19166,-11.16152,-10.40647,-10.7931
449,10,-8.42953,-6.82112,-8.54942,-7.39232,-7.44786
450,7.499,-6.28706,-6.45327,-8.26266,-7.1309,-7.6057
451,5.623,-4.44003,-4.38019,-5.10102,-4.78668,-4.66552
452,4.217,-3.83652,-4.1647,-4.71783,-3.72943,-3.52433
453,3.162,-2.76026,-3.08353,-3.3931,-2.76615,-2.55846
454,2.371,-1.6048,-1.78041,-2.2248,-1.61204,-1.36178
455,1.778,-1.28855,-1.55547,-1.77862,-1.33764,-1.04059
456,1.334,-1.28091,-1.47862,-1.76892,-1.35358,-1.17703
457,1,-0.72297,-0.40344,-0.98453,-0.71341,-0.44042
458,0.332,-0.02938,0.06226,0.04854,-0.08898,0.24236
459,0.005,0.16088,0.46919,1.6757,0.07656,0.48935
460,0,1.24302,-4.15444,-4.75319,-3.5553,-3.32712
461,100,-86.01924,-29.59745,-16.02588,-21.2664,-20.20404
462,74.989,-107.61484,-59.82116,34.45516,-21.25826,-17.4899
463,56.423,-41.43079,-22.64805,-31.07179,-20.61608,-19.10632
464,42.17,-35.52861,-24.90144,-26.88397,-24.03154,-24.69887
465,31.623,-22.69898,-12.19777,-20.00267,-20.43336,-22.01923
466,23.714,-16.29591,-11.01251,-17.56878,-17.74152,-19.71595
467,17.783,-15.30817,-11.21001,-14.81735,-14.24045,-15.51923
468,13.335,-10.90342,-9.08737,-11.28872,-9.6555,-10.04504
469,10,-9.58745,-7.83698,-9.8149,-8.35703,-8.67861
470,7.499,-6.6581,-5.43124,-7.62836,-7.22789,-7.59474
471,5.623,-5.29746,-4.58774,-6.03672,-5.1929,-5.30304
472,4.217,-3.80398,-3.50401,-4.35672,-3.62597,-3.61512
473,3.162,-3.31858,-3.11235,-3.68968,-2.94588,-2.82991
474,2.371,-2.7486,-2.91194,-3.39609,-2.73829,-2.56008
475,1.778,-1.14554,-1.5639,-1.74548,-1.29554,-1.12781
476,1.334,-0.88793,-0.86325,-1.27905,-0.94451,-0.69578
477,1,-0.86371,-1.01348,-1.31661,-0.9952,-0.79102
478,0.332,-0.47091,-0.3633,-0.79457,-0.545,-0.24807
479,0.005,0.23157,0.65103,2.59034,0.15185,0.84215
480,0,1.44348,-4.58075,-5.03395,-3.6962,-3.38559
481,100,-30.96559,-21.33781,-19.80268,-26.2832,-28.47776
482,74.989,-39.51853,-29.97196,-10.76263,-21.2766,-20.72049
483,56.423,-49.32403,-28.3961,-31.38209,-24.10212,-24.74337
484,42.17,-35.89313,-16.64506,-26.50239,-32.7163,-36.68418
485,31.623,-34.97455,-21.03178,-29.68616,-24.74332,-24.14375
486,23.714,-19.30434,-14.5632,-17.60978,-14.30515,-14.93862
487,17.783,-12.5959,-11.08914,-14.93461,-12.49716,-12.39981
488,13.335,-12.00367,-7.58776,-11.92785,-9.82722,-10.07526
489,10,-10.63264,-8.12674,-10.45466,-9.3071,-9.57691
490,7.499,-5.4777,-4.92644,-6.25846,-5.21494,-5.20254
491,5.623,-4.53224,-4.68849,-5.63386,-4.60779,-4.5269
492,4.217,-3.30005,-3.39007,-3.99508,-3.19534,-3.07751
493,3.162,-3.18768,-3.18769,-3.77464,-3.18619,-3.02896
494,2.371,-2.20885,-2.09167,-2.59994,-2.22519,-2.14703
495,1.778,-1.64263,-1.57081,-1.94841,-1.63069,-1.47289
496,1.334,-0.96808,-1.16854,-1.41372,-0.9915,-0.68292
497,1,-0.80357,-0.86001,-1.16379,-0.84646,-0.44521
498,0.332,-0.16415,-0.26675,-0.56941,-0.22107,0.31239
499,0.005,-0.24785,-0.19929,-0.53649,-0.31371,0.01588
500,0,0.72258,-2.46378,-3.04613,-2.06813,-1.72944
501,100,-68.22081,-30.40311,-42.43419,-73.60009,-85.19771
502,74.989,-92.32797,-47.49773,-36.59948,-50.8,-53.67977
503,56.423,-41.16953,-17.654,-36.84785,-33.94821,-36.20404
504,42.17,-37.79684,-24.35583,-30.85169,-30.08711,-30.84231
505,31.623,-22.71481,-14.67459,-20.03683,-17.09977,-18.59298
506,23.714,-13.40387,-9.25233,-14.44119,-15.25428,-16.84508
507,17.783,-17.26965,-13.18909,-17.3115,-14.24756,-14.88776
508,13.335,-9.01908,-9.09015,-11.54788,-10.10615,-10.52981
509,10,-7.62131,-5.90724,-8.54973,-8.76167,-9.49886
510,7.499,-7.38006,-6.07307,-7.79788,-7.13158,-7.34553
511,5.623,-4.99569,-4.74918,-5.91396,-5.00968,-4.96837
512,4.217,-3.02655,-2.78306,-3.30643,-2.84983,-2.75402
513,3.162,-2.43613,-3.02197,-3.51999,-2.79829,-2.67507
514,2.371,-2.11858,-2.34059,-2.86502,-2.36688,-2.24427
515,1.778,-1.65256,-1.72253,-2.15725,-1.75325,-1.60463
516,1.334,-0.91571,-1.18622,-1.29952,-1.00353,-0.72689
517,1,-0.58038,-0.50948,-0.83495,-0.65323,-0.39291
518,0.332,-0.5188,-0.72898,-0.98866,-0.64758,-0.43535
519,0.005,0.03683,0.14541,0.07738,-0.04703,0.38684
520,0,5.82975,-6.64293,-7.88552,-5.86543,-5.43997
521,100,NaN,NaN,NaN,NaN,NaN
522,74.989,-66.10467,-49.67069,-38.35184,-26.23684,-22.38709
523,56.423,-34.15119,-15.19528,-26.30307,-28.43818,-29.61009
524,42.17,-15.47189,-21.45057,-26.7943,-22.22647,-23.81777
525,31.623,-34.41847,-26.78298,-33.82489,-25.90801,-26.25533
526,23.714,-18.93073,-14.08056,-17.67758,-15.66769,-16.26587
527,17.783,-16.59532,-7.80281,-13.55889,-11.95741,-12.817
528,13.335,-10.31309,-9.5915,-11.73694,-9.3075,-9.03323
529,10,-8.65763,-8.4895,-10.06953,-8.12611,-8.08978
530,7.499,-7.23673,-6.85128,-8.64854,-6.95921,-7.00208
531,5.623,-5.7507,-5.11363,-6.32672,-5.06704,-5.00556
532,4.217,-3.24736,-3.17239,-3.84126,-3.38527,-3.3596
533,3.162,-2.97278,-2.69149,-3.24686,-2.78835,-2.81953
534,2.371,-1.96702,-2.07349,-2.51174,-1.96324,-1.73462
535,1.778,-1.97108,-1.78436,-2.36347,-1.87763,-1.68612
536,1.334,-1.11237,-1.23161,-1.45666,-1.15085,-0.86421
537,1,-0.68705,-0.87489,-1.22293,-0.7712,-0.42057
538,0.332,0.06865,0.19349,1.24051,0.00749,0.45183
539,0.005,0.27071,0.6237,2.744,0.12982,0.75701
540,0,-15.58065,-14.69336,-15.93868,-11.38207,-11.01864
541,100,-12.19347,-33.39651,-3.93546,-21.28272,-20.0827
542,74.989,-49.28349,-27.90615,-27.457,-27.18689,-28.18455
543,56.423,-27.71031,-20.59638,-28.10035,-26.25908,-29.00778
544,42.17,-41.00483,-20.75715,-30.01525,-32.63103,-34.86882
545,31.623,-23.5364,-19.47593,-24.44912,-26.67933,-28.94586
546,23.714,-19.18288,-10.55571,-16.98245,-16.242,-17.55152
547,17.783,-20.3843,-13.31114,-17.16737,-21.82704,-24.1281
548,13.335,-8.64909,-7.65998,-9.47988,-8.25447,-8.69977
549,10,-7.5126,-7.22906,-8.77664,-7.83133,-8.15401
550,7.499,-6.5724,-5.99655,-8.34477,-7.48286,-7.9595
551,5.623,-5.67896,-4.9838,-6.00851,-5.60571,-5.68651
552,4.217,-3.57038,-3.36545,-4.18654,-3.64624,-3.63164
553,3.162,-3.67846,-3.46649,-4.23724,-3.69468,-3.62683
554,2.371,-1.88687,-1.99339,-2.42566,-1.89713,-1.72546
555,1.778,-1.495,-1.44929,-1.83557,-1.52142,-1.2915
556,1.334,-0.82578,-1.0608,-1.22952,-0.96685,-0.71435
557,1,-0.6853,-0.83401,-1.14364,-0.71716,-0.45615
558,0.332,-0.40048,-0.40163,-0.71067,-0.47361,-0.20904
559,0.005,0.58104,1.03587,1.98742,0.52711,0.89462
560,0,-24.7197,-15.39662,-19.19532,-12.08897,-10.39587
561,100,-58.44023,-42.75184,8.64691,-21.28272,-18.81225
562,74.989,-185.59485,-70.73582,-79.71817,-53.6317,-55.24336
563,56.423,-79.33904,-31.48913,-60.56665,-40.08996,-42.17745
564,42.17,-41.88709,-19.7311,-28.73997,-31.55596,-35.7371
565,31.623,-13.04627,-16.30931,-21.65469,-17.58789,-18.8656
566,23.714,-21.55989,-17.17475,-21.30226,-18.27643,-18.23254
567,17.783,-15.87668,-11.64942,-16.01725,-12.07466,-11.78045
568,13.335,-10.81534,-8.89954,-11.99429,-11.18331,-11.74554
569,10,-8.85368,-7.91325,-9.04767,-7.59159,-7.7195
570,7.499,-6.49795,-5.78219,-7.31657,-6.04981,-5.96232
571,5.623,-4.61864,-4.95654,-5.78991,-4.62548,-4.51283
572,4.217,-4.67035,-4.63424,-5.58917,-4.93459,-4.99059
573,3.162,-2.77272,-2.81427,-3.31484,-2.96236,-2.94463
574,2.371,-2.44795,-2.58094,-3.12133,-2.46689,-2.33254
575,1.778,-1.34234,-1.68718,-1.80335,-1.3301,-0.99146
576,1.334,-0.90006,-1.07484,-1.27312,-0.92123,-0.64241
577,1,-0.42571,-0.36177,-0.73479,-0.42206,-0.04209
578,0.332,-0.20238,0.00355,-0.35954,-0.20617,0.30719
579,0.005,0.46231,1.83756,2.70873,0.39364,1.19993
580,0,-15.69782,-11.2629,-13.49422,-11.48446,-11.3592
581,100,-80.37522,-38.35407,-54.41874,-73.60008,-83.0855
582,74.989,-196.23955,-34.86862,-48.60447,-47.01572,-51.77106
583,56.423,-42.13838,-18.73081,-23.05901,-20.27817,-21.24546
584,42.17,-67.54425,-20.97482,-37.99679,-49.06085,-55.87092
585,31.623,-16.75537,-12.41483,-16.74491,-17.3218,-18.91332
586,23.714,-20.4662,-10.05917,-16.44277,-20.61047,-23.28447
587,17.783,-23.65216,-12.65197,-17.92986,-15.24641,-15.57868
588,13.335,-9.9468,-7.3311,-9.75205,-9.11014,-9.93428
589,10,-8.38153,-7.32257,-9.53671,-7.87108,-8.1079
590,7.499,-6.00812,-4.97404,-6.64385,-5.52814,-5.42782
591,5.623,-4.23879,-4.14148,-4.95892,-4.33783,-4.37602
592,4.217,-3.12899,-3.52516,-4.24056,-3.39495,-3.33111
593,3.162,-2.70305,-3.00676,-3.49601,-2.92547,-2.80919
594,2.371,-2.6428,-2.81914,-3.2897,-2.70811,-2.60503
595,1.778,-1.53735,-1.74941,-2.03879,-1.47959,-1.22807
596,1.334,-0.84531,-0.77867,-1.20482,-0.95576,-0.82967
597,1,-0.41248,-0.15253,-0.70171,-0.47995,-0.20374
598,0.332,0.04109,0.31557,0.05607,-0.02728,0.41214
599,0.005,0.00189,0.13636,-0.13518,-0.09485,0.29062
600,0,-1.8571,-5.46819,-10.24694,-7.60543,-8.04494
601,100,-163.04494,-54.1391,-1.37069,-33.99182,-32.17549
602,74.989,-17.20044,-36.11356,-35.01608,-33.97298,-34.25388
603,56.423,-29.98689,-13.23255,-22.08111,-21.23722,-23.40512
604,42.17,-19.24966,-13.62603,-19.73888,-18.96828,-19.13403
605,31.623,-26.74937,-11.02846,-20.22669,-19.32905,-20.78878
606,23.714,-16.66373,-11.06,-16.9069,-16.99456,-18.94127
607,17.783,-12.94478,-8.36505,-12.04889,-11.13421,-11.96779
608,13.335,-9.2035,-7.7645,-9.47795,-8.63626,-8.76494
609,10,-8.98478,-7.21949,-9.79667,-8.19784,-8.51627
610,7.499,-5.60666,-5.40307,-7.25032,-6.41223,-6.85681
611,5.623,-4.52716,-4.05755,-5.02692,-4.46188,-4.60184
612,4.217,-3.00127,-3.12333,-3.57781,-3.18662,-3.20352
613,3.162,-2.97987,-2.89261,-3.53099,-2.88215,-2.79441
614,2.371,-2.40791,-2.49951,-2.89013,-2.24879,-2.093
615,1.778,-1.55367,-1.65503,-1.90238,-1.75543,-1.6615
616,1.334,-1.12655,-1.47513,-1.721,-1.19507,-0.9217
617,1,-0.78042,-0.83058,-1.20482,-0.78345,-0.47541
618,0.332,0.08852,0.38858,0.25692,0.03317,0.51088
619,0.005,0.49703,1.00687,2.03701,0.51516,1.05759
620,0,-8.00238,-25.18291,-29.98036,-14.61763,-12.88385
621,100,-28.41568,-25.31392,-9.0707,-17.75673,-16.76593
622,74.989,-48.30694,-20.93291,-30.82133,-47.03543,-54.69002
623,56.423,-53.69597,-19.32633,-32.34232,-28.42564,-30.73625
624,42.17,-23.21053,-5.79901,-17.12342,-33.96352,-38.982
625,31.623,-20.63468,-16.03175,-16.52132,-14.31179,-15.32393
626,23.714,-15.0572,-9.60826,-16.72865,-15.22084,-15.04873
627,17.783,-18.19643,-11.79756,-15.12182,-15.73997,-17.22676
628,13.335,-10.62231,-8.56868,-12.62488,-11.62381,-12.45212
629,10,-8.32557,-6.81999,-8.90166,-7.52942,-7.44024
630,7.499,-6.75527,-5.79047,-7.15872,-6.45799,-6.55854
631,5.623,-4.99052,-4.80557,-5.74947,-4.80696,-4.80465
632,4.217,-3.52158,-3.55638,-4.3866,-3.49904,-3.397
633,3.162,-3.13242,-3.19315,-3.81308,-3.1546,-3.00997
634,2.371,-1.47069,-1.47109,-1.87141,-1.44099,-1.23655
635,1.778,-1.60998,-1.81266,-2.21915,-1.78831,-1.52527
636,1.334,-1.38195,-1.38356,-1.88089,-1.47756,-1.27773
637,1,-0.78962,-0.64822,-1.16257,-0.81944,-0.48695
638,0.332,-0.34428,-0.31878,-0.58916,-0.41399,-0.02411
639,0.005,0.02927,0.35909,0.01278,-0.02323,0.39559
640,0,1.24689,-9.83153,-18.57479,-7.12336,-6.24282
641,100,-116.57521,-89.89784,-19.50481,-47.03543,-42.18061
642,74.989,-73.84124,-60.92404,-52.89697,-39.53891,-38.60243
643,56.423,-42.88503,-11.90907,-25.0865,-41.76973,-48.38324
644,42.17,-28.56343,-10.44977,-18.04545,-23.03716,-26.82628
645,31.623,-23.78195,-14.05686,-24.05475,-22.64383,-24.04823
646,23.714,-18.65762,-11.34201,-15.30958,-14.69952,-15.92586
647,17.783,-10.51205,-9.99225,-15.38119,-12.23325,-13.13999
648,13.335,-10.19536,-7.64578,-9.94077,-8.70312,-9.34064
649,10,-9.14392,-6.43048,-8.55256,-7.84748,-7.85001
650,7.499,-7.20651,-6.65291,-7.52647,-6.01405,-5.88025
651,5.623,-5.50176,-4.73228,-5.9604,-4.89429,-5.01558
652,4.217,-4.19389,-3.89082,-4.72362,-4.15394,-4.28768
653,3.162,-2.51077,-2.46292,-3.08636,-2.56794,-2.44514
654,2.371,-1.67497,-2.02173,-2.3309,-1.83333,-1.65082
655,1.778,-1.54248,-1.52021,-2.06037,-1.58328,-1.38314
656,1.334,-1.14312,-1.09138,-1.52797,-1.10408,-0.74739
657,1,-0.99905,-0.99881,-1.44427,-0.98532,-0.70359
658,0.332,-0.09614,0.12232,-0.23094,-0.12748,0.41253
659,0.005,0.21857,0.49897,0.50631,0.12515,0.56637
660,0,-0.12071,-1.29303,-2.42468,-2.68134,-2.31549
661,100,NaN,NaN,NaN,NaN,NaN
662,74.989,-39.78527,-27.66262,-39.85583,-33.96166,-36.98066
663,56.423,-76.76328,-31.79499,-58.6292,-65.58676,-71.97584
664,42.17,-44.59225,-22.02693,-28.83633,-30.74786,-34.59287
665,31.623,-21.23111,-14.05734,-20.27427,-18.16652,-19.85669
666,23.714,-17.48522,-11.54044,-17.57075,-20.44825,-22.89158
667,17.783,-16.58493,-11.62748,-16.90477,-14.70254,-15.66782
668,13.335,-12.03024,-10.19959,-12.52889,-11.68029,-12.59489
669,10,-8.76495,-6.83609,-9.19007,-7.82105,-8.43232
670,7.499,-5.78111,-5.13287,-6.43251,-6.18282,-6.6168
671,5.623,-4.21226,-4.25606,-5.09326,-4.19786,-4.14064
672,4.217,-4.47332,-4.29171,-5.37288,-4.58748,-4.56647
673,3.162,-2.98396,-3.2164,-3.84002,-3.46068,-3.47829
674,2.371,-2.0926,-2.3266,-2.75717,-2.15941,-1.99075
675,1.778,-1.10397,-1.0429,-1.41969,-1.09539,-0.84841
676,1.334,-1.21842,-1.17824,-1.55826,-1.17405,-0.9214
677,1,-0.88674,-1.11864,-1.2991,-0.88581,-0.62756
678,0.332,0.19752,0.22856,0.50793,0.06558,0.53936
679,0.005,0.63401,1.96405,2.82441,0.63342,1.36491
680,0,-4.30446,-6.78755,-13.40176,-7.54691,-6.71549
681,100,-60.9491,-30.86092,-18.23347,-26.30373,-27.36143
682,74.989,-27.26543,-20.34211,-24.21325,-18.78663,-19.36737
683,56.423,-46.01367,-28.81335,-45.74802,-42.65037,-45.89461
684,42.17,-21.3424,-21.15144,-21.78111,-19.11026,-19.60088
685,31.623,-18.18616,-10.6155,-23.7228,-19.87719,-20.78273
686,23.714,-20.70896,-11.45402,-18.3149,-15.13508,-16.16186
687,17.783,-11.83297,-13.22234,-16.50147,-12.74136,-12.9413
688,13.335,-10.90279,-8.81105,-11.4406,-9.69802,-9.89611
689,10,-8.24201,-7.39562,-8.67859,-6.94073,-6.93763
690,7.499,-6.25973,-5.65454,-6.83936,-5.7688,-5.8371
691,5.623,-5.29117,-5.21955,-6.25818,-5.2673,-5.21995
692,4.217,-3.5565,-3.78897,-4.4277,-3.60804,-3.46887
693,3.162,-2.9028,-2.41719,-3.10889,-2.79497,-2.73705
694,2.371,-1.74701,-1.78614,-2.18377,-1.78683,-1.64871
695,1.778,-1.80222,-1.89381,-2.25727,-2.07083,-1.96633
696,1.334,-1.26298,-1.01556,-1.60113,-1.25105,-0.99613
697,1,-0.63323,-0.50977,-0.90975,-0.67602,-0.4543
698,0.332,-0.27833,-0.17041,-0.37757,-0.35628,0.22049
699,0.005,-0.30494,-0.22284,-0.63156,-0.39032,-0.04279
700,0,-14.56394,-175.26679,1236.24494,-11.6487,-9.48306
701,100,-137.73873,-93.34364,-8.16619,-73.60009,-73.44462
702,74.989,-17.69397,-19.54461,-28.0512,-15.14412,-14.81501
703,56.423,-23.57023,-14.91133,-25.02113,-21.26311,-22.74055
704,42.17,-52.22899,-15.87377,-22.74563,-16.79972,-16.9322
705,31.623,-27.25496,-13.9908,-20.0075,-20.14632,-22.667
706,23.714,-15.65685,-15.29486,-19.15777,-14.33843,-13.71035
707,17.783,-12.86782,-8.46442,-11.90521,-10.72514,-11.24115
708,13.335,-11.16819,-8.31251,-11.16005,-10.49538,-10.91478
709,10,-9.98261,-7.56892,-9.53782,-8.59466,-8.85449
710,7.499,-6.58376,-6.34081,-7.81437,-6.64097,-6.68449
711,5.623,-4.80881,-4.6984,-5.74127,-5.00777,-4.98028
712,4.217,-3.43991,-3.82604,-4.29741,-3.28467,-3.05437
713,3.162,-2.32299,-2.42183,-2.79413,-2.22806,-2.03625
714,2.371,-2.31306,-2.51208,-2.89992,-2.39204,-2.22828
715,1.778,-1.64846,-1.80326,-2.17856,-1.80665,-1.67002
716,1.334,-1.13214,-1.28986,-1.44666,-1.1764,-0.9167
717,1,-0.79659,-0.71052,-1.07688,-0.84744,-0.64159
718,0.332,0.06856,0.13598,0.0204,0.00995,0.32643
719,0.005,0.06549,0.24247,0.1889,-0.03282,0.45042
720,0,-20.75976,-10.93386,-14.52529,-12.22171,-12.15285
721,100,-71.81486,-15.57923,-33.55244,-26.29858,-28.24158
722,74.989,-73.12438,-33.60813,-37.56993,-33.95942,-35.55978
723,56.423,-36.92033,-30.02488,-37.52404,-30.7315,-31.49137
724,42.17,-43.17764,-25.07151,-23.24019,-21.26229,-21.6516
725,31.623,-27.34944,-12.95025,-18.72435,-17.10612,-19.02735
726,23.714,-19.96937,-12.45623,-21.17506,-21.96657,-25.33728
727,17.783,-13.76621,-10.43131,-13.79132,-12.59949,-12.87038
728,13.335,-9.45349,-6.75286,-9.79733,-8.50851,-8.66519
729,10,-8.64202,-6.43177,-8.2462,-7.24534,-7.49737
730,7.499,-6.71744,-5.98475,-7.16577,-6.21805,-6.09461
731,5.623,-5.2385,-5.29102,-6.26097,-4.99206,-4.79885
732,4.217,-3.46515,-3.92245,-4.62038,-3.65341,-3.52751
733,3.162,-2.69015,-2.6823,-3.32321,-2.79427,-2.73786
734,2.371,-1.9799,-2.08912,-2.39172,-2.05294,-1.92216
735,1.778,-1.2434,-1.34412,-1.719,-1.2866,-1.07286
736,1.334,-1.4269,-1.32159,-1.68007,-1.25297,-1.00729
737,1,-0.87429,-0.86854,-1.19434,-0.80726,-0.47224
738,0.332,-0.42329,-0.68943,-0.85299,-0.49547,-0.16096
739,0.005,0.2128,0.63356,0.77948,0.14573,0.53066
740,0,6.40507,-5.82415,-8.33219,-6.29812,-6.05244
741,100,-5.04132,-29.67541,-14.52268,-33.99182,-37.90056
742,74.989,NaN,NaN,NaN,NaN,NaN
743,56.423,-34.10741,-24.05386,-22.09532,-19.84514,-20.13827
744,42.17,-50.97518,-22.67814,-24.79895,-30.44285,-35.76302
745,31.623,-25.59306,-14.11887,-18.82315,-19.606,-20.72544
746,23.714,-17.76988,-8.53641,-16.90595,-16.60434,-17.55967
747,17.783,-12.88428,-9.12072,-11.45759,-10.56355,-10.92528
748,13.335,-10.07807,-8.21964,-11.59629,-9.94003,-10.39487
749,10,-9.07949,-7.04929,-9.19967,-8.21301,-8.70622
750,7.499,-7.08884,-5.44449,-7.76195,-6.8458,-7.07893
751,5.623,-5.25604,-4.56319,-5.80189,-5.24535,-5.38076
752,4.217,-3.26841,-3.33891,-4.17742,-3.6867,-3.62084
753,3.162,-2.81119,-2.85861,-3.37717,-2.65492,-2.51311
754,2.371,-2.05938,-1.94286,-2.42089,-2.05297,-1.9581
755,1.778,-1.5205,-1.82271,-2.14438,-1.70593,-1.49251
756,1.334,-0.93642,-0.89697,-1.36561,-0.93637,-0.68663
757,1,-0.66354,-0.78105,-1.1083,-0.84324,-0.60414
758,0.332,-0.15507,-0.09018,-0.31848,-0.21217,0.17451
759,0.005,0.4083,1.18916,2.67398,0.39217,0.96606
760,0,1.29633,-3.80326,-4.23509,-3.13269,-2.86995
761,100,-178.06012,-82.62419,-38.36412,-73.60009,-75.27269
762,74.989,-89.68332,-60.66972,-82.92696,-60.26237,-62.44647
763,56.423,-77.83986,-31.45426,-37.9055,-36.97945,-39.28485
764,42.17,-51.07922,-27.67951,-22.22888,-19.95189,-19.40196
765,31.623,-41.63402,-23.38522,-32.57659,-33.04273,-37.19286
766,23.714,-18.18892,-11.68257,-19.67761,-17.06336,-17.75726
767,17.783,-12.33687,-10.516,-12.77264,-10.71137,-11.00151
768,13.335,-8.36964,-6.41785,-8.49519,-9.06542,-9.86564
769,10,-7.48089,-6.68672,-7.92583,-6.75655,-7.20546
770,7.499,-6.81593,-5.38904,-7.07477,-6.45996,-6.97943
771,5.623,-4.73555,-4.45969,-5.69018,-5.18484,-5.39973
772,4.217,-3.86177,-4.55644,-5.12624,-3.81421,-3.58433
773,3.162,-3.03181,-3.09233,-3.62834,-3.20196,-3.04098
774,2.371,-2.0813,-2.18314,-2.6457,-2.03697,-1.80927
775,1.778,-1.51391,-1.88289,-2.26896,-1.84165,-1.67643
776,1.334,-1.29011,-1.13828,-1.69225,-1.33583,-1.11636
777,1,-0.60924,-0.72579,-0.94637,-0.7376,-0.44457
778,0.332,-0.27239,-0.18936,-0.54887,-0.30206,0.14287
779,0.005,-0.07471,-0.00889,-0.15849,-0.13899,0.26757
780,0,2.14288,-3.79316,-4.51087,-3.27715,-3.06168
781,100,-40.73003,-37.77391,-33.86282,-33.97298,-34.72042
782,74.989,-67.9679,-19.141,-33.61291,-43.7398,-47.50175
783,56.423,-49.50433,-20.18259,-22.81666,-29.12664,-32.38211
784,42.17,-26.17869,-15.10239,-23.37576,-25.07056,-26.75407
785,31.623,-16.09107,-8.86442,-20.98063,-16.78596,-19.04464
786,23.714,-21.7286,-14.54471,-18.61793,-15.70249,-16.39401
787,17.783,-16.15878,-11.71325,-16.09724,-12.56179,-13.00351
788,13.335,-7.54536,-8.65175,-10.59418,-8.90144,-9.32817
789,10,-8.04404,-7.73854,-9.82853,-8.18139,-8.32051
790,7.499,-6.47506,-5.81166,-7.60149,-6.69758,-6.98664
791,5.623,-4.88634,-5.04416,-5.97796,-4.88174,-4.91537
792,4.217,-3.33896,-3.3165,-4.29923,-3.66733,-3.63456
793,3.162,-2.63064,-2.94753,-3.30304,-2.54624,-2.28166
794,2.371,-1.9343,-2.01309,-2.55833,-2.06331,-1.90228
795,1.778,-1.73442,-1.90279,-1.99208,-1.59436,-1.236
