tid,gamma,trueage,relmid,impsamp,freqonly
1958,0.332,-0.49191,-0.63672,-0.65734,-0.415
1959,0.005,-0.14942,-0.27856,-0.28186,-0.06225
1960,0,-2.22949,-2.517,-2.60052,-2.47442
1961,100,-98.90795,-62.82583,-96.59201,-99.52063
1962,74.989,-77.72414,-51.31596,-79.3199,-80.84047
1963,56.423,-36.75179,-24.24434,-33.48416,-28.68219
1964,42.17,-46.13158,-29.26027,-47.85322,-46.92248
1965,31.623,-34.44296,-25.11038,-36.98556,-37.94823
1966,23.714,-22.54035,-18.23388,-24.14513,-23.03589
1967,17.783,-18.15664,-14.34438,-17.9506,-17.90903
1968,13.335,-14.3075,-11.1433,-14.56543,-14.20617
1969,10,-11.38155,-10.28401,-12.244,-11.53814
1970,7.499,-7.13587,-6.44472,-7.832,-7.53552
1971,5.623,-3.28022,-3.07207,-3.39631,-2.78215
1972,4.217,-4.52693,-4.4337,-4.94329,-4.6226
1973,3.162,-3.04145,-3.24012,-3.4844,-3.09907
1974,2.371,-2.66612,-2.74095,-2.88846,-2.60099
1975,1.778,-2.0075,-2.22452,-2.32003,-2.03801
1976,1.334,-1.35186,-1.56071,-1.61283,-1.31115
1977,1,-1.06839,-1.30456,-1.35898,-1.102
1978,0.332,-0.05539,-0.13484,-0.14237,0.0374
1979,0.005,0.06755,0.03884,0.02387,0.15672
1980,0,-2.35731,-2.57079,-2.69265,-2.61008
1981,100,-104.21489,-58.80689,-97.64812,-101.00821
1982,74.989,-74.27086,-49.18501,-74.5443,-74.05715
1983,56.423,-38.87041,-24.12422,-35.92475,-32.15562
1984,42.17,-37.87557,-27.18075,-39.26156,-37.2187
1985,31.623,-34.15599,-20.59374,-33.65286,-35.15479
1986,23.714,-22.77932,-16.23369,-23.26232,-22.05723
1987,17.783,-16.78155,-14.58671,-17.47304,-16.78082
1988,13.335,-14.02982,-11.67935,-15.06218,-14.77084
1989,10,-9.93645,-8.449,-10.36546,-9.82817
1990,7.499,-7.87237,-7.13731,-8.5779,-8.25707
1991,5.623,-3.60176,-3.52437,-3.86704,-3.20859
1992,4.217,-4.4256,-4.14942,-4.61969,-4.3568
1993,3.162,-3.2442,-3.40997,-3.71956,-3.51293
1994,2.371,-2.33787,-2.43277,-2.56535,-2.323
1995,1.778,-1.57767,-1.69258,-1.76289,-1.48759
1996,1.334,-0.975,-1.16104,-1.21023,-0.95388
1997,1,-0.73575,-0.89428,-0.92328,-0.63262
1998,0.332,-0.43107,-0.53692,-0.54837,-0.34036
1999,0.005,0.06437,0.03945,0.03647,0.16411
2000,0,NA,NA,NA,NA
