tid,gamma,trueage,relmid,impsamp,freqonly
474,2.371,-2.65326,-2.76469,-3.01144,-2.5772
475,1.778,-1.59004,-1.82173,-1.91809,-1.59053
476,1.334,-1.10149,-1.27079,-1.34087,-1.05901
477,1,-1.1185,-1.34407,-1.40473,-1.14033
478,0.332,-0.70403,-0.82882,-0.87693,-0.61624
479,0.005,0.01256,-0.08849,-0.00636,0.05441
480,0,-5.12785,-4.48557,-4.68824,-3.94347
481,100,-102.54917,-73.26023,-108.26321,-100.0574
482,74.989,-78.65664,-73.16978,-79.12979,-88.48391
483,56.423,-53.67565,-46.48857,-54.08342,-53.00042
484,42.17,-39.54305,-31.20535,-38.91949,-39.63559
485,31.623,-36.44662,-25.59935,-35.691,-34.96524
486,23.714,-23.4334,-18.76731,-23.89394,-22.95741
487,17.783,-16.91774,-15.26581,-18.26481,-16.94414
488,13.335,-14.25661,-11.78856,-15.16856,-14.08383
489,10,-11.1391,-9.39,-11.33426,-10.49836
490,7.499,-7.16723,-6.55891,-7.64473,-7.15077
491,5.623,-5.19609,-5.31549,-6.05646,-5.46509
492,4.217,-4.01884,-4.01825,-4.30449,-3.86019
493,3.162,-3.14597,-3.1375,-3.44302,-3.08087
494,2.371,-2.61091,-2.65033,-2.86232,-2.61864
495,1.778,-1.80374,-1.92891,-2.02745,-1.8235
496,1.334,-1.22958,-1.48132,-1.51452,-1.19677
497,1,-1.06455,-1.3007,-1.31716,-1.0542
498,0.332,-0.48393,-0.6491,-0.70342,-0.35128
499,0.005,-0.35288,-0.47004,-0.52647,-0.25792
500,0,-3.15389,-2.88045,-3.02626,-2.42431
501,100,-94.32243,-83.85106,-92.67671,-98.82689
502,74.989,-72.5545,-72.63004,-74.33887,-83.87636
503,56.423,-60.54971,-36.74653,-57.43854,-57.2516
504,42.17,-47.02538,-40.33113,-48.3459,-50.12018
505,31.623,-31.7599,-27.19204,-31.46403,-33.76785
506,23.714,-22.23572,-16.64082,-21.40565,-21.36901
507,17.783,-18.02051,-16.29291,-18.97979,-17.84268
508,13.335,-13.68422,-13.00402,-14.87312,-14.7713
509,10,-10.36436,-8.60745,-11.09672,-10.85696
510,7.499,-7.41274,-6.79275,-8.00213,-7.51918
511,5.623,-5.9582,-5.93742,-6.83734,-6.56487
512,4.217,-3.6414,-3.34654,-3.75785,-3.50823
513,3.162,-3.18078,-3.27543,-3.62439,-3.14293
514,2.371,-2.43924,-2.65988,-2.89493,-2.57306
515,1.778,-1.63507,-1.80079,-1.90493,-1.59228
516,1.334,-1.25021,-1.47323,-1.51804,-1.27013
517,1,-0.89684,-1.11063,-1.11012,-0.90475
518,0.332,-0.57635,-0.74269,-0.81213,-0.49762
519,0.005,-0.22964,-0.37826,-0.3806,-0.14476
520,0,-10.55475,-7.43017,-8.49798,-7.24096
521,100,-114.8221,-81.4976,-110.87185,-100.12898
522,74.989,-79.5054,-69.9247,-71.30214,-78.80992
523,56.423,-59.77544,-48.58798,-59.32092,-66.56154
524,42.17,-41.46466,-35.19904,-39.32932,-40.32761
525,31.623,-33.36282,-30.78058,-35.10973,-34.41685
526,23.714,-22.44229,-19.64193,-23.13839,-22.66791
527,17.783,-18.91568,-12.95009,-17.98851,-16.84789
528,13.335,-14.31755,-11.94044,-13.96365,-13.08179
529,10,-10.2072,-9.87284,-11.33123,-10.07057
530,7.499,-8.4128,-8.37878,-9.55762,-8.97655
531,5.623,-6.03871,-5.58085,-6.45754,-5.78086
532,4.217,-4.1271,-3.90382,-4.42751,-4.21336
533,3.162,-3.09528,-3.01711,-3.35185,-3.07281
534,2.371,-2.46199,-2.60659,-2.78461,-2.4272
535,1.778,-2.08388,-2.11721,-2.25416,-1.91086
536,1.334,-1.45537,-1.59518,-1.65261,-1.42112
537,1,-1.07808,-1.32803,-1.38288,-1.04519
538,0.332,-0.50066,-0.74963,-0.73175,-0.5125
539,0.005,-0.22488,-0.38343,-0.33115,-0.1509
540,0,-20.13405,-16.69025,-16.72192,-15.98879
541,100,-95.03134,-68.41211,-91.85721,-102.86884
542,74.989,-74.29026,-54.98134,-70.84499,-65.61812
543,56.423,-61.53439,-56.66004,-64.13764,-73.75307
544,42.17,-40.04425,-35.63791,-41.83239,-41.35166
545,31.623,-36.59998,-30.75194,-35.64087,-38.2165
546,23.714,-24.90286,-19.43429,-25.40017,-24.31686
547,17.783,-21.89795,-18.44202,-21.93937,-22.03483
548,13.335,-12.93855,-11.50855,-13.85135,-13.33827
549,10,-10.10923,-9.4662,-11.13961,-10.95893
550,7.499,-8.0849,-7.42859,-9.21694,-8.65432
551,5.623,-5.68214,-5.30736,-6.06714,-5.80067
552,4.217,-4.17499,-4.09767,-4.56619,-4.29596
553,3.162,-3.50289,-3.43379,-3.79149,-3.4
554,2.371,-2.69616,-2.80031,-2.98237,-2.67554
555,1.778,-1.85815,-2.03853,-2.15564,-1.94381
556,1.334,-1.14547,-1.45264,-1.46026,-1.23797
557,1,-0.97602,-1.188,-1.24315,-0.8997
558,0.332,-0.66434,-0.86371,-0.87947,-0.61978
559,0.005,0.19766,0.30581,0.2339,0.35493
560,0,-34.35555,-22.3531,-30.31993,-25.53284
561,100,-100.318,-88.16466,-102.32055,-96.38951
562,74.989,-84.37789,-85.62724,-78.27588,-101.43975
563,56.423,-69.46937,-51.31988,-64.23087,-57.66797
564,42.17,-42.38307,-33.05538,-42.03266,-40.18387
565,31.623,-31.62845,-24.78394,-33.52063,-30.90901
566,23.714,-25.91905,-21.69893,-26.08875,-26.17246
567,17.783,-19.34794,-17.07931,-20.65016,-19.21859
568,13.335,-14.18221,-11.59,-14.65386,-14.02214
569,10,-10.71539,-9.55605,-11.23971,-10.19679
570,7.499,-7.68673,-6.98096,-8.32909,-7.56726
571,5.623,-5.40802,-5.47726,-6.17288,-5.49317
572,4.217,-4.68377,-4.70963,-5.20733,-4.76253
573,3.162,-3.37042,-3.37626,-3.77247,-3.55011
574,2.371,-2.74905,-3.01411,-3.21597,-2.8235
575,1.778,-1.95906,-2.25843,-2.34153,-2.06606
576,1.334,-1.30487,-1.43931,-1.48068,-1.19103
577,1,-0.84925,-0.96355,-1.01414,-0.69821
578,0.332,-0.53986,-0.66686,-0.67351,-0.39638
579,0.005,-0.17792,-0.37836,-0.31445,-0.12876
580,0,-29.05602,-19.04816,-25.73319,-21.2616
581,100,-97.84036,-86.86405,-93.10875,-102.88032
582,74.989,-75.00068,-64.35255,-77.80987,-78.29523
583,56.423,-62.16531,-49.19108,-63.09568,-61.96282
584,42.17,-44.84517,-38.75238,-44.52673,-47.01418
585,31.623,-31.73157,-27.55854,-33.76417,-35.15786
586,23.714,-24.76779,-20.8911,-26.52019,-29.00458
587,17.783,-19.63149,-17.94104,-20.70969,-20.31392
588,13.335,-11.7841,-9.72923,-11.58877,-11.00316
589,10,-11.22127,-9.79043,-11.61704,-11.04101
590,7.499,-7.32264,-6.36213,-7.90606,-7.21157
591,5.623,-5.5829,-5.06262,-5.74381,-5.39321
592,4.217,-4.27965,-4.32099,-4.75759,-4.19415
593,3.162,-3.27741,-3.42564,-3.71791,-3.34711
594,2.371,-2.7922,-2.93499,-3.22955,-2.86419
595,1.778,-1.97455,-2.14551,-2.29231,-1.9101
596,1.334,-1.44774,-1.50716,-1.61283,-1.39923
597,1,-0.85745,-0.9826,-1.04044,-0.77954
598,0.332,-0.35275,-0.4919,-0.50767,-0.24951
599,0.005,-0.28785,-0.4513,-0.46618,-0.22
600,0,-48.32548,-27.23569,-44.86552,-35.90709
601,100,-101.17108,-100.5038,-92.08201,-109.42521
602,74.989,-77.0626,-66.02952,-75.54666,-79.99881
603,56.423,-61.76889,-38.07442,-60.40374,-53.80445
604,42.17,-46.70045,-36.78172,-46.41513,-48.05947
605,31.623,-35.73882,-23.3007,-32.32389,-30.1623
606,23.714,-27.96442,-21.56969,-28.83762,-29.18426
607,17.783,-19.69832,-16.50632,-20.67503,-20.74877
608,13.335,-14.31685,-11.27781,-14.1573,-14.16437
609,10,-10.14824,-8.83569,-10.65954,-9.7924
610,7.499,-6.98579,-6.37603,-7.90551,-7.24657
611,5.623,-5.81866,-5.36809,-6.19635,-5.9123
612,4.217,-4.44881,-4.25563,-4.78286,-4.59319
613,3.162,-3.50571,-3.59431,-3.93518,-3.5155
614,2.371,-2.68784,-2.78813,-2.99509,-2.61733
615,1.778,-1.75998,-1.94987,-2.04475,-1.901
616,1.334,-1.53573,-1.85643,-1.93907,-1.5846
617,1,-1.0937,-1.25932,-1.32042,-0.99092
618,0.332,-0.14728,-0.23584,-0.26454,-0.04163
619,0.005,0.20274,0.26183,0.23384,0.32878
620,0,-68.10437,-37.56396,-74.51952,-37.11593
621,100,-96.73731,-77.2978,-92.29218,-87.63771
622,74.989,-83.26681,-62.87291,-82.33827,-81.23391
623,56.423,-55.94847,-49.45217,-56.81828,-57.6722
624,42.17,-44.38776,-23.92949,-43.38374,-50.69279
625,31.623,-33.72918,-30.08151,-34.50623,-35.83677
626,23.714,-23.38172,-17.91173,-22.38492,-23.16315
627,17.783,-19.60042,-15.78714,-19.57314,-19.04033
628,13.335,-13.13652,-11.2541,-14.73382,-13.69754
629,10,-11.42554,-10.70177,-12.47143,-12.33407
630,7.499,-8.45137,-7.74654,-8.65921,-8.3357
631,5.623,-5.67412,-5.5384,-6.30785,-5.76299
632,4.217,-4.23657,-4.267,-4.67325,-4.10789
633,3.162,-3.18031,-3.22886,-3.52635,-3.07298
634,2.371,-2.10929,-2.26477,-2.38854,-2.13207
635,1.778,-1.82431,-2.10613,-2.17398,-1.88026
636,1.334,-1.61746,-1.79187,-1.89828,-1.59598
637,1,-1.28207,-1.38868,-1.46045,-1.17785
638,0.332,-0.42634,-0.64632,-0.61727,-0.39227
639,0.005,-0.16391,-0.20472,-0.26453,-0.04515
640,0,-58.24413,-30.68304,-61.85891,-33.90624
641,100,-103.10603,-120.80012,-100.32927,-123.32135
642,74.989,-78.83011,-78.09971,-77.49927,-80.60818
643,56.423,-60.48794,-49.71263,-62.18643,-64.75613
644,42.17,-43.40558,-32.22867,-44.72119,-44.92457
645,31.623,-29.03021,-24.311,-29.40648,-30.30354
646,23.714,-21.51693,-18.82195,-21.1878,-22.95056
647,17.783,-19.09179,-16.25354,-20.605,-19.15366
648,13.335,-13.50424,-10.98567,-13.19583,-12.83547
649,10,-11.62511,-9.1708,-11.34039,-10.94611
650,7.499,-7.79053,-7.45504,-8.12256,-7.38972
651,5.623,-5.90695,-5.40383,-6.3298,-5.84997
652,4.217,-4.22923,-4.00236,-4.37827,-4.02288
653,3.162,-2.78123,-3.03847,-3.22582,-2.93141
654,2.371,-2.10877,-2.20965,-2.3452,-2.00599
655,1.778,-1.75823,-1.97522,-2.08056,-1.75405
656,1.334,-1.53126,-1.71292,-1.74888,-1.44917
657,1,-1.2096,-1.40993,-1.4707,-1.13849
658,0.332,-0.403,-0.55293,-0.56619,-0.29065
659,0.005,-0.12131,-0.16603,-0.2165,0.01131
660,0,-47.19045,-22.26105,-47.85243,-31.75512
661,100,-107.07983,-113.71034,-106.41695,-133.69411
662,74.989,-72.26814,-53.56465,-74.30998,-66.26228
663,56.423,-60.41002,-48.36447,-60.57816,-60.77649
664,42.17,-42.83377,-35.30589,-40.60885,-41.35742
665,31.623,-32.79442,-24.13373,-33.07215,-30.90241
666,23.714,-22.89218,-19.10946,-23.6779,-24.06507
667,17.783,-17.75304,-17.63619,-20.20176,-20.8152
668,13.335,-14.34365,-12.76252,-14.47904,-14.11567
669,10,-10.16407,-8.59372,-10.5691,-9.99229
670,7.499,-7.27719,-6.26793,-7.5471,-7.23869
671,5.623,-5.692,-5.49008,-6.27672,-5.89832
672,4.217,-4.76306,-4.61255,-5.22911,-4.71312
673,3.162,-3.09889,-3.26748,-3.64358,-3.41712
674,2.371,-2.35989,-2.51591,-2.71799,-2.31727
675,1.778,-1.66863,-1.81943,-1.91275,-1.67194
676,1.334,-1.40806,-1.49072,-1.57185,-1.29341
677,1,-1.03237,-1.20709,-1.27706,-0.95004
678,0.332,-0.28634,-0.41166,-0.41724,-0.17847
679,0.005,0.22754,0.36194,0.30179,0.37864
680,0,-64.61244,-37.11607,-65.82823,-41.3399
681,100,-92.55221,-83.3457,-89.03882,-94.16384
682,74.989,-71.48363,-56.85044,-68.67003,-66.21354
683,56.423,-55.46623,-47.26405,-56.92273,-55.93103
684,42.17,-39.17798,-33.62726,-39.80794,-37.14924
685,31.623,-35.29003,-25.01422,-35.17326,-35.2544
686,23.714,-25.47365,-21.61787,-26.47148,-27.45342
687,17.783,-17.4205,-17.34653,-18.38273,-18.44488
688,13.335,-13.71582,-12.18677,-14.00236,-13.71805
689,10,-10.59077,-10.40248,-11.34591,-11.19207
690,7.499,-7.2809,-6.79243,-7.89152,-7.38032
691,5.623,-5.97959,-5.67003,-6.40789,-5.78037
692,4.217,-3.93249,-4.10587,-4.48772,-3.93474
693,3.162,-3.39331,-3.17487,-3.52293,-3.35405
694,2.371,-2.47088,-2.46571,-2.63985,-2.38389
695,1.778,-2.02214,-2.22049,-2.30408,-2.15276
696,1.334,-1.29073,-1.47434,-1.51212,-1.27672
697,1,-0.85371,-0.94183,-0.99627,-0.75509
698,0.332,-0.30078,-0.54338,-0.44984,-0.29378
699,0.005,-0.32458,-0.41153,-0.45815,-0.21004
700,0,-88.26608,-62.18568,-86.61478,-52.97408
701,100,-97.37031,-92.55064,-93.48308,-115.62929
702,74.989,-73.79074,-53.38763,-73.44271,-69.61164
703,56.423,-59.97646,-43.81304,-62.48724,-54.65268
704,42.17,-42.12322,-36.79827,-39.39268,-42.27077
705,31.623,-31.73465,-27.98182,-32.72584,-33.88075
706,23.714,-23.84155,-21.95243,-24.67058,-23.86776
707,17.783,-17.2197,-13.33893,-16.43157,-16.04916
708,13.335,-13.49329,-11.27918,-13.59966,-13.11533
709,10,-11.09638,-8.98541,-11.11621,-10.60037
710,7.499,-7.90139,-7.35244,-8.64705,-8.1407
711,5.623,-6.15737,-5.55343,-6.56349,-6.05978
712,4.217,-3.70153,-3.95816,-4.25924,-3.65841
713,3.162,-3.01198,-2.98146,-3.13044,-2.79092
714,2.371,-2.45573,-2.57487,-2.76253,-2.42458
715,1.778,-1.78877,-1.97516,-2.09638,-1.8179
716,1.334,-1.39573,-1.58656,-1.62219,-1.40084
717,1,-1.09337,-1.18097,-1.25304,-1.02072
718,0.332,-0.42331,-0.57299,-0.58817,-0.32652
719,0.005,-0.16123,-0.25007,-0.25544,-0.08724
720,0,-17.33167,-12.14089,-13.83193,-12.4425
721,100,-102.71567,-62.18567,-90.46598,-78.82767
722,74.989,-74.42265,-54.95038,-75.99241,-65.02454
723,56.423,-60.77745,-44.30312,-57.15865,-58.69858
724,42.17,-42.43926,-48.11966,-44.63287,-53.6389
725,31.623,-32.34385,-26.06229,-30.8661,-32.52987
726,23.714,-25.45354,-20.29731,-26.05352,-24.90809
727,17.783,-19.10295,-15.57509,-19.35266,-18.31225
728,13.335,-12.71356,-11.52056,-13.80389,-14.03451
729,10,-9.57312,-8.43828,-9.97026,-9.62424
730,7.499,-7.45889,-7.04793,-8.00547,-7.48459
731,5.623,-6.25728,-6.02567,-6.93853,-6.04277
732,4.217,-4.06042,-4.11442,-4.55,-3.98436
733,3.162,-3.10738,-3.28109,-3.57119,-3.27856
734,2.371,-2.40007,-2.48799,-2.64761,-2.41005
735,1.778,-1.53394,-1.67858,-1.77866,-1.46786
736,1.334,-1.52992,-1.60756,-1.65819,-1.34712
737,1,-1.11903,-1.3176,-1.34405,-1.03522
738,0.332,-0.47784,-0.6721,-0.7002,-0.38289
739,0.005,-0.30712,-0.36133,-0.40562,-0.19514
740,0,-13.4198,-9.7979,-11.06763,-9.96944
741,100,-98.53096,-81.37487,-93.45826,-104.39211
742,74.989,-80.0171,-76.15779,-78.36256,-107.69853
743,56.423,-58.4071,-47.67772,-56.01679,-55.52065
744,42.17,-41.74225,-41.28902,-45.18823,-51.23999
745,31.623,-32.33421,-26.75999,-34.35342,-33.36004
746,23.714,-26.24063,-21.5161,-28.20067,-30.42531
747,17.783,-19.39986,-16.34087,-19.90791,-20.48959
748,13.335,-13.65243,-12.27154,-14.67329,-14.16778
749,10,-10.08158,-8.64095,-10.38728,-9.70138
750,7.499,-8.35138,-6.71173,-8.61705,-8.23224
751,5.623,-5.39149,-5.24121,-6.12761,-5.74994
752,4.217,-3.82972,-3.90966,-4.46862,-4.21239
753,3.162,-3.32687,-3.53052,-3.89099,-3.47679
754,2.371,-2.6865,-2.71144,-2.95755,-2.74577
755,1.778,-2.05238,-2.27383,-2.40929,-2.11739
756,1.334,-1.5749,-1.69486,-1.81367,-1.50573
757,1,-0.84622,-1.08982,-1.1209,-0.87551
758,0.332,-0.28179,-0.36933,-0.40178,-0.18453
759,0.005,0.1361,0.22047,0.18735,0.26801
760,0,-4.36233,-3.75117,-4.0491,-3.33333
761,100,-97.3452,-105.49845,-97.49202,-115.62929
762,74.989,-68.15529,-68.92538,-67.43355,-75.69536
763,56.423,-61.07929,-63.44554,-61.77783,-74.70257
764,42.17,-45.91107,-40.77636,-47.49326,-46.7721
765,31.623,-32.88252,-27.64142,-32.16075,-32.31737
766,23.714,-24.71242,-20.76615,-25.25953,-25.06049
767,17.783,-16.18987,-14.01475,-16.42037,-15.38278
768,13.335,-13.68453,-11.5855,-14.21528,-14.65597
769,10,-9.95826,-8.96347,-10.1933,-9.83441
770,7.499,-8.78101,-7.37161,-9.07685,-8.68767
771,5.623,-6.0912,-5.80056,-6.84746,-6.69474
772,4.217,-4.20913,-4.66857,-5.0826,-4.30075
773,3.162,-3.14576,-3.2356,-3.57622,-3.22825
774,2.371,-2.23789,-2.5056,-2.60496,-2.21798
775,1.778,-2.14303,-2.39101,-2.53128,-2.28527
776,1.334,-1.57847,-1.61525,-1.7098,-1.45085
777,1,-1.09062,-1.39349,-1.39212,-1.18907
778,0.332,-0.53015,-0.66633,-0.71823,-0.42584
779,0.005,-0.17078,-0.29751,-0.29797,-0.08428
780,0,-4.67034,-3.9684,-4.24085,-3.47135
781,100,-100.82139,-81.451,-99.21825,-91.14617
782,74.989,-85.71398,-59.69279,-79.28607,-80.00188
783,56.423,-60.96276,-44.61115,-60.726,-60.51607
784,42.17,-37.52438,-28.04944,-36.25949,-33.60693
785,31.623,-36.2015,-19.90971,-37.85263,-36.15423
786,23.714,-23.67343,-21.61804,-24.91866,-24.31842
787,17.783,-18.87464,-16.18868,-19.75468,-18.03286
788,13.335,-14.1194,-13.15793,-14.88284,-14.9305
789,10,-10.06907,-9.71362,-11.2023,-10.41323
790,7.499,-7.68855,-7.03765,-8.45194,-7.82342
791,5.623,-6.01053,-5.98723,-6.94621,-6.3121
792,4.217,-4.3071,-4.18738,-4.64424,-4.16587
793,3.162,-3.1752,-3.4647,-3.67905,-3.24303
794,2.371,-2.3544,-2.58913,-2.80849,-2.47819
795,1.778,-2.05707,-2.34454,-2.33166,-2.10349
796,1.334,-1.47755,-1.7334,-1.76301,-1.45834
797,1,-0.86898,-1.00468,-1.07125,-0.81712
798,0.332,-0.15368,-0.30593,-0.30238,-0.09374
799,0.005,-0.0691,-0.1869,-0.18266,0.0137
800,0,-4.96659,-4.37864,-4.62718,-3.76586
801,100,-110.07778,-83.0295,-108.33448,-129.85891
802,74.989,-79.78359,-59.63216,-80.86525,-75.16764
803,56.423,-58.25497,-44.00912,-57.22136,-56.48599
804,42.17,-44.37544,-32.19339,-44.47256,-41.50268
805,31.623,-33.09082,-25.81141,-32.84791,-30.10045
806,23.714,-28.72931,-20.21548,-28.00166,-26.63276
807,17.783,-18.42769,-13.64336,-18.30618,-18.2783
808,13.335,-13.62817,-12.66742,-14.86279,-14.10649
809,10,-10.18552,-9.85156,-12.09181,-11.1585
810,7.499,-8.13492,-7.53775,-8.90272,-8.35461
811,5.623,-6.19433,-6.01375,-6.89081,-6.28467
812,4.217,-4.89188,-4.86523,-5.42889,-4.80625
813,3.162,-3.51576,-3.71252,-4.03314,-3.55213
814,2.371,-2.42066,-2.4205,-2.61199,-2.35179
815,1.778,-1.82721,-2.11388,-2.21418,-1.86964
816,1.334,-1.34766,-1.52955,-1.59821,-1.366
817,1,-1.09373,-1.39227,-1.41397,-1.12255
818,0.332,-0.55749,-0.6937,-0.74637,-0.46476
819,0.005,-0.07732,-0.08886,-0.12111,0.04325
820,0,-63.04798,-46.38734,-66.99968,-49.55063
821,100,-99.03684,-80.82339,-94.4801,-97.58503
822,74.989,-87.17253,-65.99307,-81.99669,-80.55328
823,56.423,-63.50554,-52.8003,-64.85939,-56.65815
824,42.17,-39.9358,-38.16868,-43.78455,-50.14745
825,31.623,-33.33156,-28.69851,-32.80301,-33.01581
826,23.714,-23.32846,-19.84278,-26.30208,-28.14589
827,17.783,-17.44996,-14.03377,-18.05319,-18.47587
828,13.335,-13.77502,-11.42649,-14.64558,-13.27899
829,10,-10.76863,-9.4384,-11.2023,-10.54706
830,7.499,-7.17216,-6.55371,-7.61416,-6.69113
831,5.623,-6.20971,-5.26683,-6.628,-6.0759
832,4.217,-4.77508,-4.99735,-5.50918,-4.94078
833,3.162,-3.30524,-3.27834,-3.52147,-3.08382
834,2.371,-2.31363,-2.30152,-2.42157,-2.07689
835,1.778,-2.05428,-2.15549,-2.32282,-2.00153
836,1.334,-1.67291,-1.91551,-2.00411,-1.61389
837,1,-1.02713,-1.22109,-1.25935,-1.01817
838,0.332,-0.46968,-0.59981,-0.63674,-0.35709
839,0.005,0.0474,-0.06055,-0.00838,0.13028
840,0,-67.22975,-41.92909,-69.73511,-44.79318
841,100,-96.74685,-88.12009,-97.05484,-109.42521
842,74.989,-75.92356,-52.17414,-67.32925,-70.0651
843,56.423,-55.52397,-41.92,-55.22885,-58.49387
844,42.17,-37.46489,-27.56764,-38.73196,-37.40215
845,31.623,-29.9004,-23.18275,-30.63892,-29.48496
846,23.714,-24.45636,-23.9928,-26.78599,-26.53838
847,17.783,-19.66918,-15.35507,-19.7078,-18.8807
848,13.335,-12.93223,-11.42665,-13.30658,-13.29468
849,10,-10.78681,-9.67097,-11.66319,-11.18877
850,7.499,-7.76873,-7.41521,-8.36383,-7.98141
851,5.623,-6.25431,-5.83984,-6.86011,-6.40113
852,4.217,-4.60646,-5.06413,-5.60281,-5.51048
853,3.162,-3.14495,-3.31259,-3.61794,-3.2623
854,2.371,-2.45199,-2.64767,-2.86203,-2.58668
855,1.778,-2.00526,-2.15882,-2.31111,-2.11232
856,1.334,-1.5113,-1.75079,-1.78245,-1.59223
857,1,-1.30727,-1.52202,-1.554,-1.28248
858,0.332,-0.43284,-0.61803,-0.62817,-0.32811
859,0.005,-0.07921,-0.14551,-0.16514,0.02099
860,0,-10.6672,-8.61956,-9.48791,-7.9671
861,100,-101.06578,-92.26193,-107.91456,-115.62929
862,74.989,-82.11427,-61.64768,-85.11487,-75.22484
863,56.423,-67.8193,-56.50856,-71.50638,-63.04555
864,42.17,-48.14165,-41.40076,-50.36571,-46.78149
865,31.623,-31.02783,-26.79611,-31.07697,-30.7556
866,23.714,-26.09635,-18.56745,-25.74224,-22.44269
867,17.783,-20.81825,-16.26345,-20.56142,-20.04013
868,13.335,-14.18223,-11.76424,-14.45995,-13.76105
869,10,-10.55507,-8.85825,-11.13459,-10.80726
870,7.499,-7.71182,-6.92716,-8.23793,-7.6332
871,5.623,-5.91842,-5.51221,-6.33525,-5.89468
872,4.217,-4.11584,-4.35987,-4.85985,-4.18141
873,3.162,-3.64283,-3.6054,-3.90971,-3.49344
874,2.371,-2.39902,-2.36211,-2.59028,-2.36144
875,1.778,-2.23937,-2.51333,-2.67663,-2.32827
876,1.334,-1.5749,-1.82383,-1.91802,-1.64761
877,1,-0.77512,-1.01092,-1.04344,-0.75225
878,0.332,-0.14582,-0.17906,-0.24202,-0.0135
879,0.005,-0.2763,-0.32405,-0.39114,-0.13723
880,0,-56.91883,-30.07909,-57.809,-43.7632
881,100,-97.73863,-106.82699,-101.23207,-133.69411
882,74.989,-80.05211,-58.30384,-73.44505,-72.45548
883,56.423,-57.1074,-47.45964,-57.67871,-56.67522
884,42.17,-45.3264,-38.49265,-45.05531,-45.87594
885,31.623,-35.46873,-33.9135,-36.59491,-37.6294
886,23.714,-26.60031,-18.84215,-26.72065,-25.05172
887,17.783,-18.95257,-16.66572,-19.46122,-19.73974
888,13.335,-13.08305,-11.58355,-13.974,-13.73421
889,10,-11.55546,-10.48057,-12.17046,-11.70471
890,7.499,-7.17078,-6.85732,-7.78182,-7.14075
891,5.623,-5.9875,-5.83571,-6.67477,-6.3734
892,4.217,-3.92309,-3.87462,-4.17958,-3.97717
893,3.162,-3.33751,-3.56832,-3.91193,-3.47164
894,2.371,-2.28091,-2.35704,-2.52029,-2.22244
895,1.778,-1.97444,-2.09021,-2.17378,-1.90396
896,1.334,-1.48098,-1.66457,-1.73835,-1.35952
897,1,-1.26485,-1.39359,-1.48472,-1.23482
898,0.332,-0.66428,-0.81468,-0.83591,-0.60757
899,0.005,-0.1858,-0.32378,-0.29797,-0.1472
900,0,-75.3098,-49.24035,-69.1514,-66.10761
901,100,-97.81008,-97.90577,-92.43566,-102.86884
902,74.989,-79.45304,-58.34209,-78.29864,-76.16433
903,56.423,-51.34038,-40.06285,-51.88357,-53.98136
904,42.17,-41.54197,-31.90435,-40.44152,-37.49363
905,31.623,-33.0572,-28.83884,-31.33506,-31.47983
906,23.714,-23.55953,-20.60269,-24.3741,-23.21863
907,17.783,-18.59003,-17.03667,-19.50926,-19.40084
908,13.335,-12.79864,-11.40949,-13.63857,-12.6129
909,10,-10.02601,-10.45598,-11.1452,-11.11419
910,7.499,-8.04315,-7.30426,-8.33413,-7.45936
911,5.623,-5.72287,-4.96175,-5.90703,-5.72273
912,4.217,-3.72071,-3.9207,-4.43383,-4.02165
913,3.162,-3.10988,-3.24209,-3.36219,-2.92447
914,2.371,-2.37124,-2.58676,-2.75346,-2.37837
915,1.778,-1.75319,-1.93528,-2.09005,-1.71727
916,1.334,-1.73883,-1.83134,-1.93345,-1.62187
917,1,-1.16466,-1.33214,-1.34419,-1.06855
918,0.332,-0.55752,-0.6992,-0.73836,-0.45895
919,0.005,-0.22469,-0.26878,-0.3229,-0.11728
920,0,-82.51877,-47.88699,-77.39137,-55.01009
921,100,-100.38232,-91.42949,-98.4989,-129.85891
922,74.989,-75.03298,-62.56403,-72.79367,-73.3656
923,56.423,-59.51622,-52.4126,-60.2865,-70.84013
924,42.17,-41.40097,-37.57144,-46.48104,-41.98505
925,31.623,-30.68204,-35.73131,-34.95288,-38.22633
926,23.714,-21.7384,-16.99959,-20.62274,-20.17396
927,17.783,-18.81774,-14.83668,-18.48029,-16.6151
928,13.335,-13.1877,-10.99704,-13.20396,-12.97797
929,10,-10.42613,-9.05062,-10.73245,-9.87235
930,7.499,-7.19616,-6.84962,-8.00552,-7.48906
931,5.623,-5.81711,-5.34906,-6.40779,-6.0037
932,4.217,-3.98395,-4.11359,-4.53768,-3.9395
933,3.162,-3.52842,-3.6671,-4.09438,-3.79595
934,2.371,-2.22173,-2.42852,-2.59064,-2.18144
935,1.778,-1.98178,-2.18485,-2.32392,-2.02395
936,1.334,-1.27788,-1.51577,-1.55063,-1.22043
937,1,-1.13059,-1.24663,-1.33469,-1.10998
938,0.332,-0.53443,-0.65237,-0.70821,-0.41411
939,0.005,-0.26877,-0.2695,-0.31115,-0.16272
940,0,-9.82138,-7.72082,-8.66243,-7.63403
941,100,-98.90918,-108.86146,-95.58796,-126.42758
942,74.989,-76.77859,-67.49099,-75.42361,-77.20605
943,56.423,-57.6535,-45.46828,-56.63404,-52.1154
944,42.17,-42.62961,-36.7022,-42.2378,-41.44904
945,31.623,-30.03639,-24.64694,-29.14382,-29.40218
946,23.714,-23.07184,-17.8154,-22.84886,-23.12023
