tid,gamma,trueage,relmid,impsamp,freqonly
992,4.217,-4.33951,-4.7208,-5.18461,-4.79651
993,3.162,-3.08384,-3.11659,-3.27369,-2.92613
994,2.371,-2.70349,-2.80964,-2.85144,-2.6707
995,1.778,-1.84852,-2.08819,-2.20858,-1.91746
996,1.334,-1.70601,-1.83422,-1.88318,-1.6859
997,1,-0.9105,-1.06783,-1.10267,-0.847
998,0.332,-0.18442,-0.26739,-0.27344,-0.08863
999,0.005,0.09229,0.08446,0.1706,0.19355
1000,0,-14.38503,-12.68155,-13.28791,-12.0124
1001,100,NaN,NaN,NaN,NaN
1002,74.989,-75.82625,-57.923,-69.17985,-75.19812
1003,56.423,-58.97969,-39.88707,-56.71896,-62.23597
1004,42.17,-40.0187,-30.62817,-35.41754,-35.631
1005,31.623,-31.63312,-24.98155,-30.04651,-31.54007
1006,23.714,-24.38683,-19.85764,-25.91882,-24.44837
1007,17.783,-17.68749,-14.88239,-17.90303,-17.85558
1008,13.335,-14.12389,-11.78444,-14.01698,-13.94673
1009,10,-9.52872,-8.42411,-10.06952,-9.94697
1010,7.499,-7.17632,-6.80522,-7.58248,-7.02917
1011,5.623,-6.41504,-6.15803,-6.81556,-6.29412
1012,4.217,-4.4281,-4.33135,-4.63883,-4.22068
1013,3.162,-3.26463,-3.24208,-3.51194,-3.21195
1014,2.371,-2.1485,-2.31041,-2.44968,-2.17408
1015,1.778,-1.77562,-1.93348,-2.00717,-1.70932
1016,1.334,-1.26743,-1.37412,-1.4278,-1.21327
1017,1,-1.07939,-1.24153,-1.25818,-1.04066
1018,0.332,-0.31145,-0.43667,-0.45663,-0.23279
1019,0.005,-0.12762,-0.21377,-0.18974,-0.03194
1020,0,0.17478,0.17534,0.23002,0.28044
1021,100,-92.40659,-76.0836,-84.55173,-88.53174
1022,74.989,-78.43434,-57.29023,-72.23622,-77.74065
1023,56.423,-53.31159,-42.5401,-49.77756,-52.70309
1024,42.17,-43.62974,-33.73441,-38.77812,-39.76763
1025,31.623,-34.93441,-27.91808,-32.40325,-34.77479
1026,23.714,-27.49211,-20.87638,-27.26134,-28.14253
1027,17.783,-18.19854,-16.58569,-18.57413,-17.54915
1028,13.335,-13.2374,-10.59584,-13.06868,-13.5677
1029,10,-10.7038,-9.11079,-10.64443,-10.30562
1030,7.499,-8.29964,-7.8767,-9.08683,-8.69859
1031,5.623,-6.44063,-5.89512,-6.74304,-6.53971
1032,4.217,-3.84003,-3.88939,-4.29576,-3.83795
1033,3.162,-2.99605,-2.97797,-3.26667,-3.00571
1034,2.371,-2.70426,-2.83763,-3.00638,-2.66372
1035,1.778,-1.71118,-1.78284,-1.78023,-1.63042
1036,1.334,-1.51492,-1.7377,-1.75523,-1.51937
1037,1,-1.35648,-1.49974,-1.46437,-1.2905
1038,0.332,-0.38343,-0.56528,-0.50602,-0.28472
1039,0.005,-0.21422,-0.36861,-0.33816,-0.11969
1040,0,-0.33819,-0.4561,-0.40397,-0.22764
1041,100,-105.84622,-94.53501,-101.12279,-111.3528
1042,74.989,-79.58999,-57.91663,-66.46269,-77.21013
1043,56.423,-61.90914,-55.25087,-60.24529,-63.31914
1044,42.17,-47.81172,-34.85035,-43.62903,-46.78345
1045,31.623,-32.39042,-27.16529,-30.79196,-32.8438
1046,23.714,-24.48453,-19.8871,-25.39228,-25.91124
1047,17.783,-17.99166,-13.29862,-16.68032,-17.98777
1048,13.335,-11.70137,-9.95529,-11.92046,-11.75185
1049,10,-9.99924,-9.06083,-10.1287,-9.88896
1050,7.499,-7.19437,-6.30554,-7.48568,-7.1139
1051,5.623,-5.77332,-5.39655,-5.98459,-5.90859
1052,4.217,-4.61476,-5.22823,-5.79215,-5.75581
1053,3.162,-2.68587,-2.96562,-3.16269,-2.74455
1054,2.371,-2.35208,-2.41624,-2.56536,-2.21094
1055,1.778,-1.80259,-1.82538,-1.91853,-1.74258
1056,1.334,-1.30538,-1.51264,-1.52152,-1.24806
1057,1,-1.06292,-1.22694,-1.2718,-0.99434
1058,0.332,-0.66627,-0.83855,-0.86867,-0.60915
1059,0.005,-0.37418,-0.52289,-0.53454,-0.31459
1060,0,0.08862,0.1128,0.19097,0.19504
1061,100,NaN,NaN,NaN,NaN
1062,74.989,-79.029,-56.4535,-72.59527,-83.21062
1063,56.423,-58.7303,-46.57497,-52.6294,-58.28236
1064,42.17,-45.89986,-37.15864,-47.55511,-49.88129
1065,31.623,-28.08198,-23.91629,-28.58605,-28.58438
1066,23.714,-26.42895,-22.91741,-26.48398,-27.59862
1067,17.783,-16.54191,-15.14547,-16.90606,-16.28604
1068,13.335,-12.44469,-10.29909,-12.29961,-12.50421
1069,10,-9.73183,-9.37972,-10.31281,-9.52015
1070,7.499,-7.42526,-7.03985,-7.84102,-7.49161
1071,5.623,-6.18966,-6.06484,-6.77873,-6.13607
1072,4.217,-4.02165,-4.00936,-4.35888,-3.8272
1073,3.162,-3.08571,-3.05856,-3.19738,-3.05634
1074,2.371,-2.17005,-2.3619,-2.46366,-2.24292
1075,1.778,-2.17783,-2.37132,-2.50379,-2.17915
1076,1.334,-1.42858,-1.67204,-1.7175,-1.39214
1077,1,-0.96483,-1.13976,-1.17188,-0.94568
1078,0.332,-0.19741,-0.27625,-0.21121,-0.09684
1079,0.005,-0.31736,-0.40075,-0.33179,-0.22946
1080,0,-0.19282,-0.30615,-0.29677,-0.10228
1081,100,-81.53961,-69.60011,-79.0867,-86.0892
1082,74.989,-69.32201,-61.43358,-64.06922,-65.61658
1083,56.423,-50.75524,-42.22415,-48.62437,-52.24496
1084,42.17,-47.50861,-37.48897,-43.27296,-44.73252
1085,31.623,-31.95936,-25.5918,-31.07747,-34.31709
1086,23.714,-26.89136,-21.98982,-26.1745,-26.0296
1087,17.783,-16.94658,-13.08044,-16.54759,-16.71171
1088,13.335,-11.44017,-10.75013,-11.78134,-11.51281
1089,10,-10.43953,-8.92346,-10.41392,-10.32056
1090,7.499,-8.44903,-7.81865,-8.65199,-8.29677
1091,5.623,-5.37937,-5.12801,-5.97189,-5.81597
1092,4.217,-4.46299,-4.40443,-4.87605,-4.4809
1093,3.162,-3.05721,-3.22468,-3.3828,-2.99613
1094,2.371,-2.44772,-2.66879,-2.84887,-2.47756
1095,1.778,-1.80824,-1.935,-2.01304,-1.76818
1096,1.334,-1.18104,-1.3142,-1.34355,-1.05807
1097,1,-1.16957,-1.34391,-1.27441,-1.10786
1098,0.332,-0.38374,-0.54966,-0.51066,-0.25249
1099,0.005,0.12106,0.12086,0.14879,0.22718
1100,0,0.15632,0.15957,0.14537,0.26857
1101,100,-95.66095,-76.77535,-86.65137,-104.39614
1102,74.989,-70.61596,-56.60139,-64.08002,-70.83514
1103,56.423,-57.70976,-46.96953,-54.69847,-61.99766
1104,42.17,-45.60772,-34.34033,-43.46928,-44.74717
1105,31.623,-39.51342,-34.3263,-36.57269,-36.49909
1106,23.714,-25.94013,-22.56074,-27.16849,-27.42798
1107,17.783,-19.18944,-16.44343,-19.03219,-19.1453
1108,13.335,-14.26969,-13.53383,-15.39246,-15.21773
1109,10,-9.37924,-8.55375,-9.54526,-9.06774
1110,7.499,-7.72631,-6.67317,-7.99094,-7.87346
1111,5.623,-6.22261,-6.01383,-7.04208,-6.54512
1112,4.217,-4.29219,-3.9298,-4.54825,-4.41628
1113,3.162,-3.4676,-3.61061,-3.78679,-3.28245
1114,2.371,-2.59529,-2.8426,-3.02148,-2.73579
1115,1.778,-1.95764,-2.19961,-2.30539,-2.14376
1116,1.334,-1.50776,-1.7128,-1.76677,-1.47422
1117,1,-1.01883,-1.22289,-1.23307,-0.99534
1118,0.332,-0.4284,-0.57719,-0.55731,-0.36151
1119,0.005,0.08255,0.08433,0.10916,0.19325
1120,0,0.06133,0.02507,0.05274,0.16696
1121,100,-101.01016,-79.20016,-92.24573,-102.8765
1122,74.989,-81.21972,-70.73158,-80.30933,-81.26094
1123,56.423,-62.18376,-51.11093,-60.95377,-67.56518
1124,42.17,-48.67656,-40.40678,-47.81707,-50.13659
1125,31.623,-31.08808,-24.15991,-28.75692,-28.94863
1126,23.714,-25.74029,-20.56886,-24.58329,-25.35438
1127,17.783,-17.34739,-14.75793,-16.74568,-16.73639
1128,13.335,-13.65351,-10.0039,-13.25348,-12.74523
1129,10,-10.59579,-9.29921,-10.96356,-10.8422
1130,7.499,-8.07315,-7.10208,-8.34408,-7.95085
1131,5.623,-5.19103,-5.0276,-5.54935,-5.05323
1132,4.217,-4.66979,-4.53146,-4.75656,-4.41628
1133,3.162,-2.94417,-3.01728,-3.22326,-2.80174
1134,2.371,-2.40529,-2.49263,-2.69171,-2.51243
1135,1.778,-1.73883,-1.96607,-2.05496,-1.81316
1136,1.334,-1.32885,-1.46172,-1.50167,-1.25489
1137,1,-0.91437,-1.09805,-1.11134,-0.78784
1138,0.332,-0.19876,-0.28759,-0.26437,-0.10236
1139,0.005,0.07516,0.04571,0.10396,0.17883
1140,0,0.08392,0.05257,0.1458,0.19463
1141,100,-102.01007,-92.87539,-110.86272,-113.41112
1142,74.989,-66.32688,-50.64057,-61.57819,-67.56349
1143,56.423,-52.57402,-42.68902,-49.07968,-52.70673
1144,42.17,-40.62795,-35.42072,-40.87827,-39.75429
1145,31.623,-28.35387,-22.29601,-26.51254,-28.04991
1146,23.714,-24.08816,-18.67282,-22.73957,-23.69193
1147,17.783,-20.1426,-17.91634,-20.49392,-21.06882
1148,13.335,-12.75146,-10.13624,-12.64753,-13.03045
1149,10,-9.948,-9.176,-11.12438,-10.76953
1150,7.499,-7.48481,-6.99358,-8.08359,-7.82473
1151,5.623,-5.51865,-5.33925,-5.96186,-5.59169
1152,4.217,-4.35108,-4.18766,-4.40808,-3.89156
1153,3.162,-3.13211,-3.26115,-3.46982,-3.03441
1154,2.371,-2.4543,-2.55827,-2.72223,-2.45608
1155,1.778,-1.75626,-1.93322,-1.99147,-1.72225
1156,1.334,-1.21187,-1.31806,-1.32413,-1.13962
1157,1,-0.80604,-0.95957,-0.95694,-0.72336
1158,0.332,-0.26871,-0.38723,-0.36918,-0.1659
1159,0.005,-0.09311,-0.19066,-0.14301,0.00181
1160,0,-0.22817,-0.36932,-0.36072,-0.15637
1161,100,-82.43854,-89.86447,-92.86191,-96.38951
1162,74.989,-87.56855,-74.25849,-81.06884,-95.25735
1163,56.423,-54.27755,-40.79534,-51.61262,-55.72478
1164,42.17,-41.64469,-34.11533,-39.2784,-40.02014
1165,31.623,-31.75648,-23.15815,-29.02384,-29.38917
1166,23.714,-21.0589,-17.68905,-21.35099,-21.62496
1167,17.783,-17.92773,-14.98335,-17.3736,-17.92762
1168,13.335,-12.50126,-11.39851,-13.33442,-13.29607
1169,10,-10.68257,-9.56123,-11.18411,-10.89906
1170,7.499,-7.17357,-6.39777,-7.48807,-7.1303
1171,5.623,-5.57169,-5.17185,-6.0022,-5.7408
1172,4.217,-4.05048,-4.10393,-4.49119,-3.98783
1173,3.162,-3.4164,-3.41361,-3.66544,-3.28634
1174,2.371,-2.24306,-2.44118,-2.60372,-2.36336
1175,1.778,-1.96128,-2.18328,-2.19196,-1.98044
1176,1.334,-1.56829,-1.6788,-1.69245,-1.43921
1177,1,-1.29955,-1.48128,-1.53323,-1.24464
1178,0.332,-0.3935,-0.46177,-0.45678,-0.30421
1179,0.005,-0.24211,-0.35637,-0.2941,-0.14753
1180,0,-0.12197,-0.23858,-0.21034,-0.03243
1181,100,-107.3958,-86.84858,-95.72735,-105.99904
1182,74.989,-79.2123,-61.84511,-68.15439,-72.90158
1183,56.423,-56.87582,-47.87937,-55.29503,-57.28527
1184,42.17,-44.4574,-35.64733,-40.39321,-42.10253
1185,31.623,-30.94453,-28.36995,-31.11861,-31.93094
1186,23.714,-25.1096,-19.83774,-23.40249,-24.27912
1187,17.783,-19.94657,-15.94474,-19.29298,-19.67766
1188,13.335,-13.43322,-12.65461,-13.70774,-13.47989
1189,10,-9.98215,-9.72017,-10.98815,-10.91866
1190,7.499,-8.21269,-7.6043,-8.3176,-7.82473
1191,5.623,-5.56806,-5.39559,-6.0738,-5.66294
1192,4.217,-4.22693,-3.97081,-4.45729,-4.31482
1193,3.162,-3.23833,-3.45428,-3.66059,-3.11349
1194,2.371,-2.47165,-2.67733,-2.82363,-2.54601
1195,1.778,-1.57219,-1.79541,-1.86526,-1.62984
1196,1.334,-1.0658,-1.26414,-1.26928,-1.02517
1197,1,-0.94545,-1.16896,-1.21818,-0.95656
1198,0.332,-0.13069,-0.14066,-0.15356,-0.03358
1199,0.005,0.05719,-3e-05,0.0573,0.14622
1200,0,-0.12301,-0.19934,-0.15483,-0.01115
1201,100,-95.13937,-70.47444,-80.88631,-90.26523
1202,74.989,-96.48969,-78.15088,-86.90029,-107.58645
1203,56.423,-61.61271,-51.36929,-60.86626,-64.16059
1204,42.17,-43.74486,-32.82314,-38.59682,-40.86661
1205,31.623,-27.10922,-22.04335,-26.61403,-28.18878
1206,23.714,-22.41175,-18.79432,-20.88563,-20.36276
1207,17.783,-15.89769,-12.80991,-15.8365,-16.46607
1208,13.335,-14.86045,-11.65094,-15.06288,-15.37307
1209,10,-10.12737,-9.38085,-10.32618,-9.87438
1210,7.499,-8.11765,-7.53721,-8.58058,-8.19888
1211,5.623,-5.8463,-5.79621,-6.35088,-5.75208
1212,4.217,-4.48579,-4.14481,-4.41823,-4.00749
1213,3.162,-3.17459,-3.14326,-3.37777,-3.09688
1214,2.371,-2.64822,-2.71927,-2.80261,-2.45967
1215,1.778,-1.71078,-1.93173,-1.97264,-1.6826
1216,1.334,-1.16139,-1.39229,-1.38043,-1.15115
1217,1,-1.08421,-1.27505,-1.28102,-1.04074
1218,0.332,-0.50488,-0.61801,-0.57558,-0.41247
1219,0.005,0.20565,0.2665,0.26097,0.32156
1220,0,0.03956,0.02391,0.08027,0.14306
1221,100,NaN,NaN,NaN,NaN
1222,74.989,-85.77834,-73.9753,-78.40608,-78.8607
1223,56.423,-59.21144,-48.41631,-56.29636,-58.08663
1224,42.17,-41.35745,-36.35776,-40.12269,-40.33093
1225,31.623,-35.42756,-24.24137,-31.72728,-32.87239
1226,23.714,-23.26008,-17.61124,-23.32853,-23.29221
1227,17.783,-17.22293,-14.99471,-16.95023,-17.73807
1228,13.335,-14.64723,-12.81143,-14.96215,-14.53793
1229,10,-10.99205,-9.74447,-10.57925,-10.0403
1230,7.499,-7.38274,-6.52433,-7.42218,-7.03627
1231,5.623,-5.77893,-5.44682,-6.10744,-5.57324
1232,4.217,-4.26704,-4.19029,-4.68518,-4.30952
1233,3.162,-2.77612,-2.82806,-3.00338,-2.64253
1234,2.371,-2.13865,-2.42057,-2.46463,-2.25313
1235,1.778,-1.837,-2.01654,-2.08163,-1.80934
1236,1.334,-1.18099,-1.3289,-1.39348,-1.09518
1237,1,-0.96063,-1.14669,-1.18469,-0.93172
1238,0.332,-0.11365,-0.13687,-0.14327,-0.0184
1239,0.005,0.12215,0.13261,0.20697,0.21989
1240,0,0,-0.00243,0.02204,0.10425
1241,100,-99.55883,-84.37943,-90.79233,-95.17735
1242,74.989,-65.36102,-54.87038,-62.51763,-64.15348
1243,56.423,-51.78401,-45.44943,-52.08154,-54.33512
1244,42.17,-42.40772,-35.12534,-40.46048,-41.66923
1245,31.623,-27.34307,-25.26321,-27.76392,-27.32474
1246,23.714,-22.97058,-21.82685,-23.89225,-23.45903
1247,17.783,-16.38567,-14.86302,-16.41915,-15.9445
1248,13.335,-13.77714,-10.94725,-13.58099,-13.9
1249,10,-10.22088,-9.3057,-10.73742,-10.73239
1250,7.499,-8.03453,-7.36558,-8.11519,-8.00725
1251,5.623,-5.50406,-5.2255,-5.92467,-5.67682
1252,4.217,-4.17956,-4.23961,-4.7607,-4.61475
1253,3.162,-3.35998,-3.41715,-3.70626,-3.43046
1254,2.371,-2.92284,-2.98134,-3.15819,-2.84051
1255,1.778,-1.71624,-1.86121,-1.95326,-1.71281
1256,1.334,-1.19612,-1.44582,-1.5002,-1.22115
1257,1,-1.21077,-1.4208,-1.45722,-1.13397
1258,0.332,-0.34082,-0.47224,-0.39265,-0.26594
1259,0.005,-0.06963,-0.15814,0.12498,0.02607
1260,0,0.0623,0.04184,0.16698,0.1674
1261,100,-109.20602,-93.70679,-100.84519,-111.3528
1262,74.989,-72.21016,-60.41566,-67.83169,-70.44341
1263,56.423,-64.92817,-53.75134,-61.58224,-66.24988
1264,42.17,-50.01501,-41.88314,-47.00815,-49.09261
1265,31.623,-39.05588,-33.98862,-36.63335,-36.6133
1266,23.714,-24.27432,-19.54113,-24.06549,-25.50485
1267,17.783,-18.18801,-15.37549,-18.85356,-19.02658
1268,13.335,-14.95009,-12.72454,-15.29822,-14.66061
1269,10,-9.75019,-8.67966,-10.44969,-9.93489
1270,7.499,-7.54495,-7.1053,-7.9451,-7.49438
1271,5.623,-5.93239,-5.44167,-6.26125,-5.88794
1272,4.217,-4.49658,-4.65577,-4.92183,-4.22864
1273,3.162,-3.31004,-3.14999,-3.40167,-3.17262
1274,2.371,-2.11446,-2.32964,-2.38945,-2.02236
1275,1.778,-1.65925,-1.84575,-1.93216,-1.67369
1276,1.334,-1.30978,-1.59488,-1.60889,-1.39685
1277,1,-0.9318,-1.09885,-1.12166,-0.80827
1278,0.332,-0.4239,-0.59875,-0.61576,-0.31961
1279,0.005,0.04656,0.02429,0.05701,0.14692
1280,0,-0.12666,-0.15844,-0.1126,-0.01909
1281,100,-87.85507,-67.30521,-79.41146,-89.36217
1282,74.989,-99.86884,-79.77734,-92.01162,-101.43248
1283,56.423,-55.42376,-44.9099,-48.54256,-52.24995
1284,42.17,-38.73059,-34.45568,-38.57946,-42.42187
1285,31.623,-28.4198,-23.34801,-26.86535,-27.29341
1286,23.714,-23.07147,-15.74956,-20.42229,-21.21105
1287,17.783,-20.12047,-16.58684,-19.50047,-19.83995
1288,13.335,-13.74053,-13.20538,-15.19513,-15.04319
1289,10,-9.79164,-8.41795,-9.4971,-9.25965
1290,7.499,-7.42967,-7.0247,-8.10175,-7.75392
1291,5.623,-5.55868,-5.18298,-5.89448,-5.61214
1292,4.217,-4.35156,-4.11869,-4.60463,-4.12112
1293,3.162,-2.89797,-3.01706,-3.1882,-2.85824
1294,2.371,-2.47696,-2.60475,-2.69982,-2.46682
1295,1.778,-2.00195,-2.08473,-2.16616,-1.85643
1296,1.334,-1.19026,-1.43377,-1.45276,-1.18527
1297,1,-0.98065,-1.12678,-1.16442,-0.94152
1298,0.332,-0.24493,-0.36495,-0.35696,-0.16024
1299,0.005,0.00015,-0.0311,0.00303,0.097
1300,0,0.03475,1e-05,0.01503,0.12992
1301,100,-108.08528,-89.22727,-96.86393,-111.3528
1302,74.989,-81.5274,-69.85063,-74.93752,-77.69655
1303,56.423,-56.50084,-49.44715,-55.24054,-60.76317
1304,42.17,-46.19065,-41.09053,-44.26644,-45.07736
1305,31.623,-30.79565,-25.23678,-29.33437,-29.17207
1306,23.714,-22.4654,-20.76778,-23.04549,-23.39397
1307,17.783,-18.19922,-16.64539,-17.95487,-17.71549
1308,13.335,-13.00469,-11.05444,-12.95589,-12.82851
1309,10,-10.8798,-9.87647,-11.28872,-11.16722
1310,7.499,-7.73481,-7.43519,-8.34451,-7.86692
1311,5.623,-5.62637,-5.14316,-5.78865,-5.5343
1312,4.217,-4.1346,-4.05158,-4.54872,-4.44347
1313,3.162,-3.35426,-3.57337,-3.88087,-3.54815
1314,2.371,-2.49262,-2.51335,-2.63748,-2.32946
1315,1.778,-1.93549,-2.11912,-2.21926,-1.89192
1316,1.334,-1.49451,-1.63499,-1.68771,-1.42855
1317,1,-0.9642,-1.15463,-1.19185,-0.94819
1318,0.332,-0.38709,-0.55599,-0.4828,-0.29992
1319,0.005,0.03273,-0.02514,0.02373,0.13719
1320,0,0.24894,0.3241,0.32606,0.34819
1321,100,-108.59708,-60.81707,-93.29187,-102.8765
1322,74.989,-58.12995,-48.90389,-53.66775,-58.6986
1323,56.423,-59.37468,-50.43004,-55.84397,-58.49015
1324,42.17,-41.15744,-31.85816,-38.21459,-41.35906
1325,31.623,-31.08363,-25.25726,-30.14471,-31.77209
1326,23.714,-25.45151,-20.70736,-24.31583,-24.57482
1327,17.783,-17.41767,-15.02913,-17.55552,-17.58338
1328,13.335,-12.72329,-11.32017,-13.2283,-13.07555
1329,10,-10.05804,-8.89988,-10.35582,-10.45752
1330,7.499,-7.83735,-7.42635,-8.31759,-7.89599
1331,5.623,-5.52428,-5.28532,-5.94593,-5.50684
1332,4.217,-4.16386,-4.1061,-4.64462,-4.37371
1333,3.162,-3.09087,-3.38934,-3.54841,-3.19273
1334,2.371,-2.7151,-2.77081,-2.93025,-2.72753
1335,1.778,-1.95425,-2.18271,-2.29145,-2.04514
1336,1.334,-1.44422,-1.68783,-1.76014,-1.46241
1337,1,-1.08404,-1.37265,-1.39805,-1.12027
1338,0.332,-0.43296,-0.50613,-0.39259,-0.30139
1339,0.005,-0.13185,-0.2553,-0.16784,-0.04023
1340,0,0.00373,-0.03986,-0.01739,0.10388
1341,100,-91.148,-70.27467,-81.69388,-89.35988
1342,74.989,-74.00648,-62.41563,-71.20092,-77.23404
1343,56.423,-76.09916,-57.14757,-67.7732,-73.79436
1344,42.17,-40.65342,-37.14145,-41.86238,-42.93822
1345,31.623,-31.05945,-25.80108,-28.80238,-29.59163
1346,23.714,-26.85729,-18.5019,-24.63572,-27.15157
1347,17.783,-19.92015,-17.29575,-21.14159,-21.76815
1348,13.335,-12.62052,-11.38769,-13.06456,-12.24131
1349,10,-9.31166,-8.07337,-9.56077,-8.97616
1350,7.499,-7.17219,-6.49208,-7.49939,-7.01425
1351,5.623,-5.53492,-5.25967,-5.7783,-5.44994
1352,4.217,-4.32059,-3.99554,-4.37881,-4.04631
1353,3.162,-2.94792,-2.9821,-3.2035,-2.93958
1354,2.371,-2.40631,-2.6194,-2.78234,-2.49682
1355,1.778,-2.02032,-2.07697,-2.12843,-1.99318
1356,1.334,-1.48571,-1.65099,-1.70293,-1.36106
1357,1,-0.73743,-0.89381,-0.83532,-0.63572
1358,0.332,-0.39671,-0.54552,-0.45833,-0.28944
1359,0.005,-0.17192,-0.29728,-0.2205,-0.10053
1360,0,-0.13172,-0.17927,-0.04212,-0.02673
1361,100,-124.66956,-103.38175,-107.45909,-115.62929
1362,74.989,-88.63736,-64.7464,-78.1438,-86.8788
1363,56.423,-59.45198,-46.72814,-53.6052,-56.69115
1364,42.17,-56.89181,-44.42886,-51.09301,-58.02782
1365,31.623,-35.72035,-26.2602,-33.73114,-35.68128
1366,23.714,-22.0496,-18.07935,-20.87573,-20.86114
1367,17.783,-19.94609,-17.13721,-20.03601,-20.20783
1368,13.335,-12.53265,-10.7018,-12.14156,-12.31172
1369,10,-11.21849,-9.62271,-11.12352,-10.93956
1370,7.499,-7.76894,-7.83363,-8.55036,-7.90898
1371,5.623,-5.31506,-5.01347,-5.69101,-5.28737
1372,4.217,-4.11733,-4.05021,-4.35579,-4.03332
1373,3.162,-3.79405,-3.79906,-4.11201,-3.84571
1374,2.371,-2.31273,-2.454,-2.55105,-2.18509
1375,1.778,-1.80817,-2.08063,-2.11048,-1.85997
1376,1.334,-1.47433,-1.6421,-1.71874,-1.50449
1377,1,-0.99344,-1.188,-1.21381,-0.96344
1378,0.332,-0.46419,-0.61817,-0.56456,-0.35935
1379,0.005,0.04676,0.09225,0.14595,0.14627
1380,0,-3e-05,-0.05684,-0.02097,0.10692
1381,100,-101.08523,-64.72604,-87.35171,-93.16944
1382,74.989,-75.9814,-58.65334,-66.30669,-74.72143
1383,56.423,-56.5721,-52.34692,-57.64538,-58.28746
1384,42.17,-43.48936,-34.71278,-41.01933,-45.48299
1385,31.623,-28.32445,-24.09969,-28.03777,-28.58196
1386,23.714,-24.47432,-20.15636,-24.54167,-25.11457
1387,17.783,-19.10943,-15.46522,-18.6653,-19.29059
1388,13.335,-13.40145,-11.33111,-12.8834,-13.28376
1389,10,-10.37364,-9.94787,-11.2041,-10.81524
1390,7.499,-7.21313,-6.34934,-7.53826,-7.07158
1391,5.623,-5.60819,-5.5114,-6.22302,-5.86998
1392,4.217,-4.65541,-4.28251,-4.80593,-4.50517
1393,3.162,-3.12148,-3.14206,-3.39394,-3.0516
1394,2.371,-2.41617,-2.65688,-2.79126,-2.57385
1395,1.778,-1.50717,-1.67896,-1.73743,-1.41806
1396,1.334,-1.48426,-1.65003,-1.70969,-1.4265
1397,1,-1.18403,-1.3684,-1.39767,-1.08859
1398,0.332,-0.50154,-0.62583,-0.64871,-0.4464
1399,0.005,-0.12312,-0.21317,-0.16034,-0.03175
1400,0,-0.00453,-0.0741,0.02177,0.10241
1401,100,-93.28339,-76.98684,-87.71852,-96.39853
1402,74.989,-90.11674,-76.45548,-84.05768,-93.16944
1403,56.423,-74.54859,-59.97238,-68.08297,-68.95309
1404,42.17,-42.1202,-35.65023,-39.7642,-42.28656
1405,31.623,-37.10145,-31.67415,-35.68559,-36.9375
1406,23.714,-24.07513,-17.92902,-22.13838,-23.35971
1407,17.783,-15.80988,-13.67746,-15.58458,-16.20018
1408,13.335,-13.35677,-11.40739,-12.97583,-13.05784
1409,10,-9.46144,-9.04253,-10.21889,-9.84047
1410,7.499,-7.37825,-6.73889,-7.72505,-7.58602
1411,5.623,-5.3651,-5.09713,-5.65972,-5.33464
1412,4.217,-4.51714,-4.43026,-4.96989,-4.62017
1413,3.162,-3.06619,-3.13224,-3.30452,-3.10487
1414,2.371,-2.13856,-2.19427,-2.31973,-2.04021
1415,1.778,-1.5314,-1.72361,-1.81219,-1.59934
1416,1.334,-1.12717,-1.25937,-1.30186,-0.99341
1417,1,-1.24575,-1.45307,-1.50364,-1.258
1418,0.332,-0.60829,-0.77765,-0.79902,-0.54001
1419,0.005,0.05633,0.03739,0.13074,0.17065
1420,0,-0.12302,-0.23491,-0.18232,-0.03742
1421,100,-96.43003,-76.07833,-95.19281,-115.62929
1422,74.989,-69.89802,-54.73872,-62.52622,-68.24289
1423,56.423,-53.81959,-44.79814,-51.91289,-54.32115
1424,42.17,-40.22195,-30.86823,-37.47063,-40.47951
1425,31.623,-30.77945,-26.88386,-29.95925,-30.21502
1426,23.714,-27.24029,-20.70163,-26.15103,-25.84322
1427,17.783,-17.19212,-14.45179,-17.36326,-17.59696
1428,13.335,-13.25638,-11.48489,-12.61275,-12.02741
1429,10,-11.79814,-10.48512,-12.09566,-12.07803
1430,7.499,-7.93785,-7.46589,-8.51482,-8.07738
1431,5.623,-5.20969,-4.92403,-5.63639,-5.45692
1432,4.217,-4.58404,-4.61006,-5.06016,-4.67793
1433,3.162,-2.95786,-3.30629,-3.47758,-3.07673
1434,2.371,-2.47195,-2.56962,-2.68228,-2.39972
1435,1.778,-1.52089,-1.78573,-1.86046,-1.59421
1436,1.334,-1.20045,-1.36326,-1.3701,-1.12301
1437,1,-0.97344,-1.11347,-1.12819,-0.8358
1438,0.332,-0.33863,-0.47522,-0.4569,-0.26695
1439,0.005,-0.09865,-0.15808,-0.09948,-0.00509
1440,0,0.07136,0.018,0.05276,0.1702
1441,100,-95.35393,-74.17797,-87.64336,-96.39553
1442,74.989,-85.44007,-89.96117,-93.1451,-89.36445
1443,56.423,-52.87823,-39.08098,-48.50772,-51.66073
1444,42.17,-48.48517,-42.34827,-49.27958,-54.32541
1445,31.623,-33.1831,-27.63454,-32.42174,-37.81198
1446,23.714,-23.35435,-20.94486,-24.12977,-23.44822
1447,17.783,-17.63885,-13.99224,-17.49143,-17.83705
1448,13.335,-14.46194,-11.90708,-13.79679,-13.32919
1449,10,-9.97528,-9.45834,-10.90512,-10.52797
1450,7.499,-8.01934,-7.34078,-8.39237,-8.1357
1451,5.623,-5.76691,-5.52934,-6.18861,-5.67814
1452,4.217,-4.7363,-4.49563,-4.86225,-4.52467
