sim,freq,est
100,0.3,NaN
100,0.3,NaN
100,0.3,0.000798024400703627
100,0.3,0.000729126205989545
100,0.3,0.000658880402452018
100,0.3,NaN
100,0.3,0.000928454964345776
100,0.3,NaN
100,0.3,0.000795760739694764
100,0.3,0.000799363601062036
100,0.3,0.00124048037875853
100,0.3,0.00115474326470579
100,0.3,0.00162117513923591
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,0.000834395484944363
100,0.3,NaN
100,0.3,NaN
100,0.3,0.00103760317532381
100,0.3,0.000929409322142702
100,0.3,0.00112479287421326
100,0.3,NaN
100,0.3,0.00129120023275147
100,0.3,0.000939155912064448
100,0.3,0.000848504403700556
100,0.3,0.000825998079511419
100,0.3,0.000820610736208317
100,0.3,0.000909792735277974
100,0.3,0.000935040192801569
100,0.3,0.000749346122543325
100,0.3,NaN
100,0.3,0.00107456280006775
100,0.3,0.000408955226382428
100,0.3,0.000703435460280412
100,0.3,0.00120777185958666
100,0.3,0.00112593161824522
100,0.3,0.000948151196692585
100,0.3,0.000728238927862549
100,0.3,NaN
100,0.3,0.000367450605648425
100,0.3,0.000324258488347586
100,0.3,NaN
100,0.3,0.000787339672863188
100,0.3,0.00084397287834876
100,0.3,0.000743999947569892
100,0.3,NaN
100,0.3,0.000769996980857631
100,0.3,0.00121430182527068
100,0.3,0.00120078305409796
100,0.3,NaN
100,0.3,NaN
100,0.3,0.000848101370673566
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,0.000507195118302644
100,0.3,NaN
100,0.3,0.000612056196370698
100,0.3,NaN
100,0.3,0.000987874721350417
100,0.3,0.000437343225459561
100,0.3,NaN
100,0.3,0.000912023526448848
100,0.3,0.000840768274691356
100,0.3,NaN
100,0.3,NaN
100,0.3,NaN
100,0.3,0.000538356479969262
100,0.3,0.000668306343979815
100,0.3,NaN
100,0.3,0.000667186007665265
100,0.3,0.000831934228019678
100,0.3,0.00049601491765812
100,0.3,0.000682971243140661
100,0.3,NaN
100,0.3,0.000788934484200759
100,0.3,0.000630567919760337
100,0.3,0.000608129330976681
100,0.3,0.000350260548959388
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000342581767979746
100,0.6,0.000270171812870986
100,0.6,0.000386958555561468
100,0.6,0.000423939313153157
100,0.6,0.000506621390030628
100,0.6,0.000331800784713853
100,0.6,NaN
100,0.6,0.000314824769875793
100,0.6,NaN
100,0.6,0.000305788575893077
100,0.6,0.000256176819436716
100,0.6,0.00022581470214439
100,0.6,NaN
100,0.6,0.000493609539459301
100,0.6,NaN
100,0.6,0.000297569602629097
100,0.6,0.000295304535289185
100,0.6,0.000276878660578257
100,0.6,0.00027845484195646
100,0.6,0.000328425487715731
100,0.6,0.000445486162701647
100,0.6,0.000351216848937781
100,0.6,0.000323232313360109
100,0.6,0.00283153019885652
100,0.6,NaN
100,0.6,0.000387070471261433
100,0.6,NaN
100,0.6,0.000291751473476371
100,0.6,0.000274181490166621
100,0.6,0.000178713816730976
100,0.6,0.000421346942701625
100,0.6,0.000308769472810345
100,0.6,0.000270357400443219
100,0.6,0.000269555633015437
100,0.6,0.000211844423875336
100,0.6,0.000328331246742076
100,0.6,0.000269150377781078
100,0.6,0.000351272992113214
100,0.6,0.00038628277350882
100,0.6,0.000247868310285044
100,0.6,NaN
100,0.6,0.000354640884281185
100,0.6,NaN
100,0.6,0.000439065792376116
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000390661194954984
100,0.6,NaN
100,0.6,0.000299326712853802
100,0.6,NaN
100,0.6,0.000209516175042592
100,0.6,NaN
100,0.6,0.000202476355447247
100,0.6,0.000202437372339622
100,0.6,0.000358292570190181
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.0003708471066168
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000275045103103504
100,0.6,0.000236716508911684
100,0.6,NaN
100,0.6,0.00023936984978942
100,0.6,NaN
100,0.6,0.000408541911457994
100,0.6,0.000208612662051901
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000206793073451563
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000381978302286178
100,0.6,0.000318716781041778
100,0.6,0.000324485420269401
100,0.6,NaN
100,0.6,NaN
100,0.6,0.000240698071723861
100,0.6,NaN
100,0.6,0.000214224554102082
100,0.6,NaN
100,0.6,0.00035311830615038
100,0.6,NaN
100,0.6,0.00034532022498689
100,0.6,0.000301698944535011
100,0.6,0.000237924262605468
100,0.6,NaN
100,0.6,0.000391893943810913
100,0.6,NaN
100,0.6,NaN
100,0.6,NaN
100,0.6,0.00030208856529256
300,0.3,0.00116129969755818
300,0.3,0.00133940387367949
300,0.3,0.00768126312403854
300,0.3,0.000870014659831827
300,0.3,NaN
300,0.3,0.00105335546316125
300,0.3,NaN
300,0.3,0.00133456636273971
300,0.3,NaN
300,0.3,0.0012731647828581
300,0.3,0.00988501841995979
300,0.3,0.00825897457650148
300,0.3,0.00228573776642471
300,0.3,0.00971431068807726
300,0.3,0.00117507029233523
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00793871321553617
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00117260040760918
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.0023960225420157
300,0.3,0.00122639883177532
300,0.3,0.00235338240040487
300,0.3,0.0076527783731554
300,0.3,0.00109747904306214
300,0.3,0.000957507248967939
300,0.3,0.00433359597061964
300,0.3,NaN
300,0.3,0.00132330676167094
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00733802255606184
300,0.3,0.00870390939863507
300,0.3,NaN
300,0.3,0.00129010889469033
300,0.3,0.00131097827758016
300,0.3,0.00187857632065434
300,0.3,NaN
300,0.3,0.00272433621470256
300,0.3,NaN
300,0.3,0.00100474261308594
300,0.3,0.00137786984066199
300,0.3,0.00139538841710193
300,0.3,0.00927983363129588
300,0.3,0.00151198648601314
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00764831937371784
300,0.3,NaN
300,0.3,0.000759408679991555
300,0.3,0.00106895801227679
300,0.3,NaN
300,0.3,0.00138607085600832
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00132072416388609
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00140444333478837
300,0.3,NaN
300,0.3,0.00137728710896241
300,0.3,NaN
300,0.3,0.00138790825712706
300,0.3,NaN
300,0.3,0.00100857537853285
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00134130730305639
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00145789494020985
300,0.3,0.00139455612758749
300,0.3,NaN
300,0.3,0.00840092277252914
300,0.3,0.00136551880951611
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00854071670975364
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00090039114687793
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00132773064743172
300,0.3,NaN
300,0.3,0.0085890833306948
300,0.3,NaN
300,0.3,NaN
300,0.3,0.00139246711576619
300,0.3,NaN
300,0.3,0.00137565119580737
300,0.6,0.00932441460068402
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00897123243958829
300,0.6,0.000370324102104305
300,0.6,0.00945342198826302
300,0.6,0.000298710032436194
300,0.6,0.000192311265631092
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00969222269748788
300,0.6,0.000208988136343995
300,0.6,0.00739319351926662
300,0.6,0.000332503961430803
300,0.6,NaN
300,0.6,0.000317962332929869
300,0.6,0.000418982743161505
300,0.6,NaN
300,0.6,0.000266182204086663
300,0.6,0.00904280358409165
300,0.6,NaN
300,0.6,0.00921167693147769
300,0.6,0.000344820882415881
300,0.6,0.000349211467396552
300,0.6,0.000284165294740574
300,0.6,0.000266090614524934
300,0.6,0.00949090065001579
300,0.6,NaN
300,0.6,0.0080912916116673
300,0.6,NaN
300,0.6,0.000426398918524068
300,0.6,0.000358124073593396
300,0.6,NaN
300,0.6,0.0003465709398858
300,0.6,0.000269505431539824
300,0.6,0.000269672043439603
300,0.6,0.000269158232077047
300,0.6,NaN
300,0.6,0.000408530489900995
300,0.6,NaN
300,0.6,0.000346519566110461
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.000394338877520522
300,0.6,0.000287826283693422
300,0.6,0.000376560445632912
300,0.6,0.000405478374832678
300,0.6,0.00968878807224618
300,0.6,0.00900017220700284
300,0.6,0.000277575636394689
300,0.6,0.00982256964209779
300,0.6,0.000330007904416502
300,0.6,NaN
300,0.6,NaN
300,0.6,0.000308186220977835
300,0.6,NaN
300,0.6,0.00927177535961814
300,0.6,0.00949118689764008
300,0.6,0.000316343989925675
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.0091714271403915
300,0.6,0.00021367770403124
300,0.6,0.000185477780792381
300,0.6,0.000273495198985409
300,0.6,0.0096480433328129
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00945890222071261
300,0.6,NaN
300,0.6,0.000410217382620845
300,0.6,0.00944285161678333
300,0.6,0.000339062765716828
300,0.6,0.000296606801571989
300,0.6,NaN
300,0.6,0.000277550363684458
300,0.6,0.000433630234875206
300,0.6,0.00040536562193456
300,0.6,0.000388439231102466
300,0.6,0.000403229444882812
300,0.6,NaN
300,0.6,0.00869833474602805
300,0.6,NaN
300,0.6,0.0095918714104715
300,0.6,NaN
300,0.6,0.00929821809613962
300,0.6,0.000218159691020554
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,NaN
300,0.6,0.00998833873698206
300,0.6,NaN
300,0.6,0.00914130987128619
300,0.6,0.00856024239671075
300,0.6,NaN
300,0.6,0.000281508363299966
