tid,gamma,trueage,freqonly
840,-0.05,-0.10564,0.02626
841,-50,48.39003,34.08569
842,-23.208,23.32543,26.35732
843,-10.772,10.91275,7.18736
844,-5,4.41773,7.43081
845,-2.321,2.22011,2.27495
846,-1.077,1.05044,0.91271
847,-0.5,0.73975,0.91104
848,-0.232,0.34015,0.47623
849,-0.108,0.24699,0.34657
850,-0.05,0.27584,0.3728
851,-50,49.17148,55.26852
852,-23.208,22.42736,21.74025
853,-10.772,11.04933,14.8952
854,-5,4.09377,1.16027
855,-2.321,2.54657,2.61949
856,-1.077,1.18065,1.3226
857,-0.5,0.36732,0.45213
858,-0.232,0.16035,0.25582
859,-0.108,0.11666,0.21852
860,-0.05,0.14781,0.19003
861,-50,50.21561,35.13546
862,-23.208,22.76232,21.05323
863,-10.772,10.86183,9.90166
864,-5,4.97361,4.11721
865,-2.321,2.59516,3.13875
866,-1.077,1.42568,1.69599
