tid,gamma,trueage,relmid,impsamp,freqonly
538,0.332,-0.497,-0.717,-0.732,-0.462
539,0.005,-0.216,-0.311,-0.331,-0.1
540,0,-2.444,-2.781,-2.894,-2.826
541,100,-95.148,-67.919,-91.857,-95.739
542,74.989,-74.29,-47.038,-70.845,-72.168
543,56.423,-40.078,-25.682,-38.093,-33.024
544,42.17,-40.099,-31.294,-41.832,-41.921
545,31.623,-36.603,-24.407,-35.641,-36.357
546,23.714,-24.936,-18.39,-25.4,-25.107
547,17.783,-21.903,-17.639,-21.939,-22.006
548,13.335,-12.943,-10.892,-13.851,-13.417
549,10,-10.081,-9.002,-11.14,-10.939
550,7.499,-8.073,-7.434,-9.217,-8.765
551,5.623,-3.675,-3.387,-3.738,-3.185
552,4.217,-4.169,-4.084,-4.566,-4.269
553,3.162,-3.494,-3.451,-3.791,-3.382
554,2.371,-2.702,-2.792,-2.982,-2.673
555,1.778,-1.858,-2.031,-2.156,-1.956
556,1.334,-1.156,-1.401,-1.46,-1.186
557,1,-0.974,-1.216,-1.243,-0.922
558,0.332,-0.664,-0.867,-0.879,-0.621
559,0.005,0.203,0.231,0.234,0.301
560,0,-2.235,-2.574,-2.681,-2.611
561,100,-100.349,-66.837,-102.321,-102.274
562,74.989,-84.384,-54.461,-78.276,-82.15
563,56.423,-44.735,-22.893,-38.519,-33.016
564,42.17,-42.382,-29.176,-42.033,-43.512
565,31.623,-31.659,-23.405,-33.521,-31.953
566,23.714,-25.916,-19.248,-26.089,-26.519
567,17.783,-19.349,-16.254,-20.65,-19.189
568,13.335,-14.203,-11.574,-14.654,-14.424
569,10,-10.736,-9.24,-11.24,-10.671
570,7.499,-7.701,-6.866,-8.329,-7.611
571,5.623,-3.514,-3.561,-3.835,-3.068
572,4.217,-4.68,-4.785,-5.207,-4.761
573,3.162,-3.377,-3.438,-3.772,-3.564
574,2.371,-2.747,-3.005,-3.216,-2.796
575,1.778,-1.967,-2.233,-2.342,-2.009
576,1.334,-1.305,-1.434,-1.481,-1.177
577,1,-0.847,-0.991,-1.014,-0.722
578,0.332,-0.533,-0.663,-0.674,-0.4
579,0.005,-0.165,-0.296,-0.314,-0.072
580,0,-2.555,-2.994,-3.177,-3.119
581,100,-97.907,-64.974,-93.109,-95.741
582,74.989,-75.007,-54.497,-77.81,-80.662
583,56.423,-40.173,-29.228,-37.71,-32.044
584,42.17,-44.869,-31.385,-44.527,-45.363
585,31.623,-31.756,-23.829,-33.764,-34.409
586,23.714,-24.743,-17.577,-26.52,-27.047
587,17.783,-19.636,-16.337,-20.71,-19.697
588,13.335,-11.789,-9.798,-11.589,-11.056
589,10,-11.222,-9.554,-11.617,-10.95
590,7.499,-7.325,-6.38,-7.906,-7.332
591,5.623,-3.617,-3.278,-3.56,-3.003
592,4.217,-4.273,-4.334,-4.758,-4.226
593,3.162,-3.259,-3.479,-3.718,-3.367
594,2.371,-2.792,-2.974,-3.23,-2.874
595,1.778,-1.973,-2.194,-2.292,-1.93
596,1.334,-1.451,-1.552,-1.613,-1.416
597,1,-0.862,-1.005,-1.04,-0.803
598,0.332,-0.341,-0.492,-0.508,-0.255
599,0.005,-0.296,-0.449,-0.466,-0.221
600,0,-2.275,-2.614,-2.718,-2.68
601,100,-101.19,-57.804,-92.082,-96.897
602,74.989,-77.042,-49.068,-75.547,-75.143
603,56.423,-40.123,-23.919,-35.969,-32.138
604,42.17,-46.688,-30.584,-46.415,-48.898
605,31.623,-35.756,-23.578,-32.324,-32.288
