tid,gamma,trueage,freqonly
804,0.023,1.39774,7.37604
805,0,0.96266,7.24889
806,100,-110.14346,-98.74571
807,85.77,-96.5062,-88.82968
808,73.564,-77.46627,-73.87615
809,63.096,-65.53526,-64.51355
810,54.117,-56.60703,-56.85914
811,46.416,-50.32589,-53.83561
812,39.811,-38.99595,-39.41803
813,34.145,-34.8972,-36.06295
814,29.286,-29.71037,-30.26626
815,25.119,-27.12954,-27.97841
816,21.544,-23.12713,-23.53107
817,18.478,-19.95302,-19.72291
818,15.849,-18.06875,-18.28054
819,13.594,-15.44436,-15.35898
820,11.659,-14.31242,-14.12232
821,10,-11.67981,-11.456
822,8.577,-10.09739,-9.48142
823,7.356,-8.27879,-7.36809
824,6.31,-7.44428,-6.73892
825,5.412,-6.38067,-4.89154
826,4.642,-5.46629,-3.53539
827,3.981,-5.18369,-3.27271
828,3.415,-3.91352,-1.19635
829,2.929,-3.85517,-0.57041
830,2.512,-2.95274,0.75824
831,2.154,-2.9511,0.53651
832,1.848,-2.0332,2.3064
833,1.585,-1.97771,2.32191
834,1.359,-1.60224,2.95226
835,1.166,-1.71906,3.09253
836,1,-1.44889,3.54917
837,0.457,-0.32979,5.35618
838,0.152,-0.18276,5.68746
839,0.023,0.47494,6.31917
840,0,0.89559,6.68875
841,100,-110.07161,-102.36496
842,85.77,-95.64601,-90.35455
843,73.564,-77.49738,-71.81973
844,63.096,-67.73498,-66.82404
845,54.117,-55.775,-55.41223
846,46.416,-48.07217,-47.4291
847,39.811,-41.50322,-41.64604
848,34.145,-36.54357,-38.34775
849,29.286,-28.99452,-31.50973
850,25.119,-26.64584,-28.84222
851,21.544,-23.04084,-23.88411
852,18.478,-20.04431,-19.97996
853,15.849,-17.00961,-17.0162
854,13.594,-15.94984,-15.47747
855,11.659,-13.30888,-12.82178
856,10,-11.6324,-10.9805
857,8.577,-9.84637,-9.2756
858,7.356,-8.50966,-7.71712
859,6.31,-7.62815,-6.5626
860,5.412,-6.96737,-5.66541
861,4.642,-5.40017,-3.71503
862,3.981,-4.77057,-2.22459
863,3.415,-3.80387,-1.0063
864,2.929,-3.58651,-0.45951
865,2.512,-3.24416,-0.0274
866,2.154,-2.9809,0.40662
867,1.848,-2.66463,1.12331
868,1.585,-2.67806,0.87844
869,1.359,-1.57485,3.25106
870,1.166,-1.53771,3.07445
871,1,-1.60197,3.15902
872,0.457,-0.44535,5.0831
873,0.152,-0.31851,5.37642
874,0.023,1.49794,7.6433
875,0,0.14645,6.00885
876,100,-110.44895,-105.59645
877,85.77,-91.99825,-90.84319
878,73.564,-74.72454,-72.12521
879,63.096,-70.57351,-69.42441
880,54.117,-55.00108,-53.08166
881,46.416,-48.55031,-51.36516
882,39.811,-42.23854,-44.74196
883,34.145,-34.65985,-35.61503
884,29.286,-30.73205,-31.96197
885,25.119,-26.17857,-26.82314
886,21.544,-22.37536,-22.78362
887,18.478,-19.97858,-20.42734
888,15.849,-17.39204,-17.15048
889,13.594,-14.74557,-14.28564
890,11.659,-13.21439,-13.50158
891,10,-11.10125,-10.53977
892,8.577,-10.49094,-9.91721
893,7.356,-8.2714,-7.7098
894,6.31,-8.26521,-7.50279
895,5.412,-6.6291,-5.32313
896,4.642,-5.75958,-4.08346
897,3.981,-5.37439,-3.52422
898,3.415,-4.72205,-2.51242
899,2.929,-3.92334,-0.98307
900,2.512,-3.36274,-0.20295
901,2.154,-2.91081,0.58429
902,1.848,-2.10646,2.13437
903,1.585,-1.81031,2.65894
904,1.359,-2.12911,2.03188
905,1.166,-1.48575,3.46744
906,1,-1.94409,2.30488
907,0.457,0.00438,5.84499
908,0.152,-0.04552,5.98623
909,0.023,1.35084,7.19085
910,0,-0.14492,5.57559
911,100,-116.37421,-111.07233
912,85.77,-91.91225,-83.88499
913,73.564,-78.07919,-74.58741
914,63.096,-68.84873,-68.0994
915,54.117,-57.16506,-55.41195
916,46.416,-47.17257,-48.68605
917,39.811,-39.21551,-40.22846
918,34.145,-35.67137,-37.4285
919,29.286,-31.63589,-32.89099
920,25.119,-25.65675,-26.4117
921,21.544,-22.01895,-22.81559
922,18.478,-19.6037,-19.36655
923,15.849,-17.51144,-17.04193
924,13.594,-14.55069,-14.61125
925,11.659,-13.46647,-13.16083
926,10,-11.85817,-11.79191
927,8.577,-10.13943,-9.42574
928,7.356,-9.38775,-8.79687
929,6.31,-7.46743,-6.12569
930,5.412,-6.91584,-5.67392
931,4.642,-4.98004,-2.89218
932,3.981,-4.80061,-2.51266
933,3.415,-4.38252,-2.33845
934,2.929,-3.47658,-0.19634
935,2.512,-3.50613,-0.50253
936,2.154,-2.40096,1.64123
937,1.848,-2.4514,1.48669
938,1.585,-1.66988,2.79827
939,1.359,-1.45148,3.47083
940,1.166,-1.3144,3.6978
941,1,-1.35195,3.65186
942,0.457,-0.82063,4.57326
943,0.152,-0.12196,5.63092
944,0.023,-0.29741,5.38044
945,0,0.40851,6.21647
946,100,-107.46447,-100.52214
947,85.77,-90.1267,-86.28437
948,73.564,-76.62353,-74.85073
949,63.096,-68.89025,-65.90095
950,54.117,-55.60158,-56.89929
951,46.416,-48.10701,-49.84427
952,39.811,-40.83528,-40.92626
953,34.145,-37.57751,-37.3052
954,29.286,-29.97406,-30.20952
955,25.119,-25.07744,-25.67028
956,21.544,-22.53686,-23.91876
957,18.478,-19.79553,-19.90309
958,15.849,-16.72793,-16.60072
959,13.594,-15.66217,-15.38437
960,11.659,-13.32831,-12.43858
961,10,-11.70275,-11.27562
962,8.577,-10.45099,-9.99518
963,7.356,-9.22327,-8.45113
964,6.31,-7.12251,-5.92396
965,5.412,-6.99932,-6.07403
966,4.642,-4.97274,-3.03897
967,3.981,-5.14248,-3.3309
968,3.415,-3.56459,-0.32586
969,2.929,-3.39391,-0.49137
970,2.512,-3.40962,-0.183
971,2.154,-3.04772,0.14221
972,1.848,-1.91522,2.55707
973,1.585,-2.43649,1.58303
974,1.359,-2.096,2.27309
975,1.166,-1.97005,2.35385
976,1,-1.42582,3.30333
977,0.457,-0.59546,4.93972
978,0.152,0.58075,6.87102
979,0.023,0.89624,6.74984
980,0,6.18202,9.25773
981,100,-117.88946,-107.63655
982,85.77,-93.58773,-88.27206
983,73.564,-80.88598,-77.09241
984,63.096,-70.22607,-70.98397
985,54.117,-56.7329,-58.71204
986,46.416,-48.17245,-49.23011
987,39.811,-41.32095,-42.88756
988,34.145,-34.71073,-33.90557
989,29.286,-29.58909,-30.80318
990,25.119,-26.17702,-26.7471
991,21.544,-22.21715,-22.90689
992,18.478,-20.07317,-19.55203
993,15.849,-17.11929,-17.21053
994,13.594,-16.00132,-15.83185
995,11.659,-13.15162,-12.84616
996,10,-11.55415,-11.0149
997,8.577,-9.73355,-9.22802
998,7.356,-8.61117,-8.00754
999,6.31,-7.84057,-6.98511
1000,5.412,-6.79596,-5.23628
1001,4.642,-6.49019,-5.29
1002,3.981,-4.68198,-2.77692
1003,3.415,-4.10407,-1.19135
1004,2.929,-3.8937,-0.77017
1005,2.512,-2.538,1.53104
1006,2.154,-2.9795,0.45744
1007,1.848,-1.98645,2.33925
1008,1.585,-2.15083,2.14074
1009,1.359,-1.92071,2.53052
1010,1.166,-1.99503,2.49332
1011,1,-1.78242,2.72976
1012,0.457,-0.68932,4.59348
1013,0.152,-0.18405,5.44751
1014,0.023,0.87101,6.87112
1015,0,5.77382,8.12023
1016,100,-111.82884,-104.66857
1017,85.77,-94.14938,-90.25727
1018,73.564,-78.18584,-75.58138
1019,63.096,-67.64868,-69.25508
1020,54.117,-54.57083,-55.41117
1021,46.416,-50.18297,-50.13006
1022,39.811,-39.60833,-39.55653
1023,34.145,-34.94116,-35.42222
1024,29.286,-31.67093,-31.76628
1025,25.119,-25.13108,-25.61713
1026,21.544,-23.68244,-23.83707
1027,18.478,-19.13086,-19.57397
1028,15.849,-17.85439,-17.51656
1029,13.594,-14.78605,-14.62616
1030,11.659,-13.23465,-12.66829
1031,10,-12.52252,-12.4228
1032,8.577,-9.96765,-9.32679
1033,7.356,-7.97637,-6.86864
1034,6.31,-7.5506,-6.47807
1035,5.412,-6.65831,-5.4604
1036,4.642,-5.94185,-4.26516
1037,3.981,-3.96064,-1.35054
1038,3.415,-3.77011,-0.88291
1039,2.929,-3.78819,-0.73168
1040,2.512,-2.90409,0.70694
1041,2.154,-3.26792,-0.28178
1042,1.848,-2.57419,1.26488
1043,1.585,-1.98754,2.5207
1044,1.359,-2.1491,2.07474
1045,1.166,-1.42515,3.59843
1046,1,-1.23366,3.6578
1047,0.457,-0.3452,5.33821
1048,0.152,0.30274,6.32537
1049,0.023,1.07933,7.14495
1050,0,0.61421,6.92356
1051,100,-110.28113,-101.49597
1052,85.77,-93.68517,-86.90681
1053,73.564,-77.96223,-75.78203
1054,63.096,-68.30574,-65.39809
1055,54.117,-57.38762,-56.97498
1056,46.416,-52.73449,-52.34812
1057,39.811,-40.86546,-41.6489
1058,34.145,-36.51705,-36.44003
1059,29.286,-30.16498,-30.18836
1060,25.119,-26.31177,-27.52737
1061,21.544,-21.85576,-22.49713
1062,18.478,-18.80093,-18.89398
1063,15.849,-18.13219,-18.15965
1064,13.594,-14.50422,-14.43905
1065,11.659,-13.91821,-13.39343
1066,10,-12.08193,-11.81017
1067,8.577,-10.65629,-10.3799
1068,7.356,-8.89165,-8.04159
1069,6.31,-7.07069,-5.9908
1070,5.412,-6.68599,-5.44257
1071,4.642,-6.23759,-5.09281
1072,3.981,-4.84759,-2.78862
1073,3.415,-3.96094,-1.28267
1074,2.929,-4.5126,-2.05433
1075,2.512,-3.12241,0.22397
1076,2.154,-3.08256,0.33697
1077,1.848,-2.82952,0.5508
1078,1.585,-2.08314,2.31396
1079,1.359,-1.02949,4.14495
1080,1.166,-1.29088,3.70834
1081,1,-1.77096,2.65499
1082,0.457,6.85531,7.72669
1083,0.152,0.35767,6.61403
1084,0.023,0.43642,6.36801
1085,0,5.50362,7.68059
1086,100,-115.30077,-100.76277
1087,85.77,-89.99057,-84.64041
1088,73.564,-77.77836,-74.98029
1089,63.096,-65.22948,-64.41505
1090,54.117,-56.26362,-55.48362
1091,46.416,-47.1513,-47.94248
1092,39.811,-40.15103,-40.92485
1093,34.145,-33.76236,-33.78037
1094,29.286,-28.7013,-30.18675
1095,25.119,-26.08268,-27.6377
1096,21.544,-22.47418,-22.52454
1097,18.478,-19.60356,-19.63359
1098,15.849,-16.9853,-17.13217
1099,13.594,-15.16263,-14.93466
1100,11.659,-14.02886,-13.70017
1101,10,-11.64167,-10.86771
1102,8.577,-10.40031,-9.76275
1103,7.356,-8.59059,-7.75076
1104,6.31,-7.88549,-6.73364
1105,5.412,-6.51869,-5.19612
1106,4.642,-6.43286,-4.8849
1107,3.981,-4.32771,-1.74545
1108,3.415,-3.77106,-0.91951
1109,2.929,-3.9378,-0.98467
1110,2.512,-3.11249,0.23535
1111,2.154,-2.56178,1.2832
1112,1.848,-2.54255,0.80907
1113,1.585,-2.24923,1.63956
1114,1.359,-2.04946,2.32405
1115,1.166,-1.66835,3.16906
1116,1,-1.233,3.63286
1117,0.457,0.32594,6.51678
1118,0.152,0.31241,6.27854
1119,0.023,-0.14877,5.46123
1120,0,1.89341,7.65809
1121,100,-113.54694,-104.27859
1122,85.77,-89.49031,-87.35718
1123,73.564,-78.77676,-75.58212
1124,63.096,-65.14113,-64.1753
1125,54.117,-55.86279,-55.4802
1126,46.416,-47.16185,-47.12325
1127,39.811,-40.40927,-42.76454
1128,34.145,-33.56043,-34.30777
1129,29.286,-30.61673,-31.19305
1130,25.119,-25.6413,-26.82007
1131,21.544,-23.5416,-23.38018
1132,18.478,-19.20716,-19.79637
1133,15.849,-16.64068,-17.0914
1134,13.594,-14.41783,-13.79302
1135,11.659,-13.51774,-13.52435
1136,10,-11.51865,-11.3451
1137,8.577,-10.42159,-9.71361
1138,7.356,-8.65156,-7.7993
1139,6.31,-7.75238,-6.50516
1140,5.412,-6.47248,-5.03253
1141,4.642,-6.30067,-5.02538
1142,3.981,-4.2538,-1.73238
1143,3.415,-4.30292,-1.57888
1144,2.929,-3.77789,-0.83315
1145,2.512,-3.34019,-0.38535
1146,2.154,-2.42582,1.26107
1147,1.848,-2.58184,0.87557
1148,1.585,-2.48822,1.35447
1149,1.359,-1.60528,3.04419
1150,1.166,-1.74756,2.78932
1151,1,-1.09582,3.99902
1152,0.457,-0.84157,4.50018
1153,0.152,0.36792,6.34908
1154,0.023,0.6609,6.60155
1155,0,0.72886,6.69286
1156,100,-108.30039,-98.39607
1157,85.77,-92.45812,-88.64254
1158,73.564,-78.62977,-75.51453
1159,63.096,-63.23823,-62.40473
1160,54.117,-55.78662,-55.55356
1161,46.416,-47.43038,-45.10682
1162,39.811,-39.71659,-40.59301
1163,34.145,-35.67728,-37.89848
1164,29.286,-29.96693,-31.46559
1165,25.119,-27.47647,-27.18525
1166,21.544,-22.72961,-23.28184
1167,18.478,-20.51529,-20.39466
1168,15.849,-17.2901,-17.2924
1169,13.594,-14.98502,-14.32505
1170,11.659,-13.73518,-13.4855
1171,10,-11.89725,-11.3812
1172,8.577,-10.20055,-9.57174
1173,7.356,-8.806,-7.96776
1174,6.31,-7.46505,-6.25598
1175,5.412,-7.24721,-5.87111
1176,4.642,-5.71889,-3.74109
1177,3.981,-4.62413,-2.37686
1178,3.415,-4.16862,-1.29543
1179,2.929,-4.12037,-1.70143
1180,2.512,-2.62426,1.13077
1181,2.154,-2.60993,1.12101
1182,1.848,-1.96284,2.42552
1183,1.585,-2.37018,1.42835
1184,1.359,-1.8459,2.5136
1185,1.166,-1.79279,2.75767
1186,1,-0.61947,4.8836
1187,0.457,-0.78201,4.35196
1188,0.152,1.01459,7.64647
1189,0.023,0.34784,6.56091
1190,0,0.10423,5.95301
1191,100,-109.42599,-101.00813
1192,85.77,-95.795,-88.83149
1193,73.564,-78.30341,-74.00134
1194,63.096,-67.19984,-65.69687
1195,54.117,-57.92613,-55.34125
1196,46.416,-43.6611,-44.29735
1197,39.811,-43.08572,-45.14881
1198,34.145,-37.11055,-37.09385
1199,29.286,-29.23399,-30.2071
1200,25.119,-26.81467,-27.44819
1201,21.544,-23.12072,-23.64388
1202,18.478,-19.60313,-19.93957
1203,15.849,-16.8195,-17.46844
1204,13.594,-15.43583,-14.96886
1205,11.659,-13.00695,-12.74195
1206,10,-11.09069,-10.81189
1207,8.577,-10.20257,-9.87849
1208,7.356,-8.75328,-7.89194
1209,6.31,-7.28332,-6.16486
1210,5.412,-6.31664,-4.65325
1211,4.642,-5.6977,-3.71862
1212,3.981,-4.78412,-2.69756
1213,3.415,-4.19557,-1.50514
1214,2.929,-3.25385,0.19696
1215,2.512,-3.43677,-0.22381
1216,2.154,-2.59171,1.28673
1217,1.848,-2.21222,1.99406
1218,1.585,-1.69435,2.85787
1219,1.359,-1.96973,2.56964
1220,1.166,-2.1493,1.91727
1221,1,-0.73348,4.61892
1222,0.457,-0.87322,4.22968
1223,0.152,1.05211,7.31025
1224,0.023,0.59069,6.83555
1225,0,0.60331,6.91635
1226,100,-113.31769,-107.91301
1227,85.77,-96.8229,-92.03297
1228,73.564,-78.52066,-75.64971
1229,63.096,-67.56247,-68.53388
1230,54.117,-56.06001,-57.23676
1231,46.416,-48.28719,-46.28537
1232,39.811,-41.12436,-40.81298
1233,34.145,-34.00129,-34.541
1234,29.286,-28.89283,-31.4464
1235,25.119,-26.20115,-26.54009
1236,21.544,-25.61016,-25.65619
1237,18.478,-19.69681,-19.91593
1238,15.849,-17.58861,-17.25243
1239,13.594,-15.70163,-15.8337
1240,11.659,-13.16684,-12.7466
1241,10,-11.29469,-10.58394
1242,8.577,-9.50473,-9.35016
1243,7.356,-9.11095,-8.24871
1244,6.31,-7.42801,-6.23298
1245,5.412,-6.48997,-5.32976
1246,4.642,-5.20293,-3.04054
1247,3.981,-4.82253,-2.49345
1248,3.415,-4.03208,-1.40864
1249,2.929,-4.51143,-2.16655
1250,2.512,-3.18056,0.06846
1251,2.154,-3.07966,0.25985
1252,1.848,-3.05312,0.47711
1253,1.585,-2.81531,0.92808
1254,1.359,-2.03326,2.10515
1255,1.166,-0.9837,4.19422
1256,1,-0.85438,4.68751
1257,0.457,-1.02818,4.03205
1258,0.152,0.05761,6.10047
1259,0.023,6.52858,7.33618
1260,0,0.71071,6.67703
1261,100,-108.0473,-101.25055
1262,85.77,-91.2285,-85.49829
1263,73.564,-79.74182,-79.25137
1264,63.096,-64.57238,-65.49662
1265,54.117,-56.24931,-56.5667
1266,46.416,-48.72814,-49.23077
1267,39.811,-40.1937,-40.70282
1268,34.145,-35.9671,-37.2458
1269,29.286,-32.04343,-32.1401
1270,25.119,-25.8445,-26.62862
1271,21.544,-22.31447,-23.44539
1272,18.478,-19.37588,-19.20466
1273,15.849,-17.42157,-17.97684
1274,13.594,-16.02574,-15.63793
1275,11.659,-13.52487,-13.55078
1276,10,-11.52197,-11.20232
1277,8.577,-9.88994,-9.38144
1278,7.356,-8.84676,-8.00317
1279,6.31,-6.91604,-5.70907
1280,5.412,-6.96972,-5.6602
1281,4.642,-5.49375,-3.53015
1282,3.981,-5.25151,-3.41745
1283,3.415,-4.36204,-1.86245
1284,2.929,-3.44275,-0.23555
1285,2.512,-3.07359,0.2328
1286,2.154,-2.31762,1.87904
1287,1.848,-2.41151,1.41203
1288,1.585,-2.0919,1.98163
1289,1.359,-1.98755,2.26497
1290,1.166,-2.1512,2.10238
1291,1,-0.95453,4.32371
1292,0.457,0.46724,6.68594
1293,0.152,0.72557,6.89644
1294,0.023,-0.36558,5.29684
1295,0,1.6185,8.23822
1296,100,-114.54398,-105.72843
1297,85.77,-95.94989,-90.84186
1298,73.564,-80.03396,-76.19315
1299,63.096,-67.99253,-65.59795
1300,54.117,-54.35198,-54.50808
1301,46.416,-46.38583,-50.3587
1302,39.811,-40.74964,-42.80411
1303,34.145,-35.95518,-36.29497
1304,29.286,-28.11459,-30.34398
1305,25.119,-24.66487,-25.29762
1306,21.544,-22.28243,-23.08742
1307,18.478,-20.59535,-21.06317
1308,15.849,-17.41528,-17.28099
1309,13.594,-14.62072,-14.01707
1310,11.659,-15.07278,-14.30076
1311,10,-12.14307,-11.66722
1312,8.577,-9.41281,-8.71736
1313,7.356,-8.21257,-7.48449
1314,6.31,-7.58088,-6.49144
1315,5.412,-6.66113,-5.15336
1316,4.642,-5.35936,-3.21846
1317,3.981,-4.95592,-2.73923
1318,3.415,-4.15624,-1.71194
1319,2.929,-3.95947,-1.29174
1320,2.512,-2.88989,0.69666
1321,2.154,-3.10775,0.24189
1322,1.848,-2.32183,1.55296
1323,1.585,-1.63018,3.02793
1324,1.359,-1.65218,2.83704
1325,1.166,-1.29351,3.65464
1326,1,-1.9358,2.34711
1327,0.457,-1.1331,3.87453
1328,0.152,-0.50475,5.46495
1329,0.023,1.52985,7.40697
1330,0,0.0749,5.93535
1331,100,-113.1319,-101.62054
1332,85.77,-94.84801,-88.92255
1333,73.564,-78.05503,-74.65416
1334,63.096,-69.20511,-66.56354
1335,54.117,-55.60791,-54.67982
1336,46.416,-45.40339,-44.69787
1337,39.811,-39.66644,-40.48307
1338,34.145,-36.1758,-38.47864
1339,29.286,-30.11559,-31.36006
1340,25.119,-26.20595,-26.48108
1341,21.544,-23.34768,-23.58997
1342,18.478,-19.20264,-19.49537
1343,15.849,-18.26934,-18.1846
1344,13.594,-14.89295,-14.64407
1345,11.659,-13.296,-13.15387
1346,10,-11.81858,-11.36536
1347,8.577,-10.35862,-10.23274
1348,7.356,-8.34026,-7.33008
1349,6.31,-7.52879,-6.28845
1350,5.412,-6.35327,-4.85974
1351,4.642,-5.42769,-3.44152
1352,3.981,-4.9573,-3.09043
1353,3.415,-4.66713,-2.62507
1354,2.929,-3.83335,-1.14612
1355,2.512,-3.46354,-0.41056
1356,2.154,-3.10763,0.1446
1357,1.848,-3.06599,0.45326
1358,1.585,-2.27243,1.87899
1359,1.359,-1.29931,3.42111
1360,1.166,-1.77091,2.57428
1361,1,-0.8205,4.5668
1362,0.457,-0.14754,5.55056
1363,0.152,6.55728,8.84363
1364,0.023,1.44156,7.15144
1365,0,0.59361,6.853
1366,100,-105.84566,-96.80791
1367,85.77,-92.47352,-87.90202
1368,73.564,-81.79012,-77.09137
1369,63.096,-65.41157,-64.80524
1370,54.117,-56.2482,-56.05614
1371,46.416,-49.84812,-50.82911
1372,39.811,-38.49692,-39.31534
1373,34.145,-35.69807,-35.67139
1374,29.286,-31.07151,-31.91763
1375,25.119,-26.43978,-27.18477
1376,21.544,-23.48407,-22.91068
1377,18.478,-20.59104,-20.87402
1378,15.849,-17.28914,-17.11778
1379,13.594,-15.70445,-15.60456
1380,11.659,-14.01158,-13.64062
1381,10,-11.89741,-11.63445
1382,8.577,-9.60454,-8.77849
1383,7.356,-8.1627,-7.22053
1384,6.31,-7.78382,-6.78701
1385,5.412,-6.49142,-5.05056
1386,4.642,-5.7588,-4.01853
1387,3.981,-4.64777,-2.53912
1388,3.415,-4.03238,-1.45172
1389,2.929,-3.35241,-0.05049
1390,2.512,-3.63299,-0.68234
1391,2.154,-2.93725,0.69174
1392,1.848,-2.22599,1.87815
1393,1.585,-1.60535,3.16416
1394,1.359,-1.47577,3.17482
1395,1.166,-1.19901,4.06857
1396,1,-1.15012,3.85483
1397,0.457,-0.24224,5.58356
1398,0.152,0.48679,6.43919
1399,0.023,-0.15758,5.40346
1400,0,-0.46732,5.13157
1401,100,-106.02421,-96.47199
1402,85.77,-95.13869,-89.29966
1403,73.564,-78.02229,-77.79722
1404,63.096,-63.20355,-61.34003
1405,54.117,-55.66097,-54.17097
1406,46.416,-48.4323,-48.20629
1407,39.811,-42.29485,-43.55652
1408,34.145,-35.96717,-37.30327
1409,29.286,-29.11719,-28.68683
1410,25.119,-25.86272,-26.55454
1411,21.544,-22.52589,-22.4391
1412,18.478,-18.48202,-18.82032
1413,15.849,-17.60799,-17.2406
1414,13.594,-15.4946,-14.92173
1415,11.659,-13.25882,-12.78664
1416,10,-11.67068,-11.27184
1417,8.577,-9.89078,-9.37552
1418,7.356,-9.00437,-8.49437
1419,6.31,-8.33848,-7.7238
1420,5.412,-7.00064,-5.65158
1421,4.642,-5.81247,-4.39869
1422,3.981,-4.60583,-2.0463
1423,3.415,-4.02972,-1.72381
1424,2.929,-3.6375,-0.75062
1425,2.512,-2.88094,0.70394
1426,2.154,-2.63398,0.93562
1427,1.848,-1.39981,3.43809
1428,1.585,-2.0701,2.31107
1429,1.359,-1.17596,3.89479
1430,1.166,-0.87314,4.34645
1431,1,-1.92351,2.52592
1432,0.457,-0.94214,4.18257
1433,0.152,0.1563,5.95296
1434,0.023,1.1243,7.16356
1435,0,6.14111,7.73112
1436,100,-112.2954,-99.80435
1437,85.77,-92.52481,-90.16121
1438,73.564,-76.49084,-72.98838
1439,63.096,-66.80572,-64.08065
1440,54.117,-56.54845,-56.4192
1441,46.416,-47.33285,-47.17596
1442,39.811,-42.89689,-43.55857
1443,34.145,-34.39546,-35.66973
1444,29.286,-32.51457,-33.29291
1445,25.119,-27.43029,-27.47917
1446,21.544,-22.44172,-23.31496
1447,18.478,-20.10455,-20.31506
1448,15.849,-17.1975,-17.60073
1449,13.594,-15.60977,-15.25396
1450,11.659,-13.42525,-12.99488
1451,10,-12.29239,-12.06965
1452,8.577,-10.51994,-10.07206
1453,7.356,-8.70336,-7.87781
1454,6.31,-7.34024,-6.29484
1455,5.412,-6.28798,-4.61429
1456,4.642,-5.93222,-4.39572
1457,3.981,-5.1415,-2.95245
1458,3.415,-4.1033,-1.23648
1459,2.929,-4.15754,-1.61234
1460,2.512,-2.88939,0.56574
1461,2.154,-3.05791,0.27092
1462,1.848,-2.78425,0.89043
1463,1.585,-2.36466,1.3945
1464,1.359,-1.62993,3.17547
1465,1.166,-1.12135,3.95758
1466,1,-1.3524,3.2788
1467,0.457,-0.77026,4.77161
1468,0.152,-0.34624,5.34531
1469,0.023,-0.18413,5.49157
1470,0,1.03324,7.09307
1471,100,-108.19297,-102.11666
1472,85.77,-89.99284,-84.89582
1473,73.564,-77.35939,-74.32635
1474,63.096,-66.07681,-62.58872
1475,54.117,-55.41331,-56.49125
1476,46.416,-47.53609,-46.57629
1477,39.811,-38.99669,-39.66204
1478,34.145,-35.47823,-37.49128
1479,29.286,-29.41431,-30.58181
1480,25.119,-25.95877,-28.2269
1481,21.544,-22.85083,-23.82954
1482,18.478,-21.54671,-21.93593
1483,15.849,-17.2544,-17.34132
1484,13.594,-15.39542,-15.3301
1485,11.659,-13.16718,-12.89481
1486,10,-11.25678,-10.64622
1487,8.577,-9.9311,-9.40182
1488,7.356,-7.99966,-7.04011
1489,6.31,-7.44589,-6.45934
1490,5.412,-6.85076,-5.67345
1491,4.642,-5.56195,-3.89783
1492,3.981,-5.82748,-4.44389
1493,3.415,-3.83631,-1.1622
1494,2.929,-4.12307,-1.53331
1495,2.512,-3.1909,0.12011
1496,2.154,-2.11379,1.99577
1497,1.848,-2.48502,1.43475
1498,1.585,-2.13329,2.02429
1499,1.359,-1.69475,2.76444
1500,1.166,-1.62637,3.0147
1501,1,-1.73771,2.67529
1502,0.457,-0.27342,5.44324
1503,0.152,0.3683,6.07795
1504,0.023,1.00001,7.03121
1505,0,-0.01492,5.77331
1506,100,-111.98376,-105.59489
1507,85.77,-95.09531,-88.64392
1508,73.564,-80.21153,-79.17593
1509,63.096,-66.18879,-67.18748
1510,54.117,-56.25076,-53.47113
1511,46.416,-50.67675,-51.48628
1512,39.811,-41.16161,-42.39913
1513,34.145,-35.15439,-36.23708
1514,29.286,-28.98573,-29.16237
1515,25.119,-26.65722,-27.01538
1516,21.544,-22.20672,-22.66047
1517,18.478,-19.84538,-20.01112
1518,15.849,-17.29017,-17.21944
1519,13.594,-15.21512,-15.51793
1520,11.659,-12.88196,-12.48006
1521,10,-11.23234,-10.89152
1522,8.577,-9.95003,-9.39304
1523,7.356,-8.59739,-7.66509
1524,6.31,-7.44472,-6.50448
1525,5.412,-6.55013,-5.26346
1526,4.642,-5.78737,-4.25787
1527,3.981,-4.71091,-2.44483
1528,3.415,-5.01216,-2.83718
1529,2.929,-3.33653,-0.49693
1530,2.512,-3.39487,-0.34079
1531,2.154,-3.06454,0.11068
1532,1.848,-2.36151,1.59778
1533,1.585,-2.79046,0.75643
1534,1.359,-2.04497,2.16757
1535,1.166,-0.51469,4.90812
1536,1,-1.63013,2.933
1537,0.457,-0.97405,4.36268
1538,0.152,0.41837,6.5261
1539,0.023,0.82782,6.84136
1540,0,0.99956,7.43784
1541,100,-116.62653,-107.91466
1542,85.77,-97.94667,-92.13638
1543,73.564,-79.5324,-75.64817
1544,63.096,-65.5343,-63.93452
1545,54.117,-54.10075,-54.27073
1546,46.416,-50.20756,-51.18523
1547,39.811,-40.90055,-41.9595
1548,34.145,-35.60455,-37.36666
1549,29.286,-29.52334,-30.58363
1550,25.119,-26.90029,-27.54259
1551,21.544,-23.51291,-24.28414
1552,18.478,-19.55019,-20.04929
1553,15.849,-16.4105,-16.21128
1554,13.594,-15.55722,-15.35123
1555,11.659,-12.96286,-12.75056
1556,10,-11.29448,-10.88814
1557,8.577,-10.2295,-9.56061
1558,7.356,-8.49832,-7.58362
1559,6.31,-7.25886,-6.2132
1560,5.412,-6.20217,-4.66642
1561,4.642,-5.35801,-3.28686
1562,3.981,-5.16056,-3.03333
1563,3.415,-3.81414,-0.99541
1564,2.929,-3.75566,-1.1904
1565,2.512,-3.49565,-0.43958
1566,2.154,-2.55051,1.37715
1567,1.848,-1.78521,2.78326
1568,1.585,-1.87975,2.69513
1569,1.359,-1.98667,2.51681
1570,1.166,-1.43773,3.49951
1571,1,-0.64374,4.9022
1572,0.457,-0.02652,5.93778
1573,0.152,-0.34811,5.34058
1574,0.023,-0.43545,5.00416
