Xl,gamma,al
 9.560000e-02,-4.641589e-02, 2.659000e+04
 7.820000e-02,-3.162278e-02, 2.463400e+04
 6.800000e-03,-2.154435e-02, 1.273200e+04
 5.400000e-03,-1.467799e-02, 1.524000e+04
 9.076000e-01,-1.000000e-02, 3.786500e+04
 2.240000e-02, 1.000000e-02, 1.999800e+04
 1.600000e-03, 1.467799e-02, 1.169300e+04
 1.502000e-01, 2.154435e-02, 3.083500e+04
 3.200000e-03, 3.162278e-02, 1.034300e+04
 6.038000e-01, 4.641589e-02, 3.977700e+04
 5.052000e-01, 6.812921e-02, 3.536300e+04
 9.310000e-01, 1.000000e-01, 3.424400e+04
 7.506000e-01, 1.467799e-01, 3.726200e+04
 8.200000e-03, 2.154435e-01, 1.577600e+04
 4.320000e-02, 3.162278e-01, 3.019300e+04
 6.214000e-01, 4.641589e-01, 3.861100e+04
 4.812000e-01, 6.812921e-01, 3.354900e+04
 9.862000e-01, 1.000000e+00, 3.698300e+04
 3.920000e-02, 1.467799e+00, 1.966300e+04
 9.160000e-02, 2.154435e+00, 2.086100e+04
 9.882000e-01, 3.162278e+00, 2.450600e+04
 1.800000e-03, 4.641589e+00, 4.994000e+03
 9.424000e-01, 6.812921e+00, 1.491300e+04
 5.400000e-03, 1.000000e+01, 3.340000e+03
 6.880000e-02, 1.467799e+01, 3.987000e+03
 8.660000e-02, 2.154435e+01, 2.808000e+03
 6.348000e-01, 3.162278e+01, 2.921000e+03
 8.000000e-04, 4.641589e+01, 3.210000e+02
 1.720000e-02, 6.812921e+01, 6.690000e+02
 9.256000e-01, 1.000000e+02, 1.112000e+03
 8.400000e-01,-1.000000e+02, 1.002000e+03
 8.000000e-03,-6.812921e+01, 5.650000e+02
 6.000000e-04,-4.641589e+01, 2.380000e+02
 6.882000e-01,-3.162278e+01, 2.953000e+03
 9.180000e-01,-2.154435e+01, 4.657000e+03
 2.240000e-02,-1.467799e+01, 2.879000e+03
 1.780000e-02,-1.000000e+01, 4.676000e+03
 7.940000e-02,-6.812921e+00, 9.368000e+03
 1.660000e-02,-4.641589e+00, 8.241000e+03
 6.340000e-02,-3.162278e+00, 1.416700e+04
 3.902000e-01,-2.154435e+00, 2.819000e+04
 8.000000e-04,-1.467799e+00, 9.528000e+03
 9.866000e-01,-1.000000e+00, 3.714000e+04
 4.000000e-04,-6.812921e-01, 1.718000e+03
 9.746000e-01,-4.641589e-01, 3.858800e+04
 1.400000e-03,-3.162278e-01, 6.977000e+03
 4.000000e-03,-2.154435e-01, 1.636600e+04
 7.000000e-03,-1.467799e-01, 1.675100e+04
 1.000000e-03,-1.000000e-01, 5.248000e+03
 1.300000e-02,-6.812921e-02, 2.106900e+04
 3.542000e-01,-4.641589e-02, 4.016200e+04
 1.646000e-01,-3.162278e-02, 3.561600e+04
 8.328000e-01,-2.154435e-02, 3.838000e+04
 9.800000e-02,-1.467799e-02, 2.531700e+04
 8.038000e-01,-1.000000e-02, 3.845500e+04
 8.246000e-01, 1.000000e-02, 3.812900e+04
 5.556000e-01, 1.467799e-02, 3.940700e+04
 9.038000e-01, 2.154435e-02, 3.889200e+04
 1.232000e-01, 3.162278e-02, 3.078600e+04
 9.916000e-01, 4.641589e-02, 3.511800e+04
 3.232000e-01, 6.812921e-02, 3.542300e+04
 4.350000e-01, 1.000000e-01, 3.889800e+04
 6.680000e-02, 1.467799e-01, 2.870700e+04
 4.700000e-02, 2.154435e-01, 2.362400e+04
 3.020000e-02, 3.162278e-01, 2.092900e+04
 7.400000e-03, 4.641589e-01, 2.053200e+04
 3.104000e-01, 6.812921e-01, 3.313200e+04
 5.778000e-01, 1.000000e+00, 3.446300e+04
 1.040000e-02, 1.467799e+00, 1.957500e+04
 1.400000e-03, 2.154435e+00, 6.742000e+03
 1.960000e-02, 3.162278e+00, 1.605100e+04
 2.418000e-01, 4.641589e+00, 1.439100e+04
 5.056000e-01, 6.812921e+00, 1.212200e+04
 7.412000e-01, 1.000000e+01, 9.270000e+03
 4.406000e-01, 1.467799e+01, 5.410000e+03
 1.800000e-03, 2.154435e+01, 1.092000e+03
 6.600000e-03, 3.162278e+01, 9.340000e+02
 9.054000e-01, 4.641589e+01, 2.316000e+03
 3.586000e-01, 6.812921e+01, 1.161000e+03
 7.100000e-02, 1.000000e+02, 5.760000e+02
 1.300000e-02,-1.000000e+02, 4.080000e+02
 9.280000e-02,-6.812921e+01, 9.250000e+02
 5.858000e-01,-4.641589e+01, 1.873000e+03
 1.000000e-03,-3.162278e+01, 4.440000e+02
 3.556000e-01,-2.154435e+01, 3.644000e+03
 8.580000e-01,-1.467799e+01, 6.925000e+03
 8.464000e-01,-1.000000e+01, 1.030700e+04
 2.920000e-02,-6.812921e+00, 8.116000e+03
 6.868000e-01,-4.641589e+00, 1.767600e+04
 3.400000e-03,-3.162278e+00, 4.704000e+03
 9.178000e-01,-2.154435e+00, 2.937000e+04
 9.160000e-02,-1.467799e+00, 2.056900e+04
 9.038000e-01,-1.000000e+00, 3.747200e+04
 5.544000e-01,-6.812921e-01, 3.508300e+04
 2.014000e-01,-4.641589e-01, 3.143200e+04
 3.636000e-01,-3.162278e-01, 3.571400e+04
 8.000000e-04,-2.154435e-01, 3.107000e+03
 3.304000e-01,-1.467799e-01, 3.295000e+04
 9.856000e-01,-1.000000e-01, 4.455000e+04
 2.000000e-03,-6.812921e-02, 1.071400e+04
 1.600000e-03,-4.641589e-02, 1.056900e+04
 5.140000e-02,-3.162278e-02, 2.694800e+04
 3.400000e-03,-2.154435e-02, 1.566000e+04
 8.914000e-01,-1.467799e-02, 3.518400e+04
 1.860000e-02,-1.000000e-02, 1.778900e+04
 9.700000e-02, 1.000000e-02, 2.794700e+04
 2.420000e-02, 1.467799e-02, 2.119300e+04
 8.800000e-03, 2.154435e-02, 1.383000e+04
 5.656000e-01, 3.162278e-02, 3.667400e+04
 1.400000e-02, 4.641589e-02, 1.803400e+04
 4.600000e-03, 6.812921e-02, 1.889000e+04
 1.378000e-01, 1.000000e-01, 3.335000e+04
 3.680000e-02, 1.467799e-01, 2.696900e+04
 8.660000e-02, 2.154435e-01, 2.981300e+04
 1.126000e-01, 3.162278e-01, 3.444300e+04
 9.530000e-01, 4.641589e-01, 3.823800e+04
 6.220000e-02, 6.812921e-01, 2.700500e+04
 1.560000e-02, 1.000000e+00, 1.600800e+04
 8.630000e-01, 1.467799e+00, 3.451800e+04
 6.000000e-04, 2.154435e+00, 1.179000e+03
 2.680000e-02, 3.162278e+00, 1.153800e+04
 6.178000e-01, 4.641589e+00, 1.998300e+04
 9.500000e-01, 6.812921e+00, 1.418800e+04
 5.400000e-03, 1.000000e+01, 3.676000e+03
 2.400000e-03, 1.467799e+01, 1.809000e+03
 3.400000e-03, 2.154435e+01, 1.198000e+03
 9.320000e-02, 3.162278e+01, 1.949000e+03
 4.880000e-02, 4.641589e+01, 1.229000e+03
 9.108000e-01, 6.812921e+01, 1.598000e+03
 3.660000e-02, 1.000000e+02, 5.210000e+02
 4.828000e-01,-1.000000e+02, 8.260000e+02
 9.704000e-01,-6.812921e+01, 1.784000e+03
 5.432000e-01,-4.641589e+01, 1.886000e+03
 6.978000e-01,-3.162278e+01, 2.806000e+03
 9.310000e-01,-2.154435e+01, 4.898000e+03
 5.400000e-03,-1.467799e+01, 2.294000e+03
 8.600000e-03,-1.000000e+01, 4.925000e+03
 9.552000e-01,-6.812921e+00, 1.370700e+04
 5.000000e-03,-4.641589e+00, 6.533000e+03
 4.236000e-01,-3.162278e+00, 2.078500e+04
 4.000000e-04,-2.154435e+00, 3.058000e+03
 8.330000e-01,-1.467799e+00, 3.649100e+04
 2.000000e-03,-1.000000e+00, 1.317400e+04
 6.784000e-01,-6.812921e-01, 3.588800e+04
 1.860000e-02,-4.641589e-01, 1.361100e+04
 1.200000e-03,-3.162278e-01, 7.128000e+03
 7.944000e-01,-2.154435e-01, 4.515500e+04
 4.634000e-01,-1.467799e-01, 2.929200e+04
 2.600000e-03,-1.000000e-01, 1.281600e+04
 8.570000e-01,-6.812921e-02, 3.901400e+04
 4.000000e-04,-4.641589e-02, 3.667000e+03
 2.440000e-02,-3.162278e-02, 2.068900e+04
 9.726000e-01,-2.154435e-02, 4.866500e+04
 8.446000e-01,-1.467799e-02, 3.784100e+04
 9.600000e-03,-1.000000e-02, 1.903100e+04
 3.580000e-02, 1.000000e-02, 2.044100e+04
 1.448000e-01, 1.467799e-02, 3.375100e+04
 6.348000e-01, 2.154435e-02, 4.241500e+04
 1.600000e-03, 3.162278e-02, 8.330000e+03
 9.740000e-01, 4.641589e-02, 3.795500e+04
 1.440000e-01, 6.812921e-02, 3.223600e+04
 2.060000e-02, 1.000000e-01, 2.661100e+04
 4.586000e-01, 1.467799e-01, 3.757900e+04
 2.840000e-02, 2.154435e-01, 2.167200e+04
 9.240000e-01, 3.162278e-01, 4.141200e+04
 9.340000e-01, 4.641589e-01, 3.713200e+04
 3.000000e-03, 6.812921e-01, 7.777000e+03
 4.360000e-02, 1.000000e+00, 1.802900e+04
 5.808000e-01, 1.467799e+00, 3.132100e+04
 5.572000e-01, 2.154435e+00, 2.906700e+04
 2.554000e-01, 3.162278e+00, 2.586700e+04
 8.286000e-01, 4.641589e+00, 2.081000e+04
 2.996000e-01, 6.812921e+00, 1.130400e+04
 5.142000e-01, 1.000000e+01, 8.707000e+03
 9.894000e-01, 1.467799e+01, 7.630000e+03
 4.496000e-01, 2.154435e+01, 3.780000e+03
 5.160000e-02, 3.162278e+01, 1.989000e+03
 1.058000e-01, 4.641589e+01, 1.345000e+03
 2.000000e-03, 6.812921e+01, 3.540000e+02
 6.584000e-01, 1.000000e+02, 9.150000e+02
 9.378000e-01,-1.000000e+02, 1.130000e+03
 3.568000e-01,-6.812921e+01, 1.152000e+03
 1.288000e-01,-4.641589e+01, 1.342000e+03
 1.000000e-03,-3.162278e+01, 5.510000e+02
 1.200000e-03,-2.154435e+01, 6.450000e+02
 1.600000e-03,-1.467799e+01, 1.504000e+03
 9.800000e-03,-1.000000e+01, 3.662000e+03
 9.400000e-02,-6.812921e+00, 7.850000e+03
 8.264000e-01,-4.641589e+00, 1.763000e+04
 2.000000e-03,-3.162278e+00, 7.126000e+03
 2.240000e-02,-2.154435e+00, 1.611200e+04
 7.000000e-03,-1.467799e+00, 1.121100e+04
 6.056000e-01,-1.000000e+00, 3.439300e+04
 2.800000e-03,-6.812921e-01, 6.256000e+03
 2.200000e-03,-4.641589e-01, 1.036100e+04
 1.400000e-03,-3.162278e-01, 4.885000e+03
 9.766000e-01,-2.154435e-01, 4.254600e+04
 7.860000e-01,-1.467799e-01, 3.801700e+04
 9.400000e-03,-1.000000e-01, 2.117200e+04
 6.000000e-04,-6.812921e-02, 2.117000e+03
 9.060000e-01,-4.641589e-02, 3.858200e+04
 1.020000e-02,-3.162278e-02, 1.552800e+04
 1.454000e-01,-2.154435e-02, 3.584700e+04
 1.600000e-03,-1.467799e-02, 1.192200e+04
 9.920000e-01,-1.000000e-02, 4.379700e+04
 6.158000e-01, 1.000000e-02, 3.543500e+04
 7.332000e-01, 1.467799e-02, 3.719500e+04
 3.800000e-03, 2.154435e-02, 9.749000e+03
 5.000000e-03, 3.162278e-02, 1.264900e+04
 7.436000e-01, 4.641589e-02, 3.420700e+04
 6.440000e-02, 6.812921e-02, 2.466700e+04
 4.000000e-04, 1.000000e-01, 3.380000e+03
 1.262000e-01, 1.467799e-01, 3.229100e+04
 4.000000e-03, 2.154435e-01, 1.414400e+04
 1.844000e-01, 3.162278e-01, 3.545900e+04
 3.494000e-01, 4.641589e-01, 3.523500e+04
 3.864000e-01, 6.812921e-01, 3.380400e+04
 7.402000e-01, 1.000000e+00, 3.439100e+04
 4.800000e-03, 1.467799e+00, 1.365200e+04
 7.580000e-02, 2.154435e+00, 2.467300e+04
 6.890000e-01, 3.162278e+00, 2.407400e+04
 6.000000e-04, 4.641589e+00, 9.610000e+02
 9.300000e-01, 6.812921e+00, 1.499300e+04
 1.340000e-02, 1.000000e+01, 4.094000e+03
 7.600000e-03, 1.467799e+01, 2.315000e+03
 1.600000e-03, 2.154435e+01, 9.300000e+02
 5.138000e-01, 3.162278e+01, 2.701000e+03
 8.192000e-01, 4.641589e+01, 2.176000e+03
 7.698000e-01, 6.812921e+01, 1.452000e+03
 4.936000e-01, 1.000000e+02, 8.650000e+02
 5.876000e-01,-1.000000e+02, 8.980000e+02
 3.962000e-01,-6.812921e+01, 1.187000e+03
 1.100000e-02,-4.641589e+01, 8.250000e+02
 8.000000e-04,-3.162278e+01, 4.590000e+02
 9.396000e-01,-2.154435e+01, 5.100000e+03
 1.264000e-01,-1.467799e+01, 4.102000e+03
 8.000000e-04,-1.000000e+01, 1.689000e+03
 6.988000e-01,-6.812921e+00, 1.301200e+04
 1.882000e-01,-4.641589e+00, 1.393600e+04
 6.396000e-01,-3.162278e+00, 2.580800e+04
 7.200000e-03,-2.154435e+00, 1.407400e+04
 9.080000e-02,-1.467799e+00, 2.600600e+04
 1.140000e-02,-1.000000e+00, 1.937000e+04
 1.600000e-03,-6.812921e-01, 7.011000e+03
 7.680000e-02,-4.641589e-01, 2.547700e+04
 8.680000e-02,-3.162278e-01, 2.547300e+04
 1.800000e-03,-2.154435e-01, 8.305000e+03
 1.654000e-01,-1.467799e-01, 2.944500e+04
 7.336000e-01,-1.000000e-01, 3.679800e+04
 2.420000e-02,-6.812921e-02, 2.293300e+04
 1.580000e-02,-4.641589e-02, 1.553300e+04
 2.568000e-01,-3.162278e-02, 3.214400e+04
 6.860000e-02,-2.154435e-02, 2.695200e+04
 9.380000e-01,-1.467799e-02, 3.885300e+04
 8.254000e-01,-1.000000e-02, 4.192400e+04
 2.000000e-03, 1.000000e-02, 5.930000e+03
 2.092000e-01, 1.467799e-02, 2.863800e+04
 8.000000e-04, 2.154435e-02, 3.711000e+03
 4.280000e-02, 3.162278e-02, 2.579500e+04
 8.646000e-01, 4.641589e-02, 3.761600e+04
 5.910000e-01, 6.812921e-02, 3.312200e+04
 9.288000e-01, 1.000000e-01, 3.896400e+04
 8.200000e-03, 1.467799e-01, 2.662800e+04
 9.440000e-02, 2.154435e-01, 4.172100e+04
 7.200000e-03, 3.162278e-01, 1.417100e+04
 1.796000e-01, 4.641589e-01, 3.214500e+04
 1.200000e-03, 6.812921e-01, 9.867000e+03
 4.382000e-01, 1.000000e+00, 4.115100e+04
 7.400000e-03, 1.467799e+00, 2.009100e+04
 1.672000e-01, 2.154435e+00, 2.739100e+04
 7.800000e-03, 3.162278e+00, 1.104400e+04
 3.400000e-02, 4.641589e+00, 9.975000e+03
 8.308000e-01, 6.812921e+00, 1.389100e+04
 9.800000e-03, 1.000000e+01, 4.299000e+03
 1.600000e-03, 1.467799e+01, 1.304000e+03
 3.044000e-01, 2.154435e+01, 3.575000e+03
 9.930000e-01, 3.162278e+01, 3.715000e+03
 1.280000e-02, 4.641589e+01, 9.530000e+02
 8.224000e-01, 6.812921e+01, 1.463000e+03
 4.212000e-01, 1.000000e+02, 8.380000e+02
 2.468000e-01,-1.000000e+02, 7.230000e+02
 3.000000e-01,-6.812921e+01, 1.097000e+03
 2.954000e-01,-4.641589e+01, 1.674000e+03
 9.978000e-01,-3.162278e+01, 3.978000e+03
 3.836000e-01,-2.154435e+01, 3.695000e+03
 6.000000e-04,-1.467799e+01, 9.430000e+02
 8.800000e-03,-1.000000e+01, 3.610000e+03
 7.020000e-02,-6.812921e+00, 7.572000e+03
 1.328000e-01,-4.641589e+00, 1.194500e+04
 2.022000e-01,-3.162278e+00, 1.952200e+04
 2.920000e-01,-2.154435e+00, 2.401300e+04
 4.820000e-02,-1.467799e+00, 2.103200e+04
 7.632000e-01,-1.000000e+00, 4.045700e+04
 3.800000e-03,-6.812921e-01, 9.829000e+03
 6.738000e-01,-4.641589e-01, 3.992100e+04
 9.762000e-01,-3.162278e-01, 3.728900e+04
 3.480000e-02,-2.154435e-01, 2.210900e+04
 1.712000e-01,-1.467799e-01, 2.622500e+04
 1.282000e-01,-1.000000e-01, 2.735600e+04
 9.660000e-02,-6.812921e-02, 3.021800e+04
 9.902000e-01,-4.641589e-02, 4.320300e+04
 7.818000e-01,-3.162278e-02, 3.652600e+04
 3.228000e-01,-2.154435e-02, 3.292300e+04
 3.094000e-01,-1.467799e-02, 2.766400e+04
 6.000000e-04,-1.000000e-02, 1.111800e+04
 4.600000e-03, 1.000000e-02, 1.880700e+04
 1.900000e-02, 1.467799e-02, 1.711200e+04
 4.286000e-01, 2.154435e-02, 3.541800e+04
 8.584000e-01, 3.162278e-02, 3.998500e+04
 1.000000e-03, 4.641589e-02, 1.283000e+04
 1.926000e-01, 6.812921e-02, 3.855500e+04
 2.858000e-01, 1.000000e-01, 3.519000e+04
 2.080000e-02, 1.467799e-01, 2.079000e+04
 6.000000e-04, 2.154435e-01, 5.108000e+03
 5.128000e-01, 3.162278e-01, 3.636000e+04
 3.540000e-01, 4.641589e-01, 4.204500e+04
 1.500000e-02, 6.812921e-01, 1.943200e+04
 2.200000e-03, 1.000000e+00, 1.197300e+04
 3.734000e-01, 1.467799e+00, 3.031400e+04
 6.302000e-01, 2.154435e+00, 2.711400e+04
 9.518000e-01, 3.162278e+00, 2.635000e+04
 2.320000e-01, 4.641589e+00, 1.593900e+04
 9.486000e-01, 6.812921e+00, 1.505000e+04
 6.962000e-01, 1.000000e+01, 9.357000e+03
 4.136000e-01, 1.467799e+01, 5.439000e+03
 1.960000e-02, 2.154435e+01, 2.463000e+03
 9.498000e-01, 3.162278e+01, 3.645000e+03
 9.620000e-01, 4.641589e+01, 2.469000e+03
 4.238000e-01, 6.812921e+01, 1.194000e+03
 2.808000e-01, 1.000000e+02, 7.690000e+02
 9.500000e-01,-1.000000e+02, 1.131000e+03
 1.492000e-01,-6.812921e+01, 9.590000e+02
 8.650000e-01,-4.641589e+01, 2.239000e+03
 9.266000e-01,-3.162278e+01, 3.442000e+03
 7.762000e-01,-2.154435e+01, 4.237000e+03
 8.000000e-04,-1.467799e+01, 7.330000e+02
 3.320000e-01,-1.000000e+01, 7.046000e+03
 9.990000e-01,-6.812921e+00, 1.477000e+04
 8.800000e-03,-4.641589e+00, 7.778000e+03
 4.626000e-01,-3.162278e+00, 2.587400e+04
 4.020000e-02,-2.154435e+00, 2.643500e+04
 2.600000e-03,-1.467799e+00, 6.656000e+03
 6.894000e-01,-1.000000e+00, 4.615600e+04
 4.460000e-02,-6.812921e-01, 2.333400e+04
 1.600000e-03,-4.641589e-01, 4.578000e+03
 1.800000e-03,-3.162278e-01, 1.480900e+04
 8.510000e-01,-2.154435e-01, 3.632800e+04
 9.630000e-01,-1.467799e-01, 4.164500e+04
 5.158000e-01,-1.000000e-01, 3.685900e+04
 1.400000e-03,-6.812921e-02, 4.865000e+03
 3.600000e-03,-4.641589e-02, 1.117700e+04
 8.000000e-04,-3.162278e-02, 7.211000e+03
 9.652000e-01,-2.154435e-02, 5.427700e+04
 3.740000e-02,-1.467799e-02, 2.363700e+04
 9.834000e-01,-1.000000e-02, 4.137700e+04
 9.644000e-01, 1.000000e-02, 4.482100e+04
 7.286000e-01, 1.467799e-02, 3.833700e+04
 1.060000e-02, 2.154435e-02, 2.198700e+04
 1.506000e-01, 3.162278e-02, 2.876500e+04
 3.520000e-02, 4.641589e-02, 2.231800e+04
 2.136000e-01, 6.812921e-02, 2.965300e+04
 4.808000e-01, 1.000000e-01, 3.846700e+04
 9.820000e-01, 1.467799e-01, 5.125600e+04
 8.000000e-04, 2.154435e-01, 4.176000e+03
 9.000000e-03, 3.162278e-01, 1.332700e+04
 5.800000e-03, 4.641589e-01, 2.020800e+04
 6.940000e-02, 6.812921e-01, 2.387400e+04
 2.000000e-03, 1.000000e+00, 1.310200e+04
 8.000000e-04, 1.467799e+00, 5.637000e+03
 7.492000e-01, 2.154435e+00, 2.725700e+04
 1.960000e-02, 3.162278e+00, 1.236800e+04
 8.884000e-01, 4.641589e+00, 2.066300e+04
 1.148000e-01, 6.812921e+00, 9.323000e+03
 7.238000e-01, 1.000000e+01, 9.110000e+03
 5.440000e-02, 1.467799e+01, 3.915000e+03
 9.600000e-03, 2.154435e+01, 1.702000e+03
 9.178000e-01, 3.162278e+01, 3.373000e+03
 1.970000e-01, 4.641589e+01, 1.485000e+03
 1.356000e-01, 6.812921e+01, 9.550000e+02
 4.560000e-02, 1.000000e+02, 5.370000e+02
 2.396000e-01,-1.000000e+02, 7.240000e+02
 9.600000e-03,-6.812921e+01, 5.470000e+02
 9.666000e-01,-4.641589e+01, 2.540000e+03
 1.482000e-01,-3.162278e+01, 2.166000e+03
 2.234000e-01,-2.154435e+01, 3.367000e+03
 8.000000e-04,-1.467799e+01, 9.820000e+02
 8.200000e-02,-1.000000e+01, 6.560000e+03
 2.960000e-02,-6.812921e+00, 6.977000e+03
 6.906000e-01,-4.641589e+00, 1.871100e+04
 1.800000e-03,-3.162278e+00, 5.446000e+03
 6.000000e-04,-2.154435e+00, 2.572000e+03
 4.720000e-02,-1.467799e+00, 2.140200e+04
 9.728000e-01,-1.000000e+00, 3.874100e+04
 7.300000e-02,-6.812921e-01, 2.418400e+04
 8.308000e-01,-4.641589e-01, 3.646100e+04
 8.200000e-03,-3.162278e-01, 1.873700e+04
 2.326000e-01,-2.154435e-01, 3.562000e+04
 2.000000e-03,-1.467799e-01, 1.064100e+04
 7.600000e-03,-1.000000e-01, 1.635300e+04
 5.510000e-01,-6.812921e-02, 3.145700e+04
 1.400000e-03,-4.641589e-02, 6.833000e+03
 5.960000e-02,-3.162278e-02, 2.507000e+04
 8.708000e-01,-2.154435e-02, 3.639100e+04
 1.402000e-01,-1.467799e-02, 4.027200e+04
 8.000000e-04,-1.000000e-02, 6.066000e+03
 4.650000e-01, 1.000000e-02, 3.263100e+04
 1.600000e-03, 1.467799e-02, 1.389600e+04
 4.600000e-03, 2.154435e-02, 1.946300e+04
 2.920000e-02, 3.162278e-02, 2.642300e+04
 3.258000e-01, 4.641589e-02, 3.390400e+04
 4.000000e-04, 6.812921e-02, 6.200000e+02
 3.398000e-01, 1.000000e-01, 3.664500e+04
 1.250000e-01, 1.467799e-01, 2.876400e+04
 9.938000e-01, 2.154435e-01, 4.013700e+04
 1.670000e-01, 3.162278e-01, 2.886100e+04
 9.630000e-01, 4.641589e-01, 3.650300e+04
 6.450000e-01, 6.812921e-01, 3.742900e+04
 7.940000e-01, 1.000000e+00, 3.515200e+04
 9.730000e-01, 1.467799e+00, 3.551300e+04
 1.600000e-03, 2.154435e+00, 4.712000e+03
 1.200000e-03, 3.162278e+00, 8.167000e+03
 6.000000e-04, 4.641589e+00, 1.753000e+03
 9.722000e-01, 6.812921e+00, 1.503400e+04
 3.600000e-03, 1.000000e+01, 3.133000e+03
 4.374000e-01, 1.467799e+01, 5.278000e+03
 4.040000e-02, 2.154435e+01, 2.537000e+03
 5.200000e-03, 3.162278e+01, 1.113000e+03
 3.520000e-02, 4.641589e+01, 1.148000e+03
 3.248000e-01, 6.812921e+01, 1.155000e+03
 3.000000e-02, 1.000000e+02, 5.120000e+02
 2.000000e-03,-1.000000e+02, 2.340000e+02
 5.400000e-03,-6.812921e+01, 4.490000e+02
 4.680000e-02,-4.641589e+01, 1.221000e+03
 4.000000e-03,-3.162278e+01, 8.510000e+02
 4.000000e-04,-2.154435e+01, 2.810000e+02
 2.580000e-02,-1.467799e+01, 3.357000e+03
 7.360000e-02,-1.000000e+01, 6.509000e+03
 6.388000e-01,-6.812921e+00, 1.414500e+04
 6.400000e-03,-4.641589e+00, 7.286000e+03
 1.168000e-01,-3.162278e+00, 1.609400e+04
 4.800000e-03,-2.154435e+00, 7.346000e+03
 9.086000e-01,-1.467799e+00, 3.602800e+04
 2.348000e-01,-1.000000e+00, 2.872700e+04
 2.600000e-03,-6.812921e-01, 6.448000e+03
 2.800000e-03,-4.641589e-01, 1.110800e+04
 3.260000e-02,-3.162278e-01, 1.805800e+04
 6.316000e-01,-2.154435e-01, 4.032900e+04
 3.224000e-01,-1.467799e-01, 3.619500e+04
 9.154000e-01,-1.000000e-01, 4.373500e+04
 1.300000e-02,-6.812921e-02, 1.911100e+04
 4.672000e-01,-4.641589e-02, 3.786200e+04
 1.200000e-03,-3.162278e-02, 6.393000e+03
 5.738000e-01,-2.154435e-02, 3.353200e+04
 1.980000e-02,-1.467799e-02, 1.763800e+04
 5.000000e-03,-1.000000e-02, 1.276900e+04
 8.422000e-01, 1.000000e-02, 4.033400e+04
 1.232000e-01, 1.467799e-02, 2.612500e+04
 9.322000e-01, 2.154435e-02, 3.905500e+04
 2.200000e-03, 3.162278e-02, 1.029300e+04
 5.328000e-01, 4.641589e-02, 4.126000e+04
 4.800000e-02, 6.812921e-02, 2.543000e+04
 1.420000e-02, 1.000000e-01, 1.689400e+04
 3.580000e-02, 1.467799e-01, 2.066200e+04
 1.480000e-01, 2.154435e-01, 3.466400e+04
 9.778000e-01, 3.162278e-01, 3.527400e+04
 3.288000e-01, 4.641589e-01, 3.929800e+04
 1.460000e-01, 6.812921e-01, 2.575500e+04
 1.716000e-01, 1.000000e+00, 3.178400e+04
 6.000000e-04, 1.467799e+00, 2.169000e+03
 9.040000e-01, 2.154435e+00, 3.043800e+04
 1.200000e-03, 3.162278e+00, 4.266000e+03
 4.602000e-01, 4.641589e+00, 1.584700e+04
 9.072000e-01, 6.812921e+00, 1.339100e+04
 3.180000e-02, 1.000000e+01, 5.515000e+03
 1.200000e-03, 1.467799e+01, 1.150000e+03
 6.392000e-01, 2.154435e+01, 4.244000e+03
 2.400000e-03, 3.162278e+01, 7.680000e+02
 2.000000e-03, 4.641589e+01, 5.110000e+02
 1.592000e-01, 6.812921e+01, 1.052000e+03
 1.228000e-01, 1.000000e+02, 6.500000e+02
 6.600000e-03,-1.000000e+02, 3.700000e+02
 3.456000e-01,-6.812921e+01, 1.135000e+03
 1.504000e-01,-4.641589e+01, 1.411000e+03
 1.658000e-01,-3.162278e+01, 2.080000e+03
 2.800000e-03,-2.154435e+01, 1.121000e+03
 4.694000e-01,-1.467799e+01, 5.644000e+03
 3.640000e-02,-1.000000e+01, 4.973000e+03
 2.800000e-03,-6.812921e+00, 3.629000e+03
 4.584000e-01,-4.641589e+00, 1.836000e+04
 2.000000e-03,-3.162278e+00, 4.878000e+03
 2.622000e-01,-2.154435e+00, 2.647000e+04
 4.280000e-02,-1.467799e+00, 2.161400e+04
 9.682000e-01,-1.000000e+00, 3.612900e+04
 9.380000e-02,-6.812921e-01, 2.867800e+04
 6.932000e-01,-4.641589e-01, 3.787400e+04
 4.800000e-02,-3.162278e-01, 2.080500e+04
 7.200000e-03,-2.154435e-01, 1.301900e+04
 3.580000e-02,-1.467799e-01, 2.433500e+04
 2.244000e-01,-1.000000e-01, 3.283600e+04
 7.426000e-01,-6.812921e-02, 3.820100e+04
 8.904000e-01,-4.641589e-02, 4.054400e+04
 2.928000e-01,-3.162278e-02, 3.607200e+04
 3.600000e-03,-2.154435e-02, 1.476500e+04
 4.586000e-01,-1.467799e-02, 3.642800e+04
 3.200000e-03,-1.000000e-02, 2.676600e+04
 9.958000e-01, 1.000000e-02, 4.366000e+04
 8.144000e-01, 1.467799e-02, 3.897900e+04
 8.326000e-01, 2.154435e-02, 3.640600e+04
 3.018000e-01, 3.162278e-02, 3.590300e+04
 8.302000e-01, 4.641589e-02, 4.455500e+04
 1.400000e-03, 6.812921e-02, 1.179900e+04
 2.320000e-02, 1.000000e-01, 2.053000e+04
 2.640000e-02, 1.467799e-01, 2.392100e+04
 2.800000e-03, 2.154435e-01, 1.293100e+04
 6.718000e-01, 3.162278e-01, 3.385500e+04
 4.200000e-03, 4.641589e-01, 8.807000e+03
 5.680000e-02, 6.812921e-01, 2.329400e+04
 4.200000e-03, 1.000000e+00, 2.020000e+04
