Xl,gamma,al
     0.008400,   -11.288379,  1570.000000
     0.008300,   -11.288379,   440.000000
     0.027975,   -11.288379,   873.000000
     0.015625,   -11.288379,   690.000000
     0.043575,   -11.288379,  1559.000000
     0.010125,   -11.288379,  3470.000000
     0.103900,   -11.288379,  3634.000000
     0.020850,   -11.288379,  1239.000000
     0.016225,   -11.288379,  1075.000000
     0.005850,   -11.288379,   225.000000
     0.021075,   -11.288379,   701.000000
     0.009325,   -11.288379,  1119.000000
     0.009450,   -11.288379,   149.000000
     0.006025,   -11.288379,   734.000000
     0.076575,   -11.288379,  4301.000000
     0.017000,   -11.288379,   219.000000
     0.014075,   -11.288379,   548.000000
     0.046825,    -8.858668,   808.000000
     0.028025,    -8.858668,  1953.000000
     0.016350,    -8.858668,   160.000000
     0.012725,    -8.858668,   664.000000
     0.016975,    -8.858668,   862.000000
     0.021475,    -8.858668,  1101.000000
     0.030250,    -8.858668,  9456.000000
     0.009200,    -8.858668,   461.000000
     0.016450,    -8.858668,   405.000000
     0.014225,    -8.858668,   981.000000
     0.015500,    -8.858668,   745.000000
     0.046525,    -8.858668,  3390.000000
     0.005425,    -8.858668,   403.000000
     0.005550,    -8.858668,   650.000000
     0.028950,    -8.858668,   590.000000
     0.024950,    -8.858668,  1399.000000
     0.020850,    -8.858668,   165.000000
     0.030600,    -8.858668,  1343.000000
     0.009750,    -8.858668,   199.000000
     0.015350,    -8.858668,   624.000000
     0.048475,    -8.858668,  1675.000000
     0.155200,    -8.858668, 11618.000000
     0.014775,    -8.858668,  2516.000000
     0.011575,    -8.858668,   862.000000
     0.010775,    -8.858668,   161.000000
     0.047325,    -8.858668,   928.000000
     0.107375,    -8.858668,  2710.000000
     0.006225,    -8.858668,   926.000000
     0.019250,    -8.858668,   335.000000
     0.007025,    -8.858668,   165.000000
     0.011325,    -8.858668,   462.000000
     0.020575,    -8.858668,   620.000000
     0.006800,    -8.858668,   239.000000
     0.010700,    -8.858668,  1255.000000
     0.011750,    -8.858668,   654.000000
     0.007875,    -8.858668,   197.000000
     0.036125,    -8.858668,   972.000000
     0.015350,    -8.858668,   239.000000
     0.015625,    -8.858668,  9779.000000
     0.032250,    -8.858668,   388.000000
     0.019250,    -8.858668,  1057.000000
     0.017575,    -8.858668,   469.000000
     0.030100,    -8.858668,  9887.000000
     0.007450,    -8.858668,   421.000000
     0.011550,    -8.858668,  1185.000000
     0.005650,    -8.858668,   616.000000
     0.016775,    -8.858668,  1144.000000
     0.011625,    -8.858668,   456.000000
     0.008650,    -8.858668,  1428.000000
     0.026300,    -8.858668,  1083.000000
     0.018200,    -8.858668,  3781.000000
     0.006075,    -8.858668,   763.000000
     0.052650,    -8.858668,   639.000000
     0.032500,    -8.858668,   533.000000
     0.007250,    -8.858668,   835.000000
     0.031500,    -8.858668,   726.000000
     0.008275,    -8.858668,   161.000000
     0.020250,    -8.858668,  5234.000000
     0.022100,    -8.858668,  6580.000000
     0.009350,    -8.858668,   292.000000
     0.010675,    -8.858668,   450.000000
     0.015700,    -8.858668,  1130.000000
     0.018475,    -8.858668,   632.000000
     0.064475,    -8.858668,  5321.000000
     0.010750,    -8.858668,   141.000000
     0.006175,    -8.858668,  5073.000000
     0.096825,    -8.858668,  4861.000000
     0.005075,    -8.858668,   196.000000
     0.012200,    -8.858668,  1954.000000
     0.033725,    -8.858668,   881.000000
     0.044350,    -8.858668,  2692.000000
     0.202000,    -8.858668,  3955.000000
     0.007675,    -8.858668,   707.000000
     0.016525,    -8.858668,   387.000000
     0.013750,    -8.858668,   127.000000
     0.007950,    -8.858668,   284.000000
     0.023825,    -8.858668,  1448.000000
     0.175925,    -8.858668,  4977.000000
     0.111900,    -8.858668,  3678.000000
     0.006025,    -8.858668,  1276.000000
     0.066400,    -8.858668,  6147.000000
     0.006425,    -8.858668,   121.000000
     0.008875,    -8.858668,   692.000000
     0.052925,    -8.858668,  1192.000000
     0.007100,    -8.858668,   497.000000
     0.005950,    -8.858668,   817.000000
     0.006650,    -8.858668,   148.000000
     0.006625,    -8.858668,    77.000000
     0.040025,    -8.858668,  1433.000000
     0.023650,    -8.858668,  7456.000000
     0.008175,    -8.858668,   135.000000
     0.024975,    -8.858668,  2241.000000
     0.006175,    -8.858668,  1527.000000
     0.013725,    -8.858668,   465.000000
     0.020175,    -8.858668,  2418.000000
     0.018425,    -8.858668,  3009.000000
     0.006925,    -8.858668,   304.000000
     0.008025,    -8.858668,    98.000000
     0.011300,    -8.858668,   145.000000
     0.014800,    -8.858668,  2387.000000
     0.012900,    -8.858668,   419.000000
     0.039425,    -8.858668,   759.000000
     0.074325,    -8.858668,  1070.000000
     0.005800,    -8.858668,   167.000000
     0.024175,    -8.858668,  2132.000000
     0.015400,    -8.858668,   229.000000
     0.011500,    -8.858668,   845.000000
     0.010675,    -8.858668,   247.000000
     0.083150,    -8.858668,  4969.000000
     0.034500,    -8.858668,  3931.000000
     0.005800,    -8.858668,   307.000000
     0.068275,    -8.858668,  3737.000000
     0.135650,    -8.858668,  1286.000000
     0.051100,    -8.858668, 13472.000000
     0.020000,    -8.858668,   482.000000
     0.022175,    -8.858668,   376.000000
     0.008150,    -8.858668,   108.000000
     0.010550,    -8.858668,  1495.000000
     0.008850,    -8.858668,  3524.000000
     0.032425,    -8.858668,  1684.000000
     0.005900,    -8.858668,   958.000000
     0.014675,    -8.858668,   560.000000
     0.012500,    -8.858668,   408.000000
     0.009950,    -8.858668,  1388.000000
     0.006150,    -8.858668,  1821.000000
     0.011225,    -8.858668,   528.000000
     0.009900,    -8.858668,    83.000000
     0.014375,    -8.858668,   393.000000
     0.024900,    -8.858668,   845.000000
     0.073425,    -8.858668,  3583.000000
     0.005775,    -8.858668,   191.000000
     0.009275,    -8.858668,  2283.000000
     0.041275,    -8.858668,  1357.000000
     0.007275,    -8.858668,   146.000000
     0.005425,    -8.858668,    82.000000
     0.033350,    -8.858668,  2708.000000
     0.005625,    -8.858668,   504.000000
     0.017175,    -8.858668,   429.000000
     0.009000,    -8.858668,   247.000000
     0.074450,    -8.858668,  9136.000000
     0.091375,    -8.858668,  9134.000000
     0.114900,    -8.858668,  2051.000000
     0.006575,    -8.858668,   391.000000
     0.007975,    -8.858668,   477.000000
     0.030275,    -8.858668,  4012.000000
     0.005925,    -8.858668,   631.000000
     0.044125,    -8.858668,  3186.000000
     0.005600,    -8.858668,   218.000000
     0.041850,    -8.858668,   431.000000
     0.012825,    -8.858668,    83.000000
     0.084025,    -8.858668,   637.000000
     0.017150,    -8.858668,   343.000000
     0.013575,    -8.858668,   140.000000
     0.005775,    -8.858668,   184.000000
     0.022025,    -8.858668,  3961.000000
     0.005500,    -8.858668,   167.000000
     0.032525,    -8.858668,   298.000000
     0.016050,    -8.858668,  1665.000000
     0.007950,    -8.858668,   319.000000
     0.005325,    -8.858668,   494.000000
     0.015375,    -8.858668,   171.000000
     0.011025,    -8.858668,  2937.000000
     0.042475,    -8.858668,  1125.000000
     0.005850,    -8.858668,   287.000000
     0.093825,    -8.858668, 13761.000000
     0.015975,    -8.858668,  6135.000000
     0.009300,    -8.858668,  2319.000000
     0.024525,    -8.858668,  1000.000000
     0.049875,    -8.858668,  3112.000000
     0.010325,    -8.858668,  1047.000000
     0.020050,    -8.858668,   688.000000
     0.006450,    -8.858668,   514.000000
     0.008125,    -8.858668,   366.000000
     0.041400,    -8.858668,  1400.000000
     0.021675,    -8.858668,   486.000000
     0.010700,    -8.858668,  1815.000000
     0.070700,    -8.858668,  6397.000000
     0.068125,    -8.858668,  3912.000000
     0.009475,    -8.858668,  2583.000000
     0.013575,    -8.858668,  1599.000000
     0.016975,    -8.858668,   541.000000
     0.021575,    -8.858668,   763.000000
     0.007175,    -8.858668,   572.000000
     0.005150,    -8.858668,  3596.000000
     0.046975,    -8.858668,  2193.000000
     0.033475,    -8.858668,   829.000000
     0.055300,    -8.858668, 10149.000000
     0.008625,    -8.858668,   705.000000
     0.022800,    -8.858668,  1618.000000
     0.008400,    -8.858668,   914.000000
     0.011525,    -8.858668,   429.000000
     0.019200,    -8.858668,   163.000000
     0.041675,    -8.858668, 41428.000000
     0.017625,    -8.858668,  1692.000000
     0.005150,    -8.858668,   577.000000
     0.025875,    -8.858668,   473.000000
     0.006375,    -8.858668,   304.000000
     0.008325,    -8.858668, 10383.000000
     0.006900,    -8.858668,   570.000000
     0.037650,    -8.858668,  2687.000000
     0.042250,    -8.858668,  1787.000000
     0.007775,    -8.858668,    76.000000
     0.012075,    -8.858668,   126.000000
     0.008700,    -8.858668,   309.000000
     0.046500,    -8.858668,  5475.000000
     0.030275,    -8.858668,  1253.000000
     0.012275,    -8.858668,  2632.000000
     0.025775,    -8.858668,  3011.000000
     0.037925,    -8.858668,  6319.000000
     0.025875,    -8.858668,  1102.000000
     0.005175,    -8.858668,   187.000000
     0.006500,    -8.858668,   419.000000
     0.007350,    -8.858668,    64.000000
     0.108900,    -8.858668, 10029.000000
     0.081950,    -8.858668,  2013.000000
     0.015825,    -8.858668,  1115.000000
     0.011575,    -8.858668,   553.000000
     0.006625,    -8.858668,   459.000000
     0.011175,    -8.858668,   442.000000
     0.030525,    -8.858668,  1032.000000
     0.046125,    -8.858668,  7835.000000
     0.026875,    -8.858668,  3349.000000
     0.008525,    -8.858668,  1968.000000
     0.007475,    -8.858668,    97.000000
     0.010250,    -8.858668,   980.000000
     0.006150,    -8.858668,   393.000000
     0.007675,    -8.858668,    75.000000
     0.056525,    -8.858668,  1952.000000
     0.008575,    -8.858668,   394.000000
     0.007425,    -8.858668,   213.000000
     0.007925,    -8.858668,   547.000000
     0.011650,    -8.858668,   632.000000
     0.005175,    -8.858668,   513.000000
     0.019600,    -8.858668,  1374.000000
     0.047350,    -8.858668,  2072.000000
     0.039450,    -8.858668,  9531.000000
     0.035725,    -8.858668,   780.000000
     0.013075,    -8.858668,   319.000000
     0.006300,    -8.858668,   125.000000
     0.019700,    -8.858668,   230.000000
     0.006700,    -8.858668,   325.000000
     0.021250,    -8.858668,   201.000000
     0.064875,    -8.858668,  6782.000000
     0.018650,    -8.858668,   896.000000
     0.010200,    -8.858668,   515.000000
     0.042700,    -8.858668,   811.000000
     0.023075,    -8.858668,  1600.000000
     0.079050,    -8.858668,  1898.000000
     0.007575,    -8.858668,    96.000000
     0.020650,    -8.858668,  1018.000000
     0.057250,    -8.858668,  2796.000000
     0.010900,    -8.858668,   156.000000
     0.018750,    -8.858668,   282.000000
     0.062700,    -8.858668,  7385.000000
     0.022175,    -8.858668,  1727.000000
     0.012850,    -8.858668,   232.000000
     0.082350,    -8.858668,  3219.000000
     0.010250,    -8.858668,   563.000000
     0.006350,    -8.858668,  1326.000000
     0.009350,    -8.858668,   396.000000
     0.017550,    -8.858668,  3129.000000
     0.043675,    -8.858668,  1062.000000
     0.023775,    -8.858668,  3109.000000
     0.016375,    -8.858668,  2617.000000
     0.005350,    -8.858668,   118.000000
     0.005575,    -8.858668,  2078.000000
     0.041800,    -8.858668,  1546.000000
     0.011350,    -8.858668,  1022.000000
     0.037500,    -8.858668,  6986.000000
     0.006425,    -8.858668,  1705.000000
     0.064800,    -8.858668, 10848.000000
     0.024800,    -8.858668,   885.000000
     0.012950,    -8.858668,   995.000000
     0.016500,    -8.858668,  1274.000000
     0.033750,    -8.858668,   579.000000
     0.005875,    -8.858668,   247.000000
     0.005950,    -8.858668,   339.000000
     0.031150,    -8.858668,  3531.000000
     0.014375,    -8.858668,  8593.000000
     0.013075,    -8.858668,  7335.000000
     0.026200,    -8.858668,  3873.000000
     0.018875,    -8.858668,  1368.000000
     0.010350,    -8.858668,   195.000000
     0.014925,    -8.858668,  2707.000000
     0.011225,    -8.858668,   171.000000
     0.007450,    -8.858668,   152.000000
     0.005925,    -8.858668,   355.000000
     0.006000,    -8.858668,   100.000000
     0.007875,    -8.858668,   346.000000
     0.019700,    -8.858668,  1051.000000
     0.008250,    -8.858668,   245.000000
     0.020775,    -8.858668,   451.000000
     0.029725,    -8.858668,   881.000000
     0.026975,    -8.858668,  6732.000000
     0.056350,    -8.858668,  2876.000000
     0.016200,    -8.858668,  3524.000000
     0.043975,    -8.858668,   652.000000
     0.012800,    -8.858668,   182.000000
     0.009850,    -8.858668,   144.000000
     0.006925,    -8.858668,   136.000000
     0.046150,    -8.858668, 17991.000000
     0.050825,    -8.858668,  2166.000000
     0.008925,    -8.858668,  1225.000000
     0.023550,    -8.858668, 10045.000000
     0.012750,    -8.858668,   162.000000
     0.017800,    -8.858668,  1899.000000
     0.009400,    -8.858668,   612.000000
     0.034725,    -8.858668,   392.000000
     0.019450,    -8.858668,   366.000000
     0.006725,    -8.858668,  1291.000000
     0.060750,    -8.858668,  1558.000000
     0.008375,    -8.858668,   387.000000
     0.005400,    -8.858668,   362.000000
     0.014950,    -8.858668,   649.000000
     0.013125,    -8.858668,  2125.000000
     0.108300,    -8.858668,  4451.000000
     0.073100,    -8.858668,  1689.000000
     0.016600,    -8.858668,   190.000000
     0.007200,    -8.858668,   561.000000
     0.009550,    -8.858668,   462.000000
     0.031275,    -8.858668,  2828.000000
     0.013200,    -8.858668,   731.000000
     0.006950,    -8.858668,  4777.000000
     0.015950,    -8.858668,  2200.000000
     0.014400,    -8.858668,   531.000000
     0.013475,    -8.858668,   380.000000
     0.013200,    -8.858668,   338.000000
     0.019750,    -8.858668,   607.000000
     0.012425,    -8.858668,   167.000000
     0.008100,    -8.858668,   298.000000
     0.009225,    -8.858668,   277.000000
     0.010750,    -8.858668,  4892.000000
     0.029600,    -8.858668,   614.000000
     0.066725,    -8.858668,  2225.000000
     0.007400,    -8.858668,  1678.000000
     0.012600,    -8.858668,   787.000000
     0.022350,    -8.858668,   960.000000
     0.020850,    -8.858668,  7841.000000
     0.005225,    -8.858668,  6862.000000
     0.013075,    -8.858668,  3962.000000
     0.010525,    -8.858668,  1408.000000
     0.013175,    -8.858668,  5592.000000
     0.011575,    -8.858668,  1393.000000
     0.078425,    -8.858668,  1106.000000
     0.006950,    -8.858668,   174.000000
     0.008100,    -8.858668,   289.000000
     0.008150,    -8.858668,   969.000000
     0.006575,    -8.858668,   928.000000
     0.010525,    -8.858668,  1330.000000
     0.006125,    -8.858668,   391.000000
     0.033825,    -8.858668,  4094.000000
     0.024325,    -8.858668,  1263.000000
     0.013675,    -8.858668,   766.000000
     0.018775,    -8.858668,  3623.000000
     0.006650,    -8.858668,  2536.000000
     0.026975,    -8.858668,  1259.000000
     0.021825,    -8.858668, 10350.000000
     0.037975,    -8.858668,   464.000000
     0.005200,    -8.858668,   103.000000
     0.040775,    -8.858668,  5320.000000
     0.049450,    -8.858668, 13983.000000
     0.038075,    -8.858668,  5710.000000
     0.007300,    -8.858668,   579.000000
     0.018050,    -8.858668,  1379.000000
     0.045075,    -8.858668,   770.000000
     0.018300,    -8.858668,   315.000000
     0.011100,    -8.858668,   486.000000
     0.012950,    -8.858668,   360.000000
     0.066500,    -8.858668,  1748.000000
     0.034725,    -8.858668,  1208.000000
     0.025300,    -8.858668,  4122.000000
     0.006975,    -8.858668,    65.000000
     0.014500,    -8.858668,   561.000000
     0.029275,    -8.858668,  1837.000000
     0.035075,    -8.858668,   442.000000
     0.023625,    -8.858668,   225.000000
     0.011125,    -8.858668,   210.000000
     0.022200,    -8.858668,   262.000000
     0.054000,    -8.858668,   907.000000
     0.012825,    -8.858668,  2335.000000
     0.007575,    -8.858668,   156.000000
     0.006575,    -8.858668,   112.000000
     0.080200,    -8.858668,  5419.000000
     0.006750,    -8.858668,    63.000000
     0.055250,    -8.858668,  1224.000000
     0.015225,    -8.858668,   728.000000
     0.050575,    -8.858668,  5856.000000
     0.011925,    -8.858668,   499.000000
     0.025175,    -8.858668,   492.000000
     0.131675,    -8.858668,  2495.000000
     0.023200,    -8.858668,   716.000000
     0.020775,    -8.858668,   653.000000
     0.009100,    -8.858668,  1546.000000
     0.009075,    -8.858668,  2717.000000
     0.015225,    -8.858668,   791.000000
     0.024975,    -8.858668,  3001.000000
     0.021500,    -8.858668,   454.000000
     0.016050,    -8.858668,   311.000000
     0.025975,    -8.858668,  1057.000000
     0.005550,    -8.858668,   335.000000
     0.006275,    -8.858668,   254.000000
     0.010950,    -8.858668,   146.000000
     0.025250,    -8.858668,  1207.000000
     0.031375,    -8.858668,  1799.000000
     0.019550,    -8.858668,   578.000000
     0.030050,    -8.858668,  2282.000000
     0.009975,    -8.858668,   467.000000
     0.011725,    -8.858668,   745.000000
     0.008625,    -8.858668,  1446.000000
     0.075225,    -8.858668,  1014.000000
     0.019375,    -8.858668,   768.000000
     0.013675,    -8.858668,   115.000000
     0.019175,    -8.858668,   890.000000
     0.018575,    -8.858668,   223.000000
     0.005600,    -8.858668,   326.000000
     0.007500,    -8.858668,  3155.000000
     0.087025,    -8.858668,  2579.000000
     0.006175,    -8.858668,  2100.000000
     0.029050,    -8.858668,  2575.000000
     0.005250,    -8.858668,   493.000000
     0.031175,    -8.858668,   249.000000
     0.006125,    -8.858668,   425.000000
     0.008550,    -8.858668,   132.000000
     0.011225,    -8.858668,  1762.000000
     0.019025,    -8.858668,   552.000000
     0.018875,    -8.858668,  1259.000000
     0.036050,    -8.858668,  2579.000000
     0.046925,    -8.858668,  4123.000000
     0.017650,    -8.858668,  4852.000000
     0.032175,    -8.858668,   930.000000
     0.009325,    -8.858668,   239.000000
     0.022200,    -8.858668,  2058.000000
     0.011000,    -8.858668,   427.000000
     0.117375,    -8.858668,  5577.000000
     0.015025,    -8.858668,   971.000000
     0.037600,    -8.858668,   443.000000
     0.013800,    -8.858668,  1124.000000
     0.010775,    -8.858668,  2709.000000
     0.017650,    -8.858668,   849.000000
     0.021925,    -8.858668,   938.000000
     0.052950,    -8.858668,   482.000000
     0.026200,    -8.858668,  2278.000000
     0.007400,    -8.858668,  1140.000000
     0.018650,    -8.858668,  2826.000000
     0.067675,    -8.858668,  3627.000000
     0.031525,    -8.858668,  1529.000000
     0.022725,    -8.858668,   367.000000
     0.011825,    -8.858668,  2185.000000
     0.033375,    -8.858668,  1823.000000
     0.014700,    -8.858668,   616.000000
     0.007975,    -8.858668,   358.000000
     0.020275,    -8.858668,   597.000000
     0.023125,    -8.858668,   382.000000
     0.008975,    -8.858668,    89.000000
     0.036650,    -8.858668, 20397.000000
     0.006800,    -8.858668,   273.000000
     0.028025,    -8.858668,   546.000000
     0.014775,    -8.858668,   468.000000
     0.058650,    -8.858668,  1270.000000
     0.038000,    -8.858668,  1869.000000
     0.153700,    -8.858668,  1641.000000
     0.005775,    -8.858668,  2865.000000
     0.044025,    -8.858668,   855.000000
     0.207600,    -8.858668,  2978.000000
     0.012425,    -8.858668,   510.000000
     0.007400,    -8.858668,    52.000000
     0.025275,    -8.858668,  1050.000000
     0.056175,    -8.858668,  6055.000000
     0.043750,    -8.858668,  2426.000000
     0.009475,    -8.858668,  2601.000000
     0.024250,    -8.858668,   867.000000
     0.011000,    -8.858668,  1302.000000
     0.007500,    -8.858668,   608.000000
     0.005050,    -8.858668,   265.000000
     0.009725,    -8.858668,   778.000000
     0.025075,    -8.858668,  1248.000000
     0.005400,    -8.858668,   161.000000
     0.015950,    -8.858668,  1287.000000
     0.010950,    -8.858668,  1171.000000
     0.018575,    -8.858668,   417.000000
     0.021900,    -8.858668,  4037.000000
     0.014150,    -8.858668,  1647.000000
     0.008800,    -8.858668,  1351.000000
     0.031825,    -8.858668,   859.000000
     0.010425,    -8.858668,  1193.000000
     0.025300,    -8.858668,   598.000000
     0.029725,    -8.858668,  7282.000000
     0.007050,    -8.858668,   126.000000
     0.012825,    -8.858668,  1148.000000
     0.031150,    -8.858668,  3724.000000
     0.022125,    -8.858668,   239.000000
     0.006725,    -8.858668,  3626.000000
     0.012975,    -8.858668,   478.000000
     0.006350,    -8.858668,  8173.000000
     0.067650,    -8.858668,  1038.000000
     0.017800,    -8.858668,   432.000000
     0.014575,    -8.858668,   638.000000
     0.018575,    -8.858668,  1383.000000
     0.010800,    -8.858668,  3040.000000
     0.013175,    -8.858668,  2538.000000
     0.010825,    -8.858668,   847.000000
     0.016925,    -8.858668,  2171.000000
     0.023450,    -8.858668,  8287.000000
     0.011000,    -8.858668,   634.000000
     0.027000,    -8.858668,   725.000000
     0.027700,    -8.858668,   719.000000
     0.010325,    -8.858668,   216.000000
     0.018000,    -8.858668,   418.000000
     0.006025,    -8.858668,   176.000000
     0.007950,    -8.858668,  2474.000000
     0.043475,    -8.858668,  3388.000000
     0.006825,    -8.858668,   747.000000
     0.016275,    -8.858668,   163.000000
     0.008500,    -8.858668,   698.000000
     0.020375,    -8.858668,  1581.000000
     0.015150,    -8.858668,   845.000000
     0.015325,    -8.858668,  1195.000000
     0.020325,    -8.858668,  1192.000000
     0.013225,    -8.858668,  3107.000000
     0.073350,    -8.858668,  1376.000000
     0.010750,    -8.858668,   205.000000
     0.026350,    -8.858668,   696.000000
     0.043075,    -8.858668,  7936.000000
     0.015025,    -8.858668,   653.000000
     0.039725,    -8.858668,  1959.000000
     0.128750,    -8.858668,  5292.000000
     0.091725,    -8.858668,  3549.000000
     0.019425,    -8.858668,   535.000000
     0.027525,    -8.858668,  4333.000000
     0.012550,    -8.858668,   180.000000
     0.121650,    -8.858668,  6182.000000
     0.036775,    -8.858668,  1786.000000
     0.019100,    -8.858668,   674.000000
     0.067625,    -8.858668,  2142.000000
     0.005875,    -8.858668,    70.000000
     0.097250,    -8.858668, 14825.000000
     0.020500,    -8.858668,   427.000000
     0.008175,    -8.858668,   199.000000
     0.007050,    -8.858668,  1185.000000
     0.006100,    -8.858668,   239.000000
     0.008500,    -8.858668,   318.000000
     0.006225,    -8.858668,   231.000000
     0.039800,    -8.858668,  3408.000000
     0.006600,    -8.858668,   209.000000
     0.006225,    -8.858668,   287.000000
     0.138125,    -8.858668, 11252.000000
     0.030350,    -8.858668,  8696.000000
     0.024700,    -8.858668,  1702.000000
     0.019200,    -8.858668,  1312.000000
     0.017125,    -8.858668,   457.000000
     0.027225,    -8.858668,  2379.000000
     0.036300,    -8.858668,  1482.000000
     0.006875,    -8.858668,  1194.000000
     0.164975,    -8.858668,  3586.000000
     0.006000,    -8.858668,  1058.000000
     0.030000,    -8.858668,   551.000000
     0.016400,    -8.858668,  2108.000000
     0.090425,    -8.858668,  5969.000000
     0.099775,    -8.858668, 15250.000000
     0.015575,    -8.858668,  3534.000000
     0.071125,    -8.858668, 10286.000000
     0.052125,    -8.858668,  2016.000000
     0.017350,    -8.858668,  2457.000000
     0.015775,    -8.858668,  1163.000000
     0.009575,    -8.858668,   418.000000
     0.098375,    -8.858668,  4799.000000
     0.019800,    -8.858668,   290.000000
     0.202300,    -8.858668,  6068.000000
     0.047600,    -8.858668,  1252.000000
     0.061050,    -8.858668, 11288.000000
     0.012475,    -8.858668,   393.000000
     0.090400,    -8.858668,  9175.000000
     0.014400,    -8.858668,  1023.000000
     0.023950,    -8.858668,  1345.000000
     0.030050,    -8.858668,   377.000000
     0.006425,    -8.858668,    76.000000
     0.042075,    -8.858668,  1931.000000
     0.008525,    -8.858668,   453.000000
     0.027325,    -8.858668,  1074.000000
     0.033425,    -8.858668,   961.000000
     0.036675,    -8.858668,  2232.000000
     0.027125,    -8.858668,   976.000000
     0.024525,    -8.858668, 18108.000000
     0.011600,    -8.858668,   264.000000
     0.022825,    -8.858668,   947.000000
     0.026725,    -8.858668,   293.000000
     0.007225,    -8.858668,   248.000000
     0.005775,    -8.858668,   192.000000
     0.006075,    -8.858668,   552.000000
     0.126650,    -8.858668,  9570.000000
     0.006825,    -8.858668,   251.000000
     0.027075,    -8.858668,   604.000000
     0.007075,    -8.858668,    62.000000
     0.019325,    -8.858668,   587.000000
     0.005750,    -8.858668,  1668.000000
     0.013125,    -8.858668,  1938.000000
     0.010350,    -8.858668,   182.000000
     0.007150,    -8.858668,  5507.000000
     0.027775,    -8.858668,   572.000000
     0.005425,    -8.858668,   644.000000
     0.019400,    -8.858668, 10055.000000
     0.018225,    -8.858668,  2314.000000
     0.008325,    -8.858668,  5090.000000
     0.022825,    -8.858668,   803.000000
     0.006050,    -8.858668,  3065.000000
     0.006350,    -8.858668,   152.000000
     0.006400,    -8.858668,  1113.000000
     0.026300,    -8.858668,  1025.000000
     0.051750,    -8.858668,  2123.000000
     0.020775,    -8.858668,   423.000000
     0.016750,    -8.858668,   213.000000
     0.055250,    -8.858668,  2071.000000
     0.005075,    -8.858668,   299.000000
     0.008650,    -8.858668,    73.000000
     0.007825,    -8.858668,   690.000000
     0.016775,    -8.858668,  1614.000000
     0.020625,    -8.858668,   512.000000
     0.044550,    -8.858668,   338.000000
     0.034375,    -8.858668,  1044.000000
     0.074275,    -8.858668,  1592.000000
     0.031300,    -8.858668,  1400.000000
     0.012000,    -8.858668,   196.000000
     0.011350,    -8.858668,   589.000000
     0.009025,    -8.858668,   395.000000
     0.012900,    -8.858668,  3219.000000
     0.011575,    -8.858668,   302.000000
     0.011950,    -8.858668,   188.000000
     0.009525,    -8.858668,  3442.000000
     0.108200,    -8.858668,  5588.000000
     0.005200,    -8.858668,  1555.000000
     0.029500,    -8.858668,   512.000000
     0.005800,    -8.858668,   118.000000
     0.006400,    -8.858668,   515.000000
     0.005575,    -8.858668,   793.000000
     0.069825,    -8.858668,  5589.000000
     0.008500,    -8.858668,   106.000000
     0.093975,    -8.858668,  8202.000000
     0.037600,    -8.858668,  1340.000000
     0.089850,    -8.858668,  1524.000000
     0.015425,    -8.858668,  1332.000000
     0.007225,    -8.858668,    60.000000
     0.019850,    -8.858668,  2699.000000
     0.006500,    -8.858668,   141.000000
     0.014450,    -8.858668,   743.000000
     0.011600,    -8.858668,  3791.000000
     0.014000,    -8.858668,   456.000000
     0.054175,    -8.858668, 11918.000000
     0.067300,    -8.858668,  6105.000000
     0.018600,    -8.858668,   385.000000
     0.009200,    -8.858668,  1917.000000
     0.025825,    -8.858668, 13587.000000
     0.006575,    -8.858668,   300.000000
     0.005525,    -8.858668,   102.000000
     0.050950,    -8.858668, 10529.000000
     0.021325,    -8.858668,   356.000000
     0.008575,    -8.858668,   105.000000
     0.038325,    -8.858668,  1375.000000
     0.014450,    -8.858668,   140.000000
     0.040550,    -8.858668,  4309.000000
     0.014575,    -8.858668,   764.000000
     0.015200,    -8.858668,  2036.000000
     0.005400,    -8.858668,   501.000000
     0.018600,    -8.858668,   533.000000
     0.019250,    -8.858668,   732.000000
     0.010850,    -8.858668,  1433.000000
     0.017025,    -8.858668,  2148.000000
     0.012250,    -8.858668,  1567.000000
     0.014175,    -8.858668,  5071.000000
     0.014200,    -8.858668,   314.000000
     0.028700,    -8.858668,   462.000000
     0.061025,    -8.858668,  6646.000000
     0.026150,    -8.858668,   994.000000
     0.034600,    -8.858668,   524.000000
     0.012575,    -8.858668,   632.000000
     0.007675,    -8.858668,   225.000000
     0.059225,    -8.858668,  1279.000000
     0.013450,    -8.858668,   761.000000
     0.007100,    -8.858668,   396.000000
     0.005525,    -8.858668,   148.000000
     0.022125,    -8.858668,   273.000000
     0.086700,    -8.858668,  8003.000000
     0.007825,    -8.858668,   478.000000
     0.017525,    -8.858668,   722.000000
     0.023425,    -8.858668,  1453.000000
     0.042350,    -8.858668,  2341.000000
     0.111350,    -8.858668,  3610.000000
     0.024600,    -8.858668,   813.000000
     0.037275,    -8.858668,  1202.000000
     0.023150,    -8.858668,   880.000000
     0.044850,    -8.858668,  6821.000000
     0.044025,    -8.858668,  2496.000000
     0.109650,    -8.858668,  4314.000000
     0.005500,    -8.858668,   108.000000
     0.067200,    -8.858668,  4454.000000
     0.014150,    -8.858668,  2429.000000
     0.009525,    -8.858668,   206.000000
     0.007400,    -8.858668,    79.000000
     0.007600,    -8.858668,   391.000000
     0.036750,    -8.858668, 10982.000000
     0.034700,    -8.858668,  8126.000000
     0.027700,    -8.858668, 22788.000000
