Xl,gamma,al,exp.al
 1.951250e-01,-4.641589e-01, 1.027100e+04, 1.577533e+04
 1.365000e-02,-4.641589e-01, 4.960000e+02, 2.368400e+03
 3.136500e-01,-4.641589e-01, 8.315000e+03, 2.110207e+04
 6.450000e-03,-4.641589e-01, 1.100000e+02, 1.305023e+03
 5.775000e-03,-4.641589e-01, 1.410000e+02, 1.193223e+03
 6.678500e-01,-4.641589e-01, 4.260400e+04, 3.235037e+04
 8.815000e-02,-4.641589e-01, 2.668000e+03, 9.351026e+03
 1.014000e-01,-4.641589e-01, 1.883000e+03, 1.028535e+04
 1.132000e-01,-4.641589e-01, 1.457700e+04, 1.107504e+04
 1.352500e-01,-4.641589e-01, 1.244000e+03, 1.246066e+04
 1.383750e-01,-4.641589e-01, 2.775300e+04, 1.264866e+04
 5.447000e-01,-4.641589e-01, 2.875300e+04, 2.895926e+04
 4.636500e-01,-4.641589e-01, 1.474000e+04, 2.646954e+04
 3.811750e-01,-4.641589e-01, 2.430200e+04, 2.366317e+04
 1.412250e-01,-4.641589e-01, 7.387000e+03, 1.281845e+04
 7.747500e-02,-4.641589e-01, 2.016800e+04, 8.555701e+03
 4.877250e-01,-4.641589e-01, 4.092800e+04, 2.723397e+04
 4.180000e-02,-4.641589e-01, 1.700000e+03, 5.517802e+03
 9.283250e-01,-4.641589e-01, 3.104900e+04, 3.841090e+04
 1.958500e-01,-4.641589e-01, 1.749800e+04, 1.581226e+04
 9.300000e-03,-4.641589e-01, 2.109000e+03, 1.750198e+03
 2.315500e-01,-4.641589e-01, 7.179000e+03, 1.755418e+04
 2.855000e-02,-4.641589e-01, 4.500000e+02, 4.164381e+03
 2.111500e-01,-4.641589e-01, 7.201000e+03, 1.657650e+04
 7.398250e-01,-4.641589e-01, 1.475100e+04, 3.415649e+04
 4.782500e-01,-4.641589e-01, 1.108390e+05, 2.693579e+04
 1.440000e-02,-4.641589e-01, 3.893000e+03, 2.469259e+03
 2.415750e-01,-4.641589e-01, 1.876600e+04, 1.801882e+04
 9.400000e-03,-4.641589e-01, 4.370000e+02, 1.765150e+03
 5.700000e-03,-4.641589e-01, 5.430000e+02, 1.180621e+03
 3.122750e-01,-4.641589e-01, 3.511200e+04, 2.104696e+04
 4.157250e-01,-4.641589e-01, 5.738300e+04, 2.487689e+04
 5.550000e-03,-4.641589e-01, 1.410000e+02, 1.155303e+03
 5.700000e-02,-4.641589e-01, 1.333000e+03, 6.897712e+03
 4.795000e-02,-4.641589e-01, 2.422000e+03, 6.094727e+03
 6.275000e-03,-4.641589e-01, 8.300000e+01, 1.276309e+03
 3.050000e-02,-4.641589e-01, 6.329000e+03, 4.374824e+03
 4.500000e-02,-4.641589e-01, 2.467000e+03, 5.821453e+03
 2.485000e-02,-4.641589e-01, 1.950000e+03, 3.752074e+03
 1.512500e-01,-4.641589e-01, 6.505000e+03, 1.340371e+04
 1.025000e-02,-4.641589e-01, 1.059000e+03, 1.890674e+03
 1.274250e-01,-4.641589e-01, 4.012000e+03, 1.198120e+04
 2.337500e-02,-4.641589e-01, 5.163000e+03, 3.582475e+03
 9.375000e-03,-4.641589e-01, 1.410000e+02, 1.761416e+03
 1.287500e-02,-4.641589e-01, 1.360000e+02, 2.262587e+03
 2.502500e-01,-4.641589e-01, 3.059500e+04, 1.841307e+04
 5.860000e-02,-4.641589e-01, 5.686000e+03, 7.034655e+03
 7.752500e-02,-4.641589e-01, 1.882000e+03, 8.559525e+03
 6.695000e-02,-4.641589e-01, 2.627500e+04, 7.727760e+03
 6.003000e-01,-4.641589e-01, 2.268000e+04, 3.054234e+04
 3.437500e-02,-4.641589e-01, 1.142000e+03, 4.780541e+03
 1.858750e-01,-4.641589e-01, 1.992300e+04, 1.529829e+04
 6.875000e-03,-4.641589e-01, 2.591000e+03, 1.374014e+03
 5.750000e-03,-4.641589e-01, 2.950000e+02, 1.189026e+03
 5.002500e-02,-4.641589e-01, 2.368000e+03, 6.283370e+03
 5.457500e-02,-4.641589e-01, 1.218000e+03, 6.687416e+03
 9.725000e-03,-4.641589e-01, 1.720000e+02, 1.813471e+03
 2.090000e-02,-4.641589e-01, 2.023000e+03, 3.290384e+03
 7.685000e-02,-4.641589e-01, 1.670000e+03, 8.507820e+03
 8.845000e-02,-4.641589e-01, 2.521000e+03, 9.372796e+03
 5.525000e-03,-4.641589e-01, 5.896000e+03, 1.151068e+03
 6.700000e-03,-4.641589e-01, 8.690000e+02, 1.345731e+03
 7.042500e-02,-4.641589e-01, 5.580000e+03, 8.006379e+03
 4.260000e-02,-4.641589e-01, 1.102300e+04, 5.594452e+03
 2.117500e-02,-4.641589e-01, 1.046000e+03, 3.323332e+03
 2.517500e-02,-4.641589e-01, 4.000000e+03, 3.789022e+03
 1.144250e-01,-4.641589e-01, 5.721300e+04, 1.115495e+04
 1.310000e-02,-4.641589e-01, 1.620000e+02, 2.293479e+03
 9.200000e-03,-4.641589e-01, 1.635000e+03, 1.735206e+03
 1.062750e-01,-4.641589e-01, 5.025000e+03, 1.061610e+04
 2.122500e-02,-4.641589e-01, 3.589000e+03, 3.329308e+03
 1.042500e-02,-4.641589e-01, 2.024000e+03, 1.916183e+03
 1.043750e-01,-4.641589e-01, 4.963000e+03, 1.048797e+04
 1.002500e-02,-4.641589e-01, 1.637000e+03, 1.857713e+03
 3.263250e-01,-4.641589e-01, 1.698100e+04, 2.160411e+04
 2.387250e-01,-4.641589e-01, 1.559500e+04, 1.788773e+04
 3.307750e-01,-4.641589e-01, 3.099200e+04, 2.177787e+04
 6.940000e-02,-4.641589e-01, 1.380600e+04, 7.924760e+03
 1.924750e-01,-4.641589e-01, 1.540300e+04, 1.563980e+04
 3.951250e-01,-4.641589e-01, 1.926000e+04, 2.416035e+04
 3.985000e-02,-4.641589e-01, 2.204000e+03, 5.328816e+03
 9.990000e-02,-4.641589e-01, 5.712000e+03, 1.018224e+04
 3.420000e-02,-4.641589e-01, 4.211000e+03, 4.762554e+03
 5.212500e-02,-4.641589e-01, 2.265100e+04, 6.471441e+03
 1.743750e-01,-4.641589e-01, 9.126000e+03, 1.468906e+04
 9.000000e-03,-4.641589e-01, 7.910000e+02, 1.705098e+03
 1.410000e-02,-4.641589e-01, 1.654000e+03, 2.429091e+03
 3.057500e-02,-4.641589e-01, 1.448000e+03, 4.382830e+03
 1.627500e-02,-4.641589e-01, 1.613000e+03, 2.715308e+03
 3.372000e-01,-4.641589e-01, 1.254900e+04, 2.202654e+04
 5.242500e-02,-4.641589e-01, 2.804000e+03, 6.498083e+03
 1.935000e-02,-4.641589e-01, 5.560000e+02, 3.102214e+03
 2.210000e-02,-4.641589e-01, 1.865000e+03, 3.433231e+03
 6.775000e-03,-4.641589e-01, 1.120000e+02, 1.357873e+03
 8.775000e-03,-4.641589e-01, 6.040000e+02, 1.671027e+03
 5.800000e-03,-4.641589e-01, 5.887000e+03, 1.197415e+03
 1.697500e-02,-4.641589e-01, 6.458000e+03, 2.805099e+03
 7.912500e-02,-4.641589e-01, 4.340000e+03, 8.681376e+03
 7.007500e-02,-4.641589e-01, 6.171000e+03, 7.978561e+03
 1.832500e-02,-4.641589e-01, 5.100000e+02, 2.975355e+03
 8.167500e-02,-4.641589e-01, 1.830000e+03, 8.873566e+03
 6.700000e-03,-4.641589e-01, 8.370000e+02, 1.345731e+03
 1.622500e-02,-4.641589e-01, 5.450000e+03, 2.708853e+03
 9.450000e-03,-4.641589e-01, 1.979000e+03, 1.772611e+03
 1.707500e-02,-4.641589e-01, 5.350000e+02, 2.817840e+03
 2.038000e-01,-4.641589e-01, 9.835000e+03, 1.621286e+04
 1.151500e-01,-4.641589e-01, 6.626000e+03, 1.120207e+04
 1.859750e-01,-4.641589e-01, 1.953000e+03, 1.530351e+04
 8.600000e-03,-4.641589e-01, 2.459000e+03, 1.644378e+03
 2.240000e-02,-4.641589e-01, 7.360000e+02, 3.468576e+03
 1.092500e-01,-4.641589e-01, 9.531000e+03, 1.081478e+04
 3.600000e-02,-4.641589e-01, 8.652000e+03, 4.946147e+03
 3.029000e-01,-4.641589e-01, 2.721100e+04, 2.066772e+04
 1.307500e-02,-4.641589e-01, 1.506000e+03, 2.290054e+03
 1.795000e-02,-4.641589e-01, 9.130000e+02, 2.928434e+03
 5.050000e-03,-4.641589e-01, 4.065000e+03, 1.069761e+03
 7.300000e-03,-4.641589e-01, 6.580000e+02, 1.442007e+03
 1.884750e-01,-4.641589e-01, 4.423000e+03, 1.543351e+04
 3.080000e-02,-4.641589e-01, 5.580000e+02, 4.406811e+03
 4.222500e-02,-4.641589e-01, 3.442000e+03, 5.558585e+03
 2.222500e-02,-4.641589e-01, 4.480000e+02, 3.447976e+03
 5.147500e-02,-4.641589e-01, 1.715000e+03, 6.413527e+03
 4.334250e-01,-4.641589e-01, 2.841600e+04, 2.547672e+04
 8.708500e-01,-4.641589e-01, 1.952700e+04, 3.717806e+04
 2.967500e-01,-4.641589e-01, 1.650200e+04, 2.041554e+04
 1.610000e-02,-4.641589e-01, 2.437000e+03, 2.692691e+03
 5.495500e-01,-4.641589e-01, 3.868800e+04, 2.910110e+04
 2.620000e-01,-4.641589e-01, 6.008000e+03, 1.893610e+04
 1.780000e-02,-4.641589e-01, 7.387000e+03, 2.909586e+03
 8.165500e-01,-4.641589e-01, 4.253200e+04, 3.596378e+04
 6.582750e-01,-4.641589e-01, 2.152000e+04, 3.210113e+04
 1.672750e-01,-4.641589e-01, 2.766000e+03, 1.430338e+04
 1.867500e-02,-4.641589e-01, 7.150000e+02, 3.018899e+03
 1.170000e-02,-4.641589e-01, 9.587000e+03, 2.098840e+03
 7.312500e-02,-4.641589e-01, 3.980000e+03, 8.219196e+03
 9.750000e-03,-4.641589e-01, 6.120000e+02, 1.817171e+03
 1.287250e-01,-4.641589e-01, 5.544000e+03, 1.206174e+04
 2.935000e-02,-4.641589e-01, 6.850000e+02, 4.251256e+03
 2.467500e-02,-4.641589e-01, 1.095000e+03, 3.732117e+03
 7.922750e-01,-4.641589e-01, 1.638200e+04, 3.540412e+04
 2.013000e-01,-4.641589e-01, 3.556000e+03, 1.608772e+04
 1.025750e-01,-4.641589e-01, 7.136000e+03, 1.036567e+04
 5.755000e-01,-4.641589e-01, 2.973900e+04, 2.984760e+04
 1.917500e-02,-4.641589e-01, 1.113000e+03, 3.080696e+03
 1.193500e-01,-4.641589e-01, 1.477700e+04, 1.147257e+04
 2.052500e-01,-4.641589e-01, 6.255200e+04, 1.628510e+04
 5.500000e-03,-4.641589e-01, 1.864000e+03, 1.146829e+03
 7.140000e-02,-4.641589e-01, 4.340000e+03, 8.083591e+03
 1.005000e-02,-4.641589e-01, 1.233000e+03, 1.861385e+03
 1.892500e-01,-4.641589e-01, 8.381000e+03, 1.547364e+04
 2.235000e-02,-4.641589e-01, 9.554000e+03, 3.462695e+03
 4.222500e-02,-4.641589e-01, 1.329000e+03, 5.558585e+03
 3.425000e-02,-4.641589e-01, 3.123000e+03, 4.767696e+03
 1.300000e-02,-4.641589e-01, 9.550000e+02, 2.279767e+03
 3.607500e-02,-4.641589e-01, 5.090000e+02, 4.953729e+03
 3.035000e-02,-4.641589e-01, 5.670000e+02, 4.358792e+03
 5.475000e-03,-4.641589e-01, 3.060000e+02, 1.142585e+03
 6.300000e-03,-4.641589e-01, 3.600000e+02, 1.280422e+03
 1.499500e-01,-4.641589e-01, 8.350000e+03, 1.332884e+04
 6.507000e-01,-4.641589e-01, 1.054670e+05, 3.190237e+04
 1.400000e-02,-4.641589e-01, 6.640000e+02, 2.415651e+03
 2.427500e-02,-4.641589e-01, 1.448000e+03, 3.686336e+03
 2.094000e-01,-4.641589e-01, 1.392200e+04, 1.649049e+04
 6.095750e-01,-4.641589e-01, 9.934300e+04, 3.079771e+04
 1.177750e-01,-4.641589e-01, 2.415000e+03, 1.137162e+04
 6.650000e-03,-4.641589e-01, 1.374000e+03, 1.337618e+03
 2.032500e-02,-4.641589e-01, 2.390000e+02, 3.221076e+03
 1.253000e-01,-4.641589e-01, 4.127700e+04, 1.184876e+04
 3.332500e-02,-4.641589e-01, 7.210000e+02, 4.672154e+03
 3.400000e-02,-4.641589e-01, 2.297000e+03, 4.741959e+03
 1.433000e-01,-4.641589e-01, 1.256500e+04, 1.294110e+04
 9.274000e-01,-4.641589e-01, 4.636100e+04, 3.839146e+04
 5.107500e-02,-4.641589e-01, 5.282000e+03, 6.377755e+03
 3.376250e-01,-4.641589e-01, 2.202000e+04, 2.204290e+04
 5.821750e-01,-4.641589e-01, 2.676100e+04, 3.003634e+04
 2.105000e-02,-4.641589e-01, 2.027000e+03, 3.308371e+03
 1.278000e-01,-4.641589e-01, 3.523800e+04, 1.200447e+04
 6.712500e-02,-4.641589e-01, 1.900000e+03, 7.741922e+03
 6.075000e-03,-4.641589e-01, 7.420000e+02, 1.243264e+03
 4.640000e-02,-4.641589e-01, 2.135000e+03, 5.951908e+03
 1.593000e-01,-4.641589e-01, 4.507000e+03, 1.386090e+04
 6.707500e-02,-4.641589e-01, 6.106000e+03, 7.737877e+03
 6.218250e-01,-4.641589e-01, 2.527500e+04, 3.113139e+04
 7.957500e-02,-4.641589e-01, 1.151500e+04, 8.715470e+03
 6.068250e-01,-4.641589e-01, 4.936500e+04, 3.072224e+04
 9.150000e-03,-4.641589e-01, 8.730000e+02, 1.727694e+03
 1.795750e-01,-4.641589e-01, 3.891000e+03, 1.496683e+04
 1.182500e-02,-4.641589e-01, 2.857000e+03, 2.116460e+03
 7.595500e-01,-4.641589e-01, 5.329900e+04, 3.463207e+04
 7.764000e-01,-4.641589e-01, 2.117600e+04, 3.503218e+04
 8.176500e-01,-4.641589e-01, 6.369100e+04, 3.598889e+04
 1.205000e-02,-4.641589e-01, 1.654000e+03, 2.148053e+03
 2.230500e-01,-4.641589e-01, 2.530100e+04, 1.715224e+04
 3.010000e-02,-4.641589e-01, 1.434000e+03, 4.332016e+03
 9.720000e-02,-4.641589e-01, 1.338300e+04, 9.994993e+03
 1.917500e-02,-4.641589e-01, 7.796000e+03, 3.080696e+03
 1.035250e-01,-4.641589e-01, 3.392000e+03, 1.043033e+04
 1.650000e-02,-4.641589e-01, 1.830000e+02, 2.744286e+03
 2.512500e-02,-4.641589e-01, 8.540000e+02, 3.783348e+03
 1.015000e-02,-4.641589e-01, 1.007900e+04, 1.876048e+03
 1.223000e-01,-4.641589e-01, 8.357000e+03, 1.166008e+04
 6.625000e-03,-4.641589e-01, 3.170000e+02, 1.333557e+03
 2.188500e-01,-4.641589e-01, 3.258200e+04, 1.695082e+04
 2.221250e-01,-4.641589e-01, 1.471400e+04, 1.710804e+04
 6.010000e-01,-4.641589e-01, 5.369000e+04, 3.056170e+04
 1.047500e-02,-4.641589e-01, 3.990000e+02, 1.923451e+03
 2.060750e-01,-4.641589e-01, 2.786700e+04, 1.632609e+04
 8.817500e-02,-4.641589e-01, 6.915000e+03, 9.352841e+03
 1.330000e-02,-4.641589e-01, 1.050000e+03, 2.320820e+03
 5.204750e-01,-4.641589e-01, 4.110100e+04, 2.823934e+04
 4.675000e-01,-4.641589e-01, 1.871800e+04, 2.659330e+04
 5.345000e-02,-4.641589e-01, 5.813000e+03, 6.588693e+03
 1.471000e-01,-4.641589e-01, 2.598000e+03, 1.316365e+04
 8.483500e-01,-4.641589e-01, 1.364000e+04, 3.668101e+04
 2.752500e-02,-4.641589e-01, 3.856000e+03, 4.051933e+03
 3.508000e-01,-4.641589e-01, 4.336000e+04, 2.254457e+04
 2.140000e-02,-4.641589e-01, 3.090000e+03, 3.350194e+03
 2.179500e-01,-4.641589e-01, 7.731000e+03, 1.690740e+04
 4.772250e-01,-4.641589e-01, 2.059900e+04, 2.690333e+04
 1.015750e-01,-4.641589e-01, 3.558000e+03, 1.029734e+04
 6.125000e-03,-4.641589e-01, 1.570000e+02, 1.251549e+03
 6.325000e-03,-4.641589e-01, 1.060000e+02, 1.284532e+03
 7.825000e-03,-4.641589e-01, 1.220000e+02, 1.524707e+03
 4.935500e-01,-4.641589e-01, 2.169000e+04, 2.741561e+04
 1.322500e-02,-4.641589e-01, 5.960000e+02, 2.310580e+03
 3.247500e-02,-4.641589e-01, 7.382000e+03, 4.583588e+03
 4.897500e-02,-4.641589e-01, 9.880000e+02, 6.188270e+03
 7.875250e-01,-4.641589e-01, 4.062800e+04, 3.529333e+04
 7.370000e-02,-4.641589e-01, 2.816000e+03, 8.264120e+03
 1.289000e-01,-4.641589e-01, 3.169000e+03, 1.207256e+04
 9.527500e-02,-4.641589e-01, 4.052000e+03, 9.860165e+03
 3.210500e-01,-4.641589e-01, 1.776800e+04, 2.139647e+04
 3.017500e-02,-4.641589e-01, 2.865000e+03, 4.340056e+03
 3.395000e-02,-4.641589e-01, 5.357000e+03, 4.736804e+03
 3.749250e-01,-4.641589e-01, 5.543700e+04, 2.343714e+04
 3.864500e-01,-4.641589e-01, 4.320000e+03, 2.385234e+04
 3.282000e-01,-4.641589e-01, 1.169300e+04, 2.167748e+04
 4.644000e-01,-4.641589e-01, 1.824700e+04, 2.649370e+04
 6.850000e-03,-4.641589e-01, 1.370000e+02, 1.369984e+03
 3.092500e-01,-4.641589e-01, 5.364300e+04, 2.092526e+04
 1.297250e-01,-4.641589e-01, 2.001600e+04, 1.212345e+04
 4.665000e-02,-4.641589e-01, 2.306000e+03, 5.975057e+03
 3.755000e-02,-4.641589e-01, 1.163000e+03, 5.101795e+03
 4.470000e-02,-4.641589e-01, 1.071300e+04, 5.793314e+03
 8.183500e-01,-4.641589e-01, 8.921000e+03, 3.600486e+04
 7.125000e-03,-4.641589e-01, 1.480000e+02, 1.414127e+03
 1.435000e-02,-4.641589e-01, 2.662000e+03, 2.462580e+03
 1.541250e-01,-4.641589e-01, 2.809800e+04, 1.356825e+04
 5.450000e-03,-4.641589e-01, 8.250000e+02, 1.138338e+03
 7.015000e-02,-4.641589e-01, 5.943000e+03, 7.984527e+03
 1.587500e-02,-4.641589e-01, 6.440000e+02, 2.663511e+03
 1.643250e-01,-4.641589e-01, 1.438900e+04, 1.414087e+04
 1.488250e-01,-4.641589e-01, 3.603000e+03, 1.326380e+04
 1.630000e-02,-4.641589e-01, 2.730000e+02, 2.718533e+03
 4.335000e-02,-4.641589e-01, 1.218500e+04, 5.665858e+03
 8.800000e-03,-4.641589e-01, 7.160000e+02, 1.674824e+03
 5.825000e-03,-4.641589e-01, 1.020000e+02, 1.201604e+03
 1.285000e-02,-4.641589e-01, 1.131000e+03, 2.259145e+03
 5.782500e-02,-4.641589e-01, 2.076000e+03, 6.968499e+03
 6.000000e-03,-4.641589e-01, 2.100000e+02, 1.230808e+03
 1.988750e-01,-4.641589e-01, 3.756000e+03, 1.596561e+04
 4.637750e-01,-4.641589e-01, 1.268200e+04, 2.647357e+04
 4.137250e-01,-4.641589e-01, 4.502000e+03, 2.480821e+04
 1.535000e-02,-4.641589e-01, 2.095000e+03, 2.594969e+03
 5.015000e-02,-4.641589e-01, 2.509000e+03, 6.294643e+03
 6.950000e-03,-4.641589e-01, 1.263000e+03, 1.386084e+03
 1.892500e-02,-4.641589e-01, 1.594000e+03, 3.049857e+03
 5.555000e-02,-4.641589e-01, 2.427000e+03, 6.772374e+03
 6.925000e-03,-4.641589e-01, 3.620000e+02, 1.382064e+03
 9.225750e-01,-4.641589e-01, 1.249000e+04, 3.828985e+04
 9.345000e-02,-4.641589e-01, 7.078000e+03, 9.731293e+03
 1.134750e-01,-4.641589e-01, 5.119000e+03, 1.109301e+04
 2.457500e-02,-4.641589e-01, 1.967000e+03, 3.720693e+03
 9.850000e-03,-4.641589e-01, 1.500000e+03, 1.831947e+03
 2.882500e-02,-4.641589e-01, 1.774000e+03, 4.194330e+03
 1.787500e-02,-4.641589e-01, 6.800000e+02, 2.919016e+03
 1.332500e-02,-4.641589e-01, 1.019300e+04, 2.324229e+03
 9.710000e-02,-4.641589e-01, 2.772200e+04, 9.988016e+03
 4.874000e-01,-4.641589e-01, 1.158700e+04, 2.722380e+04
 5.093750e-01,-4.641589e-01, 1.746900e+04, 2.790285e+04
 1.198000e-01,-4.641589e-01, 1.391200e+04, 1.150130e+04
 2.702250e-01,-4.641589e-01, 5.497000e+03, 1.929508e+04
 5.225000e-03,-4.641589e-01, 1.993000e+03, 1.099908e+03
 8.423750e-01,-4.641589e-01, 5.024000e+04, 3.654759e+04
 6.960000e-02,-4.641589e-01, 2.229100e+04, 7.940722e+03
 2.758500e-01,-4.641589e-01, 5.013000e+03, 1.953733e+04
 1.535000e-02,-4.641589e-01, 5.190000e+02, 2.594969e+03
 9.877500e-02,-4.641589e-01, 3.928000e+03, 1.010448e+04
 6.195000e-02,-4.641589e-01, 2.101000e+03, 7.316940e+03
 4.635000e-02,-4.641589e-01, 2.897000e+03, 5.947273e+03
 5.617500e-02,-4.641589e-01, 4.014000e+03, 6.826545e+03
 7.983500e-01,-4.641589e-01, 2.387400e+04, 3.554520e+04
 2.380000e-02,-4.641589e-01, 1.681300e+04, 3.631670e+03
 2.488250e-01,-4.641589e-01, 9.627000e+03, 1.834879e+04
 8.150000e-03,-4.641589e-01, 1.308400e+04, 1.575228e+03
 1.550750e-01,-4.641589e-01, 4.694000e+03, 1.362231e+04
 1.452500e-02,-4.641589e-01, 2.700000e+02, 2.485927e+03
 1.402500e-02,-4.641589e-01, 1.834000e+03, 2.419013e+03
 9.225000e-02,-4.641589e-01, 8.526000e+03, 9.645988e+03
 1.027500e-01,-4.641589e-01, 3.311000e+03, 1.037760e+04
 5.260000e-02,-4.641589e-01, 2.535000e+03, 6.513598e+03
 1.402500e-02,-4.641589e-01, 1.860000e+02, 2.419013e+03
 6.550000e-03,-4.641589e-01, 9.720000e+02, 1.321350e+03
 1.607500e-02,-4.641589e-01, 2.990000e+02, 2.689455e+03
 5.625000e-03,-4.641589e-01, 1.950000e+02, 1.167981e+03
 1.540000e-02,-4.641589e-01, 8.840000e+02, 2.601524e+03
 1.462500e-02,-4.641589e-01, 6.930000e+02, 2.499234e+03
 1.575500e-01,-4.641589e-01, 5.779600e+04, 1.376244e+04
 2.147500e-02,-4.641589e-01, 3.513000e+03, 3.359129e+03
 9.019750e-01,-4.641589e-01, 3.205100e+04, 3.785207e+04
 5.850000e-02,-4.641589e-01, 3.563000e+03, 7.026137e+03
 2.727500e-02,-4.641589e-01, 1.578000e+03, 4.024308e+03
 1.452500e-01,-4.641589e-01, 4.293000e+03, 1.305563e+04
 5.822500e-02,-4.641589e-01, 4.815000e+03, 7.002685e+03
 1.359500e-01,-4.641589e-01, 5.186000e+03, 1.250294e+04
 1.874250e-01,-4.641589e-01, 5.571000e+03, 1.537901e+04
 1.149250e-01,-4.641589e-01, 3.018600e+04, 1.118746e+04
 1.699000e-01,-4.641589e-01, 1.571000e+03, 1.444685e+04
 3.610000e-02,-4.641589e-01, 5.790000e+02, 4.956255e+03
 1.260000e-02,-4.641589e-01, 1.090000e+03, 2.224632e+03
 2.785000e-02,-4.641589e-01, 3.245000e+03, 4.087729e+03
 1.530000e-02,-4.641589e-01, 5.250000e+02, 2.588407e+03
 1.572250e-01,-4.641589e-01, 4.905000e+03, 1.374409e+04
 3.542500e-01,-4.641589e-01, 1.229000e+04, 2.267423e+04
 2.962500e-02,-4.641589e-01, 2.756000e+03, 4.280944e+03
 6.667500e-01,-4.641589e-01, 1.180200e+04, 3.232185e+04
 7.350000e-03,-4.641589e-01, 2.360000e+02, 1.449943e+03
 2.248500e-01,-4.641589e-01, 1.499100e+04, 1.723799e+04
 2.377500e-02,-4.641589e-01, 3.861000e+03, 3.628783e+03
 5.811250e-01,-4.641589e-01, 1.539800e+04, 3.000673e+04
 5.750000e-03,-4.641589e-01, 2.190000e+02, 1.189026e+03
 2.155000e-02,-4.641589e-01, 2.283000e+03, 3.368055e+03
 1.722750e-01,-4.641589e-01, 4.226000e+03, 1.457577e+04
 2.912500e-01,-4.641589e-01, 3.410100e+04, 2.018767e+04
 6.890000e-02,-4.641589e-01, 5.679000e+03, 7.884776e+03
 6.375000e-03,-4.641589e-01, 1.050000e+02, 1.292739e+03
 7.125000e-03,-4.641589e-01, 7.630000e+02, 1.414127e+03
 8.675000e-03,-4.641589e-01, 6.160000e+02, 1.655815e+03
 9.625000e-03,-4.641589e-01, 2.430000e+02, 1.798647e+03
 7.628250e-01,-4.641589e-01, 2.032200e+04, 3.471027e+04
 1.182500e-02,-4.641589e-01, 2.030000e+02, 2.116460e+03
 3.272500e-02,-4.641589e-01, 3.589000e+03, 4.609715e+03
 2.446500e-01,-4.641589e-01, 2.713800e+04, 1.815938e+04
 2.846750e-01,-4.641589e-01, 8.682000e+03, 1.991226e+04
 1.260000e-02,-4.641589e-01, 4.370000e+02, 2.224632e+03
 1.885000e-02,-4.641589e-01, 5.610000e+02, 3.040582e+03
 3.062500e-02,-4.641589e-01, 5.870000e+02, 4.388164e+03
 9.925000e-03,-4.641589e-01, 2.680000e+02, 1.843004e+03
 5.801750e-01,-4.641589e-01, 8.911100e+04, 2.997992e+04
 2.615000e-02,-4.641589e-01, 6.980000e+02, 3.898994e+03
 5.200000e-03,-4.641589e-01, 1.670000e+02, 1.095615e+03
 1.335000e-02,-4.641589e-01, 9.040000e+02, 2.327637e+03
 3.397500e-02,-4.641589e-01, 1.732000e+03, 4.739382e+03
 8.375000e-03,-4.641589e-01, 3.871000e+03, 1.609917e+03
 5.300000e-03,-4.641589e-01, 1.400000e+02, 1.112758e+03
 7.317500e-02,-4.641589e-01, 3.925600e+04, 8.223108e+03
 3.770000e-02,-4.641589e-01, 5.050000e+02, 5.116741e+03
 2.002500e-01,-4.641589e-01, 3.079000e+03, 1.603493e+04
 8.203000e-01,-4.641589e-01, 4.252600e+04, 3.604929e+04
 2.180750e-01,-4.641589e-01, 5.999600e+04, 1.691344e+04
 7.950750e-01,-4.641589e-01, 3.837500e+04, 3.546923e+04
 7.807500e-01,-4.641589e-01, 1.948800e+04, 3.513457e+04
 1.462500e-02,-4.641589e-01, 7.360000e+02, 2.499234e+03
 4.562750e-01,-4.641589e-01, 4.596300e+04, 2.623080e+04
 1.917500e-02,-4.641589e-01, 1.197000e+03, 3.080696e+03
 1.172500e-01,-4.641589e-01, 2.089000e+03, 1.133785e+04
 3.067250e-01,-4.641589e-01, 6.205000e+04, 2.082319e+04
 2.401000e-01,-4.641589e-01, 6.195000e+03, 1.795107e+04
 3.515000e-02,-4.641589e-01, 1.165900e+04, 4.859840e+03
 3.272500e-02,-4.641589e-01, 4.734000e+03, 4.609715e+03
 2.760000e-02,-4.641589e-01, 1.400000e+03, 4.060205e+03
 1.397500e-02,-4.641589e-01, 1.140000e+03, 2.412286e+03
 4.872500e-02,-4.641589e-01, 2.283000e+03, 6.165519e+03
 3.150000e-02,-4.641589e-01, 4.109000e+03, 4.481058e+03
 6.127500e-02,-4.641589e-01, 1.887000e+03, 7.260532e+03
 7.362000e-01,-4.641589e-01, 3.698200e+04, 3.406822e+04
 4.503250e-01,-4.641589e-01, 1.312400e+04, 2.603656e+04
 5.807500e-02,-4.641589e-01, 1.477000e+03, 6.989876e+03
 2.172500e-02,-4.641589e-01, 3.695000e+03, 3.388846e+03
 3.469500e-01,-4.641589e-01, 1.510600e+04, 2.239905e+04
 7.225000e-03,-4.641589e-01, 1.300000e+02, 1.430078e+03
 3.090000e-02,-4.641589e-01, 9.980000e+02, 4.417451e+03
 1.965000e-02,-4.641589e-01, 7.600000e+02, 3.138970e+03
 8.832500e-01,-4.641589e-01, 1.350600e+04, 3.744843e+04
 1.402500e-02,-4.641589e-01, 1.769000e+04, 2.419013e+03
 2.822500e-01,-4.641589e-01, 5.637000e+03, 1.980985e+04
 1.125500e-01,-4.641589e-01, 4.255000e+03, 1.103248e+04
 1.780000e-02,-4.641589e-01, 3.350000e+02, 2.909586e+03
