Xl,gamma,al,exp.al,all.age
 5.401000e-01,-4.641589e-02, 8.169000e+03, 7.232946e+03, 4.781000e+03
 1.270000e-02,-4.641589e-02, 1.750000e+02, 5.606164e+02, 8.700000e+01
 1.300000e-03,-4.641589e-02, 1.510000e+02, 8.550061e+01, 1.000000e+01
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 4.000000e-04,-4.641589e-02, 2.000000e+00, 3.030811e+01, 2.000000e+00
 7.180000e-02,-4.641589e-02, 3.130000e+02, 2.036321e+03, 1.312000e+03
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 7.800000e-02,-4.641589e-02, 3.850000e+02, 2.157062e+03, 3.720000e+02
 2.600000e-03,-4.641589e-02, 1.200000e+01, 1.541579e+02, 3.500000e+01
 8.010000e-02,-4.641589e-02, 3.976000e+03, 2.197090e+03, 4.870000e+02
 3.649000e-01,-4.641589e-02, 9.610000e+02, 5.791028e+03, 1.380000e+03
 2.143000e-01,-4.641589e-02, 2.612000e+03, 4.200202e+03, 9.994000e+03
 2.082000e-01,-4.641589e-02, 7.822000e+03, 4.125100e+03, 1.648000e+03
 8.000000e-04,-4.641589e-02, 5.500000e+01, 5.609168e+01, 6.000000e+00
 6.000000e-04,-4.641589e-02, 4.790000e+02, 4.353732e+01, 8.000000e+00
 1.085000e-01,-4.641589e-02, 6.100000e+03, 2.701957e+03, 8.313000e+03
 3.000000e-03,-4.641589e-02, 8.000000e+00, 1.737943e+02, 3.000000e+01
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 1.106000e-01,-4.641589e-02, 6.090000e+02, 2.736941e+03, 2.995000e+03
 9.700000e-03,-4.641589e-02, 9.900000e+01, 4.530467e+02, 1.360000e+02
 1.460000e-02,-4.641589e-02, 1.360000e+02, 6.252260e+02, 4.700000e+02
 5.000000e-04,-4.641589e-02, 2.000000e+01, 3.702278e+01, 1.000000e+00
 5.590000e-02,-4.641589e-02, 5.760000e+02, 1.706656e+03, 1.667000e+03
 1.300000e-03,-4.641589e-02, 2.100000e+01, 8.550061e+01, 3.500000e+01
 8.000000e-04,-4.641589e-02, 2.530000e+02, 5.609168e+01, 6.000000e+00
 7.000000e-04,-4.641589e-02, 2.000000e+00, 4.988559e+01, 1.000000e+00
 1.840000e-02,-4.641589e-02, 2.310000e+02, 7.479096e+02, 1.100000e+02
 3.040000e-02,-4.641589e-02, 3.975000e+03, 1.094223e+03, 1.287000e+03
 1.090000e-02,-4.641589e-02, 1.110000e+02, 4.969830e+02, 1.060000e+02
 2.318000e-01,-4.641589e-02, 3.951000e+03, 4.409946e+03, 1.941000e+03
 6.171000e-01,-4.641589e-02, 4.017000e+03, 7.778525e+03, 4.888000e+03
 1.960000e-02,-4.641589e-02, 2.000000e+02, 7.850975e+02, 5.530000e+02
 3.030000e-02,-4.641589e-02, 4.770000e+02, 1.091537e+03, 3.060000e+02
 1.080000e-02,-4.641589e-02, 9.780000e+02, 4.933707e+02, 2.240000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 4.000000e-04,-4.641589e-02, 3.000000e+00, 3.030811e+01, 2.000000e+00
 9.760000e-02,-4.641589e-02, 5.870000e+02, 2.515551e+03, 4.209000e+03
 1.612000e-01,-4.641589e-02, 1.580200e+04, 3.506327e+03, 4.996000e+03
 7.384000e-01,-4.641589e-02, 8.265000e+03, 8.558882e+03, 3.317000e+03
 6.490000e-02,-4.641589e-02, 7.460000e+02, 1.897067e+03, 1.590000e+03
 1.360000e-02,-4.641589e-02, 3.300000e+01, 5.915248e+02, 2.980000e+02
 1.250000e-02,-4.641589e-02, 6.900000e+01, 5.536694e+02, 2.040000e+02
 5.180000e-02,-4.641589e-02, 1.546000e+03, 1.616178e+03, 1.881000e+03
 6.000000e-04,-4.641589e-02, 7.000000e+01, 4.353732e+01, 6.200000e+01
 2.870000e-02,-4.641589e-02, 7.310000e+02, 1.048171e+03, 1.071000e+03
 5.350000e-02,-4.641589e-02, 1.379000e+03, 1.654000e+03, 1.284000e+03
 1.245000e-01,-4.641589e-02, 5.118000e+03, 2.961629e+03, 5.050000e+02
 2.057000e-01,-4.641589e-02, 8.520000e+02, 4.094008e+03, 9.440000e+02
 6.000000e-03,-4.641589e-02, 2.000000e+01, 3.078040e+02, 3.000000e+01
 1.000000e-03,-4.641589e-02, 3.000000e+00, 6.814522e+01, 1.200000e+01
 1.700000e-03,-4.641589e-02, 4.000000e+00, 1.075933e+02, 1.300000e+01
 7.342000e-01,-4.641589e-02, 3.437000e+03, 8.533262e+03, 3.365000e+03
 4.000000e-04,-4.641589e-02, 1.000000e+00, 3.030811e+01, 6.000000e+00
 4.000000e-04,-4.641589e-02, 1.000000e+00, 3.030811e+01, 4.000000e+00
 4.000000e-04,-4.641589e-02, 3.800000e+01, 3.030811e+01, 6.800000e+02
 1.870000e-02,-4.641589e-02, 1.300000e+02, 7.572708e+02, 1.015000e+03
 9.600000e-03,-4.641589e-02, 1.400000e+01, 4.493249e+02, 1.560000e+02
 4.000000e-04,-4.641589e-02, 6.000000e+00, 3.030811e+01, 4.000000e+00
 2.100000e-03,-4.641589e-02, 3.200000e+01, 1.287516e+02, 5.900000e+01
 5.750000e-02,-4.641589e-02, 3.070000e+03, 1.741299e+03, 6.580000e+02
 6.740000e-02,-4.641589e-02, 6.580000e+02, 1.948150e+03, 1.887000e+03
 2.350000e-02,-4.641589e-02, 3.580000e+02, 9.016077e+02, 7.000000e+01
 4.000000e-04,-4.641589e-02, 3.000000e+00, 3.030811e+01, 7.000000e+00
 2.889000e-01,-4.641589e-02, 3.995000e+03, 5.043356e+03, 2.128000e+03
 6.000000e-04,-4.641589e-02, 2.495800e+04, 4.353732e+01, 4.000000e+00
 1.900000e-03,-4.641589e-02, 4.900000e+01, 1.182760e+02, 1.500000e+01
 4.990000e-02,-4.641589e-02, 3.120000e+02, 1.573372e+03, 4.760000e+02
 1.290000e-02,-4.641589e-02, 1.140000e+02, 5.675344e+02, 1.890000e+02
 1.620000e-02,-4.641589e-02, 4.500000e+01, 6.778600e+02, 9.530000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 7.000000e-04,-4.641589e-02, 5.200000e+01, 4.988559e+01, 6.000000e+00
 1.533000e-01,-4.641589e-02, 2.324000e+03, 3.394297e+03, 1.950000e+03
 6.500000e-03,-4.641589e-02, 9.340000e+02, 3.284692e+02, 6.300000e+01
 4.520000e-02,-4.641589e-02, 8.800000e+01, 1.464894e+03, 2.420000e+02
 1.030000e-02,-4.641589e-02, 1.200000e+02, 4.751782e+02, 1.080000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 3.520000e-02,-4.641589e-02, 1.930000e+02, 1.219976e+03, 8.650000e+02
 5.000000e-04,-4.641589e-02, 2.000000e+00, 3.702278e+01, 1.000000e+01
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 1.000000e-03,-4.641589e-02, 1.100000e+01, 6.814522e+01, 2.000000e+00
 2.120000e-02,-4.641589e-02, 6.410000e+02, 8.336625e+02, 8.900000e+01
 1.990000e-02,-4.641589e-02, 1.500000e+02, 7.942897e+02, 5.140000e+02
 7.980000e-02,-4.641589e-02, 2.555000e+03, 2.191398e+03, 5.021000e+03
 1.100000e-03,-4.641589e-02, 7.000000e+00, 7.401779e+01, 4.000000e+00
 1.480000e-02,-4.641589e-02, 1.280000e+02, 6.318894e+02, 1.745000e+03
 3.858000e-01,-4.641589e-02, 3.510000e+03, 5.981325e+03, 1.306000e+03
 9.025000e-01,-4.641589e-02, 6.815000e+03, 9.494536e+03, 7.594000e+03
 2.200000e-03,-4.641589e-02, 8.000000e+00, 1.339181e+02, 6.000000e+00
 4.300000e-03,-4.641589e-02, 5.240000e+02, 2.343187e+02, 1.500000e+01
 4.226000e-01,-4.641589e-02, 4.827000e+03, 6.302821e+03, 4.598000e+03
 5.000000e-04,-4.641589e-02, 1.000000e+01, 3.702278e+01, 1.000000e+00
 5.000000e-03,-4.641589e-02, 7.300000e+01, 2.652398e+02, 4.360000e+02
 2.245000e-01,-4.641589e-02, 9.660000e+02, 4.323450e+03, 1.065200e+04
 2.340000e-02,-4.641589e-02, 4.600000e+01, 8.986966e+02, 6.540000e+02
 3.800000e-03,-4.641589e-02, 1.200000e+02, 2.115669e+02, 3.800000e+01
 6.108000e-01,-4.641589e-02, 4.440000e+03, 7.735496e+03, 2.137000e+03
 6.000000e-04,-4.641589e-02, 1.540000e+02, 4.353732e+01, 3.000000e+00
 2.800000e-01,-4.641589e-02, 5.720000e+03, 4.949205e+03, 1.525000e+03
 6.000000e-04,-4.641589e-02, 2.000000e+00, 4.353732e+01, 1.000000e+00
 7.000000e-04,-4.641589e-02, 1.900000e+01, 4.988559e+01, 1.000000e+00
 1.320000e-02,-4.641589e-02, 6.000000e+02, 5.778578e+02, 5.000000e+01
 3.000000e-04,-4.641589e-02, 1.000000e+00, 2.334204e+01, 1.900000e+01
 6.770000e-02,-4.641589e-02, 1.494000e+03, 1.954231e+03, 2.851000e+03
 9.835000e-01,-4.641589e-02, 5.993000e+03, 9.915740e+03, 6.473000e+03
 1.100000e-02,-4.641589e-02, 1.086000e+03, 5.005867e+02, 3.800000e+01
 1.260000e-02,-4.641589e-02, 1.020000e+02, 5.571466e+02, 2.130000e+02
 1.670000e-02,-4.641589e-02, 2.770000e+03, 6.940058e+02, 3.270000e+02
 1.600000e-03,-4.641589e-02, 2.600000e+01, 1.021667e+02, 2.000000e+00
 8.000000e-04,-4.641589e-02, 7.000000e+00, 5.609168e+01, 2.000000e+00
 2.020000e-02,-4.641589e-02, 4.200000e+01, 8.034414e+02, 1.780000e+02
 4.000000e-04,-4.641589e-02, 1.000000e+00, 3.030811e+01, 1.000000e+00
 5.000000e-04,-4.641589e-02, 2.000000e+00, 3.702278e+01, 5.000000e+00
 2.100000e-03,-4.641589e-02, 7.100000e+01, 1.287516e+02, 2.200000e+01
 7.776000e-01,-4.641589e-02, 4.219000e+03, 8.793660e+03, 3.006000e+03
 9.000000e-04,-4.641589e-02, 3.000000e+00, 6.217356e+01, 2.000000e+00
 1.290000e-02,-4.641589e-02, 5.130000e+02, 5.675344e+02, 7.290000e+02
 1.200000e-03,-4.641589e-02, 1.000000e+00, 7.980039e+01, 4.500000e+01
 1.070000e-02,-4.641589e-02, 5.700000e+01, 4.897498e+02, 4.800000e+01
 1.600000e-03,-4.641589e-02, 7.100000e+01, 1.021667e+02, 2.200000e+01
 6.000000e-04,-4.641589e-02, 3.000000e+00, 4.353732e+01, 3.000000e+00
 3.222000e-01,-4.641589e-02, 4.431000e+03, 5.382629e+03, 2.163000e+03
 1.055000e-01,-4.641589e-02, 1.101000e+03, 2.651476e+03, 1.173000e+03
 1.972000e-01,-4.641589e-02, 7.320000e+02, 3.986883e+03, 2.921000e+03
 3.600000e-03,-4.641589e-02, 1.400000e+01, 2.022922e+02, 2.200000e+01
 1.500000e-03,-4.641589e-02, 1.200000e+01, 9.667865e+01, 1.200000e+01
 9.000000e-04,-4.641589e-02, 4.000000e+00, 6.217356e+01, 5.000000e+00
 8.390000e-02,-4.641589e-02, 8.630000e+02, 2.268472e+03, 5.230000e+02
 2.400000e-03,-4.641589e-02, 4.600000e+01, 1.441196e+02, 5.893000e+03
 5.490000e-01,-4.641589e-02, 9.065000e+03, 7.298310e+03, 6.916000e+03
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 9.000000e-04,-4.641589e-02, 2.800000e+01, 6.217356e+01, 4.000000e+00
 3.810000e-02,-4.641589e-02, 1.520700e+04, 1.293195e+03, 2.591000e+03
 2.522000e-01,-4.641589e-02, 2.019000e+03, 4.644606e+03, 2.097000e+03
 7.000000e-04,-4.641589e-02, 4.000000e+01, 4.988559e+01, 2.000000e+00
 4.500000e-03,-4.641589e-02, 3.700000e+01, 2.432581e+02, 2.230000e+02
 3.000000e-04,-4.641589e-02, 4.252000e+03, 2.334204e+01, 1.000000e+00
 6.600000e-03,-4.641589e-02, 4.600000e+01, 3.325573e+02, 1.400000e+02
 7.160000e-02,-4.641589e-02, 1.397000e+03, 2.032359e+03, 4.570000e+02
 7.320000e-02,-4.641589e-02, 6.820000e+02, 2.063931e+03, 7.679000e+03
 4.660000e-02,-4.641589e-02, 8.450000e+02, 1.497607e+03, 1.840000e+02
 1.800000e-03,-4.641589e-02, 1.100000e+01, 1.129619e+02, 2.700000e+01
 1.600000e-03,-4.641589e-02, 1.801000e+03, 1.021667e+02, 4.000000e+00
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 5.000000e-04,-4.641589e-02, 2.000000e+00, 3.702278e+01, 6.400000e+01
 3.900000e-03,-4.641589e-02, 1.290000e+02, 2.161656e+02, 9.100000e+01
 7.422000e-01,-4.641589e-02, 4.058000e+03, 8.581983e+03, 2.799000e+03
 4.700000e-03,-4.641589e-02, 1.540000e+02, 2.521119e+02, 1.400000e+01
 3.200000e-03,-4.641589e-02, 1.180000e+02, 1.834128e+02, 4.830000e+02
 4.000000e-03,-4.641589e-02, 2.810000e+02, 2.207396e+02, 2.500000e+01
 1.030000e-02,-4.641589e-02, 4.070000e+02, 4.751782e+02, 1.860000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 1.000000e-02,-4.641589e-02, 1.290000e+02, 4.641545e+02, 4.300000e+01
 1.031000e-01,-4.641589e-02, 3.996000e+03, 2.610650e+03, 6.119000e+03
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 5.510000e-02,-4.641589e-02, 7.810000e+02, 1.689198e+03, 2.910000e+02
 1.210000e-02,-4.641589e-02, 4.800000e+01, 5.396860e+02, 2.590000e+02
 3.850000e-02,-4.641589e-02, 2.754000e+03, 1.303144e+03, 3.300000e+02
 7.854000e-01,-4.641589e-02, 1.009000e+04, 8.839471e+03, 9.381000e+03
 2.730000e-01,-4.641589e-02, 1.727400e+04, 4.874046e+03, 2.009000e+03
 2.007000e-01,-4.641589e-02, 4.539000e+03, 4.031261e+03, 2.479000e+03
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 2.200000e-02,-4.641589e-02, 1.300000e+03, 8.575354e+02, 1.070000e+02
 4.560000e-02,-4.641589e-02, 6.920000e+02, 1.474276e+03, 5.830000e+02
 5.630000e-02,-4.641589e-02, 2.685000e+03, 1.715351e+03, 1.223000e+03
 5.920000e-02,-4.641589e-02, 2.564000e+03, 1.777718e+03, 6.870000e+02
 8.900000e-01,-4.641589e-02, 8.707000e+03, 9.427346e+03, 7.190000e+03
 7.700000e-03,-4.641589e-02, 3.280000e+02, 3.766199e+02, 6.760000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 2.278000e-01,-4.641589e-02, 4.511000e+03, 4.362723e+03, 1.471000e+03
 3.300000e-03,-4.641589e-02, 8.500000e+01, 1.881759e+02, 3.400000e+01
 6.000000e-04,-4.641589e-02, 3.670000e+02, 4.353732e+01, 3.800000e+01
 1.200000e-03,-4.641589e-02, 3.000000e+00, 7.980039e+01, 5.300000e+01
 6.000000e-04,-4.641589e-02, 3.500000e+01, 4.353732e+01, 8.000000e+00
 2.440000e-02,-4.641589e-02, 2.100000e+02, 9.276408e+02, 2.390000e+02
 3.647000e-01,-4.641589e-02, 3.291000e+03, 5.789178e+03, 3.093000e+03
 2.200000e-03,-4.641589e-02, 2.300000e+01, 1.339181e+02, 4.900000e+01
 1.365000e-01,-4.641589e-02, 5.797000e+03, 3.146867e+03, 3.080000e+02
 8.380000e-02,-4.641589e-02, 6.840000e+02, 2.266610e+03, 3.730000e+02
 1.260000e-02,-4.641589e-02, 3.290000e+02, 5.571466e+02, 1.120000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 6.000000e-04,-4.641589e-02, 1.160000e+02, 4.353732e+01, 4.800000e+01
 4.179000e-01,-4.641589e-02, 4.383000e+03, 6.262668e+03, 1.894000e+03
 8.500000e-03,-4.641589e-02, 2.010000e+02, 4.077156e+02, 2.900000e+01
 2.100000e-03,-4.641589e-02, 6.700000e+01, 1.287516e+02, 1.200000e+01
 3.412000e-01,-4.641589e-02, 8.722000e+03, 5.567792e+03, 1.475000e+03
 1.420000e-02,-4.641589e-02, 1.000000e+02, 6.118235e+02, 2.753000e+03
 3.200000e-03,-4.641589e-02, 5.200000e+01, 1.834128e+02, 2.300000e+01
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 7.890000e-02,-4.641589e-02, 5.873000e+03, 2.174269e+03, 1.122000e+03
 6.300000e-03,-4.641589e-02, 2.300000e+01, 3.202488e+02, 3.700000e+01
 2.400000e-03,-4.641589e-02, 1.400000e+01, 1.441196e+02, 4.870000e+02
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 1.230000e-02,-4.641589e-02, 1.360000e+02, 5.466927e+02, 8.300000e+01
 9.240000e-02,-4.641589e-02, 5.100000e+02, 2.423560e+03, 2.847000e+03
 2.100000e-03,-4.641589e-02, 2.400000e+01, 1.287516e+02, 8.100000e+01
 5.700000e-03,-4.641589e-02, 3.600000e+01, 2.952157e+02, 1.151000e+03
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 8.469000e-01,-4.641589e-02, 3.478000e+03, 9.190838e+03, 3.634000e+03
 6.800000e-03,-4.641589e-02, 2.610000e+02, 3.406904e+02, 5.000000e+01
 2.700000e-03,-4.641589e-02, 1.400000e+01, 1.591200e+02, 1.600000e+01
 2.200000e-03,-4.641589e-02, 2.200000e+01, 1.339181e+02, 7.000000e+00
 1.027000e-01,-4.641589e-02, 1.404000e+03, 2.603807e+03, 5.325000e+03
 6.733000e-01,-4.641589e-02, 1.518900e+04, 8.150939e+03, 2.631000e+03
 7.500000e-03,-4.641589e-02, 8.700000e+01, 3.687262e+02, 2.140000e+02
 2.922000e-01,-4.641589e-02, 5.620000e+03, 5.077876e+03, 6.982000e+03
 2.000000e-03,-4.641589e-02, 8.000000e+00, 1.235383e+02, 1.400000e+01
 7.300000e-03,-4.641589e-02, 2.800000e+01, 3.607819e+02, 3.700000e+01
 5.583000e-01,-4.641589e-02, 1.639300e+04, 7.365936e+03, 5.566000e+03
 1.900000e-03,-4.641589e-02, 3.100000e+01, 1.182760e+02, 6.700000e+01
 7.360000e-02,-4.641589e-02, 6.403000e+03, 2.071782e+03, 4.820000e+02
 6.300000e-03,-4.641589e-02, 1.600000e+01, 3.202488e+02, 2.260000e+02
 1.849000e-01,-4.641589e-02, 2.153000e+03, 3.827810e+03, 7.140000e+02
 5.320000e-02,-4.641589e-02, 1.760000e+02, 1.647357e+03, 2.250000e+02
 7.100000e-03,-4.641589e-02, 3.843000e+03, 3.527856e+02, 1.033000e+03
 4.733000e-01,-4.641589e-02, 2.967000e+03, 6.720594e+03, 3.540000e+03
 4.130000e-02,-4.641589e-02, 1.495000e+03, 1.371834e+03, 5.010000e+02
 3.000000e-04,-4.641589e-02, 6.000000e+00, 2.334204e+01, 1.900000e+01
 1.200000e-03,-4.641589e-02, 4.000000e+00, 7.980039e+01, 8.000000e+00
 4.840000e-02,-4.641589e-02, 1.307000e+03, 1.539162e+03, 3.970000e+02
 4.263000e-01,-4.641589e-02, 1.164900e+04, 6.334253e+03, 3.672000e+03
 7.000000e-04,-4.641589e-02, 4.100000e+01, 4.988559e+01, 1.900000e+01
 2.411000e-01,-4.641589e-02, 1.116000e+03, 4.518173e+03, 3.503000e+03
 1.700000e-03,-4.641589e-02, 2.200000e+01, 1.075933e+02, 1.000000e+01
 5.270000e-01,-4.641589e-02, 1.110300e+04, 7.135557e+03, 3.906000e+03
 7.100000e-03,-4.641589e-02, 2.750000e+02, 3.527856e+02, 1.670000e+02
 9.000000e-04,-4.641589e-02, 2.000000e+00, 6.217356e+01, 3.000000e+00
 1.000000e-02,-4.641589e-02, 5.000000e+01, 4.641545e+02, 2.500000e+02
 9.300000e-03,-4.641589e-02, 8.200000e+01, 4.381004e+02, 5.900000e+01
 6.100000e-03,-4.641589e-02, 6.000000e+01, 3.119678e+02, 7.300000e+01
 7.000000e-04,-4.641589e-02, 2.000000e+01, 4.988559e+01, 3.500000e+01
 5.590000e-02,-4.641589e-02, 1.537000e+03, 1.706656e+03, 1.270000e+02
 2.612000e-01,-4.641589e-02, 1.381000e+03, 4.745040e+03, 4.006000e+03
 9.190000e-02,-4.641589e-02, 5.820000e+02, 2.414604e+03, 1.490000e+02
 1.440000e-02,-4.641589e-02, 3.200000e+02, 6.185375e+02, 1.205000e+03
 1.829000e-01,-4.641589e-02, 1.415000e+03, 3.801467e+03, 4.941000e+03
 5.400000e-03,-4.641589e-02, 2.300000e+01, 2.824762e+02, 8.800000e+01
 7.490000e-02,-4.641589e-02, 3.040000e+02, 2.097183e+03, 1.487000e+03
 2.376000e-01,-4.641589e-02, 5.096000e+03, 4.477695e+03, 1.072000e+03
 3.000000e-04,-4.641589e-02, 1.000000e+00, 2.334204e+01, 2.000000e+00
 1.000000e-03,-4.641589e-02, 1.300000e+01, 6.814522e+01, 3.000000e+00
 6.000000e-04,-4.641589e-02, 4.100000e+01, 4.353732e+01, 4.000000e+00
 5.040000e-02,-4.641589e-02, 2.363000e+03, 1.584693e+03, 2.590000e+02
 2.690000e-02,-4.641589e-02, 4.100000e+02, 9.984546e+02, 8.800000e+02
 1.110000e-02,-4.641589e-02, 1.690000e+02, 5.041819e+02, 5.690000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 2.040000e-02,-4.641589e-02, 3.120000e+02, 8.095203e+02, 1.490000e+02
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 3.100000e-03,-4.641589e-02, 1.021000e+03, 1.786192e+02, 8.000000e+00
 4.090000e-02,-4.641589e-02, 7.660000e+02, 1.362121e+03, 2.670000e+02
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 2.200000e-03,-4.641589e-02, 1.200000e+01, 1.339181e+02, 1.000000e+01
 4.000000e-04,-4.641589e-02, 1.000000e+00, 3.030811e+01, 1.200000e+01
 2.300000e-03,-4.641589e-02, 7.000000e+00, 1.390402e+02, 1.900000e+01
 8.000000e-04,-4.641589e-02, 2.000000e+00, 5.609168e+01, 8.000000e+00
 6.310000e-02,-4.641589e-02, 2.310000e+02, 1.859822e+03, 4.670000e+02
 1.500000e-03,-4.641589e-02, 9.000000e+00, 9.667865e+01, 1.900000e+01
 2.960000e-02,-4.641589e-02, 1.700000e+02, 1.072657e+03, 2.790000e+02
 6.934000e-01,-4.641589e-02, 2.231600e+04, 8.279436e+03, 7.714000e+03
 2.607000e-01,-4.641589e-02, 4.692000e+03, 4.739508e+03, 1.193000e+03
 5.036000e-01,-4.641589e-02, 4.845000e+03, 6.957950e+03, 8.973000e+03
 5.710000e-02,-4.641589e-02, 1.362000e+03, 1.732672e+03, 5.160000e+02
 6.076000e-01,-4.641589e-02, 1.154000e+03, 7.713536e+03, 5.142000e+03
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 2.930000e-02,-4.641589e-02, 5.710000e+02, 1.064521e+03, 4.800000e+01
 4.270000e-01,-4.641589e-02, 4.028000e+03, 6.340182e+03, 6.162000e+03
 7.000000e-04,-4.641589e-02, 2.000000e+00, 4.988559e+01, 3.000000e+00
 1.030000e-02,-4.641589e-02, 1.500000e+02, 4.751782e+02, 9.300000e+01
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 7.600000e-03,-4.641589e-02, 2.230000e+02, 3.726793e+02, 1.870000e+02
 8.844000e-01,-4.641589e-02, 9.326000e+03, 9.397044e+03, 6.474000e+03
 1.890000e-01,-4.641589e-02, 1.535000e+03, 3.881387e+03, 3.730000e+02
 5.000000e-04,-4.641589e-02, 2.600000e+01, 3.702278e+01, 1.000000e+00
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 2.520000e-01,-4.641589e-02, 3.840000e+03, 4.642354e+03, 1.384000e+03
 5.929000e-01,-4.641589e-02, 5.330000e+03, 7.611740e+03, 5.321000e+03
 6.390000e-02,-4.641589e-02, 1.110000e+02, 1.876424e+03, 6.300000e+02
 1.500000e-03,-4.641589e-02, 8.000000e+00, 9.667865e+01, 2.200000e+01
 3.000000e-04,-4.641589e-02, 1.000000e+00, 2.334204e+01, 1.000000e+00
 4.170000e-02,-4.641589e-02, 3.090000e+02, 1.381515e+03, 1.040000e+03
 1.250000e-02,-4.641589e-02, 1.150000e+02, 5.536694e+02, 2.760000e+02
 6.188000e-01,-4.641589e-02, 1.065300e+04, 7.790090e+03, 4.297000e+03
 5.000000e-04,-4.641589e-02, 4.000000e+00, 3.702278e+01, 5.000000e+00
 1.000000e-04,-4.641589e-02, 1.000000e+00, 8.211112e+00, 0.000000e+00
 3.450000e-02,-4.641589e-02, 4.650000e+02, 1.202005e+03, 2.440000e+02
 3.074000e-01,-4.641589e-02, 2.888000e+03, 5.234272e+03, 1.504000e+03
 2.500000e-03,-4.641589e-02, 2.480000e+02, 1.491583e+02, 1.100000e+01
 9.000000e-04,-4.641589e-02, 2.400000e+01, 6.217356e+01, 7.600000e+01
 4.594000e-01,-4.641589e-02, 2.222000e+03, 6.608738e+03, 5.017000e+03
 1.206000e-01,-4.641589e-02, 2.578000e+03, 2.899741e+03, 1.416000e+03
 3.800000e-03,-4.641589e-02, 3.370000e+02, 2.115669e+02, 2.900000e+01
 1.788000e-01,-4.641589e-02, 2.169000e+03, 3.747031e+03, 4.344000e+03
 5.780000e-02,-4.641589e-02, 8.980000e+02, 1.747755e+03, 1.191000e+03
 3.710000e-02,-4.641589e-02, 1.550000e+02, 1.268165e+03, 3.480000e+02
 5.000000e-04,-4.641589e-02, 3.000000e+00, 3.702278e+01, 1.000000e+00
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 7.387000e-01,-4.641589e-02, 8.584000e+03, 8.560709e+03, 8.717000e+03
 4.500000e-03,-4.641589e-02, 3.800000e+01, 2.432581e+02, 2.600000e+01
 4.410000e-02,-4.641589e-02, 5.750000e+02, 1.438939e+03, 1.740000e+02
 4.850000e-02,-4.641589e-02, 7.394000e+03, 1.541454e+03, 1.330000e+03
 2.800000e-03,-4.641589e-02, 2.200000e+01, 1.640458e+02, 1.200000e+02
 1.900000e-03,-4.641589e-02, 1.000000e+01, 1.182760e+02, 9.000000e+00
 1.070000e-02,-4.641589e-02, 7.340000e+02, 4.897498e+02, 3.100000e+01
 2.000000e-04,-4.641589e-02, 1.000000e+00, 1.603750e+01, 0.000000e+00
 1.438000e-01,-4.641589e-02, 5.394000e+03, 3.255992e+03, 3.290000e+02
 4.200000e-03,-4.641589e-02, 2.750000e+02, 2.298155e+02, 1.000000e+01
